1_1_1	null	null	null	2590	18380	100	932	1266	1495	71	74	25	100	98	0	765	1054	1192	94	96	18	97	95	0	1.283	1.245	1.269	1.223	2.288	1.310	0.689	80	506	1532	2155	0.360	861	671	1195	960	0
1_1_2	null	null	null	2780	18370	150	91	146	161	71	77	32	37	30	0	111	172	197	96	102	38	34	27	0	1.333	0.987	0.750	0.844	3.117	0.765	0.420	156	1002	35	151	0.415	20	15	75	76	-50
1_1_3	null	null	null	3010	18380	100	149	240	332	77	82	28	72	57	0	185	369	875	103	108	28	83	62	0	0.878	0.613	0.639	0.749	3.622	0.207	0.212	80	514	154	429	-0.188	72	82	163	266	-50
1_1_4	null	null	null	3210	18370	90	716	711	285	86	91	30	100	100	0	600	631	231	112	118	35	100	100	0	1.291	1.204	1.200	1.206	1.435	1.222	0.788	52	407	1118	1144	0.368	630	488	625	519	0
1_1_5	null	null	null	3430	18370	90	122	143	55	83	96	56	44	17	0	155	188	102	113	119	37	51	32	0	0.929	0.800	1.091	1.084	3.579	0.585	0.212	52	372	81	135	-0.107	39	42	60	75	-50
1_1_6	null	null	null	3610	18370	150	100	114	49	92	101	44	19	6	0	133	149	55	120	129	42	21	10	0	0.615	0.759	1.061	1.087	3.897	0.904	0.065	156	1016	21	51	-0.700	8	13	22	29	-50
1_1_7	null	null	null	3840	18380	100	1339	1512	893	98	107	38	100	100	0	1082	1314	674	127	136	46	98	98	0	1.299	1.191	1.361	1.144	2.186	1.274	0.743	80	542	2196	2601	0.378	1241	955	1414	1187	0
1_1_8	null	null	null	4050	18380	100	1073	1089	473	95	104	56	97	97	0	924	903	391	122	131	42	96	95	0	1.219	1.273	1.258	1.312	2.746	1.292	0.788	80	542	1780	1775	0.286	978	802	994	781	0
1_1_9	null	null	null	4260	18380	100	1216	1497	904	98	107	40	100	98	0	1052	1276	656	130	139	42	100	98	0	1.213	1.221	1.195	1.145	1.984	1.312	0.781	80	543	2040	2545	0.278	1118	922	1399	1146	0
1_1_10	null	null	null	4470	18380	100	1297	1704	1075	105	114	45	100	100	0	1090	1299	757	132	144	54	100	98	0	1.244	1.370	1.455	1.353	1.822	1.462	0.729	80	548	2150	2766	0.315	1192	958	1599	1167	0
1_1_11	null	null	null	4680	18380	110	132	158	90	91	101	42	47	26	0	166	193	82	124	138	58	36	17	0	0.976	0.971	1.022	0.950	4.053	1.251	0.108	80	572	83	136	-0.035	41	42	67	69	0
1_1_12	null	null	null	4870	18370	150	99	115	57	92	100	44	16	8	0	133	150	87	122	131	54	12	5	0	0.636	0.821	1.017	1.123	4.866	0.297	0.060	156	1001	18	51	-0.652	7	11	23	28	-50
1_1_13	null	null	null	5090	18380	90	903	1009	395	94	102	51	100	100	0	731	774	256	120	129	66	100	100	0	1.324	1.399	1.360	1.385	1.404	1.370	0.767	52	420	1420	1569	0.405	809	611	915	654	0
