1	1310	21850	256	44	116	31	220	41	100	100	0	179	6.75	20522	207	33	101	25	100	97	0	183	29	153	6.964	16617	110	1.164	1.208	1.181	1.201	1.97	1.213	0.82	80	656	332	391	0.219	214	177	0.021305022	0.020249075	1.05214792	0.022076801	0
2	1570	21850	63	43	21	13	62	41	57	35	0	21	1.5	5102	64	30	30	6	96	93	0	59	29	30	5.429	5151	100	0.699	0.642	0.74	0.637	3.619	0.449	0.13	80	560	51	56	-0.516	22	34	0.002190236	0.003889653	0.563092908	-0.249419942	0
3	1820	21850	111	43	31	13	112	41	96	88	0	71	5.083	8957	96	30	21	6	100	100	0	94	30	64	10.571	7740	110	1.113	1.066	1.099	1.004	2.404	1.125	0.63	80	656	135	136	0.154	70	66	0.006968932	0.007550503	0.922975979	-0.034809602	0
4	2080	21860	81	43	26	13	78	41	83	68	0	36	2.833	6573	69	30	15	5	100	98	0	65	29	35	7.333	5553	110	1.033	1.001	1.041	0.901	2.853	1.272	0.35	80	656	71	80	0.046	40	40	0.003982247	0.004576062	0.870234495	-0.060363706	0
5	2320	21850	127	42	34	13	125	40	100	97	0	85	6.333	10213	98	30	18	7	100	100	0	96	28	67	9.5	7889	110	1.252	1.252	1.231	1.181	2.141	1.365	0.655	80	656	152	156	0.324	87	69	0.008661388	0.007893707	1.097252189	0.040306456	0
6	2580	21850	466	42	163	12	457	40	99	99	0	417	34.455	56045	391	29	134	5	99	99	0	381	29	352	67.5	47007	120	1.185	1.177	1.185	1.194	1.735	1.177	0.941	120	808	769	788	0.245	426	362	0.042410932	0.041413363	1.024088107	0.010337323	0
7	2820	21850	130	42	54	12	127	40	96	88	0	87	7.182	10453	109	29	36	5	98	98	0	105	28	76	14.833	8731	100	1.135	1.126	1.068	0.995	2.463	1.217	0.659	80	560	163	170	0.183	90	80	0.008960056	0.009152124	0.979013806	-0.009211184	0
8	3070	21850	45	41	14	13	43	40	21	7	0	3	0.333	7075	35	29	8	5	51	29	0	34	28	6	1.167	5553	150	0.536	0.782	1.511	1.444	4.269	6.93	0.033	156	1066	9	12	-0.899	5	7	0.000497781	0.000800811	0.621596068	-0.206491742	-50
9	3320	21860	64	41	23	12	64	40	62	48	0	24	1.909	5163	50	29	11	5	95	83	0	49	28	20	4	4049	110	1.197	1.101	1.132	1.101	3.561	1.976	0.2	80	656	44	46	0.26	24	22	0.002389348	0.002516834	0.949346721	-0.022575145	0
10	3570	21860	152	42	78	12	155	40	87	77	0	115	8.909	12161	135	29	66	5	98	97	0	134	28	106	19.833	10902	110	1.083	1.043	1.035	0.992	2.017	1.142	0.807	80	650	221	218	0.116	111	107	0.011050736	0.012240966	0.902766625	-0.044424505	0
11	3810	21850	100	42	34	13	92	41	100	86	0	51	4.333	5239	85	30	24	6	100	100	0	82	29	52	8.857	4449	90	0.976	1.053	1	1	2.04	1.219	0.525	52	420	103	115	-0.035	59	56	0.005873815	0.006406487	0.9168542	-0.037699721	0
12	4070	21860	71	42	33	13	68	39	63	51	0	29	2.167	8607	55	29	20	16	75	21	0	52	28	24	1.611	6700	120	1.205	1.21	1.345	1.057	3.558	1.619	0.447	120	806	53	58	0.269	32	26	0.003185798	0.00297444	1.07105784	0.029812924	0
13	4330	21850	76	42	23	12	74	40	85	68	0	34	2.727	6116	60	29	14	5	97	92	0	61	28	33	5.833	4896	100	1.049	1.113	1.028	1.051	3.238	1.581	0.26	80	560	67	67	0.069	35	32	0.003484466	0.00366085	0.951818978	-0.02144564	0
14	4570	21860	353	42	80	13	359	40	100	100	0	318	23.167	28253	307	29	67	6	100	100	0	313	29	284	44.429	24621	110	1.122	1.127	1.086	1.117	1.697	1.146	0.89	80	656	602	590	0.166	313	277	0.031161084	0.03168923	0.983333563	-0.007299138	0
15	4820	21860	409	42	186	12	358	40	100	100	0	317	29.818	49107	316	29	131	6	100	100	0	270	29	241	45.857	37977	120	1.317	1.287	1.256	1.25	1.739	1.321	0.853	120	814	558	655	0.397	369	286	0.03673623	0.032718844	1.122785065	0.050296627	0
16	5070	21850	63	43	21	13	60	40	63	37	0	20	1.5	5071	57	29	13	6	96	90	0	55	28	26	4.429	4588	110	0.751	0.821	0.788	0.727	3.352	1.251	0.234	80	656	46	51	-0.413	23	28	0.002289792	0.003203244	0.714835478	-0.145793901	0
17	5330	21860	69	42	24	12	67	41	70	50	0	25	2.182	5554	55	29	13	5	97	90	0	51	28	23	4.833	4434	100	1.107	1.043	1.112	0.973	3.25	1.707	0.262	80	560	48	53	0.147	27	26	0.002688017	0.00297444	0.903705052	-0.04397329	0
18	5580	21860	79	43	36	13	71	40	78	53	0	31	2.667	9468	65	29	23	5	98	96	0	58	28	30	6.667	7788	130	1.031	1.068	1.027	0.965	3.301	1.551	0.472	120	890	61	75	0.044	39	36	0.003882691	0.004118456	0.942754036	-0.0256016	0
19	1320	22100	164	43	125	12	132	41	97	94	0	90	9.818	19713	137	30	116	8	98	96	0	109	29	80	13.333	16553	120	1.126	1.138	1.073	1.117	2.067	1.086	0.874	120	820	170	231	0.172	123	108	0.01224541	0.012355368	0.991100397	-0.00388235	0
20	1570	22100	229	43	61	13	232	41	100	100	0	191	13.833	18356	166	30	33	6	100	100	0	170	29	141	21.714	13286	100	1.355	1.374	1.353	1.33	1.743	1.436	0.87	80	560	332	323	0.438	187	136	0.018617005	0.015558611	1.19657243	0.077938992	0
21	1820	22100	138	42	40	13	135	40	98	96	0	95	7.167	11086	106	30	18	6	100	100	0	102	30	72	12.143	8481	110	1.313	1.296	1.204	1.192	2.078	1.412	0.744	80	656	167	173	0.393	98	75	0.009756505	0.008580117	1.137106406	0.055801106	0
22	2080	22100	57	43	16	13	55	41	52	23	0	14	1	4532	45	30	8	7	90	56	0	45	28	16	2.125	3619	100	0.856	0.922	1.054	0.954	3.824	3.161	0.057	80	560	30	31	-0.224	15	16	0.001493343	0.001830425	0.815844839	-0.08839243	0
23	2320	22100	51	42	14	12	52	40	45	15	0	12	0.727	4093	45	29	8	5	91	73	0	44	28	16	3	3660	110	0.765	0.659	1.104	0.967	3.884	2.307	0.042	80	656	28	27	-0.387	11	16	0.001095118	0.001830425	0.598286215	-0.223091004	0
24	2580	22100	1115	42	502	13	1027	40	99	98	0	986	79.917	133887	1001	29	455	6	100	100	0	934	29	905	155.429	120218	120	1.09	1.106	1.091	1.096	1.514	1.103	0.97	120	773	1891	2047	0.124	1075	972	0.107022892	0.111198311	0.962450701	-0.016621507	0
25	2820	22100	46	42	16	12	43	41	28	12	0	2	0.364	7257	35	29	8	5	42	26	0	33	29	4	1.167	5555	150	0.501	0.894	1.985	1.781	4.036	11.638	0.013	156	1036	6	11	-0.998	5	6	0.000497781	0.000686409	0.725195412	-0.139544952	-50
26	3070	22100	46	42	13	12	44	40	30	7	0	4	0.364	7283	35	29	8	5	52	30	0	35	28	7	1.167	5600	150	0.626	0.939	1.609	1.576	4.69	25.555	0.002	156	1050	11	13	-0.676	6	7	0.000597337	0.000800811	0.745915281	-0.127310496	-50
27	3320	22100	132	42	59	14	120	41	92	87	0	79	6.154	10544	105	29	40	6	98	95	0	97	28	68	12.143	8436	110	1.154	1.179	1.147	1.099	2.469	1.294	0.718	80	656	147	166	0.207	90	76	0.008960056	0.008694518	1.030540849	0.013065211	0
28	3570	22100	48	42	16	13	44	39	28	14	0	5	0.417	7465	36	29	9	6	44	21	0	33	28	5	1.143	5678	150	1.043	1.113	1.737	1.47	4.417	5.98	0.029	156	1144	10	16	0.061	8	8	0.000796449	0.000915212	0.870234495	-0.060363706	-50
29	3830	22100	104	41	35	13	100	39	93	86	0	61	4.667	8286	85	29	22	6	100	100	0	84	28	55	9	6890	100	1.11	1.134	1.073	0.997	2.457	1.263	0.612	80	560	116	121	0.151	64	57	0.006371595	0.006520889	0.977105397	-0.010058588	0
30	4070	22090	168	42	55	13	161	40	100	100	0	120	9.417	13533	139	29	26	6	100	100	0	143	28	115	17.571	11174	110	1.048	1.161	1.094	1.092	1.931	1.307	0.754	80	650	235	238	0.067	128	110	0.012743191	0.012584171	1.012636503	0.005453578	0
