1	1400	2660	189	160	136	903	148	46	0	0	0	102	0.032	22717	360	281	378	1345	4	0	0	233	62	171	0.059	43202	120	0.597	0.482	0.545	0.536	2.809	0.707	0.962	120	788	273	440	-0.745	143	297	0.00764459	0.01999553	0.382314938	-0.417578733	-50
2	1650	2660	86	117	41	737	86	46	0	0	0	40	-0.043	13496	106	353	109	1613	0	0	0	86	60	26	-0.153	16720	150	1.524	0.856	1.305	1.207	4.622	0.111	0.883	156	1038	66	86	0.608	40	46	0.002138347	0.003096951	0.690468449	-0.160856161	-50
3	1900	2670	391	109	2941	748	104	44	1	0	0	59	0.377	47044	717	304	4952	1195	2	2	0	150	59	91	0.345	86051	130	0.652	0.527	0.638	0.576	3.48	0.809	0.846	120	892	150	1004	-0.616	346	658	0.018496699	0.04429986	0.417534037	-0.379308116	-50
4	2150	2670	98	72	76	240	85	44	3	1	0	40	0.106	7884	245	150	426	486	5	5	0	135	60	75	0.194	19621	110	0.53	0.289	0.364	0.376	3.585	0.53	0.682	80	642	115	238	-0.916	53	185	0.002833309	0.012455128	0.227481362	-0.64305418	-50
5	2380	2670	83	80	54	284	74	44	0	0	0	29	0.013	13159	160	211	106	1120	0	0	0	130	61	69	-0.046	24966	150	0.422	0.394	0.405	0.417	3.865	0.198	0.833	156	1072	98	136	-1.244	38	98	0.002031429	0.006597852	0.307892564	-0.5116008	-50
6	2650	2660	474	47	182	37	464	43	99	96	0	420	11.323	56855	540	76	185	189	95	84	0	526	57	468	2.452	64873	120	0.897	0.891	0.89	0.871	2.124	0.557	0.568	120	804	888	912	-0.157	430	482	0.022987228	0.032450657	0.708374789	-0.149736904	0
7	2900	2670	92	116	40	730	86	44	0	0	0	41	-0.033	11100	119	351	69	2797	0	0	0	109	64	45	-0.083	14358	130	0.914	0.86	0.851	0.85	3.873	0.262	0.969	120	865	86	102	-0.13	47	55	0.002512557	0.003702876	0.678542176	-0.168423153	0
8	3130	2640	59	48	18	14	57	46	42	15	0	10	0.75	3112	147	84	160	74	26	3	0	120	70	50	0.844	7648	80	0.218	0.175	0.391	0.284	4.565	0.019	0.012	52	340	60	89	-2.197	13	76	0.000694963	0.005116701	0.135822412	-0.867028561	0
9	3380	2670	144	46	57	14	145	43	96	92	0	102	6.75	11598	125	74	44	37	63	32	0	111	66	45	1.348	10076	100	2.257	1.704	1.738	1.901	3.302	1.204	0.445	80	560	147	159	1.175	100	59	0.005345867	0.003972176	1.345828334	0.128989667	0
10	3640	2660	189	46	92	13	184	43	91	89	0	141	10.727	22758	136	67	49	41	70	36	0	127	62	64	1.647	16351	120	2.17	1.971	2.046	1.9	3.162	1.934	0.63	120	794	205	219	1.118	145	74	0.007751507	0.004982051	1.555886675	0.191977961	0
11	3890	2670	71	75	21	454	68	42	0	0	0	25	-0.008	3732	89	110	18	871	0	0	0	88	59	29	-0.024	4672	90	0.862	0.959	1.023	0.894	3.84	0.518	0.118	52	420	54	59	-0.214	29	30	0.001550301	0.00201975	0.76757076	-0.114881578	0
12	4140	2670	52	59	14	296	51	42	0	0	0	8	-0.025	8154	69	83	18	580	0	0	0	68	55	13	-0.023	10908	150	0.647	0.657	0.805	0.717	5.196	0.404	0.902	156	1088	21	23	-0.629	9	14	0.000481128	0.00094255	0.510453461	-0.292043847	-50
13	4390	2670	143	43	44	10	141	41	99	98	0	99	9.111	17278	185	50	48	13	99	97	0	184	48	135	9.647	22189	120	0.734	0.748	0.758	0.736	2.331	0.71	0.76	120	804	234	238	-0.445	102	136	0.005452784	0.009156202	0.595529038	-0.225097058	0
14	4640	2670	155	42	37	10	155	41	100	100	0	114	10.333	12481	171	45	34	11	100	100	0	173	44	129	10.929	13702	110	0.885	0.902	0.92	0.884	2.276	0.891	0.757	80	656	243	240	-0.176	114	126	0.006094288	0.008482952	0.718415982	-0.143624015	0
15	4890	2670	130	41	43	9	119	40	98	98	0	79	9.125	15564	113	43	29	10	100	97	0	111	42	68	6.538	13618	120	1.157	1.272	1.343	1.216	2.811	1.25	0.645	120	808	147	159	0.211	89	70	0.004757822	0.004712751	1.009563511	0.004133646	0
16	5140	2660	57	40	18	8	54	38	63	45	0	15	2	6914	76	41	19	10	91	76	0	73	40	32	3.231	9150	120	0.48	0.504	0.537	0.521	4.193	0.368	0.196	120	804	47	54	-1.058	18	36	0.000962256	0.002423701	0.397019358	-0.401188317	0
17	5390	2680	52	40	14	8	51	38	53	38	0	12	1.429	2687	74	40	16	9	94	80	0	74	39	35	3.417	3852	80	0.344	0.387	0.493	0.421	4.676	0.192	0.073	52	340	47	47	-1.541	13	34	0.000694963	0.002289051	0.303603039	-0.517693886	0
18	5640	2670	79	40	34	10	70	37	88	70	0	32	3.556	9507	78	41	36	10	82	67	0	72	40	32	3.462	9446	120	1.023	1.069	1.018	1.069	3.974	0.879	0.534	120	820	64	79	0.033	41	38	0.002191805	0.002558351	0.856725984	-0.067158061	0
19	1390	2910	213	301	230	2337	179	44	0	0	0	134	-0.037	25716	143	809	118	5584	0	0	0	123	60	63	-0.119	17239	130	2.13	2.014	2.094	2.051	2.644	0.338	0.654	120	915	197	251	1.091	168	83	0.008981056	0.005587976	1.607210897	0.206072868	0
20	1650	2910	121	54	55	83	113	43	38	6	0	69	0.797	9710	203	124	185	558	3	1	0	145	59	86	0.141	16231	100	0.802	0.54	0.649	0.638	3.12	0.185	0.466	80	560	155	220	-0.318	77	143	0.004116318	0.009627477	0.427559309	-0.369003633	-50
21	1900	2920	98	66	27	153	94	43	0	0	0	51	0.206	7859	196	181	250	776	1	1	0	151	62	88	0.019	15733	110	0.575	0.408	0.566	0.491	3.255	0.173	0.69	80	656	139	188	-0.799	54	134	0.002886768	0.009021552	0.319985752	-0.49486936	-50
22	2150	2920	57	51	18	48	55	43	3	0	0	12	0.125	2977	99	79	29	215	0	0	0	91	60	31	0.092	5156	90	0.389	0.339	0.544	0.49	3.768	7.506	0.129	52	420	43	52	-1.362	13	39	0.000694963	0.002625676	0.264679572	-0.577279576	-50
23	2410	2910	52	44	13	12	49	43	31	11	0	6	0.6	4144	111	62	32	18	91	63	0	105	59	46	2.609	8921	110	0.132	0.162	0.216	0.206	4.195	0.11	0.055	80	646	52	60	-2.922	8	52	0.000427669	0.003500901	0.122159803	-0.913071678	-50
24	2640	2920	81	44	26	13	79	43	82	60	0	35	2.727	9735	152	64	43	35	95	62	0	147	59	88	2.488	18342	120	0.401	0.402	0.381	0.367	3.067	0.327	0.526	120	765	123	130	-1.32	37	93	0.001977971	0.006261226	0.315907877	-0.500439546	-50
25	2890	2910	51	46	12	14	49	43	23	4	0	6	0.333	8041	92	75	27	78	3	0	0	91	69	22	0.221	14492	150	0.274	0.306	0.381	0.419	4.73	0.134	0.115	156	1018	28	30	-1.869	7	23	0.000374211	0.001548475	0.241663957	-0.616788117	-50
26	3140	2910	47	43	12	10	46	42	28	8	0	3	0.333	7402	83	66	19	18	44	15	0	82	64	17	0.913	13106	150	0.211	0.257	0.581	0.57	5.075	0.019	0.001	156	1158	20	22	-2.244	4	18	0.000213835	0.00121185	0.176453048	-0.753370835	-50
27	3390	2920	79	44	31	10	72	43	71	62	0	29	3.111	6292	127	62	36	19	91	76	0	123	60	63	3.292	10218	110	0.461	0.523	0.497	0.454	3.69	0.475	0.435	80	656	92	102	-1.118	35	67	0.001871053	0.004510776	0.414796345	-0.382165079	0
28	3640	2910	55	44	15	10	54	42	50	25	0	12	1	8693	69	59	18	17	39	12	0	68	57	10	0.619	10960	150	1.137	1.084	0.863	0.899	4.528	0.252	0.05	156	1095	22	25	0.185	13	12	0.000694963	0.0008079	0.86020861	-0.065396215	-50
29	3890	2920	53	55	15	286	51	41	0	0	0	9	-0.008	8356	74	74	20	548	0	0	0	72	53	18	0.001	11632	150	0.514	0.568	0.702	0.658	4.302	0.27	0.088	156	1061	27	33	-0.96	12	21	0.000641504	0.001413825	0.45373641	-0.34319637	-50
