1	1350	3480	3646	41	3094	12	2227	39	100	100	0	2188	297.75	437509	28360	225	24183	139	100	100	18	12847	182	12665	201.305	3403264	120	0.173	0.128	0.156	0.143	2.212	0.117	0.801	120	746	14853	31783	-2.533	3606	28177	0.058331222	0.486249478	0.119961511	-0.920958071	0
2	1580	3470	969	94	568	424	949	38	84	61	0	911	2.059	116395	1227	847	778	5080	0	0	0	1154	138	1015	0.075	147235	120	0.897	0.856	0.894	0.813	1.644	0.085	0.512	120	758	1926	2019	-0.157	931	1088	0.015060002	0.018775577	0.802105961	-0.095768256	0
3	1820	3470	81	40	26	12	79	38	88	73	0	41	3.417	4226	253	115	55	39	96	84	0	252	111	141	3.475	13187	90	0.292	0.304	0.318	0.27	2.422	0.227	0.316	52	420	182	185	-1.777	43	142	0.000695575	0.002450489	0.283851419	-0.54690893	0
4	2050	3460	865	40	156	16	845	38	100	100	0	807	51.125	69247	922	85	146	26	100	100	0	906	82	824	31.296	73832	110	0.979	0.984	0.969	0.982	1.22	1.006	0.931	80	656	1631	1667	-0.031	827	840	0.013377682	0.01449585	0.922862889	-0.034862818	0
5	2280	3460	146	39	38	12	147	37	100	100	0	109	8.833	7601	183	71	43	20	98	96	0	184	69	114	5.381	9520	90	0.956	0.956	0.985	0.979	1.991	0.855	0.514	52	420	223	221	-0.064	108	113	0.001747025	0.001950037	0.895893262	-0.04774373	0
6	2530	3470	149	39	53	11	143	37	96	95	0	105	9.909	17960	169	67	45	20	96	91	0	172	64	108	4.905	20293	120	0.98	1.066	1.088	1.041	1.995	1.035	0.578	120	780	213	216	-0.028	111	105	0.001795553	0.001811981	0.990933791	-0.003955362	0
7	2760	3470	2154	38	441	11	2268	37	100	100	0	2231	190.727	172432	1909	66	435	20	100	100	0	2005	64	1940	88.524	152730	100	1.15	1.148	1.137	1.152	1.225	1.141	0.969	80	560	4171	3961	0.201	2117	1844	0.034244924	0.031821842	1.076145266	0.0318709	0
8	2990	3470	363	40	74	11	364	38	100	100	0	325	29.091	29064	371	65	95	20	100	100	0	368	64	304	14.714	29696	110	1.071	1.057	1.058	1.084	1.373	1.021	0.851	80	656	629	631	0.099	324	307	0.005241075	0.005297888	0.989276273	-0.004682407	0
9	3240	3450	440	38	156	11	417	37	100	100	0	380	36.273	35257	380	66	167	20	100	100	0	339	64	275	15.095	30487	110	1.38	1.276	1.318	1.331	1.374	1.19	0.883	80	642	655	719	0.465	403	316	0.006518991	0.005453201	1.195443134	0.077528922	0
10	3460	3460	279	39	77	11	270	38	100	100	0	232	21.636	33516	321	66	94	19	100	100	0	306	65	240	12.85	38591	120	0.963	0.943	0.932	0.952	1.544	0.918	0.76	120	767	472	496	-0.054	241	255	0.003898454	0.004400526	0.885906362	-0.052612179	0
