1	1800	40750	2999	34	2166	9	2300	32	100	100	0	2268	318	359999	21449	53	21814	18	100	100	9	8215	51	8164	1166.842	2573869	120	0.278	0.139	0.21	0.185	2.052	0.104	0.806	120	782	10432	24365	-1.848	2967	21398	0.049996706	0.40436605	0.123642194	-0.907833296	0
2	2030	40750	699	34	282	8	635	33	100	100	0	602	80.25	55971	792	52	372	14	100	100	0	697	50	647	51.133	63394	110	0.93	0.898	0.928	0.913	1.328	0.831	0.905	80	650	1249	1408	-0.105	666	742	0.011222719	0.014021853	0.800373433	-0.096707336	0
3	2270	40750	69	33	20	8	65	32	93	81	0	33	4.375	5562	97	52	26	13	95	75	0	90	51	39	3.357	7789	100	0.838	0.805	0.793	0.788	2.799	0.586	0.312	80	560	72	83	-0.255	37	46	0.000623484	0.000869279	0.717242859	-0.144333767	0
4	2500	40750	782	33	133	7	765	32	100	100	0	733	103.286	62612	776	52	110	13	100	100	0	772	51	720	53.643	62145	110	1.018	1.034	1.052	1.031	1.305	1.035	0.933	80	656	1453	1475	0.025	750	725	0.012638197	0.013700598	0.922455867	-0.035054403	0
5	2740	40740	103	34	27	8	102	32	100	98	0	70	8.375	8296	136	50	30	12	98	98	0	135	49	85	6.846	10848	100	0.82	0.823	0.854	0.812	1.92	0.785	0.663	80	560	155	157	-0.286	71	86	0.001196416	0.001625174	0.736176988	-0.133017762	0
6	2980	40740	112	33	36	7	112	32	98	96	0	80	11	13512	129	50	37	13	98	92	0	125	50	75	5.857	15515	120	1.074	1.021	1.025	0.981	2.156	0.951	0.614	120	784	155	159	0.102	80	79	0.001348074	0.001492893	0.902994772	-0.044314764	0
7	3210	40740	2069	33	450	8	2171	32	100	100	0	2139	245.625	165497	1779	50	355	14	100	100	0	1854	48	1806	119.467	142407	110	1.184	1.177	1.189	1.175	1.245	1.182	0.978	80	650	3945	3768	0.244	2037	1731	0.034325342	0.032711358	1.049340177	0.020916302	0
8	3440	40740	310	33	79	7	312	32	100	100	0	280	38.286	24855	356	50	90	13	100	100	0	358	49	308	22.643	28474	110	0.909	0.908	0.898	0.917	1.498	0.899	0.861	80	656	588	584	-0.137	278	306	0.004684558	0.005782597	0.810113202	-0.09145429	0
9	3680	40750	440	33	225	7	397	32	100	100	0	365	56.143	35234	391	50	242	13	100	100	0	328	49	278	25.286	31322	110	1.311	1.192	1.221	1.235	1.484	1.101	0.897	80	656	643	750	0.391	408	342	0.006875179	0.006462903	1.06379121	0.026856397	0
10	3920	40740	289	35	84	8	291	34	99	98	0	256	30.625	34721	294	50	90	12	98	95	0	297	49	248	19.462	35351	120	1.036	1.04	1.033	1.061	1.634	1.016	0.877	120	784	504	499	0.051	254	245	0.004280136	0.004629857	0.924463934	-0.034110027	0
11	4150	40740	19356	51	1265	211	19407	34	100	100	0	19373	91.328	1548487	16552	82	980	469	100	100	0	16686	50	16636	35.115	1324205	110	1.164	1.171	1.172	1.17	1.137	1.171	0.981	80	650	36009	35824	0.22	19322	16502	0.325593646	0.311844497	1.044089758	0.018737835	0
12	4380	40740	1483	42	236	71	1493	33	100	100	0	1459	20.159	118692	1038	55	197	49	100	100	0	1064	49	1015	19.98	83075	110	1.438	1.466	1.489	1.478	1.294	1.486	0.951	80	656	2474	2439	0.524	1450	989	0.024433847	0.018689505	1.307356562	0.116394051	0
13	4630	40750	21286	36	5474	22	20486	33	100	100	0	20453	932.227	2554388	15561	50	4071	15	100	100	0	15134	49	15085	1004.5	1867409	120	1.356	1.37	1.367	1.382	1.238	1.371	0.972	120	790	35538	36765	0.439	21253	15512	0.358132789	0.293136095	1.221728729	0.086974787	0
14	4860	40740	109	34	40	8	108	33	100	97	0	75	9.125	8795	118	50	43	12	93	81	0	120	48	72	5.462	9502	110	1.045	1.088	1.041	1.197	2.298	0.998	0.622	80	650	147	146	0.063	76	70	0.001280671	0.001322816	0.968139395	-0.014062107	0
15	5100	40740	124	34	36	7	123	33	98	96	0	90	12.429	14931	156	50	47	12	96	95	0	155	49	106	8.462	18704	120	0.849	0.851	0.865	0.874	1.826	0.776	0.699	120	762	196	198	-0.236	91	107	0.001533435	0.002022019	0.758367923	-0.120120045	0
16	5330	40740	15435	35	3563	7	16636	34	100	100	0	16602	2123.286	1852279	9271	49	2189	12	100	100	0	9947	48	9899	735.077	1112589	120	1.677	1.67	1.651	1.683	1.308	1.672	0.986	120	752	26501	24624	0.746	15401	9223	0.259521154	0.174290498	1.489014931	0.172899053	0
17	5560	40740	1928	34	369	7	1964	33	100	100	0	1931	261.143	231389	1656	49	307	12	100	100	0	1702	48	1654	128.077	198718	130	1.168	1.179	1.176	1.188	1.393	1.181	0.971	120	848	3585	3502	0.224	1895	1607	0.03193251	0.030368083	1.051515498	0.021815678	0
18	5800	40740	82	33	32	7	77	32	100	93	0	45	6.857	6615	108	48	36	12	92	85	0	103	47	55	4.769	8611	100	0.814	0.835	0.798	0.881	2.383	0.763	0.54	80	560	100	110	-0.296	50	60	0.000842546	0.001133843	0.743089448	-0.128958906	0
19	6040	40740	66	34	20	7	63	33	97	85	0	30	4.429	5291	86	48	23	12	92	70	0	83	47	36	3.077	6965	110	0.819	0.838	0.83	0.808	2.2	0.656	0.349	80	656	66	72	-0.287	33	39	0.000556081	0.000736998	0.754521594	-0.122328327	0
20	1820	40990	58	33	18	9	54	31	88	59	0	23	2.667	6944	85	51	25	17	79	47	0	82	48	33	2	10342	120	0.706	0.716	0.654	0.706	3.009	0.467	0.222	120	777	56	63	-0.503	26	37	0.000438124	0.000699203	0.626605156	-0.203006036	0
21	2050	40990	67	33	21	8	61	31	96	83	0	30	4.125	5422	92	49	22	12	93	77	0	93	48	45	3.462	7429	110	0.662	0.817	0.646	0.822	2.943	0.631	0.292	80	650	75	80	-0.594	36	44	0.000606633	0.000831485	0.729578731	-0.136927835	0
22	2290	41000	51	33	16	7	49	31	76	67	0	18	2.571	4148	78	50	23	12	73	47	0	73	49	24	2.231	6266	100	0.773	0.716	0.841	0.872	3.606	0.426	0.151	80	560	42	48	-0.371	20	28	0.000337019	0.000529127	0.636933813	-0.195905695	0
23	2520	40990	165	33	47	7	165	32	100	100	0	133	18.286	13241	225	50	59	12	100	100	0	224	49	175	14	18100	110	0.761	0.757	0.795	0.747	1.582	0.72	0.816	80	656	308	309	-0.394	133	176	0.002241174	0.003325938	0.673847022	-0.171438686	0
