1	-0.671573263
2	-0.618595463
3	-0.278465962
4	-0.409696015
5	-1.098891409
6	-0.304173494
7	-0.11687319
8	-0.687075804
9	-0.090958913
10	-1.15833534
11	-1.155337571
12	-0.739307387
13	-0.938322199
14	-0.661096198
15	-0.795672303
16	-0.435595745
17	-0.32493696
18	-0.225848855
19	-0.392515505
20	-0.248320018
21	-0.581997867
22	-0.650739179
23	-0.414653007
24	-0.55720229
25	-0.637047045
26	-0.332197232
27	-0.860679584
28	-0.450287302
29	-0.521330138
30	-0.184119273
31	-0.449006824
32	-1.019128067
33	0.010387438
34	-0.575603609
35	-0.299490402
36	-0.585477565
37	-0.138814561
38	-0.429411817
39	-0.500310902
40	-0.484224378
41	-0.302285997
42	-0.593944117
43	-0.646903795
44	-0.631393684
45	-1.004159487
46	-0.554639411
47	0.505033735
48	-0.665636774
49	-0.043761332
50	-0.464051009
51	-0.655564207
52	-0.071802936
53	0.145571815
54	-0.422233833
55	-0.575809466
56	-0.655506386
57	-0.678116837
58	-0.285542889
59	0.250071471
60	-0.371028867
61	-0.4258332
62	-0.179747734
63	-0.55434868
64	-0.232407635
65	-0.877364786
66	-0.310272915
67	-0.529743477
68	-0.628055521
69	-0.414852213
70	-0.364126605
71	-0.343789763
72	0.075938022
73	-0.425584936
74	-0.659059673
75	-0.40529003
76	-0.605439858
77	-0.587037786
78	-0.349996254
79	-0.073727841
80	-0.477978276
81	-0.472039559
82	-1.010784933
83	-0.197546749
84	-0.817652187
85	-0.663995085
86	-0.539525592
87	-0.04551144
88	-0.70577826
89	-0.285018876
90	-0.226882501
91	-0.310025772
92	0.065972618
93	-0.217992486
94	-0.035202053
95	-0.41590875
96	-0.176552365
97	-0.083877894
98	-0.318160206
99	-0.452652143
100	-0.10559905
101	-0.839934118
102	-0.271770907
103	-0.233850166
104	-0.31463743
105	-0.210838434
106	-0.034243285
107	-0.293984113
108	-0.475188402
109	-0.432987738
110	0.314336191
111	0.257586059
112	-0.416752913
113	0.041524546
114	-0.217732139
115	0.199624005
116	-0.445489798
117	-0.357094476
118	-0.686603246
119	-0.255966741
120	-0.570326261
121	0.097801158
122	-0.538020352
123	-0.437014799
124	-0.129303015
125	0.175987587
126	-0.6811756
127	0.104907698
128	-0.197981808
129	-0.520099362
130	-0.520742449
131	-0.560571553
132	0.399215802
133	-0.461286397
134	-0.267554251
135	-0.317790614
136	-0.410837928
137	-0.504777563
138	-0.587672978
139	-0.45025938
140	-0.814976964
141	-0.122289868
142	-0.928466953
143	-0.966797747
144	-0.637595426
145	0.142474945
146	0.285217464
147	-0.127892666
148	-0.107597804
149	-0.333746278
150	-0.560656012
151	-0.633971401
152	-0.140966489
153	-0.52665494
154	-0.329500889
155	-0.713799665
156	-0.59595937
157	-0.213214784
158	-0.308651013
159	-0.420945703
160	-0.487812654
161	-3.874112907
162	-0.54206047
163	-4.471657014
164	-5.570786113
165	-4.660497988
166	-4.360856613
167	-5.586425452
168	-5.68529843
169	-3.327076487
170	-4.621565761
171	-4.759225126
172	-1.542237531
173	-0.000766239
174	-0.40423202
175	-0.268340853
176	-0.522964462
177	-0.823119456
178	-0.275949074
179	-0.853629533
180	-0.103154015
181	-0.172282131
182	-0.359734046
183	-0.976563479
184	0.467834022
185	-0.268595335
186	-3.971683712
187	-2.040817855
188	-2.851566176
189	-0.604646486
190	-0.230328337
191	0.307702455
192	-0.297460987
193	-0.483949076
194	-0.527498832
195	-0.226043847
196	-0.345989725
197	-0.058713927
198	-0.56769876
199	-0.535490367
200	-0.669694932
201	-0.304452308
202	0.267536484
203	0.204255953
204	-0.336678521
205	-0.117311054
206	-0.718716057
207	-0.440130091
208	-0.620566412
209	-0.588707214
210	-0.612089545
211	-0.063711941
212	-0.606651934
213	-0.570919301
214	-0.49264467
215	-3.623757987
216	-4.459816722
217	-0.6588735
218	-0.688615747
219	-3.227720592
220	-3.77563734
221	-0.468695073
222	-0.60991944
223	-0.067290587
224	-0.87612039
225	-0.498326651
226	-0.110344375
227	-0.547206151
228	-0.168346271
229	-0.657098862
230	-1.124217307
231	-0.684354241
232	-0.045119256
233	-0.94920522
234	-0.800866942
235	-0.803271834
236	-0.098097129
237	-1.239965075
238	-1.325135354
239	0.144135858
240	-0.041446448
241	-1.011225719
242	-2.24990349
243	-1.041925015
244	-1.069091753
245	-3.600957624
246	-5.240862001
247	-4.464335428
248	-5.635494247
249	-5.401801358
250	-4.711715082
251	-5.427703509
252	-5.802806719
253	-5.058761063
254	-4.944408634
255	-4.409657923
256	-5.008414012
257	-4.458105502
258	-3.868633949
259	-4.842526519
260	-5.726344989
261	-4.478591884
262	-4.923528804
263	-5.233434015
264	-5.758371975
265	-4.479975079
266	-4.658972319
267	-4.658516289
268	-5.262174248
269	-4.844249535
270	-4.299195655
271	-5.354452948
272	-5.068593509
273	-3.470310771
274	-5.033515526
275	-4.883258656
276	-3.154278799
277	-0.647581235
278	-0.555010417
279	-0.049664299
280	-0.137240276
281	-1.037444994
282	-0.163169093
283	-0.652198509
284	-0.425464543
285	-0.578713183
286	-0.385359062
287	-0.304744995
288	-0.367205778
289	-0.421255597
290	0.254115262
291	-0.902207966
292	0.643360179
293	-0.215782518
294	0.477076479
295	-0.980772393
296	0.532551694
297	-0.619909103
298	-0.342620477
299	-0.752501247
300	-0.258001013
301	-0.483724954
302	-0.349938874
303	-0.801740046
304	-0.838701816
305	-0.647659335
306	-0.669293063
307	-0.025019939
308	-0.762930974
309	0.422309684
310	-0.207412593
311	-0.202208059
312	-0.228123481
313	0.294103103
314	0.289230923
315	-0.715821529
316	-0.740477303
317	-0.596926213
318	-0.828736432
319	-0.319728426
320	-2.92558317
321	-3.751713503
322	-4.367290641
323	-4.642080403
324	-4.498048416
325	-3.902022309
326	-3.990807681
327	-0.520239435
328	-0.190767185
329	-0.39020411
330	0.417186342
331	-0.528939072
332	-0.1434873
333	-0.475616323
334	-0.162689705
335	-0.427712352
336	-0.431264095
337	-2.84118485
338	-0.202605749
339	-0.515496089
340	-0.089697546
341	-0.725789583
342	-0.410222406
343	-3.052352677
344	-3.865807016
345	-0.593380178
346	-0.408213268
347	-0.923469806
348	-0.423376175
349	0.107767028
350	-0.810144081
351	-1.08706521
352	-0.470925417
353	-0.358305437
354	-0.41723877
355	0.01406989
356	-0.01161083
357	-0.344309124
358	-1.140120276
359	-3.9396792
360	-4.388987343
361	-4.883394959
362	-4.645389576
363	-5.477243159
364	-4.217665387
365	-5.200416648
366	-6.331676277
367	-5.841217118
368	-5.335641207
369	-4.653722725
370	-4.263142735
371	-5.294304092
372	-5.440891256
373	-4.234996844
374	-5.152269549
375	-5.40746811
376	-4.725468866
377	-4.285682152
378	-4.811303046
379	-5.248087642
380	-5.706821679
381	-4.053016336
382	-2.86576707
383	0.086997982
384	0.059914974
385	-0.263092057
386	-0.90072793
387	-0.689391689
388	-0.46411609
389	0.089804499
390	-0.307851211
391	0.036638588
392	0.210219187
393	-0.293116774
394	-0.127699779
395	-0.675180375
396	-0.391075267
397	-0.019629051
398	-0.296937885
399	0.021107194
400	0.102648433
401	-0.447138282
402	-2.545203408
403	-2.996786276
404	-4.457832425
405	-5.350148487
406	-5.433335213
407	-6.151307635
408	-3.820757267
409	-5.339570857
410	-6.247661637
411	-5.412997072
412	-4.576253831
413	-5.323258759
414	-5.640027064
415	-5.344617288
416	-5.973477373
417	-5.052716688
418	-3.859870516
