1005964_1	-1.309	0.404	1	1	1	96	20	103	21	48	8	45	7	-50
1006372_1	0.948	1.930	1	1	2	2129	227	106	19	1314	117	45	8	0
1006780_1	-0.691	0.619	1	1	3	169	28	103	20	174	30	45	7	0
1007188_1	1.273	2.417	1	1	4	3171	321	102	20	1582	188	45	7	0
1007496_1	1.308	2.477	1	1	5	1569	477	96	19	765	248	45	7	0
1007904_1	-0.699	0.616	1	1	6	1017	146	102	20	1844	223	46	7	0
1008312_1	0.236	1.178	1	1	7	1512	501	102	19	1493	532	44	8	0
1008720_1	0.301	1.232	1	1	8	1199	414	102	21	1123	448	45	7	0
1009028_1	0.392	1.312	1	1	9	1944	571	102	22	1743	631	44	7	0
1009436_1	0.392	1.312	1	1	10	1836	250	105	21	1643	221	46	7	0
1009844_1	-0.010	0.993	1	1	11	499	62	102	19	529	81	45	7	0
1005988_1	-3.532	0.086	1	2	1	109	24	116	22	60	20	46	7	-50
1006396_1	-3.894	0.067	1	2	2	104	22	114	22	64	27	46	7	-50
1006804_1	-0.030	0.979	1	2	3	903	266	116	23	1019	322	46	7	0
1007112_1	0.976	1.967	1	2	4	129	111	116	23	54	18	46	7	-50
1007520_1	2.030	4.083	1	2	5	2107	642	117	24	635	192	45	8	0
1007928_1	-0.024	0.983	1	2	6	583	56	116	23	621	67	46	7	0
1008336_1	0.654	1.573	1	2	7	2428	208	113	20	1827	141	46	7	0
1008644_1	-2.046	0.242	1	2	8	113	23	114	22	50	10	45	7	-50
1009052_1	-0.232	0.852	1	2	9	349	37	114	21	380	57	46	8	0
1009460_1	0.379	1.300	1	2	10	1230	211	112	21	1087	234	46	7	0
1009868_1	-0.266	0.832	1	2	11	292	42	112	20	307	51	45	7	0
1010163_1	-4.631	0.040	1	2	12	78	17	113	21	76	14	46	7	0
1006012_1	-1.309	0.404	1	3	1	113	21	113	21	49	9	46	7	-50
1006420_1	-0.541	0.687	1	3	2	244	35	114	22	275	35	46	7	0
1006728_1	-0.724	0.605	1	3	3	107	23	113	22	48	8	46	7	-50
1007136_1	0.598	1.513	1	3	4	126	68	116	22	54	15	46	7	-50
1007544_1	-0.107	0.929	1	3	5	461	67	112	22	501	82	46	7	0
1007952_1	0.575	1.489	1	3	6	3118	368	116	20	2488	386	48	6	0
1008260_1	0.382	1.304	1	3	7	984	329	115	21	853	318	46	8	0
1008668_1	-1.309	0.404	1	3	8	102	26	113	22	49	8	46	8	-50
1009076_1	-2.309	0.202	1	3	9	111	24	111	21	52	13	46	7	-50
1009484_1	0.040	1.028	1	3	10	3662	618	110	21	4228	552	46	7	0
1010153_1	-3.724	0.076	1	3	12	98	23	111	22	62	20	46	7	-50
1006036_1	-0.724	0.605	1	4	1	109	24	114	23	48	8	46	18	-50
1006344_1	0.804	1.746	1	4	2	478	65	113	22	299	39	46	6	0
1006752_1	0.537	1.451	1	4	3	8615	1463	114	22	7138	1378	47	7	0
1007160_1	0.414	1.333	1	4	4	13431	1715	116	24	12141	1106	47	9	0
1007568_1	-0.243	0.845	1	4	5	1115	223	120	24	1472	386	47	8	0
1007876_1	0.902	1.869	1	4	6	5068	823	116	24	3255	320	47	8	0
1008284_1	1.086	2.122	1	4	7	1326	184	118	22	735	105	46	7	0
1008692_1	-0.186	0.879	1	4	8	1068	356	118	22	1355	474	47	7	0
1009100_1	0.629	1.546	1	4	9	6149	1012	114	22	4771	1115	47	8	0
1009804_1	-0.894	0.538	1	4	10	151	29	119	21	119	28	47	7	0
1006206_1	1.822	3.535	1	4	12	18693	9999	122	22	6407	3567	47	7	0
1005960_1	0.276	1.211	1	5	1	121	28	130	25	49	9	48	18	-50
1006368_1	-3.309	0.101	1	5	2	120	33	131	24	59	15	47	7	-50
1006776_1	1.544	2.917	1	5	3	2185	400	132	24	900	178	48	8	0
1007184_1	-2.046	0.242	1	5	4	124	30	136	24	53	11	48	8	-50
1007492_1	0.485	1.400	1	5	5	4021	707	135	24	3410	504	49	8	0
1007900_1	0.391	1.311	1	5	6	286	51	130	24	191	31	47	7	0
1008308_1	0.761	1.694	1	5	7	700	200	129	24	455	116	47	7	0
1008716_1	-1.309	0.404	1	5	8	121	30	131	24	51	10	48	8	-50
1009420_1	-0.407	0.754	1	5	9	395	76	129	25	475	115	48	8	0
1009828_1	-4.532	0.043	1	5	10	133	26	130	22	132	25	48	7	0
1010167_1	-0.374	0.772	1	5	12	191	39	133	24	139	20	48	7	0
1005984_1	-1.309	0.404	1	6	1	138	30	143	25	52	12	49	8	-50
1006392_1	-3.894	0.067	1	6	2	127	38	143	27	66	20	48	8	-50
1006800_1	-3.724	0.076	1	6	3	146	24	147	26	65	31	49	8	-50
1007108_1	-0.002	0.998	1	6	4	832	98	150	27	876	108	49	12	0
1007516_1	1.173	2.255	1	6	5	3265	296	147	27	1723	140	49	7	0
1007924_1	0.183	1.135	1	6	6	2551	619	144	25	2616	752	49	8	0
1008332_1	0.011	1.008	1	6	7	3564	387	147	36	4154	329	49	9	0
1009036_1	0.769	1.704	1	6	8	760	113	149	25	484	62	50	8	0
1009444_1	0.381	1.302	1	6	9	3568	1366	147	26	3229	1378	49	7	0
1009852_1	0.276	1.211	1	6	10	140	34	149	27	50	8	49	8	-50
1010159_1	-4.309	0.050	1	6	12	92	22	151	27	73	12	49	9	0
1006008_1	0.276	1.211	1	7	1	151	37	163	29	51	8	50	8	-50
1006416_1	-0.229	0.853	1	7	2	397	64	163	28	383	68	51	8	0
1006724_1	0.528	1.442	1	7	3	670	126	171	27	471	101	52	9	0
1007132_1	-0.128	0.915	1	7	4	424	60	170	28	387	60	51	9	0
1007540_1	0.228	1.171	1	7	5	1753	264	175	30	1681	341	50	8	0
1007948_1	0.182	1.134	1	7	6	1401	148	168	29	1366	118	50	9	0
1008652_1	-0.821	0.566	1	7	7	366	52	165	27	481	71	51	8	0
1009060_1	0.090	1.065	1	7	8	1052	142	169	28	1055	120	51	8	0
1009468_1	-0.753	0.593	1	7	9	1145	323	167	28	2046	727	51	7	0
1009876_1	-2.167	0.223	1	7	10	191	37	168	28	175	28	50	8	0
1322226_1	-3.631	0.081	1	7	11	146	37	172	28	65	27	50	8	-50
1009317_1	1.293	2.451	1	7	12	56636	11929	174	27	27942	8740	51	8	0
1006032_1	0.037	1.026	1	8	1	3905	453	181	30	4446	446	52	9	0
1006340_1	-1.406	0.377	1	8	2	270	38	188	31	314	47	51	8	0
1006748_1	-1.001	0.500	1	8	3	303	47	192	30	321	75	52	8	0
1007156_1	-0.724	0.605	1	8	4	194	34	195	31	54	10	52	9	-50
1007564_1	0.681	1.603	1	8	5	2575	473	187	29	1854	473	51	8	0
1008268_1	0.430	1.347	1	8	6	790	202	187	29	594	219	52	9	0
1008676_1	-0.441	0.737	1	8	7	299	48	187	29	237	44	53	9	0
1009084_1	0.318	1.247	1	8	8	1291	266	185	31	1127	194	53	10	0
1009492_1	-0.516	0.699	1	8	9	526	112	176	29	656	118	50	8	0
1009800_1	0.514	1.428	1	8	10	16046	1607	182	30	13499	1766	53	8	0
1010173_1	-0.541	0.687	1	8	12	308	47	195	32	251	41	52	9	0
1005956_1	-1.724	0.303	1	9	1	185	44	206	31	57	23	53	9	-50
1006364_1	-4.769	0.037	1	9	2	187	38	205	32	86	34	53	9	-50
1006772_1	-0.594	0.663	1	9	3	519	79	207	32	622	114	52	9	0
1007180_1	-5.557	0.021	1	9	4	154	37	205	32	110	20	53	9	0
1007884_1	0.956	1.939	1	9	5	688	125	209	31	353	58	54	9	0
1008292_1	1.071	2.101	1	9	6	872	219	195	30	443	86	53	10	0
1008700_1	0.487	1.402	1	9	7	1395	209	199	33	1087	160	54	9	0
1009108_1	-0.182	0.882	1	9	8	1324	170	209	32	1585	234	54	9	0
1009416_1	-0.352	0.784	1	9	9	409	79	207	35	364	54	52	9	0
1009824_1	0.276	1.211	1	9	10	219	41	210	33	61	15	52	9	-50
1010163_2	-1.816	0.284	1	9	12	229	90	187	30	232	34	53	9	0
1005980_1	-3.184	0.110	1	10	1	200	52	221	33	65	25	54	9	-50
1006388_1	-0.439	0.738	1	10	2	780	174	218	33	975	307	53	8	0
1006796_1	-0.109	0.927	1	10	3	907	253	213	32	959	138	53	9	0
1007500_1	-0.238	0.848	1	10	4	1274	393	222	34	1556	481	54	9	0
1007908_1	3.460	11.003	1	10	5	1544	445	217	30	200	58	54	9	0
1008316_1	0.419	1.337	1	10	6	6599	1883	231	35	5821	1449	54	9	0
1008724_1	0.092	1.066	1	10	7	2505	506	226	36	2642	268	54	8	0
1009032_1	-6.843	0.009	1	10	8	146	32	225	33	193	31	54	9	0
1009440_1	-0.969	0.511	1	10	9	2589	1067	212	33	5684	2218	52	8	0
1009848_1	-2.309	0.202	1	10	10	195	39	202	31	59	12	53	9	-50
1010155_1	-2.309	0.202	1	10	12	172	38	185	31	58	15	52	8	-50
1006004_1	-2.046	0.242	1	11	1	215	55	242	37	59	12	54	10	-50
1006412_1	0.128	1.093	1	11	2	2345	412	239	35	2389	281	56	9	0
1007116_1	-3.894	0.067	1	11	3	235	76	246	37	73	32	55	9	-50
1007524_1	-1.383	0.383	1	11	4	438	64	247	39	658	94	55	9	0
1007932_1	-1.493	0.355	1	11	5	481	131	235	37	894	153	56	8	0
1008340_1	-1.584	0.334	1	11	6	973	320	217	31	2797	441	54	8	0
1008648_1	-1.309	0.404	1	11	7	170	49	200	37	56	9	53	8	-50
