1005964_1	-0.972	0.510	1	1	1	86	22	85	20	39	5	37	4	-50
1006372_1	-1.030	0.490	1	1	2	690	159	87	21	1293	258	37	4	0
1006780_1	0.164	1.120	1	1	3	154	34	87	45	98	18	37	6	0
1007188_1	1.629	3.092	1	1	4	3598	626	90	40	1195	134	38	15	0
1007496_1	2.597	6.050	1	1	5	1662	305	90	22	303	66	38	5	0
1007904_1	-0.422	0.747	1	1	6	956	211	90	21	1221	188	38	4	0
1008312_1	0.050	1.035	1	1	7	1031	109	91	23	964	66	38	5	0
1008720_1	0.317	1.246	1	1	8	1200	195	97	22	941	95	38	4	0
1009028_1	0.800	1.741	1	1	9	2097	450	91	32	1214	195	39	6	0
1009436_1	1.229	2.344	1	1	10	2545	544	95	21	1104	211	38	4	0
1009844_1	2.431	5.394	1	1	11	1246	159	93	23	255	36	37	4	0
1005988_1	0.443	1.360	1	2	1	97	25	89	21	44	8	38	4	-50
1006396_1	-0.972	0.510	1	2	2	98	55	92	21	50	32	38	4	-50
1006804_1	0.744	1.675	1	2	3	1070	164	93	22	633	64	38	4	0
1007112_1	-1.972	0.255	1	2	4	94	23	94	22	42	7	38	4	-50
1007520_1	3.741	13.370	1	2	5	5246	1125	94	23	431	122	38	4	0
1007928_1	0.181	1.134	1	2	6	422	75	94	23	333	36	38	4	0
1008336_1	-0.285	0.821	1	2	7	1163	235	98	23	1362	208	39	5	0
1008644_1	-1.972	0.255	1	2	8	99	24	98	23	42	7	38	5	-50
1009052_1	1.298	2.459	1	2	9	542	65	96	20	222	25	37	4	0
1009460_1	-0.168	0.890	1	2	10	1068	258	96	23	1152	250	38	4	0
1009868_1	0.929	1.904	1	2	11	283	81	87	23	143	36	38	5	0
1010163_1	-2.557	0.170	1	2	12	87	25	88	24	44	9	38	7	-50
1006012_1	1.028	2.040	1	3	1	95	22	93	22	39	5	38	4	-50
1006420_1	0.012	1.008	1	3	2	183	39	95	23	128	17	39	5	0
1006728_1	1.028	2.040	1	3	3	98	24	96	22	40	5	39	5	-50
1007136_1	1.028	2.040	1	3	4	103	26	99	23	41	8	39	5	-50
1007544_1	0.445	1.361	1	3	5	454	83	103	21	302	46	39	4	0
