1005964_1	-0.732	0.602	1	1	1	94	32	57	12	128	36	67	12	0
1006372_1	0.458	1.373	1	1	2	1401	145	56	12	1038	186	66	13	0
1006780_1	0.268	1.204	1	1	3	199	40	57	11	184	41	67	18	0
1007188_1	0.289	1.222	1	1	4	1139	123	59	13	946	165	69	13	0
1007496_1	-0.250	0.841	1	1	5	313	109	58	12	367	129	66	13	0
1007904_1	0.319	1.247	1	1	6	289	68	54	12	253	39	66	12	0
1008312_1	0.055	1.039	1	1	7	283	51	58	11	284	45	69	14	0
1008720_1	0.158	1.116	1	1	8	454	69	57	11	421	76	68	12	0
1009028_1	0.102	1.073	1	1	9	550	79	58	13	522	74	67	13	0
1009436_1	0.034	1.024	1	1	10	478	189	57	12	477	181	69	12	0
1009844_1	-0.260	0.835	1	1	11	259	70	57	12	309	132	69	12	0
1005988_1	-0.262	0.834	1	2	1	134	30	55	12	160	83	66	12	0
1006396_1	-1.267	0.415	1	2	2	110	42	56	12	195	61	66	12	0
1006804_1	0.249	1.188	1	2	3	463	93	57	12	406	85	67	17	0
1007112_1	-0.918	0.529	1	2	4	89	22	57	12	129	80	69	12	0
1007520_1	0.342	1.268	1	2	5	429	62	56	31	360	82	68	13	0
1007928_1	-0.005	0.997	1	2	6	293	36	55	12	304	51	67	13	0
1008336_1	0.324	1.252	1	2	7	983	91	57	12	802	134	68	13	0
1008644_1	0.548	1.462	1	2	8	87	48	59	12	90	21	71	13	0
1009052_1	0.073	1.052	1	2	9	181	55	57	12	185	36	68	12	0
1009460_1	0.021	1.015	1	2	10	506	66	56	12	509	77	69	12	0
1009868_1	-0.122	0.919	1	2	11	193	32	56	11	217	54	69	12	0
1010163_1	-0.011	0.992	1	2	12	58	12	56	11	70	14	68	12	-50
1006012_1	-0.609	0.656	1	3	1	93	21	56	12	119	39	63	13	0
1006420_1	-0.035	0.976	1	3	2	173	29	55	11	184	35	64	13	0
1006728_1	-0.619	0.651	1	3	3	76	13	55	11	98	34	66	13	0
1007136_1	-0.218	0.860	1	3	4	95	23	56	11	112	30	67	12	0
1007544_1	0.120	1.087	1	3	5	215	44	54	11	214	50	67	12	0
1007952_1	0.289	1.222	1	3	6	801	247	56	12	671	272	66	13	0
1008260_1	0.294	1.226	1	3	7	493	74	58	13	419	63	67	13	0
1008668_1	-0.596	0.662	1	3	8	60	13	56	12	74	15	68	13	-50
1009076_1	-0.737	0.600	1	3	9	81	18	55	12	111	21	68	14	0
1009484_1	0.158	1.116	1	3	10	956	156	54	12	870	148	68	13	0
1010153_1	-2.333	0.198	1	3	12	57	12	56	11	72	14	67	12	-50
1006036_1	-1.111	0.463	1	4	1	76	18	55	12	110	40	65	13	0
1006344_1	0.380	1.301	1	4	2	171	37	53	11	154	39	64	12	0
1006752_1	0.470	1.385	1	4	3	2059	617	56	11	1502	295	67	12	0
1007160_1	0.175	1.129	1	4	4	5283	1357	56	11	4664	699	68	14	0
1007568_1	0.120	1.086	1	4	5	599	87	56	12	562	88	66	13	0
1007876_1	0.631	1.549	1	4	6	810	352	56	11	550	255	67	13	0
1008284_1	2.317	4.984	1	4	7	1157	183	57	15	285	76	66	13	0
1008692_1	-0.052	0.965	1	4	8	265	45	57	12	281	58	67	13	0
1009100_1	-0.239	0.847	1	4	9	787	154	56	15	925	129	69	13	0
1009804_1	0.182	1.134	1	4	10	72	24	56	12	82	26	68	13	-50
1006206_1	1.006	2.008	1	4	12	2759	382	54	11	1404	386	67	13	0
1005960_1	-0.668	0.629	1	5	1	80	23	54	11	106	58	65	13	0
1006368_1	-0.869	0.548	1	5	2	87	25	55	13	125	33	67	12	0
1006776_1	0.308	1.238	1	5	3	409	60	56	15	347	81	64	21	0
1007184_1	-0.918	0.529	1	5	4	65	17	57	12	82	35	67	13	-50
1007492_1	0.182	1.135	1	5	5	2129	201	54	12	1882	470	67	13	0
1007900_1	0.695	1.619	1	5	6	222	38	54	11	169	30	66	12	0
1008308_1	0.377	1.298	1	5	7	405	68	57	12	335	63	69	13	0
1008716_1	-0.011	0.992	1	5	8	60	13	56	12	73	15	69	13	-50
1009420_1	-0.383	0.767	1	5	9	141	26	56	11	178	35	68	12	0
1009828_1	-0.091	0.939	1	5	10	92	20	57	12	106	27	69	13	0
1010167_1	0.061	1.043	1	5	12	97	20	56	18	107	30	68	13	0
1005984_1	-0.544	0.686	1	6	1	104	71	57	12	134	155	66	13	0
1006392_1	-1.350	0.392	1	6	2	90	18	56	12	151	31	65	13	0
1006800_1	0.102	1.073	1	6	3	189	40	56	13	191	37	68	12	0
1007108_1	-0.036	0.975	1	6	4	738	100	56	11	763	141	69	12	0
1007516_1	0.202	1.150	1	6	5	428	70	56	11	388	61	67	12	0
1007924_1	0.084	1.060	1	6	6	774	120	56	12	740	164	68	11	0
1008332_1	0.321	1.249	1	6	7	1317	171	56	12	1070	147	68	12	0
1009036_1	0.294	1.226	1	6	8	331	62	58	11	288	59	67	12	0
1009444_1	-0.441	0.737	1	6	9	485	100	56	12	645	105	67	12	0
1009852_1	-1.596	0.331	1	6	10	58	13	57	12	72	14	69	13	-50
1010159_1	1.574	2.977	1	6	12	58	12	55	12	68	12	68	13	-50
1006008_1	-0.426	0.744	1	7	1	64	16	58	12	76	19	68	13	-50
