1005964_1	-0.732	0.602	1	1	1	82	33	72	12	81	31	64	11	-50
1006372_1	1.809	3.504	1	1	2	9122	1960	72	13	2709	568	65	11	0
1006780_1	-0.262	0.834	1	1	3	150	19	71	13	162	38	65	11	0
1007188_1	0.053	1.038	1	1	4	1952	235	68	11	1924	237	65	11	0
1007496_1	0.034	1.024	1	1	5	471	142	71	12	465	168	65	11	0
1007904_1	-1.215	0.431	1	1	6	806	334	71	12	1811	883	64	11	0
1008312_1	-0.195	0.873	1	1	7	952	385	69	12	1099	483	64	11	0
1008720_1	-0.584	0.667	1	1	8	1193	323	74	14	1783	556	66	10	0
1009028_1	-0.221	0.858	1	1	9	1573	524	74	12	1852	611	63	11	0
1009436_1	-0.423	0.746	1	1	10	1218	451	74	13	1633	710	63	10	0
1009844_1	0.113	1.082	1	1	11	134	87	78	727	117	104	64	2470	-50
1005988_1	-1.003	0.499	1	2	1	109	48	70	12	145	121	65	11	0
1006396_1	-1.602	0.329	1	2	2	106	43	69	13	179	62	64	11	0
1006804_1	-0.323	0.799	1	2	3	800	131	70	12	1000	174	65	10	0
1007112_1	-0.195	0.873	1	2	4	99	23	70	12	98	26	64	11	0
1007520_1	1.344	2.538	1	2	5	1209	572	71	13	524	246	65	11	0
1007928_1	-0.224	0.856	1	2	6	385	120	69	15	442	176	64	10	0
1008336_1	-0.003	0.998	1	2	7	2087	953	72	13	2131	1015	64	11	0
1008644_1	0.172	1.126	1	2	8	84	19	73	14	74	18	64	11	-50
1009052_1	-0.094	0.937	1	2	9	115	83	72	13	111	101	64	11	-50
1009460_1	0.015	1.011	1	2	10	2582	899	74	14	2606	976	65	10	0
1009868_1	0.100	1.071	1	2	11	122	23	77	16	106	35	63	11	0
1010163_1	-1.136	0.455	1	2	12	83	34	75	18	82	17	64	10	0
1006012_1	-0.451	0.731	1	3	1	76	28	66	12	78	36	64	10	-50
1006420_1	-0.310	0.806	1	3	2	206	40	65	12	244	49	65	11	0
1006728_1	-1.136	0.455	1	3	3	71	14	67	12	73	17	64	11	-50
1007136_1	0.390	1.311	1	3	4	99	27	67	12	88	20	63	11	0
1007544_1	-0.474	0.720	1	3	5	477	163	67	12	648	263	65	12	0
1007952_1	-0.090	0.940	1	3	6	2379	988	67	12	2584	1128	65	10	0
1008260_1	0.034	1.024	1	3	7	1031	442	67	12	1028	457	64	11	0
1008668_1	0.034	1.024	1	3	8	84	19	69	12	79	14	64	11	0
1009076_1	0.797	1.737	1	3	9	126	42	70	12	97	41	64	11	0
1009484_1	0.538	1.452	1	3	10	6453	1295	71	12	4564	904	65	10	0
1010153_1	-0.840	0.558	1	3	12	73	16	67	13	74	19	63	10	-50
1006036_1	-0.030	0.979	1	4	1	91	21	69	14	85	18	62	11	0
1006344_1	0.287	1.221	1	4	2	489	87	67	12	416	84	62	10	0
1006752_1	0.108	1.078	1	4	3	6912	364	71	13	6563	289	65	12	0
1007160_1	0.230	1.173	1	4	4	12615	3638	68	13	11019	3253	63	11	0
1007568_1	0.074	1.052	1	4	5	1586	907	68	12	1540	933	63	10	0
1007876_1	1.155	2.227	1	4	6	3899	1620	70	12	1822	759	62	11	0
1008284_1	0.570	1.485	1	4	7	6785	3150	72	13	4691	2163	62	12	0
1008692_1	-0.986	0.505	1	4	8	755	85	72	12	1447	133	62	11	0
1009100_1	-0.184	0.880	1	4	9	3869	1047	72	12	4481	1191	65	13	0
1009804_1	0.671	1.593	1	4	10	113	17	71	13	89	19	62	11	0
1006206_1	-0.115	0.924	1	4	12	6355	1265	69	11	7030	1685	62	10	0
1005960_1	-0.129	0.914	1	5	1	95	33	70	12	92	33	64	11	0
1006368_1	-0.322	0.800	1	5	2	94	23	69	12	95	28	63	11	0
1006776_1	0.438	1.355	1	5	3	823	75	70	13	632	59	63	10	0
1007184_1	0.220	1.165	1	5	4	104	29	71	12	92	24	63	10	0
1007492_1	2.090	4.257	1	5	5	11458	4726	69	11	2802	1208	63	10	0
1007900_1	-0.048	0.967	1	5	6	87	34	70	12	80	42	62	10	-50
1008308_1	0.695	1.618	1	5	7	1667	813	72	11	1071	546	62	10	0
1008716_1	0.712	1.638	1	5	8	79	19	71	12	68	13	63	11	-50
1009420_1	-0.257	0.837	1	5	9	495	87	70	11	582	100	62	11	0
1009828_1	0.034	1.024	1	5	10	100	22	69	12	93	23	62	11	0
1010167_1	-0.475	0.719	1	5	12	96	16	70	11	98	29	61	10	0
1005984_1	0.256	1.194	1	6	1	103	25	68	11	94	23	64	10	0
1006392_1	-1.118	0.461	1	6	2	93	22	66	11	122	43	62	10	0
1006800_1	0.256	1.194	1	6	3	87	24	66	12	80	31	62	11	-50
1007108_1	-0.401	0.758	1	6	4	622	107	70	12	810	141	64	12	0
1007516_1	2.612	6.114	1	6	5	5190	2776	66	12	920	488	62	11	0
1007924_1	0.185	1.136	1	6	6	2169	1099	70	13	1952	1081	61	10	0
1008332_1	-0.420	0.747	1	6	7	2085	958	69	11	2824	1472	62	10	0
1009036_1	0.489	1.403	1	6	8	989	181	72	12	731	162	62	11	0
1009444_1	-0.073	0.951	1	6	9	2463	1279	69	12	2640	1437	62	10	0
1009852_1	1.666	3.174	1	6	10	101	25	70	13	73	15	63	11	0
1010159_1	-0.773	0.585	1	6	12	71	18	67	11	68	13	61	10	-50
1006008_1	0.433	1.350	1	7	1	98	32	69	13	85	22	63	10	0
1006416_1	0.005	1.004	1	7	2	270	26	70	18	268	30	64	11	0
1006724_1	0.099	1.071	1	7	3	297	37	70	12	280	40	63	10	0
1007132_1	0.239	1.180	1	7	4	404	61	72	14	351	59	63	11	0
1007540_1	-0.001	1.000	1	7	5	1384	859	70	12	1408	926	62	10	0
1007948_1	-0.294	0.816	1	7	6	805	233	69	12	987	326	63	10	0
1008652_1	-0.788	0.579	1	7	7	349	65	73	12	553	135	65	11	0
1009060_1	-0.085	0.943	1	7	8	852	250	70	12	911	301	62	10	0
1009468_1	-0.786	0.580	1	7	9	223	24	74	13	326	41	63	10	0
1009876_1	0.162	1.119	1	7	10	116	17	69	12	104	26	61	10	0
1322226_1	-0.966	0.512	1	7	11	72	16	68	12	70	16	62	11	-50
1009317_1	0.939	1.918	1	7	12	40084	9396	70	12	21424	4117	62	9	0
1006032_1	-0.503	0.706	1	8	1	1927	318	72	13	2755	567	63	10	0
1006340_1	-0.315	0.804	1	8	2	239	40	71	12	277	51	63	11	0
1006748_1	-0.407	0.754	1	8	3	626	82	75	13	813	111	65	12	0
1007156_1	1.541	2.910	1	8	4	129	50	75	13	83	16	64	10	0
1007564_1	-0.520	0.697	1	8	5	2150	837	71	14	3113	1242	61	9	0
1008268_1	0.483	1.398	1	8	6	345	85	72	13	264	91	64	11	0
1008676_1	-0.128	0.915	1	8	7	113	17	71	12	110	27	63	10	0
1009084_1	-0.344	0.788	1	8	8	880	334	73	13	1112	491	63	11	0
1009492_1	0.208	1.155	1	8	9	658	64	69	12	584	54	62	11	0
1009800_1	-0.151	0.901	1	8	10	4967	921	71	11	5629	915	63	10	0
1010173_1	0.457	1.373	1	8	12	133	30	74	12	106	23	62	10	0
1005956_1	0.215	1.160	1	9	1	104	28	70	12	93	32	63	10	0
1006364_1	-0.396	0.760	1	9	2	121	20	72	13	129	26	63	11	0
1006772_1	0.309	1.239	1	9	3	486	77	71	12	407	73	64	10	0
1007180_1	-0.019	0.987	1	9	4	126	26	73	12	120	47	65	11	0
1007884_1	0.389	1.309	1	9	5	415	75	71	13	332	72	63	10	0
1008292_1	0.672	1.593	1	9	6	1341	135	68	11	880	91	62	11	0
1008700_1	-0.319	0.802	1	9	7	832	297	71	18	1037	390	65	20	0
1009108_1	0.321	1.249	1	9	8	3222	968	75	23	2644	936	65	20	0
1009416_1	0.162	1.119	1	9	9	459	85	71	11	416	72	61	11	0
1009824_1	1.034	2.048	1	9	10	104	30	70	12	79	12	62	11	0
1010163_2	0.324	1.251	1	9	12	89	26	67	12	80	15	62	10	0
1005980_1	-0.733	0.602	1	10	1	117	31	70	12	144	65	64	10	0
1006388_1	-0.649	0.638	1	10	2	724	136	73	14	1109	199	64	11	0
1006796_1	0.118	1.085	1	10	3	980	95	75	15	917	117	63	12	0
1007500_1	0.918	1.890	1	10	4	3442	526	72	13	1890	323	64	12	0
1007908_1	0.075	1.053	1	10	5	106	55	70	12	97	65	62	11	-50
1008316_1	0.020	1.014	1	10	6	7517	1141	69	13	7584	1215	62	10	0
1008724_1	-0.199	0.871	1	10	7	1654	143	72	12	1922	221	63	11	0
1009032_1	0.549	1.463	1	10	8	393	83	70	11	289	65	63	10	0
1009440_1	1.114	2.165	1	10	9	8662	1912	73	12	4126	1052	64	10	0
1009848_1	-1.744	0.299	1	10	10	76	15	69	12	86	16	62	10	0
1010155_1	0.771	1.706	1	10	12	92	20	67	11	78	14	63	11	0
1006004_1	0.485	1.399	1	11	1	112	34	71	12	94	25	64	11	0
1006412_1	-0.229	0.853	1	11	2	3046	552	72	13	3633	745	64	11	0
1007116_1	0.262	1.199	1	11	3	111	23	70	14	99	20	64	13	0
1007524_1	0.009	1.006	1	11	4	922	153	72	12	929	183	64	11	0
1007932_1	-0.262	0.834	1	11	5	1078	239	85	27	1284	332	65	11	0
1008340_1	-0.732	0.602	1	11	6	925	276	69	12	1518	537	62	10	0
1008648_1	-1.732	0.301	1	11	7	78	22	73	15	82	15	65	11	0
1009056_1	-0.574	0.672	1	11	8	1652	714	70	12	2474	1088	63	11	0
1009464_1	-0.629	0.647	1	11	9	1175	214	71	13	1812	242	64	11	0
1009872_1	-0.097	0.935	1	11	10	399	75	73	13	418	99	61	10	0
1322222_1	-1.310	0.403	1	11	11	81	19	68	12	96	22	63	10	0
1008155_1	0.430	1.347	1	11	12	98	26	73	11	81	13	62	10	0
1006028_1	-0.381	0.768	1	12	1	137	35	74	15	148	73	64	14	0
1006732_1	-0.773	0.585	1	12	2	287	31	75	12	435	61	64	11	0
1007140_1	2.790	6.918	1	12	3	9801	684	78	13	1503	103	64	10	0
1007548_1	0.417	1.335	1	12	4	1653	633	76	12	1273	501	64	10	0
1007956_1	0.453	1.369	1	12	5	316	65	74	13	244	77	63	10	0
1008264_1	-0.001	0.999	1	12	6	110	20	69	12	104	23	62	11	0
1008672_1	0.146	1.106	1	12	7	686	120	69	13	634	140	63	10	0
1009080_1	0.172	1.126	1	12	8	2292	1270	72	13	2083	1260	65	13	0
1009488_1	0.314	1.243	1	12	9	124	28	73	12	106	34	64	10	0
1009796_1	1.478	2.785	1	12	10	9875	1486	71	14	3668	472	64	11	0
1010169_1	0.154	1.113	1	12	12	95	30	70	13	85	21	62	11	0
1006348_1	-0.008	0.994	1	13	1	144	28	77	12	133	38	64	10	0
1006756_1	-0.166	0.891	1	13	2	1132	180	76	13	1277	232	64	10	0
1007164_1	0.240	1.181	1	13	3	162	31	72	12	141	41	63	11	0
1007572_1	-0.337	0.792	1	13	4	429	100	78	12	518	166	64	10	0
1007880_1	0.262	1.199	1	13	5	2261	297	76	13	1931	249	65	9	0
1008288_1	1.543	2.915	1	13	6	8974	1887	74	12	3190	647	64	10	0
1008696_1	1.697	3.242	1	13	7	130	33	73	12	81	17	63	10	0
1009104_1	-0.073	0.951	1	13	8	9685	618	70	12	10419	352	63	11	0
1009412_1	0.085	1.061	1	13	9	847	208	74	13	809	261	63	11	0
1009820_1	0.096	1.068	1	13	10	1604	549	72	12	1532	552	64	10	0
1010159_2	-0.851	0.555	1	13	12	81	28	68	12	86	13	62	10	0
1006060_1	0.151	1.110	2	1	1	753	82	72	12	692	87	64	10	0
1006468_1	-1.859	0.276	2	1	2	79	18	72	12	91	15	65	10	0
1006876_1	-0.966	0.512	2	1	3	83	21	71	12	87	16	63	10	0
1007284_1	1.361	2.569	2	1	4	4068	401	73	13	1656	163	64	9	0
1007592_1	1.858	3.626	2	1	5	164	55	79	13	88	28	64	10	0
1008000_1	0.463	1.378	2	1	6	12839	5189	76	11	9544	3685	63	9	0
1008408_1	-1.262	0.417	2	1	7	783	307	75	11	1802	860	63	10	0
1008816_1	0.500	1.414	2	1	8	1908	160	74	12	1391	132	63	10	0
1009124_1	-1.037	0.487	2	1	9	988	126	79	13	1974	297	64	11	0
1009532_1	-0.281	0.823	2	1	10	2848	325	73	12	3517	293	65	11	0
1009940_1	0.189	1.140	2	1	11	927	101	75	13	830	90	65	11	0
1006084_1	-0.256	0.838	2	2	1	97	21	70	12	97	23	64	10	0
1006492_1	-0.014	0.991	2	2	2	12785	814	68	12	13210	750	65	10	0
1006900_1	-2.288	0.205	2	2	3	75	12	69	12	95	17	65	10	0
1007208_1	0.173	1.127	2	2	4	3527	529	69	19	3205	520	64	11	0
1007616_1	1.825	3.543	2	2	5	425	258	72	12	165	83	63	10	0
1008024_1	0.141	1.102	2	2	6	2118	736	71	12	1964	845	63	10	0
1008432_1	0.141	1.102	2	2	7	7994	4218	72	12	7421	4195	63	10	0
1008740_1	-0.023	0.984	2	2	8	441	43	72	12	447	40	63	10	0
1009148_1	-0.081	0.945	2	2	9	1025	243	73	13	1095	280	64	11	0
1009556_1	-0.800	0.574	2	2	10	309	47	74	12	483	74	64	10	0
1009964_1	-0.017	0.989	2	2	11	6603	978	73	63	6828	1148	65	55	0
1010163_3	-1.451	0.366	2	2	12	74	23	69	12	77	12	63	11	0
1006108_1	-0.383	0.767	2	3	1	287	32	66	12	360	45	65	11	0
1006516_1	0.393	1.313	2	3	2	16360	2887	67	11	12769	2613	65	10	0
1006824_1	0.625	1.542	2	3	3	4426	402	68	13	2958	370	65	10	0
1007232_1	-0.172	0.888	2	3	4	270	55	68	11	297	64	64	11	0
1007640_1	2.195	4.580	2	3	5	155	56	70	12	83	17	64	11	0
1008048_1	-0.954	0.516	2	3	6	424	64	72	14	762	180	64	11	0
1008356_1	0.035	1.024	2	3	7	2118	322	67	12	2113	398	63	11	0
1008764_1	0.898	1.864	2	3	8	1914	344	70	11	1075	187	62	10	0
1009172_1	0.135	1.098	2	3	9	839	109	71	13	781	128	65	10	0
