1005964_1	0.415	1.333	1	1	1	167	126	52	13	140	78	50	9	0
1006372_1	0.125	1.091	1	1	2	973	456	53	13	930	456	50	9	0
1006780_1	-0.026	0.982	1	1	3	198	42	53	13	205	40	51	9	0
1007188_1	0.234	1.176	1	1	4	1291	424	54	13	1148	491	51	9	0
1007496_1	-0.170	0.889	1	1	5	567	162	54	14	653	219	51	9	0
1007904_1	-0.172	0.887	1	1	6	646	183	53	13	748	254	51	8	0
1008312_1	-0.244	0.845	1	1	7	848	154	52	12	1034	337	51	8	0
1008720_1	-0.171	0.889	1	1	8	807	243	54	13	935	349	51	8	0
1009028_1	-0.586	0.666	1	1	9	652	171	53	12	987	183	49	9	0
1009436_1	0.459	1.375	1	1	10	1225	255	52	13	942	251	52	8	0
1009844_1	-0.100	0.933	1	1	11	206	74	53	14	222	79	51	9	0
1005988_1	0.439	1.356	1	2	1	209	177	53	13	171	173	51	9	0
1006396_1	-0.129	0.914	1	2	2	131	47	53	13	139	39	50	9	0
1006804_1	-0.721	0.607	1	2	3	469	119	52	13	769	163	52	8	0
1007112_1	0.233	1.175	1	2	4	142	70	53	13	130	66	51	8	0
1007520_1	0.044	1.031	1	2	5	403	231	53	14	405	133	51	9	0
1007928_1	-0.056	0.962	1	2	6	349	102	52	13	373	110	51	8	0
1008336_1	-0.194	0.874	1	2	7	1442	136	52	13	1711	161	52	9	0
1008644_1	-0.454	0.730	1	2	8	75	16	54	14	82	33	52	9	0
1009052_1	-0.129	0.914	1	2	9	194	145	52	13	213	165	51	9	0
1009460_1	0.032	1.023	1	2	10	803	127	52	13	817	170	51	9	0
1009868_1	-0.160	0.895	1	2	11	163	76	54	14	178	51	51	9	0
1010163_1	-0.629	0.647	1	2	12	85	38	54	13	101	65	51	8	0
1006012_1	0.162	1.119	1	3	1	128	59	54	14	121	52	52	8	0
1006420_1	0.066	1.047	1	3	2	349	154	53	13	346	141	51	8	0
1006728_1	0.355	1.279	1	3	3	157	123	54	13	135	80	51	8	0
1007136_1	0.404	1.323	1	3	4	104	41	52	14	91	44	50	9	0
1007544_1	-0.617	0.652	1	3	5	213	66	53	13	307	121	51	8	0
1007952_1	-0.730	0.603	1	3	6	1085	365	53	13	1836	546	51	9	0
1008260_1	-0.214	0.862	1	3	7	850	110	54	12	1014	145	51	8	0
1008668_1	0.061	1.043	1	3	8	93	40	55	12	89	31	51	9	0
1009076_1	0.269	1.205	1	3	9	158	204	54	12	141	172	51	9	0
1009484_1	-1.290	0.409	1	3	10	1100	128	54	13	2719	664	51	9	0
1010153_1	-0.419	0.748	1	3	12	92	98	54	13	104	74	51	9	0
1006036_1	-0.112	0.925	1	4	1	100	46	53	14	104	48	51	8	0
1006344_1	0.534	1.448	1	4	2	271	67	53	12	208	71	51	13	0
1006752_1	0.117	1.084	1	4	3	6270	1314	52	13	6033	2112	51	9	0
1007160_1	-0.116	0.923	1	4	4	10758	3534	54	13	12154	4704	52	8	0
1007568_1	0.084	1.060	1	4	5	992	104	53	13	975	130	51	8	0
1007876_1	-0.239	0.847	1	4	6	2101	541	53	13	2572	942	50	9	0
