1	2728	1892	275	155	2453	1737	null	null	77	72	.733	225	1276	.663	.908	51	68	31	48	0	3319	272	3047	1.242	.805	.313
2	1057	550	279	158	778	392	null	null	73	67	.525	225	1287	.502	.903	48	65	55	72	0	965	277	688	.884	1.132	-.178
3	4238	3796	279	157	3959	3639	null	null	86	82	.969	225	1279	.887	.925	48	65	79	96	0	6658	275	6383	1.612	.62	.689
4	1422	788	276	154	1146	634	null	null	74	72	.558	225	1274	.572	.83	48	65	103	120	0	1382	270	1112	.971	1.03	-.043
5	8159	8878	273	152	7886	8726	null	null	81	80	1.129	225	1226	1.039	.928	48	65	128	145	0	15572	267	15305	1.941	.515	.957
6	3302	2312	271	150	3031	2162	null	null	75	71	.727	225	1239	.68	.932	48	65	149	166	0	4055	263	3791	1.251	.799	.323
7	1293	533	270	149	1023	384	null	null	75	71	.405	225	1284	.39	.796	48	65	174	191	0	935	261	674	.659	1.518	-.602
8	1804	1103	269	149	1535	954	null	null	77	75	.629	225	1269	.588	.913	48	65	198	215	0	1934	261	1673	1.09	.917	.124
9	1995	1391	267	147	1728	1244	null	null	78	77	.742	225	1228	.686	.927	48	65	222	239	0	2440	258	2182	1.263	.792	.337
10	939	530	271	148	668	382	null	null	66	66	.596	225	1279	.481	.868	48	65	244	261	0	930	260	671	1.004	.996	.006
11	1240	485	280	155	960	330	null	null	77	75	.354	225	1311	.314	.892	48	65	271	288	0	851	272	579	.603	1.657	-.729
12	1166	590	284	156	882	434	null	null	73	72	.508	225	1228	.457	.917	48	65	295	312	0	1035	274	762	.863	1.158	-.212
13	3102	1757	284	152	2818	1605	null	null	73	72	.589	225	1253	.559	.946	47	64	317	334	0	3081	267	2815	.999	1.001	-.002
14	1369	925	283	151	1086	774	null	null	76	72	.746	225	1288	.674	.914	47	64	341	358	0	1623	265	1358	1.251	.799	.323
15	4128	4128	280	152	3848	3976	null	null	79	76	1.04	225	1282	.996	.935	47	64	365	382	0	7241	267	6974	1.812	.552	.858
16	4903	4540	277	150	4626	4390	null	null	81	78	.942	225	1288	.902	.912	47	64	389	406	0	7963	263	7700	1.664	.601	.735
17	5062	1754	279	150	4783	1604	null	null	81	77	.344	225	1350	.316	.902	47	64	414	431	0	3076	263	2813	.588	1.7	-.766
18	1511	631	271	151	1240	480	null	null	79	78	.39	225	1208	.357	.875	73	90	31	48	0	1107	265	843	.679	1.472	-.558
19	2673	1665	280	157	2393	1508	null	null	79	77	.653	225	1185	.604	.919	73	90	53	70	0	2920	275	2644	1.105	.905	.144
20	522	258	285	159	237	99	null	null	67	52	.424	225	1197	.894	.75	73	90	79	96	0	452	279	173	.731	1.367	-.451
21	667	333	281	155	386	178	null	null	69	65	.458	225	1185	.654	.721	72	89	101	118	0	585	272	313	.81	1.234	-.303
22	975	3128	274	154	701	2974	null	null	75	77	4.173	225	1214	3.981	.913	72	89	125	142	0	5487	270	5217	7.442	.134	2.896
23	544	1177	277	153	267	1024	null	null	68	75	3.645	225	1202	2.844	.815	72	89	150	167	0	2065	268	1797	6.729	.149	2.75
24	921	932	276	152	645	780	null	null	73	75	1.231	225	1196	1.118	.906	72	89	174	191	0	1635	267	1369	2.122	.471	1.085
25	837	470	275	150	562	320	null	null	74	72	.565	225	1192	.517	.884	72	89	198	215	0	824	263	561	.997	1.003	-.004
26	1768	997	278	149	1490	848	null	null	77	75	.579	225	1142	.54	.918	72	89	222	239	0	1749	261	1487	.998	1.002	-.003
27	733	315	279	150	454	165	null	null	65	59	.371	225	1192	.292	.805	72	89	244	261	0	552	263	289	.636	1.572	-.652
28	3749	1401	282	154	3467	1247	null	null	77	74	.36	225	1207	.335	.916	72	89	271	288	0	2457	270	2187	.631	1.585	-.665
29	936	526	288	156	648	370	null	null	75	70	.601	225	1155	.544	.899	72	89	293	310	0	923	274	650	1.003	.997	.004
30	607	267	288	157	319	110	null	null	70	62	.35	225	1170	.33	.71	72	89	317	334	0	468	275	192	.603	1.658	-.73
31	1388	963	288	158	1100	805	null	null	67	65	.776	225	1210	.691	.906	72	89	339	356	0	1689	277	1411	1.283	.779	.36
32	2337	1276	284	156	2053	1120	null	null	79	74	.573	225	1261	.531	.899	71	88	365	382	0	2239	274	1965	.957	1.045	-.063
33	2331	1524	279	151	2052	1373	null	null	79	77	.673	225	1234	.64	.895	71	88	390	407	0	2672	265	2407	1.173	.852	.23
34	972	412	285	151	687	261	null	null	73	70	.382	225	1292	.409	.654	71	88	414	431	0	722	265	457	.666	1.502	-.587
