1	2533	3378	2109	3125	424	253	2245	3255	25	9	.569	137	1442	.199	.213	59	72	125	138	0	3974	3676	298	.702	1.425	-.51
2	1958	2369	1652	2161	306	208	1800	2268	26	16	1.505	137	1381	.121	.116	59	72	148	161	0	2787	2542	245	.8	1.25	-.322
3	1530	1756	1463	1765	67	-9	1608	1878	18	9	.815	137	1398	-.085	-.118	59	72	170	183	0	2066	2076	-11	null	null	null
4	1435	1863	1357	1718	78	145	1513	1825	16	16	2.103	137	1381	.15	.167	59	72	193	206	0	2192	2021	171	2.187	.457	1.129
5	1644	2083	1379	1726	265	357	1483	1837	28	23	1.559	137	1365	.196	.168	59	72	215	228	0	2451	2031	420	1.585	.631	.664
6	1618	1882	1343	1694	275	188	1456	1776	27	15	.565	137	1403	.192	.208	58	71	238	251	0	2214	1993	221	.804	1.243	-.314
7	1657	2184	1294	1693	363	491	1442	1747	29	23	1.599	137	1395	.331	.295	58	71	260	273	0	2569	1992	578	1.591	.628	.67
8	1348	1729	1303	1582	45	147	1457	1659	15	12	1.006	137	1410	-.098	-.116	58	71	283	296	0	2034	1861	173	3.843	.26	1.942
9	1194	1317	1299	1444	-105	-127	1413	1524	9	9	2.236	137	1418	.004	.004	58	71	305	318	0	1549	1699	-149	null	null	null
10	33190	14661	1356	1618	31834	13043	1925	1749	85	81	.317	177	1335	0	0	57	72	329	344	0	17248	1904	15345	.482	2.075	-1.053
11	20800	25065	1475	1763	19325	23302	2412	2029	75	79	1.211	177	1299	0	0	57	72	351	366	0	29488	2074	27414	1.419	.705	.504
12	13473	13056	1463	1676	12010	11380	2069	1918	73	85	1.42	177	1296	0	0	57	72	374	389	0	15360	1972	13388	1.115	.897	.157
13	4384	4805	1488	1649	2896	3156	2474	2055	36	34	.984	137	1321	-1.458	-1.374	58	71	395	408	0	5653	1940	3713	1.282	.78	.359
14	2906	3094	1416	1696	1490	1398	2256	1983	35	26	1.116	137	1381	.368	.377	58	71	417	430	0	3640	1995	1645	1.104	.906	.143
15	3712	4154	1327	1727	2385	2427	1465	1775	34	29	1.066	137	1410	-4.961	-4.095	57	70	440	453	0	4887	2032	2855	1.197	.835	.26
16	4283	5030	1329	1745	2954	3285	1438	1797	36	31	1.367	137	1407	0	0	57	70	462	475	0	5918	2053	3865	1.308	.764	.388
17	2291	4178	1390	1735	901	2443	1621	1918	43	55	1.773	137	1341	0	0	57	70	485	498	0	4915	2041	2874	3.19	.313	1.674
18	2273	4140	1454	1736	819	2404	1831	2055	42	60	1.991	137	1323	0	0	57	70	507	520	0	4871	2042	2828	3.453	.29	1.788
19	9813	16230	1523	1879	8290	14351	2043	2316	79	88	1.75	137	1452	0	0	57	70	530	543	0	19094	2211	16884	2.037	.491	1.026
20	2099	2644	1961	2911	138	-267	2210	3107	17	6	1.404	137	1386	.207	.219	81	94	125	138	0	3111	3425	-314	null	null	null
21	1891	2322	1674	2232	217	90	1931	2375	20	11	1.345	137	1313	-.125	-.117	81	94	147	160	0	2732	2626	106	.488	2.049	-1.035
22	1599	1828	1378	1695	221	133	1537	1812	21	15	.811	137	1372	.191	.253	81	94	170	183	0	2151	1994	156	.708	1.412	-.498
23	10328	11003	1244	1515	9084	9488	1358	1585	96	90	1.058	137	1262	0	0	81	94	197	210	0	12945	1782	11162	1.229	.814	.297
24	1496	1704	1235	1463	261	241	1328	1523	26	20	1.184	137	1266	.087	.102	81	94	215	228	0	2005	1721	284	1.086	.921	.119
25	8066	7556	1186	1394	6880	6162	1323	1479	93	88	.91	137	1309	0	0	81	94	239	252	0	8889	1640	7249	1.054	.949	.075
26	3800	4056	1189	1421	2611	2635	1410	1483	53	53	.938	137	1289	.752	.792	81	94	260	273	0	4772	1672	3100	1.187	.842	.248
27	3181	2860	1275	1433	1906	1427	1648	1567	45	42	.704	137	1347	.528	.756	81	94	282	295	0	3365	1686	1679	.881	1.135	-.183
28	4659	4365	1341	1483	3318	2882	1650	1664	74	69	.857	137	1347	.463	.551	81	94	307	320	0	5135	1745	3391	1.022	.979	.031
29	5540	6182	1385	1646	4155	4536	1790	1864	68	67	1.009	137	1236	0	0	80	93	329	342	0	7273	1936	5336	1.284	.779	.361
30	5117	5872	1461	1801	3656	4071	2291	2284	53	56	1.05	137	1239	0	0	80	93	349	362	0	6908	2119	4789	1.31	.763	.39
31	12742	15161	1454	1684	11288	13477	2487	2394	92	99	1.217	137	1295	0	0	80	93	372	385	0	17836	1981	15855	1.405	.712	.49
32	29196	16783	1423	1555	27773	15228	3546	2649	82	71	.708	137	1300	0	0	80	93	394	407	0	19745	1829	17915	.645	1.55	-.632
33	7000	7376	1382	1495	5618	5881	3182	2284	69	69	1.072	137	1324	0	0	80	93	417	430	0	8678	1759	6919	1.232	.812	.3
34	7268	6873	1371	1498	5897	5375	1893	1728	69	74	.942	137	1346	0	0	80	93	439	452	0	8086	1762	6324	1.072	.933	.101
35	7940	6316	1346	1499	6594	4817	1694	1690	74	77	.73	137	1367	0	0	80	93	464	477	0	7431	1764	5667	.859	1.164	-.219
36	4698	4587	1377	1609	3321	2978	1611	1804	73	64	.909	137	1285	.647	.655	77	90	487	500	0	5396	1893	3504	1.055	.948	.077
37	5748	6527	1380	1661	4368	4866	1693	1897	66	64	.991	137	1248	0	0	77	90	507	520	0	7679	1954	5725	1.311	.763	.39
38	13365	16723	1455	1784	11910	14939	2289	2395	86	93	1.159	137	1342	0	0	80	93	527	540	0	19674	2099	17575	1.476	.678	.561
39	30563	23427	1756	2548	28807	20879	2041	2732	96	91	.716	137	1332	0	0	104	117	127	140	0	27561	2998	24564	.853	1.173	-.23
40	2140	2405	1601	2163	539	242	2005	2381	36	17	.654	137	1285	.118	.13	104	117	147	160	0	2829	2545	285	.528	1.893	-.921
41	10778	7292	1347	1692	9431	5600	1619	1911	80	65	.593	137	1379	0	0	104	117	169	182	0	8579	1991	6588	.699	1.431	-.518
42	5295	6200	1252	1489	4043	4711	1714	1848	71	69	1.287	137	1349	0	0	101	114	194	207	0	7294	1752	5542	1.371	.729	.455
43	2112	2154	1152	1299	960	855	1539	1540	58	55	.79	137	1309	.263	.31	104	117	217	230	0	2534	1528	1006	1.048	.954	.067
44	23853	20656	1195	1306	22658	19350	1804	1705	93	88	.877	137	1291	0	0	103	116	239	252	0	24301	1536	22765	1.005	.995	.007
45	6344	6794	1241	1398	5103	5396	1956	1738	69	66	1.072	137	1296	0	0	103	116	259	272	0	7993	1645	6348	1.244	.804	.315
46	11088	10797	1310	1471	9778	9326	2235	1770	58	53	.874	137	1325	0	0	103	116	282	295	-100	12702	1731	10972	1.122	.891	.166
47	3015	5964	1339	1616	1676	4348	2172	1941	53	67	2.12	137	1344	0	0	103	116	304	317	0	7016	1901	5115	3.052	.328	1.61
48	16764	16758	1307	1671	15457	15087	1523	1868	93	82	.911	137	1267	0	0	101	114	329	342	0	19715	1966	17749	1.148	.871	.2
49	3853	7061	1411	1704	2442	5357	1894	2306	43	52	1.806	137	1273	0	0	103	116	347	360	0	8307	2005	6302	2.581	.387	1.368
50	2879	4251	1356	1641	1523	2610	2007	2318	61	72	1.492	137	1344	.657	.5	103	116	371	384	0	5001	1931	3071	2.016	.496	1.012
51	2775	3488	1271	1483	1504	2005	1790	1834	58	64	1.128	137	1325	.606	.542	103	116	394	407	0	4104	1745	2359	1.568	.638	.649
52	8959	11276	1285	1513	7674	9763	1847	1773	68	74	1.186	137	1325	0	0	103	116	416	429	0	13266	1780	11486	1.497	.668	.582
53	2733	3349	1324	1495	1409	1854	1837	1770	55	53	1.221	137	1333	.584	.536	102	115	439	452	0	3940	1759	2181	1.548	.646	.63
54	5755	5740	1333	1431	4422	4309	1756	1682	85	79	.928	137	1359	0	0	102	115	461	474	0	6753	1684	5069	1.146	.872	.197
55	6697	6868	1329	1532	5368	5336	1700	1773	72	63	1.006	137	1360	0	0	102	115	486	499	0	8080	1802	6278	1.169	.855	.226
56	3943	4032	1284	1651	2659	2381	1579	1835	67	65	.821	137	1331	.447	.566	102	115	506	519	0	4744	1942	2801	1.053	.949	.075
57	1531	1728	1318	1737	213	-9	1770	2023	29	7	1.005	137	1411	.032	.038	102	115	529	542	0	2033	2044	-11	null	null	null
58	2488	2502	1528	2019	960	483	1644	2121	50	31	.674	137	1342	.244	.345	126	139	126	139	0	2944	2375	568	.592	1.689	-.757
59	2290	2328	1316	1751	974	577	1504	1935	50	33	.64	137	1272	.337	.41	126	139	146	159	0	2739	2060	679	.697	1.435	-.521
60	1589	1564	1234	1595	355	-31	1690	1840	33	12	.831	137	1326	.059	.089	128	141	169	182	0	1840	1876	-36	null	null	null
61	22826	11749	1244	1443	21582	10306	1984	1875	69	65	.583	137	1371	0	0	126	139	191	204	0	13822	1698	12125	.562	1.78	-.832
62	7060	7412	1097	1299	5963	6113	1692	1589	82	89	.962	137	1339	0	0	126	139	214	227	0	8720	1528	7192	1.206	.829	.27
63	6917	7247	1180	1277	5737	5970	1935	1767	69	70	.913	137	1331	0	0	126	139	236	249	0	8526	1502	7024	1.224	.817	.292
64	11724	9287	1300	1382	10424	7905	2655	2509	79	75	.731	137	1337	0	0	126	139	261	274	0	10926	1626	9300	.892	1.121	-.165
65	4606	4499	1265	1472	3341	3027	2443	2425	74	69	.828	137	1296	.465	.481	126	139	283	296	0	5293	1732	3561	1.066	.938	.092
66	1758	1868	1241	1576	517	292	1703	1776	45	21	.514	137	1307	.083	.101	126	139	304	317	0	2198	1854	344	.664	1.505	-.59
67	9047	8945	1274	1614	7773	7331	1562	1948	64	65	.984	137	1339	0	0	125	138	326	339	0	10524	1899	8625	1.11	.901	.15
68	16531	20139	1313	1647	15218	18492	1671	2157	95	87	1.25	137	1323	0	0	125	138	349	362	0	23693	1938	21755	1.43	.7	.516
69	2327	2498	1224	1559	1103	939	1453	1810	54	42	.828	137	1321	.547	.598	125	138	371	384	0	2939	1834	1105	1.002	.998	.002
70	5063	4566	1272	1505	3791	3061	1441	1591	69	72	.826	137	1321	0	0	125	138	393	406	0	5372	1771	3601	.95	1.053	-.074
71	5788	6467	1247	1476	4541	4991	1466	1576	74	67	1.13	137	1324	0	0	125	138	416	429	0	7608	1736	5872	1.293	.773	.371
72	2244	2151	1180	1419	1064	732	1352	1521	61	45	.944	137	1324	.227	.289	125	138	438	451	0	2531	1669	861	.809	1.236	-.305
73	16628	19677	1263	1462	15365	18215	1558	1677	87	91	1.222	137	1331	0	0	125	138	461	474	0	23149	1720	21429	1.395	.717	.48
74	10432	11500	1338	1563	9094	9937	1733	1829	82	83	1.044	137	1325	0	0	125	138	483	496	0	13529	1839	11691	1.286	.778	.362
75	2800	2766	1278	1651	1522	1115	1682	2034	68	54	.848	137	1317	.276	.309	125	138	506	519	0	3254	1942	1312	.862	1.16	-.214
76	2679	3124	1271	1704	1408	1420	1624	2084	62	58	.942	137	1386	.322	.371	125	138	528	541	0	3675	2005	1671	1.186	.843	.247
77	4757	4087	1339	1646	3418	2441	1542	1856	68	53	.834	137	1337	0	0	149	162	126	139	0	4808	1936	2872	.84	1.19	-.251
78	2879	3053	1158	1495	1721	1558	1290	1600	65	58	.938	137	1260	.376	.352	149	162	146	159	0	3592	1759	1833	1.065	.939	.091
79	14175	9705	1176	1458	12999	8247	1616	1673	80	72	.599	137	1294	0	0	149	162	168	181	0	11418	1715	9702	.746	1.34	-.422
80	9637	9749	1116	1343	8521	8406	1409	1447	88	80	.895	137	1315	0	0	149	162	191	204	0	11469	1580	9889	1.161	.862	.215
81	1752	1798	1053	1277	699	521	1180	1340	58	42	.966	137	1338	.188	.196	149	162	213	226	0	2115	1502	613	.877	1.14	-.19
82	12822	14770	1118	1283	11704	13487	1555	1544	86	88	1.012	137	1311	0	0	148	161	236	249	0	17376	1509	15867	1.356	.738	.439
83	5523	5412	1227	1331	4296	4081	3017	3313	70	65	1.032	137	1295	0	0	148	161	258	271	-100	6367	1566	4801	1.118	.895	.16
84	3231	2904	1225	1426	2006	1478	2694	3199	64	60	.654	137	1317	.353	.498	148	161	281	294	0	3416	1678	1739	.867	1.154	-.206
85	9320	10047	1267	1539	8053	8508	1446	1731	85	93	1.041	137	1326	0	0	148	161	303	316	0	11820	1811	10009	1.243	.805	.314
86	10429	11852	1326	1622	9103	10230	1654	1950	83	85	1.224	137	1322	0	0	148	161	326	339	0	13944	1908	12035	1.322	.756	.403
87	5203	5297	1235	1579	3968	3718	1511	1842	86	85	.934	137	1321	0	0	148	161	348	361	0	6232	1858	4374	1.102	.907	.141
88	6375	6616	1160	1507	5215	5109	1319	1637	82	74	.991	137	1332	0	0	148	161	371	384	0	7784	1773	6011	1.153	.868	.205
89	9281	13391	1271	1457	8010	11934	1459	1588	74	83	1.452	137	1312	0	0	148	161	393	406	0	15754	1714	14040	1.753	.571	.81
90	17874	15868	1262	1364	16612	14504	1441	1494	86	80	.838	137	1320	0	0	148	161	415	428	0	18668	1605	17064	1.027	.974	.039
91	5891	5047	1129	1317	4762	3730	1265	1392	76	67	.792	137	1325	0	0	147	160	438	451	0	5938	1549	4388	.922	1.085	-.118
92	4252	4142	1186	1394	3066	2748	1371	1639	80	76	.881	137	1325	.474	.521	147	160	460	473	0	4873	1640	3233	1.054	.948	.076
93	13178	10703	1302	1562	11876	9141	1598	1970	85	79	.801	137	1325	0	0	147	160	483	496	0	12592	1838	10754	.906	1.104	-.143
94	35774	29614	1314	1621	34460	27993	1808	2284	99	93	1.014	137	1325	0	0	147	160	505	518	0	34840	1907	32933	.956	1.046	-.065
95	35370	15418	1306	1677	34064	13741	1762	2184	93	84	.287	137	1398	0	0	147	160	528	541	0	18139	1973	16166	.475	2.107	-1.075
96	5712	4345	1315	1605	4397	2740	1592	1866	56	37	.714	137	1355	0	0	171	184	125	138	0	5112	1888	3224	.733	1.364	-.448
97	1940	1805	1167	1402	773	403	1291	1478	52	32	.667	137	1284	.167	.227	171	184	146	159	0	2124	1649	474	.613	1.63	-.705
98	1808	1793	1141	1364	667	429	1252	1434	51	36	.705	137	1312	.179	.219	171	184	168	181	0	2109	1605	505	.757	1.322	-.402
99	1541	1576	1064	1265	477	311	1173	1338	42	28	.717	137	1321	.086	.127	171	184	190	203	0	1854	1488	366	.767	1.304	-.383
100	3891	3248	1097	1271	2794	1977	1243	1422	80	79	.729	137	1368	.259	.387	171	184	213	226	0	3821	1495	2326	.832	1.201	-.265
101	7519	6325	1208	1329	6311	4996	1458	1589	83	71	.76	137	1288	0	0	171	184	238	251	0	7441	1564	5878	.931	1.074	-.103
102	14517	23429	1188	1331	13329	22098	1696	1914	88	97	1.596	137	1271	0	0	169	182	256	269	0	27564	1566	25998	1.95	.513	.964
103	10418	8212	1140	1318	9278	6894	1447	1529	92	85	.751	137	1349	0	0	171	184	280	293	0	9661	1551	8111	.874	1.144	-.194
104	14627	13228	1247	1454	13380	11774	1363	1732	88	78	.825	137	1349	0	0	171	184	303	316	0	15562	1711	13852	1.035	.966	.05
105	22000	15508	1286	1548	20714	13960	1441	1769	97	88	.65	137	1281	0	0	171	184	327	340	0	18245	1821	16424	.793	1.261	-.335
106	2052	2121	1240	1531	812	590	1497	1688	50	42	.832	137	1289	.259	.359	170	183	345	358	0	2495	1801	694	.855	1.17	-.226
107	10975	12156	1224	1486	9751	10670	1449	1654	88	93	1.022	137	1360	0	0	170	183	370	383	0	14301	1748	12553	1.287	.777	.364
108	7304	5960	1186	1368	6118	4592	1353	1473	78	64	.723	137	1320	0	0	170	183	393	406	0	7012	1609	5402	.883	1.132	-.179
109	5862	5698	1184	1277	4678	4421	1349	1357	88	92	.809	137	1311	0	0	170	183	415	428	0	6704	1502	5201	1.112	.899	.153
110	2958	2748	1131	1233	1827	1515	1295	1430	71	65	.79	137	1320	.418	.519	170	183	437	450	0	3233	1451	1782	.976	1.025	-.036
111	7724	7492	1183	1316	6541	6176	1403	1662	74	60	1.018	137	1325	0	0	170	183	460	473	0	8814	1548	7266	1.111	.9	.152
112	12761	14778	1262	1433	11499	13345	1487	1765	87	82	1.121	137	1325	0	0	170	183	482	495	0	17386	1686	15700	1.365	.732	.449
113	7073	7295	1263	1539	5810	5756	1561	1821	86	88	.894	137	1325	0	0	170	183	505	518	0	8582	1811	6772	1.166	.858	.221
114	3835	3745	1289	1611	2546	2134	1513	1738	74	67	.79	137	1386	.336	.42	170	183	527	540	0	4406	1895	2511	.986	1.014	-.02
