2048	-0.56
2096	-0.56
2144	-0.53
2192	-0.39
2730	-0.19
1141	0.22
1874	0.42
2490	0.43
2778	0.90
2803	0.10
1274	0.05
2826	-0.22
1322	-0.51
1370	-0.58
558	-0.35
2874	-0.49
1418	-0.42
807	1.60
855	0.32
606	-0.14
654	0.05
2122	0.01
692	-0.28
2170	-0.37
903	-0.09
442	-0.60
3018	-0.14
2240	-0.51
2559	-1.08
2607	-0.81
1466	-0.20
1514	0.05
1180	0.37
1276	0.67
1324	0.30
1372	0.21
1540	0.35
1588	0.50
3066	0.14
1636	0.19
951	0.25
2851	-0.63
999	-0.63
2538	-0.98
2655	-0.54
2732	-0.12
1420	0.31
2586	-0.26
2962	-0.28
1468	-0.47
2780	0.38
2828	0.03
2876	-0.14
2924	1.08
2179	1.23
1672	2.52
385	0.41
433	-0.38
481	-0.04
529	0.37
2972	0.47
1166	-0.03
1214	-0.11
2634	0.27
3020	0.29
1262	-0.17
2288	0.04
1954	0.04
2002	-0.06
2050	-0.06
2098	0.21
2146	-0.22
2194	0.23
2242	0.41
1684	0.12
1732	0.20
3068	-0.14
1035	-0.14
1516	0.19
1182	0.04
867	-0.18
915	-0.05
963	0.34
1011	-0.16
1230	0.18
1059	-0.34
1107	-0.65
773	-0.59
1278	-0.65
1326	-0.66
1374	-1.03
821	0.70
1047	0.20
2321	0.48
2830	-0.11
2878	-0.28
1720	-0.02
2369	-0.39
869	0.00
917	0.18
3010	0.27
2682	-0.45
1422	-0.23
1470	0.04
1095	-0.02
1780	0.43
1828	0.27
1876	0.08
1542	0.49
2974	-0.17
1590	-1.50
3022	0.37
2658	-1.09
2324	-1.10
1310	-1.07
577	0.01
2417	0.51
2899	-0.83
1358	-0.22
2736	0.00
2947	-0.47
2784	-0.30
2348	-0.29
2832	-0.49
2396	-0.27
2444	-0.46
1518	0.14
1184	0.31
1232	0.23
1280	-0.03
965	-0.18
1013	0.29
1328	0.35
2492	0.17
2227	-0.29
2218	-0.01
1768	0.59
625	0.31
2880	0.19
1061	0.22
1109	-1.13
1143	-0.46
809	-0.72
857	0.09
2540	0.96
1406	-0.43
2976	0.25
3024	0.97
3072	1.42
2372	0.01
2266	-0.62
740	-0.38
1083	0.77
3073	0.45
3121	0.19
2290	-0.51
1956	0.56
1932	0.99
1980	0.47
2028	0.57
2420	0.83
2076	0.55
1454	0.64
3169	-0.43
3217	-0.55
3265	-0.66
775	-0.94
823	-1.21
2312	-0.35
871	0.02
919	-0.47
1816	-0.19
1864	-1.03
2360	-0.45
1638	-0.74
3313	-0.49
1376	-0.81
3361	0.25
3409	0.29
3075	-0.25
1424	-0.29
3123	-0.24
2124	0.12
3171	0.41
967	0.30
1015	0.52
793	0.36
905	-0.05
2468	0.65
2516	-0.61
406	-0.65
3219	-1.77
2995	-0.40
1686	-0.48
3267	-0.73
3315	-0.98
1912	-0.40
1578	-0.41
2564	0.29
3363	0.29
2612	-0.37
3411	-1.54
2660	-0.75
1063	-0.13
2326	-0.64
3077	-0.67
3125	0.40
3058	0.52
3173	0.87
3221	0.10
1472	0.14
1520	0.14
3269	3.17
3317	1.32
3365	1.00
3413	1.13
3079	0.30
2172	0.32
2220	0.01
2465	0.33
3127	0.31
1111	-0.27
777	0.16
2004	-0.98
2052	-0.79
3175	0.00
3223	0.04
3271	-0.45
3319	-0.10
3367	-0.09
3415	-0.57
702	0.49
3081	0.33
454	0.09
3129	-0.14
750	-0.24
416	0.17
3177	0.74
464	0.01
2374	-0.43
825	-0.38
2422	0.12
1502	-0.04
512	0.24
560	0.14
3225	-0.41
3273	0.63
2470	-0.22
673	0.44
2148	-0.01
608	0.04
656	0.20
3321	1.06
3369	0.40
550	-0.35
3417	0.21
3083	-0.44
704	0.19
3131	-0.24
3179	0.37
3227	-0.13
3275	-0.12
2518	-0.23
3323	-1.20
1734	0.32
3371	-0.14
598	0.32
3419	-0.39
3085	0.36
3133	-0.05
646	-0.45
2268	-0.35
1131	0.07
3229	0.08
752	-0.16
694	-0.09
3277	0.45
3325	0.11
3373	0.72
1186	-0.35
742	-0.04
3421	0.11
3087	-0.32
1168	0.07
3135	-0.52
3183	0.50
1234	0.47
1282	0.49
1330	0.19
953	0.39
3231	-0.83
408	0.51
3279	0.27
456	-0.05
3327	-0.21
3375	0.20
3423	-0.10
3043	-0.09
3137	0.07
3185	0.28
1782	-0.09
3233	-0.92
504	-0.03
2566	0.16
2614	0.27
3329	0.33
3377	0.54
1001	1.11
2513	0.59
2662	-0.03
2328	0.11
1049	0.37
435	-0.15
1097	0.38
483	0.19
531	-0.31
552	-0.19
3425	0.27
579	0.25
627	-0.10
2805	0.47
723	0.28
1216	0.69
1674	-0.31
2376	0.89
1830	1.07
797	0.52
3091	-0.12
3139	-0.31
3187	-0.28
1941	-0.18
3235	-0.17
873	0.05
3283	0.54
1264	0.06
2424	0.20
1312	0.13
3331	-0.15
2588	1.48
3379	-0.04
3427	-0.11
418	-0.23
3093	0.51
2853	-0.02
3141	0.33
3189	-0.31
1378	-0.01
3237	0.15
3285	-0.10
3333	0.19
921	0.70
3381	-0.11
2472	-0.37
2520	-0.39
3429	-0.43
2196	-0.40
3095	0.29
2244	0.78
3143	0.21
2292	0.28
3191	0.10
3239	-0.11
3287	0.43
3335	-0.90
3383	0.27
389	0.44
1989	0.85
2037	0.88
490	0.93
538	0.37
1145	1.14
3431	0.15
969	0.26
1934	0.28
1982	0.01
3074	0.22
811	-0.26
859	-0.29
3122	-0.76
907	-0.09
3170	-0.11
3218	0.50
2636	1.04
2684	0.37
2085	0.41
600	0.14
3266	-0.25
2568	-1.13
2901	-1.47
2350	-1.04
2133	-0.41
3314	-1.18
3362	-0.71
3410	-1.24
3076	-1.32
1426	-0.19
1878	-0.47
1544	-0.31
1592	-0.44
1640	-0.64
1688	-0.12
1474	0.64
2949	0.76
1017	0.50
1522	0.73
2030	0.29
2078	0.29
586	-0.36
1722	-0.69
2126	0.19
3124	0.25
3172	-0.30
3220	-0.35
3268	-0.54
3316	-0.40
648	0.31
955	0.39
1003	-0.08
2616	-0.90
2664	-0.69
2408	0.39
1065	-0.60
3364	0.09
3412	-0.02
3078	-0.19
3126	-0.49
3174	-0.35
2174	-0.28
3222	-0.55
1188	-0.22
1113	-0.27
1236	-0.29
845	0.64
3270	-0.01
1770	-0.18
466	-0.45
2561	-0.23
1818	0.01
3318	-0.26
1866	-0.28
1284	-0.44
2609	-0.23
2398	0.46
2456	0.06
2657	-0.61
1051	0.79
1332	-0.01
2329	-0.15
3366	0.01
2377	-0.19
3414	-0.37
1099	-0.37
2997	0.24
1360	0.06
1380	0.32
3080	0.54
841	0.85
1408	-0.35
1456	0.22
1736	0.49
3045	0.53
2504	0.31
1147	0.22
2711	-0.09
3128	0.36
3176	0.65
3224	0.01
3272	0.11
3368	0.13
893	0.12
696	0.35
3416	-0.13
744	-0.31
2425	0.12
2473	0.22
2759	-0.14
3082	-0.17
1504	0.29
2521	0.01
1170	0.12
3130	-0.11
3178	0.31
2807	-0.10
2569	0.31
2855	0.08
3226	0.03
2903	0.23
2617	0.18
2323	0.68
2371	0.65
3274	0.37
2222	0.59
2270	0.84
3322	0.43
3370	0.17
2446	0.57
1428	0.16
1847	0.33
779	0.56
1476	0.15
1524	-0.02
827	-0.32
514	-0.78
562	-0.01
409	-0.13
3418	-0.45
610	-0.20
3084	-0.31
3132	0.65
3180	0.24
3228	-0.15
1936	-0.54
3276	0.24
3324	-0.14
3372	-0.14
3420	0.25
3086	-0.07
706	-1.42
3134	-0.36
3182	0.42
3230	-0.96
3278	-1.05
875	0.03
3326	-0.18
754	-0.03
3374	-0.02
3422	-0.11
3088	-0.16
2665	-0.46
923	-2.83
971	0.19
3136	0.09
420	0.68
468	-0.02
457	-0.11
505	-0.32
1218	-0.03
3184	-0.06
1266	0.27
1314	0.10
813	-0.26
1362	0.03
1190	-0.40
3232	0.15
3280	0.38
3328	-0.01
516	-0.24
2494	-1.51
861	-2.79
909	-1.50
2542	-1.84
957	-0.21
1005	-0.36
1053	-0.30
1410	-0.61
1149	-0.81
2590	-2.10
2638	-2.51
2686	-2.29
2352	-1.57
3376	-1.67
3424	-1.16
2331	0.34
2379	-0.35
3090	-0.16
3138	-0.71
553	-0.08
1784	-0.60
1238	-0.07
1286	-0.12
3186	0.22
2427	-0.25
3234	-0.25
2475	0.07
1914	0.31
1019	-0.35
3282	0.21
3330	0.05
2951	0.04
2999	0.12
1832	0.38
3047	0.22
601	-0.09
649	-0.14
3378	0.22
3426	0.45
2724	0.04
3092	-0.47
3140	-0.33
2690	0.04
3188	-0.75
2400	-0.46
3236	-0.01
2448	0.86
3284	0.15
1067	-0.26
889	-0.99
1115	-0.50
781	0.09
3332	0.67
3380	0.59
2496	0.38
3428	0.23
1580	0.07
829	0.62
1984	0.69
941	0.28
3142	-0.19
2738	0.24
3190	0.48
2032	0.21
3238	0.02
2080	-0.78
815	0.94
863	1.00
911	0.65
1458	1.50
564	0.16
2786	-0.29
3286	0.15
1506	0.06
3334	1.10
3382	0.66
3096	-0.30
3144	0.06
3192	-0.10
1958	-0.07
2523	0.10
2571	0.18
2619	0.57
2667	0.61
1007	0.42
2128	0.56
3240	0.03
3288	0.19
634	1.13
1880	1.42
3336	0.82
3384	1.01
1676	0.40
485	0.06
2333	-0.38
3432	0.30
3097	0.06
1055	0.16
2381	0.23
682	0.57
730	-0.24
1103	-0.10
1151	0.42
794	-0.27
3145	0.63
3193	0.14
4819	0.22
3241	1.11
3289	0.40
3337	-0.06
697	0.17
1724	-0.14
3385	-0.19
1772	-0.63
842	-0.10
3433	-0.69
2429	-0.41
2477	-0.69
533	-0.61
1820	-0.32
1172	-0.40
3099	-0.01
1895	-0.07
2525	0.20
1334	0.00
1546	0.01
1594	0.13
1642	0.23
1690	0.05
1738	0.19
3147	0.08
1786	0.15
1834	0.34
1882	-0.26
1548	0.11
1596	0.03
2176	0.52
1644	0.02
1692	0.21
3195	-0.01
3243	-0.32
612	-0.12
660	-0.17
708	-0.09
756	-0.32
877	-0.28
3291	-0.77
2544	-1.38
890	-1.30
1220	-0.76
3339	0.14
2006	-1.86
1740	-1.39
2573	-0.84
629	-0.02
677	0.46
725	0.88
1868	-0.77
938	0.09
3387	-0.18
986	-0.57
1034	-0.38
1082	-0.68
2621	-0.50
2669	-0.39
745	0.07
1268	0.13
3101	-0.20
2335	-0.64
3149	0.68
2592	0.91
2640	0.69
2688	0.51
2689	0.42
2737	0.61
2181	2.74
989	0.47
2785	-0.32
2833	-0.11
2881	-0.04
2929	0.26
2977	0.08
937	-0.13
3197	0.01
3245	-0.17
2383	-0.56
3293	-0.65
3341	-0.18
3389	-0.33
3437	0.00
1316	-0.66
925	-0.58
3103	-0.76
2229	-0.82
3151	-0.04
1916	1.39
2834	0.05
2882	-1.50
3199	0.09
3247	-0.44
2930	-0.69
411	-2.46
3295	-0.05
3343	-0.79
3391	0.54
1130	1.02
796	1.07
844	0.78
1382	-0.80
3439	-0.01
973	0.88
2978	-0.16
3105	-0.18
3153	0.10
3201	0.42
3249	0.30
1364	0.83
3297	0.07
3345	-0.11
3026	-0.13
2692	0.20
2431	0.13
3025	1.22
2691	1.21
2054	-0.44
892	0.00
940	-0.04
988	0.32
1036	0.11
3393	-0.12
3441	0.42
3107	-0.82
459	0.18
2740	-0.40
2788	-0.54
1021	-0.81
2419	-0.02
3155	0.19
1412	-0.26
3203	0.11
3251	0.01
3299	0.28
3347	-0.11
2836	0.60
3395	-0.49
2739	-0.48
3443	0.14
1430	0.28
2224	0.31
507	0.38
1084	-0.76
1132	-0.68
798	-0.45
846	-0.41
3109	-0.18
2884	-0.25
894	-1.20
942	0.27
990	0.16
1038	0.30
1086	-0.06
2932	0.23
3157	0.00
1478	-0.29
2980	-0.41
1069	-0.80
3028	-0.50
391	-0.30
1788	0.18
3205	-0.22
1117	-0.77
1134	-0.03
3253	-0.12
2694	-0.16
1037	0.08
1460	0.03
1526	-0.27
3301	0.03
2272	-0.39
1938	0.20
1986	-0.10
800	0.72
848	1.02
2467	1.20
2479	-0.06
896	0.68
1582	0.32
2034	-1.27
1836	0.30
1884	0.14
1550	-0.27
3349	0.45
1508	0.16
1174	-0.19
555	-0.39
3397	-0.06
1598	1.31
1646	-0.11
439	0.06
3445	0.70
3111	-0.49
2102	-0.12
2150	-0.25
3159	0.20
2515	0.05
2082	-0.06
944	-0.62
2742	-0.38
3255	-0.56
3303	0.12
783	-0.08
3351	-0.30
3399	-0.37
3447	-0.64
2130	-0.67
3113	-0.78
1240	-1.00
2790	-1.02
3161	-2.05
3209	-0.96
2198	-0.78
831	-3.46
2178	-0.37
2787	0.00
2226	-0.88
603	-0.25
1222	0.53
3257	0.23
3305	0.45
3353	0.22
1538	-0.07
927	-0.21
975	-0.10
1023	0.05
1071	0.03
1586	-0.28
2563	-0.79
3401	-0.24
3449	-0.60
3115	-0.92
1270	-1.41
2772	-0.47
2820	-1.09
3163	-0.72
2274	-0.09
2552	-1.06
2838	0.19
2886	-0.25
1119	0.40
1288	3.55
3211	-0.05
3259	0.44
3307	0.46
1678	0.22
3355	-0.15
3403	-0.12
3451	-0.10
3117	0.34
3165	0.21
3213	0.37
2527	0.59
1318	0.67
1694	0.03
1742	0.32
1790	0.29
1838	0.20
1886	-0.21
1552	0.22
1600	0.43
1648	0.35
2575	0.21
3261	-0.44
2934	-0.24
785	0.33
3309	-0.10
3357	-0.16
651	-0.56
3405	0.09
422	0.13
2868	-0.50
1336	-0.63
3453	-0.57
3119	-0.02
1696	0.05
1744	0.11
1792	0.18
1840	0.18
1888	0.24
1554	0.64
3167	-0.05
1384	-0.20
3215	0.94
2623	-0.08
3263	-0.31
2246	-0.45
3311	0.76
2982	0.28
3359	0.00
3407	0.04
2671	0.25
3455	-0.18
3030	0.11
3098	0.27
3146	0.47
2294	1.17
992	-0.73
3194	-1.15
1602	-0.73
3242	-1.12
2337	0.31
3338	-0.17
3386	0.11
3434	0.53
3100	-0.07
3148	-0.41
470	-0.29
3196	0.25
3244	0.11
3292	-0.04
2696	-0.04
3388	0.23
3436	0.19
3102	0.22
833	0.07
881	-0.39
929	-0.17
977	-0.52
1025	-0.13
1073	0.18
3150	-0.13
3198	-0.01
3246	-0.09
3294	0.45
3342	-0.06
1432	0.64
1480	0.46
3390	-0.97
1040	-1.17
3438	0.47
3104	0.17
1528	0.06
3152	-0.92
3200	-0.74
3248	-0.14
3296	0.19
2744	-0.87
3344	1.12
2916	2.73
2611	-0.35
3392	0.90
2835	0.53
3440	0.11
1988	-0.48
3106	-0.35
1194	-0.43
1242	0.63
1290	0.11
1338	-0.05
1386	0.12
1434	0.02
1482	-0.01
1530	0.06
1196	0.02
1244	0.15
1292	0.37
1340	0.04
1388	0.30
1436	0.29
1484	-0.06
1532	0.00
1726	-0.91
3154	-0.29
3202	-0.38
3250	-0.08
3298	0.40
2036	0.61
2600	0.21
2648	0.23
2314	0.28
2362	-0.27
2410	0.40
2458	0.60
2792	-0.20
2659	-0.51
1774	-0.19
3346	-0.20
1088	0.23
1136	-1.64
3394	-0.67
3442	-0.37
3108	-0.63
487	-0.49
3156	-0.64
3204	-0.43
1650	-0.09
3252	1.01
3300	1.99
3348	0.42
3396	0.12
1822	-0.75
3444	-0.16
3110	-0.25
3158	0.09
2840	-0.55
699	-0.73
3206	-0.83
3254	-0.21
3302	-0.05
802	-1.21
850	-0.90
898	-0.89
946	-1.25
2084	-0.98
3350	-0.16
396	-0.49
444	-0.23
2325	1.10
3398	0.87
3446	1.25
2888	0.93
3112	0.92
1698	0.42
3160	0.76
3208	-0.21
518	1.14
566	-0.18
3256	0.04
3304	-0.27
3352	-0.07
614	-0.01
3448	-0.04
3114	0.05
3162	0.33
3210	0.05
3258	0.00
3306	-0.17
3354	0.15
3402	-0.19
3450	0.14
3116	-0.11
3164	-0.05
662	-0.07
710	-0.20
2277	-0.01
3260	0.00
747	-0.43
3308	-0.71
3356	-0.63
3404	-0.10
3452	-0.13
3118	-0.18
2936	0.52
3166	0.69
3214	0.50
3262	0.35
3310	0.47
3358	-0.15
1198	-0.99
1246	-1.95
1294	-2.00
3406	-0.34
3454	-0.02
3120	-0.59
2984	-0.90
3168	-0.48
3216	0.17
1870	1.25
1918	1.88
1121	0.03
994	-0.97
2506	-0.07
3264	-0.96
1960	-0.21
2008	-0.20
3312	-0.14
3360	-0.62
3408	-0.88
3456	-0.12
3457	0.40
3505	-0.27
1342	-0.73
3032	-0.12
2698	-0.35
413	-0.47
985	0.07
3553	1.30
2132	0.45
3601	0.16
3649	0.85
2373	1.54
3697	0.74
2931	0.07
2979	-0.24
2180	1.18
3027	0.79
3745	0.76
3793	0.08
787	0.61
1042	-0.46
1090	-0.11
1138	-0.63
3459	0.17
1085	-0.12
1746	0.06
1794	-0.23
804	0.08
1842	-0.32
1890	0.09
1556	0.26
1604	0.11
3507	-0.28
2421	0.19
3555	-0.44
3603	-0.75
1632	-0.59
535	-0.17
1680	-0.19
2469	0.11
3651	0.20
3699	-0.18
1652	-0.48
1366	0.27
852	1.65
900	1.87
948	1.51
996	1.40
1044	1.35
3747	-0.25
2554	-0.69
1092	-0.71
3795	-1.34
1140	-1.15
3461	0.01
3509	-0.19
3557	0.17
835	-0.45
3605	1.06
1133	0.82
3653	0.95
2056	-1.09
2104	-1.26
2152	-1.06
2200	-0.70
2248	-0.75
2296	-0.30
2794	0.55
3701	0.47
3749	0.64
3797	0.11
2693	0.33
2842	-0.03
2228	0.75
3463	0.59
1728	-1.23
1962	-0.40
1700	0.41
2741	1.18
2602	0.14
3511	-0.12
3559	-0.38
2517	-0.65
3607	-0.50
1390	1.39
461	-0.66
3655	-1.53
1776	-1.31
2890	0.00
2650	1.23
3703	-0.34
806	0.10
854	0.07
902	0.18
950	0.27
998	0.49
3751	0.16
1414	-0.43
2938	-0.72
2986	-0.11
3799	-0.37
1748	-0.09
3034	-0.30
2385	0.44
758	0.14
424	0.42
472	-0.19
520	0.18
568	0.17
616	0.69
2700	0.18
3465	0.60
1462	0.10
1510	0.01
2748	-0.06
509	-0.17
2796	0.07
3513	0.14
3561	0.54
1176	-0.05
3609	0.21
492	-0.32
2844	-0.12
3657	-0.11
1046	-0.25
1438	0.20
2892	-0.39
2940	-0.58
3705	-0.23
557	-0.14
1094	-0.82
3753	1.23
664	0.16
3801	-0.21
3467	0.08
540	1.25
1824	-0.02
1224	0.14
3515	-0.53
2988	-0.15
605	-0.60
3563	-0.13
3611	-0.85
3659	-0.31
1943	-0.59
3707	-0.85
712	-0.01
3755	0.04
3803	-0.62
1872	0.21
1920	0.20
1991	0.00
760	0.20
3469	0.77
426	-0.35
3517	-0.02
3565	0.17
3613	-0.16
3661	-0.12
3709	-0.07
3757	0.48
1921	0.28
3805	0.05
474	-0.66
1142	0.48
3471	0.27
3519	-0.07
3567	0.58
3615	0.68
799	0.03
3663	0.26
522	-0.10
3711	0.09
570	-0.12
3759	0.14
618	0.68
3807	-0.25
847	-0.69
883	0.18
3036	1.28
1486	0.90
1796	1.03
3473	0.69
3521	-0.15
3569	0.64
653	-0.17
2702	-0.21
2010	0.04
3617	0.26
3665	0.75
3713	-0.02
3761	0.50
3809	0.04
1844	0.16
2750	-0.16
2798	0.52
2316	-0.27
3475	0.37
2364	-0.29
3523	-0.23
3571	0.37
3619	0.21
3667	-0.16
3715	-0.43
3763	-0.58
666	-0.22
3811	0.32
2846	-0.52
3477	-0.27
2894	0.26
2412	0.28
3525	0.25
2942	0.22
2039	0.55
3573	0.17
1892	-2.13
1558	-0.03
1606	-0.27
1654	-0.89
3621	-0.82
3669	0.74
1534	0.02
701	-0.22
3717	-0.48
931	-0.56
3765	0.48
3813	-0.37
2276	-0.12
3479	-0.55
1200	-0.19
1248	-0.06
3527	-0.91
3575	-0.37
979	0.19
3623	0.32
2990	-0.36
3671	-0.05
3719	0.17
3767	0.26
749	-0.18
1272	-0.75
1320	-0.17
1368	-0.18
1416	-0.11
3038	0.02
3815	-0.64
3458	-0.27
3506	-0.46
1296	-0.69
2704	-0.87
3554	-0.63
1464	-0.62
1512	-0.79
808	-0.21
2752	-0.76
3602	-0.77
3698	-0.36
3746	0.21
3794	-0.44
1177	0.14
3460	0.19
3508	-0.53
2800	-0.02
3556	0.00
1702	0.51
1750	0.11
1798	-0.19
1846	-0.27
1894	-0.04
3604	-0.05
1027	-0.41
1033	-0.21
3652	-0.56
1560	0.17
1608	0.37
1656	0.01
3700	-0.24
2848	-0.19
2433	-0.85
1942	0.41
3748	-0.43
1344	1.05
856	0.44
904	-0.22
952	-0.06
1000	0.19
1225	-0.43
3796	-0.35
3462	-0.62
3510	-0.84
3558	-0.37
2964	-0.05
2481	0.69
3606	-0.60
3654	-0.55
1273	-0.58
415	-0.02
2896	0.07
3702	-0.02
3750	-0.06
2944	0.57
1075	0.58
3798	0.13
3464	-0.09
895	0.46
3512	0.27
1123	-0.62
789	1.42
3560	-0.39
3608	-0.62
3656	0.06
463	-0.26
1321	0.06
1369	0.67
1417	0.24
3704	-0.01
3752	0.03
3800	-0.37
3466	-0.55
3514	-0.21
583	-0.06
3562	0.62
3610	-0.40
2992	0.02
3040	-0.12
511	-0.38
3658	0.12
1392	0.57
3706	-0.25
1440	-0.23
1488	-0.11
1536	-0.25
3754	-0.54
3802	0.02
3468	0.40
3516	0.24
3564	-0.37
1990	-0.98
2706	0.13
3612	0.20
3660	0.23
2754	-0.13
1465	0.08
3708	0.04
3756	0.86
3804	0.02
3470	-0.16
714	0.27
3518	-0.08
3566	0.29
3614	-0.22
3662	-0.04
3710	-0.22
3758	-0.15
3806	0.06
3472	0.25
1537	0.31
3012	-0.26
3520	-0.14
3568	0.12
3616	-0.02
1585	-0.05
3664	0.55
588	0.43
3712	-0.20
3760	0.40
3808	-0.73
3474	0.26
1633	0.38
1681	0.01
3522	-0.12
3570	0.00
3618	-0.13
1729	0.31
3666	0.11
3714	-0.20
3762	-0.03
762	-0.45
636	-0.32
684	-0.14
3810	0.65
3476	-0.13
2529	0.06
3524	-0.20
3572	0.88
3620	0.09
1800	-0.22
3668	0.26
1513	0.12
3716	-0.06
631	-1.15
559	-0.03
3764	0.27
3060	-0.02
3812	-0.60
3478	0.26
3526	0.06
3574	0.07
2577	-0.46
2625	-0.64
3622	-0.32
2058	0.11
3670	0.16
3718	-0.20
607	-0.33
732	0.08
1969	0.51
1848	-0.20
1896	0.44
679	-0.10
3766	-0.29
1081	0.21
1048	-0.10
727	-0.01
655	0.24
2673	0.26
393	0.43
1096	-0.02
441	0.21
2565	1.12
3814	0.50
3480	-0.13
3528	0.53
3576	0.90
3624	0.71
3672	0.55
3720	0.55
3768	0.35
3816	0.33
2087	-0.02
1144	0.18
2789	-0.12
3481	0.02
2038	-0.11
2837	-0.03
3529	0.40
3577	0.15
3625	-0.23
3673	0.26
3721	0.21
3769	0.32
3817	0.39
1777	0.00
3483	-0.73
3531	-0.56
3579	-0.14
3627	-0.28
2017	0.48
2065	-0.39
3675	0.23
3723	-0.61
1825	0.84
3771	-0.19
2613	-0.28
703	0.12
1179	0.27
2508	-0.34
3819	-0.25
3485	-0.27
3533	0.64
3581	-0.34
3629	0.09
3677	0.34
3725	-0.24
3773	0.45
3821	0.39
3487	0.09
3535	-0.03
837	0.08
3583	0.02
3631	-1.48
2802	-2.09
3679	-2.19
3727	-1.56
3775	-2.08
3823	-1.25
3489	1.35
3537	-0.51
3585	-0.80
3633	-0.19
3681	0.27
1227	0.27
1275	-0.08
2850	-0.01
2106	-0.34
3729	0.56
2898	1.42
3777	0.14
1657	0.01
1705	0.32
3825	0.60
3491	-0.04
2339	0.09
2387	1.38
3539	-0.40
2154	-0.60
3587	-0.76
3635	-0.26
3683	0.08
1129	-0.56
810	-0.88
858	-1.00
906	-0.27
2113	0.17
2086	-0.81
2134	-0.61
2182	-0.30
2230	-0.04
2278	0.18
1944	0.05
1992	0.09
3731	-0.25
3779	-0.14
3827	-0.18
1753	0.56
3493	-0.06
3541	0.31
3589	0.48
3637	0.72
3685	1.03
1323	0.68
3733	1.01
3781	0.16
1873	0.30
3829	0.23
489	1.04
537	0.15
954	-0.10
1002	0.23
1050	-0.13
398	-0.60
2933	-0.33
3495	1.92
3543	1.04
3591	1.49
3639	-0.05
3687	-0.15
2946	-0.23
3735	-0.72
2202	-0.57
2135	0.12
3783	-0.19
3831	-0.07
3497	0.47
3545	0.00
3593	0.00
3641	0.24
1371	-0.15
2435	-0.06
1801	0.29
2483	-0.90
3689	0.26
2250	-2.23
3737	-0.05
2161	-0.08
2040	-0.08
3785	-0.19
2088	-0.28
2298	-0.30
3833	0.08
3499	0.52
751	0.22
3547	-0.23
585	0.46
1849	0.63
2994	0.17
3595	-0.03
3042	0.26
3691	0.98
1897	-0.03
3739	-0.42
2708	-0.30
3787	-0.19
3835	-1.48
3501	-0.63
3549	0.23
3597	0.45
3645	-0.37
3693	-0.13
3741	0.36
3789	0.34
3837	0.11
3503	-0.27
3551	-0.15
3599	-0.65
3647	0.21
3695	0.05
3743	0.20
3791	0.22
417	-0.40
1964	0.01
1419	0.26
3839	0.05
2756	0.44
2209	0.59
2556	0.09
3482	0.03
3530	0.25
2257	0.97
3578	-0.71
3626	0.10
