b0001	0.499494819
b0002	0.090738187
b0003	0.027512334
b0004	-0.055303506
b0005	0.23816155
b0006	0.04493968
b0007	-0.087671298
b0008	-0.047653458
b0009	0.110422234
b0010	-0.142656874
b0011	0.187312352
b0012	0.47411675
b0013	0.379859745
b0014	0.312123012
b0015	-0.045625665
b0016	-0.222516846
b0017	0.020798925
b0018	-0.057877981
b0019	0.048080418
b0020	0.077988034
b0021	0.096532766
b0022	-0.194351032
b0023	0.22478637
b0024	-0.275891691
b0025	-0.013290166
b0026	0.177432489
b0027	0.018019597
b0028	0.034821368
b0029	0.003343871
b0030	-0.198569859
b0031	-0.3404237
b0032	-1.266743097
b0033	-0.457984299
b0034	-0.035844012
b0035	-0.004245923
b0036	0.46192683
b0037	0.137903569
b0038	0.257708411
b0039	0.30835163
b0040	1.125420248
b0041	0.426803952
b0042	-0.036697332
b0043	-0.117455118
b0044	1.276523664
b0045	0.288494361
b0046	0.056921017
b0047	0.035564516
b0048	0.325597806
b0049	0.064152581
b0050	-0.165556398
b0051	-0.092948591
b0052	-0.436625309
b0053	0.096635394
b0054	-0.062953092
b0055	-0.141995978
b0056	0.32841448
b0057	0.061889649
b0058	0.102539988
b0059	0.129927346
b0060	-0.021580662
b0061	0.52043925
b0062	-0.172331539
b0063	-0.035859006
b0064	0.155818017
b0065	0.063467026
b0066	0.223233163
b0067	-0.151229052
b0068	-0.155696958
b0069	0.122843762
b0070	-0.024528809
b0071	0.002714967
b0072	0.000313049
b0073	0.062513487
b0074	0.505327991
b0075	-0.004016119
b0076	-0.124343492
b0077	-0.022074213
b0078	-0.126626759
b0079	0.00759407
b0080	-0.221850543
b0081	-0.105740442
b0082	-0.080224013
b0083	0.130979957
b0084	-0.54394687
b0085	-0.048832991
b0086	-0.195006546
b0087	-0.134427167
b0088	0.055117584
b0089	-0.191947392
b0090	0.015605079
b0091	-0.101280725
b0092	0.251957494
b0093	-0.018983012
b0094	-0.140232743
b0095	0.021758838
b0096	0.125297209
b0097	-0.16284756
b0098	-0.112539224
b0099	-0.069836802
b0100	-0.071530872
b0101	0.046358955
b0102	-0.257567504
b0103	0.001557082
b0104	-0.227128481
b0105	0.412271955
b0106	-0.189707828
b0107	-0.015940918
b0108	0.197741407
b0109	0.145758023
b0110	-0.229650392
b0111	0.203016096
b0112	-0.06865352
b0113	-0.273103566
b0114	0.103578628
b0115	-0.054388676
b0116	0.03207106
b0117	0.293669941
b0118	-0.162522269
b0119	0.091716182
b0120	-0.151248992
b0121	-0.171241081
b0122	-0.135384403
b0123	-0.178660435
b0124	-0.228545071
b0125	-0.107096014
b0126	-0.1754446
b0127	0.080196835
b0128	-0.137616023
b0129	0.114666527
b0130	-0.255652515
b0131	-0.104581674
b0132	-0.086233554
b0133	0.299627971
b0134	-0.209169604
b0135	-0.118447533
