1	0.331163619	1.59438	62038	1327	12276.42	799.9	22103	1300	11202.94	521.93	-1.594383907
2	1.286011841	-0.362904	7194	1251	2615.14	698.77	9141	1233	3405.25	457.99	0.362903926
3	0.889773813	0.168489	2946	1106	1221.06	676.79	2860	1166	1131.13	444.58	-0.168489456
4	0.880906968	0.182938	7087	1145	2534.33	724.61	6524	1108	2018.72	456.37	-0.18293843
5	0.977709151	0.0325227	3181	1119	1686.56	758.8	3163	1077	1708.78	464.2	-0.032522739
6	0.818110666	0.289632	3480	1050	1573.65	681.96	3160	1103	1124.72	445.28	-0.289632084
7	0.90588355	0.142602	12961	1091	4781.84	724.09	12208	1082	4729.89	503.07	-0.142602488
8	0.983748998	0.0236378	5104	1135	2263.6	775.96	5148	1108	1848.97	525.78	-0.023637834
9	0.82654304	0.274838	4305	1024	1757.36	677.26	3870	1064	2488.39	471.86	-0.274838149
10	1.164586474	-0.219818	6498	1020	3470.76	667.34	7659	1058	3167.14	500.02	0.219817768
11	1.046516748	-0.0655954	38142	1044	19705.97	657.41	41233	1062	21092.04	461.14	0.0655954
12	2.279082152	-1.18845	11099	1129	3318.68	663.99	24637	1126	7032.45	526.7	1.188452929
13	0.917355256	0.124448	63231	1195	8420.8	697.9	60033	1149	15760.68	494.08	-0.124447553
14	0.307001111	1.70368	9897	1180	2903.83	660.28	3854	1085	1240.23	501.02	-1.70368422
15	0.791072452	0.338118	1600	1071	855.09	617.86	1524	1091	667.88	452.97	-0.338118262
16	0.864982263	0.209258	57050	1107	18565.7	683.14	51180	1111	21907.25	446.9	-0.209257544
17	1.219838491	-0.28669	12413	1157	4454.17	670.86	15224	1017	5298.51	442.83	0.286690144
18	0.835877531	0.258637	2311	1001	1257.08	696.93	2121	988	819.26	427.1	-0.258636515
19	1.22804685	-0.296366	1831	1214	962.89	874.51	1822	1038	1004.11	419.82	0.296365601
20	0.770695452	0.375767	1645	1176	961.47	735.39	1511	1137	575.55	498.19	-0.375767217
21	0.834185415	0.26156	2921	1109	1232.35	672.61	2674	1110	933.67	440.65	-0.261560007
22	0.540032354	0.888882	1710	1123	994.02	672.18	1412	1084	563.69	480.68	-0.888882253
23	1.778075689	-0.830317	3598	1220	1622.14	665.23	5485	1110	2369.86	440.45	0.830316738
24	0.951952884	0.0710379	4780	1116	2685.76	695.21	4724	1115	1811.49	467.39	-0.071037924
25	0.920869538	0.118931	4058	1069	1427.08	607.41	4023	1175	1448.96	1090.48	-0.118931315
26	1.090979512	-0.125624	2145	1136	1250.27	677.35	2188	1049	917.81	426.55	0.125624008
27	1.033653295	-0.0477524	10780	1100	5052.07	687.52	11521	1168	4196.74	533.44	0.047752363
28	8.207134822	-3.03688	4494	1077	1827.13	635.34	30153	1136	10925.45	467.49	3.036878653
29	1.072875648	-0.101483	2181	1073	1145.5	709.98	2264	1034	895.37	457.94	0.10148287
30	0.880658682	0.183345	2673	1051	1457.42	639.49	2572	1094	981.42	459.41	-0.183345114
31	0.676275622	0.564317	4684	1157	1846.9	684.39	3544	1076	1373.38	466.15	-0.564316745
32	0.987051461	0.0188028	6285	1169	1951.6	695.94	6259	1034	2253.46	407.65	-0.018802791
33	0.960351642	0.0583653	7134	1122	2828.34	685.05	6981	1007	3170.48	435.02	-0.058365336
