1	0.223057852	2.16451	52494	873	23029.31	638.49	12660	688	8330.23	324.55	-2.164510161
2	1.192575059	-0.25408	4025	837	1665.96	604.07	4628	675	1576.14	344.23	0.25408007
3	1.049462123	-0.0696501	2027	952	915.87	623.42	1961	788	1821.96	385.92	0.069650098
4	0.915490984	0.127382	4074	916	1641.53	554.54	3796	790	1381.6	379.98	-0.127382417
5	0.742898432	0.428763	2660	898	1587.02	598.74	2107	746	967.58	367.63	-0.428763113
6	0.763750522	0.388827	2383	858	1202.07	582.88	2005	794	862.87	375.86	-0.388826633
7	0.867628117	0.204851	5966	1022	2242.4	731.23	5250	790	1924.17	373.2	-0.204851289
8	0.92987413	0.104893	3862	1089	1526.51	674.15	3449	768	1390.54	350.57	-0.104892653
9	0.69424497	0.526483	3829	989	2737.62	666.67	2782	732	1240.56	365.76	-0.526483275
10	0.985797536	0.0206367	4836	871	1975.74	583.48	4828	764	1978.91	372.14	-0.020636719
11	1.094511594	-0.130287	12900	806	3561.69	557.42	14521	758	5719.65	342.91	0.130287237
12	1.806000269	-0.852798	6587	885	2475.27	583.77	11534	827	4063.04	419.13	0.852798107
13	0.836463524	0.257625	55590	1008	20994.21	674.13	48353	883	24993.8	440.13	-0.257625465
14	0.459312103	1.12245	6696	902	2414.17	600.2	3569	802	1332.05	370.08	-1.122453296
15	1.185666318	-0.245698	1204	783	756.07	546.42	1262	743	496.4	378.4	0.24569805
16	0.501480301	0.995735	49623	830	14618.18	616.3	26171	730	11502.55	349.58	-0.995735065
17	1.11657552	-0.159081	7625	753	2171.38	621.72	8758	780	2514.31	411.01	0.159080831
18	0.888599203	0.170395	2983	854	1570.73	643.38	2616	649	1159.06	327.02	-0.170395248
19	1.068448895	-0.0955179	1891	818	1088.59	563.65	1934	742	1389.38	339.7	0.095517904
20	0.809748806	0.304454	1072	781	611.75	602.36	942	697	457.15	333.26	-0.304453659
21	0.981913623	0.026332	1596	736	971.86	575.02	1555	677	837.23	330.51	-0.026331976
22	0.743038343	0.428491	1123	846	718.79	598.24	961	747	465.87	367.19	-0.428491435
23	1.376624737	-0.461135	2565	905	1130.45	618.51	3171	795	1245.78	378.21	0.461135339
24	1.051988551	-0.073119	2475	897	1244.18	664.12	2481	755	977.18	342.12	0.073119004
25	1.055491123	-0.0779144	2045	916	892.32	622.98	2005	766	847.52	349.48	0.077914446
26	0.911523817	0.133648	1346	925	837.42	723.75	1151	752	504.14	343.27	-0.133647742
27	0.934869359	0.0971633	5261	937	1931.38	612.81	4949	746	1807.16	365.89	-0.097163322
28	6.658866258	-2.73528	2728	912	1119.24	665.45	13267	694	4617.49	351.95	2.735276564
29	1.065603959	-0.0916713	1536	869	807.45	612.1	1490	751	642.86	353.88	0.091671348
30	0.972917009	0.0396113	1985	862	1158.02	601.93	1872	736	892.82	377.3	-0.039611348
31	0.567418853	0.817514	3245	933	1445.91	683.71	2149	785	877.86	391.29	-0.817514009
32	1.100873284	-0.138648	3063	871	1217.83	639.21	3301	792	980.13	399.79	0.138648417
33	0.899518236	0.152776	4000	818	1605.76	524.87	3745	769	2054.78	369.81	-0.152775565
34	0.679652489	0.557131	4102	768	1519.48	547.73	3143	787	1692.75	372.25	-0.557130821
35	0.892540419	0.164011	2232	843	1211.22	630.09	2022	733	903.08	368.76	-0.164010591
36	2.021154712	-1.01518	24508	904	4819.62	700.93	50406	803	13339.63	361.32	1.015179759
37	1.061629421	-0.0862803	2245	829	1140.14	634.58	2321	758	995.93	380.75	0.086280257
38	0.988092145	0.0172825	3053	823	1193.89	636.44	3060	769	1213.24	416.59	-0.017282507
39	0.87483735	0.192913	1995	922	931.1	595.85	1762	786	680.64	383.35	-0.192913279
40	0.910624591	0.135072	2009	787	1059.91	647.83	1854	697	804.81	377.3	-0.135071676
41	0.658949692	0.60176	2167	741	1099.1	616.63	1696	719	767.96	361.98	-0.60175977
42	1.308053012	-0.387421	2289	903	1106.21	639.98	2619	734	1122.67	371.06	0.387421011
43	0.945020168	0.081583	1746	828	1066.59	599.51	1694	792	823.38	377.28	-0.081582976
44	0.806275259	0.310656	2529	822	1042.1	575.14	2227	796	923.42	384.91	-0.310655642
45	1.051657621	-0.0726651	3209	951	1932.37	672.91	3238	769	1538.33	381.9	0.072665095
46	0.804124062	0.31451	7135	937	2216.28	611.02	5933	751	2559.57	377.04	-0.314509995
47	7.527178792	-2.91211	4890	924	1639.69	652.65	31819	780	8900.45	365.15	2.91210924
48	1.046551193	-0.0656429	6590	951	2470.21	629.82	6858	722	2156.22	317.34	0.065642884
49	1.055539566	-0.0779807	8226	840	3334.04	575.11	8820	714	4026.52	330.24	0.077980657
50	0.998056245	0.00280698	1717	842	1073.85	586.05	1631	723	635.56	372.06	-0.002806975
51	1.02074317	-0.0296199	3476	866	3027.6	586.91	3557	787	4079.98	385.17	0.029619914
52	0.821533878	0.283608	2726	847	1158.97	643.07	2447	842	930.08	374.41	-0.283608025
53	0.919326484	0.121351	3687	878	1754.91	611.36	3406	721	2041.29	336.11	-0.121350792
