1	0.223855044	-2.159363272	62850	1313	9865.72	795.62	16246	943	7780.5	455.49
2	0.753756356	-0.407829831	6271	953	2344.71	709.07	5212	759	1653.52	369.71
3	0.82797605	-0.272339058	3287	943	1554.8	568.39	3007	851	1257.9	397.57
4	0.915227415	-0.127797827	5467	982	3149.41	713.93	5396	836	2008.12	829.99
5	0.521388104	-0.939570429	3167	2359	2446.58	8331.59	2680	2212	1802.03	8670.41
6	0.692703422	-0.529690293	3998	822	1993.7	593.97	3173	729	1196.47	376.8
7	1.385808098	0.470727492	5256	837	1779.72	663.66	7505	702	5180.79	343.14
8	0.991771886	-0.011919766	4491	845	1900.8	788.71	4726	709	1907.63	341.59
9	0.966124526	-0.049718942	4671	740	2248.9	556.09	4911	692	1867.28	371.17
10	0.869447587	-0.201829035	6755	720	2931.76	506.52	6534	705	2270.72	347.62
11	0.948658739	-0.076038895	17713	762	5446.49	580.7	18577	713	6570.67	369.92
12	0.566086583	-0.820905365	12258	804	4110.63	609.27	7931	728	2671.43	360.46
13	0.941443212	-0.087054021	55272	850	20629.13	663.4	57707	790	18736.45	390.99
14	1.757161891	0.813247116	4834	832	1808.95	574.64	8542	730	2244.36	403.9
15	0.53768063	-0.895178597	1665	848	1567.63	685.23	1312	824	552.87	516.67
16	1.848992621	0.886739467	26831	979	9351.83	726.79	53912	811	20135.36	405.19
17	0.899183497	-0.153312537	8146	878	2290.88	618.14	7963	703	2126.58	371.39
18	0.960799423	-0.05769281	2531	868	1226.65	642.78	2509	734	993.99	377.03
19	0.941745439	-0.086590954	1956	830	1168.41	584.57	1867	689	736.08	369.4
20	0.50144566	-0.995834724	2244	1280	1075.35	857.69	1478	941	677.78	420.32
21	0.762316214	-0.391538534	3384	857	1498.61	619.78	2954	814	1242.56	377.64
22	0.691784829	-0.53160472	1474	947	827.92	618.96	1253	848	542.04	395.08
23	0.750465852	-0.414141667	3680	872	1902.65	542.21	3064	723	1189.5	396.86
24	0.750566313	-0.413948554	4050	843	1919.37	683.76	3410	736	1269.53	347.73
25	0.770381755	-0.37635456	2784	849	1248.52	1071.51	2389	733	746.33	352.12
26	0.633070581	-0.659561741	1876	838	982.89	631.04	1504	774	579.18	367.38
27	1.043179501	0.060987425	5867	762	2387.88	596.49	6694	778	2175.57	390.28
28	0.136409342	-2.873985646	16312	758	3428.42	610.86	3119	762	801.12	388.38
29	0.536179789	-0.899211256	2176	754	1294.03	560.83	1595	748	660.86	415.74
30	0.734352745	-0.445454869	2472	838	1237.63	615.64	2052	719	825.83	363.12
31	1.703573167	0.768563911	2540	875	1313.78	622.9	3886	735	1587.28	381.36
32	0.879275608	-0.185612647	2600	834	4403.8	843.75	2537	812	3399.53	491.71
33	1.255288978	0.328019523	3121	832	1390.4	601.74	3889	697	1627.62	323.8
34	1.149344333	0.200811081	4129	827	1707.37	595.23	5000	784	2025.69	407.03
35	1.053571387	0.075288071	2910	950	1394.32	622.93	3167	873	1969.07	428.08
36	0.506778067	-0.980574008	39659	931	7798.17	644.07	22599	796	6791.46	332.13
37	0.86731317	-0.205375079	3347	909	1572.84	757.09	3170	821	977.72	395.24
38	0.973176276	-0.039226945	4035	755	1712.79	575.74	4227	681	1867.19	351.46
39	0.738505646	-0.437319144	3866	1533	1690.22	799.88	3084	1170	1109.04	572.46
40	0.685070051	-0.545676579	4066	1032	2133.54	708.2	3168	859	1248.17	405.82
41	0.718320932	-0.477299538	4260	894	2100.94	614.54	3520	834	1461	380.96
42	0.920444983	-0.119596603	5417	843	2030.88	638.7	5462	785	2106.96	380.13
43	1.106061726	0.145431901	2172	821	1393.88	627.08	2430	770	1359.34	380.76
44	0.87144839	-0.198512868	3973	808	1882.33	612.1	3808	744	1430.27	363.4
45	1.016490358	0.02359653	4478	771	1972.37	595.78	4954	768	2466.64	400
46	1.337684082	0.419737438	7612	777	2763.67	588.19	10873	716	4878.62	384.23
47	0.135034033	-2.888605037	35022	764	7122	549.22	5843	704	1566.58	357.18
48	0.998952355	-0.001512225	7413	806	2746.92	610.58	7986	654	3160.93	337.77
49	1.192438727	0.253915135	7454	755	2682.73	565.62	9576	702	3020.62	347.11
50	1.023939309	0.034130206	2043	792	1137.19	592.08	2119	696	901.2	408.56
51	1.147152325	0.198056973	3363	757	1661.4	564.24	4031	710	1611.5	374.51
52	0.969451612	-0.044759204	2906	814	1479.18	586.72	2953	700	1072.61	348.68
53	1.118859	0.162028238	3681	779	2188.42	548.84	4387	780	1954.61	398.17
54	0.907182989	-0.140534506	2880	825	1472.92	638.24	2910	839	1127.99	394.89
55	0.470253131	-1.088490546	1981	932	957.95	712.68	1418	870	543.86	377.03
56	0.637412639	-0.649700469	5623	820	1954.93	606.07	4175	774	1481.11	369.57
57	1.467462391	0.553323529	38043	769	13688.14	603.34	61452	688	12489.38	336.2
58	0.567215775	-0.818030438	11442	1501	4212.58	878.87	8878	2614	3296.57	8345.47
59	0.623276693	-0.68205533	16296	1410	5372.04	860.54	11354	1047	3823.32	551.74
60	0.980918212	-0.027795244	6557	927	2728.61	603.28	7002	867	2622.22	461.52
61	1.11495277	0.156982598	3162	882	1890.92	671.41	3607	783	2894.72	409.16
62	0.827749883	-0.272733193	3804	734	1882.91	590.61	3562	739	1259.62	407.46
63	1.042635981	0.060235553	2922	761	1392.02	585.55	3212	709	1348.95	389.81
64	0.932037465	-0.101540147	6273	764	2595.49	654.41	6449	745	2492.35	356.77
65	0.913343837	-0.130770016	3209	885	1881.91	602.32	3085	727	1393.57	430.25
66	1.263039819	0.336900123	3991	900	1941.19	600.92	4991	654	1742.8	351.15
67	1.054796909	0.076965248	2745	818	1509.36	645.83	2994	736	1142.95	385.28
68	1.018655222	0.026665834	2066	782	1084.64	523.44	2148	695	811.98	365.08
69	0.701015712	-0.512481314	2356	765	1233.58	543.13	1977	738	774.24	414.4
70	0.787147959	-0.345293252	2627	843	1190.98	653.09	2251	691	905.03	356.05
71	1.053437482	0.075104697	3489	752	1818.89	606.49	3873	670	1613.79	403.49
72	1.426485939	0.512465526	1094	846	744.15	598.68	1135	742	535.55	418.02
73	0.910066358	-0.13595635	1043	861	839.16	650.53	1008	824	457.43	360.11
74	0.794360389	-0.33213441	2065	874	1128.32	598.68	1839	788	741.76	432.37
75	0.461339346	-1.116099756	1329	689	844.19	571.49	1108	780	588.11	540.08
76	0.611348344	-0.709933439	1057	683	641.92	524.99	993	739	493.16	363.95
77	0.818133128	-0.289592475	2922	1737	1337.07	1006.43	2214	1137	945.39	468.9
78	0.370506537	-1.432429098	2180	1835	993.43	988.29	1376	1234	490.62	529.71
79	1.892674238	0.92042612	1415	1337	980.33	1012.6	1113	949	574.28	457.93
80	0.706205369	-0.501840305	3245	971	1625.65	704.08	2585	801	1168.7	407.33
81	0.907598451	-0.139873948	1373	888	777.77	616.8	1272	783	606.58	398.43
82	1.162117479	0.216755919	2290	747	1329.37	560.72	2708	716	2412.84	357.89
83	1.093291318	0.128677872	2179	734	1177.6	536.42	2494	739	1769.33	358.25
84	0.450742315	-1.1496252	1463	776	874.14	606.48	1025	681	500.52	348.46
85	1.86621508	0.900115265	929	806	560	619.28	923	668	430.33	353.36
86	0.988535003	-0.016636043	902	739	754.88	635.48	889	710	384.28	442.31
87	0.621247075	-0.686760941	880	809	617.21	688.03	782	733	359.59	353.47
88	0.502962736	-0.991476579	1114	765	926.78	626.36	877	682	566.23	376.4
89	0.709459432	-0.495207904	1787	725	1078.07	570.99	1575	738	705.59	639.47
90	0.869327237	-0.202028748	2681	755	1269.78	581.72	2559	699	1034.13	354.53
91	0.631148848	-0.66394781	2159	844	1171.71	694.82	1701	779	707.83	363.6
92	0.909916479	-0.136193968	1386	924	846.12	675.23	1341	874	563.72	384.59
93	0.586097602	-0.770787159	1883	877	897.45	590.32	1478	823	709.65	404.48
94	0.802051064	-0.318234003	1657	813	922.05	652.26	1465	713	625.1	327.6
95	0.740608963	-0.433216085	1887	770	1006.47	573.72	1655	736	1307.12	346.75
96	0.451862658	-1.146043757	2652	1638	1310.63	963	1664	1155	643.71	536.62
97	1.150978844	0.202861316	3152	2226	1568.26	4154.67	2843	1659	1930.23	4264.56
98	0.833048522	-0.263527565	2352	1829	1372.49	1042.78	1681	1197	641.78	547.37
99	1.464316285	0.550227202	1396	1029	867.27	833.03	1418	821	559.43	401.87
100	0.72968677	-0.454650799	2677	961	1306.66	703.7	2211	820	855.45	444.87
101	0.842972619	-0.246442323	3226	834	1460.77	593.76	2989	749	1199.23	378.29
102	0.718343607	-0.477253998	29637	765	7867.9	522.73	23794	754	7464.61	376.26
103	0.774208064	-0.36920676	2597	739	1262.43	648.57	2272	674	883.93	357.7
104	8.78750726	3.135453976	6418	775	2191.45	590.68	55783	696	16604.21	372.43
105	1.132219272	0.179153386	2616	816	1452.13	598.52	2938	674	1198.75	335.88
106	0.939026386	-0.090762398	52273	675	22077	494.24	54554	729	21427.74	380.31
107	0.57692402	-0.793546764	2826	743	1386.9	510.89	2121	786	766.31	364.95
108	1.367623912	0.451671553	2476	791	1072.49	576.31	3309	749	1388.89	516.64
109	1.817954599	0.86231617	2413	828	2279.47	599.25	3935	734	5026.1	348.48
110	1.663067629	0.733846838	31180	840	15098.83	619.51	56839	786	19875.54	385.2
