1	96	55	1375	1129	1087	75	42	44	1144	1188	.951	0	-.265	.765	99	99	1.265	1.202	.791	.832	.752	1260	208	105	121	95	111
2	87	55	1556	1275	1226	80	49	51	1291	1342	.937	0	-.269	.759	97	98	1.269	1.205	.788	.83	.769	1158	208	105	121	117	133
3	93	56	4064	3873	3821	107	52	54	4022	4076	.973	0	-.015	.933	100	100	1.064	1.01	.94	.99	.914	1158	208	105	121	139	155
4	92	56	1843	1582	1533	102	49	51	1614	1665	.946	0	-.191	.819	99	99	1.202	1.142	.832	.876	.823	1158	208	105	121	161	177
5	99	57	1710	1362	1313	93	49	51	1382	1433	.955	0	-.307	.765	98	99	1.302	1.237	.768	.808	.742	1158	208	105	121	183	199
6	112	55	1976	1769	1720	113	49	51	1811	1862	.965	0	-.126	.839	100	100	1.149	1.091	.87	.916	.871	1158	208	105	121	205	221
7	82	52	3	48	2	87	46	48	2	50	.925	0	-.585	.871	20	17	1.5	1.5	.667	.667	1.099	1158	208	105	121	227	243
8	62	54	2	51	4	89	47	49	4	53	.646	0	1	1	18	21	.5	.5	2	2	4.274	1158	208	105	121	249	265
9	90	54		44		118	46	48		46	.62	0		.925	13	14			0		1.067	1158	208	105	121	271	287
10	85	52	3	44	3	78	41	43	3	46	.901	0	0	1.083	23	23	1	1	1	1	.909	1158	208	105	121	293	309
11	62	52	3	41	1	59	40	42	1	43	.727	0	-1.585	.756	17	20	3	3	.333	.333	1.409	1158	208	105	121	315	331
12	118	56	2	46	2	102	44	46	2	48	.784	0	0	.75	17	20	1	1	1	1	.906	1158	208	105	121	337	353
13	184	60	9	58	11	159	47	49	12	61	.919	0	.415	.756	19	26	.818	.75	1.222	1.333	.846	1158	208	105	121	359	375
14	116	54		45	1	108	44	46	1	47	.9	0		.95	13	17			0		.967	1158	208	105	121	381	397
15	63	52		41		58	41	43		43	.767	0		.958	14	20			0		1.44	1158	208	105	121	403	419
16	66	52	2	46	4	63	42	44	4	48	.782	0	1	1.053	18	18	.5	.5	2	2	1.381	1158	208	105	121	425	441
17	63	51		45	4	57	41	43	4	47	.737	0		1	18	20			0		1.215	1172	208	105	121	447	463
18	54	49	8	48	8	45	40	42	8	50	.185	0	0	.857	28	30	1	1	1	1	.163	1283	208	105	121	469	485
19	166	57		46		155	49	51		48	.921	0		1	11	16			0		.893	1172	208	127	143	95	111
20	125	56		44		142	50	52		46	.878	0		1.045	11	10			0		1.227	1064	208	127	143	117	133
21	131	56	2	48		181	54	56		50	.874	0		.928	18	12					1.469	1044	208	127	143	139	155
22	83	55		46		118	50	52		48	.842	0		1.45	11	12			0		1.92	1032	208	127	143	161	177
23	71	55		48		84	49	51		50	.718	0		1.375	14	15			0		1.471	1032	208	127	143	183	199
24	76	54		53	4	100	49	51	4	55	.754	0		.966	15	20			0		1.445	1032	208	127	143	205	221
25	91	56	567	1134	1082	126	52	54	1139	1193	.858	0	1.006	1.809	91	93	.524	.498	1.908	2.009	1.705	1032	208	127	143	227	243
26	97	59	2452	11748	11690	200	58	61	12305	12366	.965	0	2.327	4.798	95	100	.21	.199	4.768	5.018	4.599	1032	208	127	143	249	265
27	167	61	7551	6016	5962	254	54	56	6276	6332	.961	0	-.267	.806	98	95	1.267	1.203	.79	.831	.78	1032	208	127	143	271	287
28	156	59	617	576	529	161	47	49	557	606	.917	0	-.148	.866	88	88	1.166	1.108	.857	.903	.851	1032	208	127	143	293	309
29	86	53	3489	4200	4156	105	44	46	4375	4421	.97	0	.326	1.21	94	96	.84	.797	1.191	1.254	1.17	1032	208	127	143	315	331
30	244	63	1142	910	857	220	53	55	902	957	.891	0	-.34	.768	91	89	1.333	1.266	.75	.79	.779	1032	208	127	143	337	353
31	431	112	1003	1072	978	379	94	98	1030	1128	.923	0	.038	.956	100	100	1.026	.974	.975	1.027	.894	1049	208	127	143	359	375
32	268	67	2669	2488	2429	271	59	62	2556	2618	.968	0	-.062	.922	94	93	1.099	1.044	.91	.958	.897	1065	208	127	143	381	397
33	108	57	2709	2400	2353	122	47	49	2477	2526	.962	0	-.129	.896	93	95	1.151	1.094	.869	.914	.843	1046	208	127	143	403	419
34	111	57	3604	3173	3127	124	46	48	3292	3340	.972	0	-.131	.881	94	93	1.153	1.095	.868	.913	.857	1037	208	127	143	425	441
35	96	54	624	577	529	100	48	50	557	607	.909	0	-.164	.864	90	89	1.18	1.12	.848	.893	.861	1066	208	127	143	447	463
36	63	52	865	908	862	55	46	48	907	955	.954	0	.068	1	88	90	1.003	.954	.997	1.049	.948	1239	208	127	143	471	487
37	192	68	2032	2911	2852	181	59	62	3002	3064	.959	0	.563	1.421	92	96	.712	.677	1.404	1.477	1.279	1158	208	149	165	95	111
38	153	65	1069	1130	1071	180	59	62	1127	1189	.891	0	.076	1.005	100	100	.998	.949	1.002	1.054	.894	1028	208	151	167	117	133
39	153	58	2902	5454	5399	204	55	57	5684	5741	.972	0	.97	1.848	96	96	.538	.511	1.86	1.959	1.806	1032	208	149	165	139	155
40	108	54	1269	3725	3676	159	49	51	3870	3921	.941	0	1.609	2.976	100	99	.345	.328	2.897	3.05	2.607	1032	208	149	165	161	177
41	81	54	392	547	500	110	47	49	526	575	.795	0	.424	1.304	91	94	.784	.745	1.276	1.342	1.065	1032	208	149	165	183	199
42	77	54	1168	3688	3640	98	48	50	3832	3882	.965	0	1.714	3.104	96	98	.321	.305	3.116	3.281	2.951	1032	208	149	165	205	221
43	115	55	7747	8204	8154	154	50	52	8583	8635	.969	0	.148	1.015	98	97	.95	.903	1.053	1.108	1.011	1032	208	149	165	227	243
44	120	55	1329	1485	1434	173	51	53	1510	1563	.894	0	.184	1.077	92	93	.927	.88	1.079	1.136	1.005	1032	208	149	165	249	265
45	120	59	3448	4096	4044	160	52	54	4257	4311	.965	0	.304	1.173	91	93	.853	.81	1.173	1.235	1.12	1032	208	149	165	271	287
46	115	57	555	1166	1117	131	49	51	1176	1227	.894	0	1.083	2.028	90	92	.497	.472	2.013	2.119	1.432	1032	208	149	165	293	309
47	76	51	615	624	578	90	46	48	608	656	.896	0	-.017	.95	89	87	1.064	1.012	.94	.989	.937	1032	208	149	165	315	331
48	161	58	747	580	530	143	50	52	558	610	.867	0	-.421	.723	88	89	1.409	1.339	.71	.747	.713	1032	208	149	165	337	353
49	288	71	2457	1467	1409	248	58	61	1483	1544	.946	0	-.728	.584	99	100	1.744	1.657	.573	.604	.538	1033	208	149	165	359	375
50	192	62	2231	2368	2316	188	52	54	2438	2492	.955	0	.128	1.041	99	100	.963	.915	1.038	1.093	.949	1011	225	151	168	381	398
51	91	57	244	292	243	99	49	51	256	307	.88	0	.069	.993	88	89	1.004	.953	.996	1.049	1	1018	208	149	165	403	419
52	90	58	1806	1740	1687	106	53	55	1776	1831	.953	0	-.024	.926	92	93	1.071	1.017	.934	.983	.882	1016	225	149	166	425	442
53	87	60	1083	1031	974	102	57	60	1025	1085	.918	0	-.079	.899	92	93	1.112	1.057	.899	.946	.846	1017	225	149	166	447	464
54	78	59	1002	763	708	77	55	57	746	803	.957	0	-.426	.701	88	88	1.415	1.343	.707	.745	.673	1156	225	149	166	469	486
55	88	64	4225	5097	5042	80	55	57	5308	5365	.978	0	.329	1.204	96	98	.838	.796	1.193	1.256	1.156	1144	208	171	187	95	111
56	89	63	3202	4328	4272	97	56	58	4497	4555	.974	0	.49	1.346	98	97	.75	.712	1.334	1.404	1.289	1000	208	171	187	117	133
57	84	57	2099	2152	2099	94	53	55	2210	2265	.958	0	.074	1	95	96	1	.95	1	1.053	.96	1020	208	171	187	139	155
58	109	56	3914	2687	2635	123	52	54	2774	2828	.946	0	-.497	.713	93	93	1.485	1.411	.673	.709	.641	1032	208	171	187	161	177
