1	26	24	992	843	827	18	16	21	1103	1124	.953	0	.153	.818	89	90	1.2	.9	.834	1.112	.777	1346	177	41	56	93	108	.153
2	28	25	1173	1012	996	19	16	21	1328	1349	.969	0	.179	.826	85	89	1.178	.883	.849	1.132	.82	1297	177	40	55	115	130	.179
3	46	25	872	753	736	35	17	23	981	1004	.952	0	.17	.825	81	87	1.185	.889	.844	1.125	.77	1254	177	40	55	140	155	.17
4	48	25	977	858	841	38	17	23	1121	1144	.961	0	.199	.852	83	85	1.162	.871	.861	1.148	.823	1223	177	40	55	159	174	.199
5	27	23	992	897	882	22	15	20	1176	1196	.953	0	.245	.877	89	89	1.125	.844	.889	1.185	.843	1280	177	39	54	182	197	.245
6	23	21	903	829	813	18	16	21	1084	1105	.951	0	.264	.898	88	87	1.111	.833	.9	1.2	.852	1285	177	39	54	204	219	.264
7	24	21	1	16		18	16	21	0	21	.274	0		.85	20	20			0		.216	1286	177	39	54	228	243	
8	24	21	1	18	3	17	15	20	4	24	.311	0	2	.889	18	22	.333	.25	3	4	.316	1252	177	39	54	250	265	2
9	23	21	8	19	5	15	14	19	7	25	.715	0	-.263	.611	32	32	1.6	1.2	.625	.833	.344	1264	177	38	53	272	287	-.263
10	24	21	2	15	1	15	14	19	1	20	.332	0	-.585	.75	22	21	2	1.5	.5	.667	.188	1258	177	38	53	294	309	-.585
11	26	21	4	15	1	18	14	19	1	20	.648	0	-1.585	.714	27	24	4	3	.25	.333	.531	1274	177	38	53	316	331	-1.585
12	26	20		12		18	12	16	0	16	.755	0		.625	15	18			0		.768	1252	177	38	53	338	353	
13	27	19		12	1	21	11	15	1	16	.761	0		.533	12	23			0		.738	1255	177	37	52	360	375	
14	23	19		13	1	17	12	16	1	17	.561	0		1.214	18	24			0		.564	1264	177	37	52	382	397	
15	22	19		12		15	13	17	-1	16	.305	0		.429	16	15			0		.203	1253	177	37	52	404	419	
16	21	19		12		13	12	16	0	16	.365	0		.389	19	20			0		.192	1238	177	37	52	426	441	
17	19	17	2	13	2	12	11	15	3	17	.291	0	.415	.9	22	29	1	.75	1	1.333	.208	1258	177	36	51	448	463	.415
18	19	18	3	13	2	13	11	15	3	17	.29	0	-.17	.875	24	32	1.5	1.125	.667	.889	.211	1342	177	36	51	470	485	-.17
19	27	25		16		18	16	21	0	21	.186	0		1	14	16			0		.146	1225	177	62	77	96	111	
20	28	25	6	20	4	19	16	21	5	27	.408	0	-.17	.692	23	26	1.5	1.125	.667	.889	.424	1157	177	62	77	118	133	-.17
21	48	25	2	18	2	36	16	21	3	24	.953	0	.415	1	23	23	1	.75	1	1.333	.696	1142	177	62	77	140	155	.415
22	48	24		14		37	16	21	-3	19	.954	0		.5	12	8			0		.701	1134	177	62	77	162	177	
23	26	22	2	18	3	20	15	20	4	24	.711	0	1	.659	17	23	.667	.5	1.5	2	.898	1151	177	61	76	184	199	1
24	25	21	1	16	1	20	15	20	1	21	.534	0	.415	.571	22	20	1	.75	1	1.333	.519	1155	177	61	76	206	221	.415
25	29	19	730	770	756	23	14	19	1008	1027	.957	0	.466	1.17	80	85	.966	.724	1.036	1.381	.945	1155	177	61	76	228	243	.466
26	28	20	595	730	716	20	14	19	955	973	.966	0	.682	1.241	83	89	.831	.623	1.203	1.604	1.159	1151	177	61	76	250	265	.682
27	23	21	1191	1959	1945	15	14	19	2593	2612	.975	0	1.123	1.612	88	92	.612	.459	1.633	2.177	1.591	1150	177	60	75	272	287	1.123
28	23	21	72	88	75	14	13	17	100	117	.86	0	.474	1.026	80	77	.96	.72	1.042	1.389	.858	1144	177	60	75	294	309	.474
29	29	21	683	427	415	20	12	16	553	569	.966	0	-.304	.602	92	93	1.646	1.234	.608	.81	.594	1180	177	60	75	316	331	-.304
30	35	19	219	248	237	27	11	15	316	331	.965	0	.529	1.064	99	99	.924	.693	1.082	1.443	1.076	1123	177	60	75	341	356	.529
31	36	19	400	565	553	27	12	16	737	753	.955	0	.882	1.35	100	100	.723	.542	1.383	1.843	1.334	1108	177	59	74	360	375	.882
32	39	20	775	430	417	26	13	17	556	573	.957	0	-.479	.547	87	87	1.859	1.394	.538	.717	.511	1159	177	59	74	383	398	-.479
33	35	20	621	561	548	23	13	17	731	748	.964	0	.235	.891	90	92	1.133	.85	.882	1.177	.835	1138	177	59	74	405	420	.235
34	24	19	912	893	882	15	11	15	1176	1191	.975	0	.367	.97	88	95	1.034	.776	.967	1.289	.936	1130	177	58	73	427	442	.367
35	19	17	70	62	51	13	11	15	68	83	.883	0	-.042	.758	85	84	1.373	1.029	.729	.971	.659	1139	177	58	73	449	464	-.042
36	20	17	221	259	248	14	11	15	331	345	.957	0	.581	1.105	90	96	.891	.668	1.122	1.496	1.073	1264	177	58	73	471	486	.581
37	27	25	251	231	215	18	16	21	287	308	.834	0	.192	.901	62	71	1.167	.876	.857	1.142	.659	1258	177	84	99	96	111	.192
38	26	25	235	251	235	18	16	21	313	335	.923	0	.415	1.063	74	72	1	.75	1	1.333	.77	1126	177	84	99	118	133	.415
39	26	24	332	325	309	18	16	21	412	433	.944	0	.311	.963	75	79	1.074	.806	.931	1.241	.893	1144	177	84	99	140	155	.311
40	26	24	280	211	196	18	15	20	261	281	.956	0	-.1	.641	75	76	1.429	1.071	.7	.933	.724	1151	177	84	99	162	177	-.1
41	24	22	129	131	117	15	14	19	156	175	.86	0	.274	.96	81	80	1.103	.827	.907	1.209	.695	1150	177	83	98	184	199	.274
42	26	21	411	419	405	17	14	19	540	559	.956	0	.394	.979	88	89	1.015	.761	.985	1.314	.94	1144	177	83	98	206	221	.394
43	34	19	1942	1647	1634	26	13	17	2179	2196	.96	0	.166	.824	100	100	1.188	.891	.841	1.122	.813	1139	177	83	98	228	243	.166
44	29	19	544	471	459	22	12	16	612	628	.952	0	.17	.819	82	83	1.185	.889	.844	1.125	.797	1145	177	83	98	250	265	.17
