1	31	29	1761	1516	1500	18	16	22	2027	2049	.981	0	.203	.845	84	87	1.174	.869	.852	1.151	.824	1175	208	71	87	99	115	.203
2	32	29	2251	1976	1960	19	16	22	2649	2670	.986	0	.235	.872	86	85	1.148	.85	.871	1.177	.857	1055	208	71	87	120	136	.235
3	29	26	1530	1386	1371	17	15	20	1853	1873	.97	0	.276	.892	79	84	1.116	.826	.896	1.211	.855	1100	208	70	86	142	158	.276
4	27	24	1886	1654	1640	16	14	19	2216	2235	.975	0	.233	.845	85	83	1.15	.851	.87	1.175	.833	1132	208	70	86	164	180	.233
5	25	22	1530	1258	1244	15	14	19	1681	1700	.972	0	.136	.799	88	87	1.23	.91	.813	1.099	.787	1181	208	68	84	188	204	.136
6	24	21	1223	1014	1000	14	14	19	1351	1370	.976	0	.144	.808	89	84	1.223	.905	.818	1.105	.781	1110	208	68	84	210	226	.144
7	25	23	2	15	1	14	14	19	1	20	.337	0	-.566	.75	19	19	2	1.48	.5	.676	.219	1103	208	68	84	230	246	-.566
8	26	24		14		15	14	19	0	19	.22	0		.546	15	17			0		.153	1158	208	67	83	252	268	
9	27	24	4	14	2	14	12	16	3	19	.367	0	-.566	.497	21	26	2	1.48	.5	.676	.191	1172	208	67	83	274	290	-.566
10	28	25	3	16	4	13	12	16	5	22	.339	0	.849	.75	22	32	.75	.555	1.333	1.802	.23	1158	208	67	83	296	312	.849
11	28	25	2	14	1	14	13	18	1	19	.248	0	-.566	.444	18	24	2	1.48	.5	.676	.146	1158	208	67	83	318	334	-.566
12	25	23	2	15	3	13	12	16	4	20	.241	0	1.019	.833	20	30	.667	.493	1.5	2.027	.164	1157	208	67	83	340	356	1.019
13	26	23		12		14	12	16	0	16	.354	0		.6	12	21			0		.253	1089	208	67	83	362	378	
14	29	25		12		15	13	18	-1	16	.479	0		.857	15	16			0		.253	1128	208	66	82	384	400	
15	29	25	2	15	2	15	13	18	3	20	.429	0	.434	.643	19	23	1	.74	1	1.351	.245	1158	208	66	82	406	422	.434
16	28	25		13		15	13	18	0	18	.37	0		.692	15	22			0		.257	1162	208	66	82	428	444	
17	27	24	5	15	3	14	12	16	4	20	.295	0	-.303	.659	24	31	1.667	1.233	.6	.811	.217	1124	208	66	82	450	466	-.303
18	24	22	5	13	2	13	11	15	3	18	.251	0	-.888	.5	30	29	2.5	1.85	.4	.541	.154	1228	208	66	82	471	487	-.888
19	31	28		15		17	16	22	-1	20	.332	0		.722	17	16			0		.224	1150	208	90	106	99	115	
20	31	27	5	16	2	16	14	19	3	22	.376	0	-.888	.667	23	24	2.5	1.85	.4	.541	.204	1007	208	90	106	121	137	-.888
21	28	25	15	23	10	15	13	18	14	31	.539	0	-.151	.7	40	49	1.5	1.11	.667	.901	.357	1017	208	90	106	143	159	-.151
22	25	23	2	14	1	14	13	18	1	19	.339	0	-.566	.611	17	23	2	1.48	.5	.676	.231	1046	208	90	106	165	181	-.566
23	23	21	3	13		14	13	18	0	18	.27	0		.7	23	20			0		.163	1044	208	90	106	187	203	
24	23	21	1	13		13	13	18	0	18	.31	0		.936	16	19			0		.224	998	208	90	106	208	224	
25	24	21	970	905	892	14	13	18	1205	1223	.977	0	.313	.968	77	82	1.087	.805	.92	1.243	.867	991	208	89	105	230	246	.313
26	25	23	553	1930	1917	14	13	18	2591	2608	.964	0	2.228	3.455	76	87	.288	.213	3.467	4.685	3.305	1005	208	89	105	252	268	2.228
27	27	24	1540	874	861	14	13	18	1164	1181	.976	0	-.404	.564	81	83	1.789	1.324	.559	.756	.541	1064	208	89	105	274	290	-.404
28	28	25	69	59	47	14	12	16	64	80	.903	0	-.12	.677	58	63	1.468	1.086	.681	.92	.573	1039	208	89	105	298	314	-.12
29	26	24	570	719	707	13	12	16	955	972	.977	0	.745	1.24	74	83	.806	.597	1.24	1.676	1.202	1045	208	89	105	318	334	.745
30	33	23	271	196	185	17	11	15	250	265	.953	0	-.116	.673	92	95	1.465	1.084	.683	.923	.679	1075	208	89	105	342	358	-.116
31	46	25	1100	836	824	25	12	16	1114	1130	.978	0	.018	.757	93	96	1.335	.988	.749	1.012	.73	970	208	86	102	364	380	.018
32	39	28	1026	673	659	21	14	19	891	909	.974	0	-.204	.634	75	78	1.557	1.152	.642	.868	.625	973	208	88	104	384	400	-.204
33	29	27	653	590	577	15	13	18	780	797	.974	0	.256	.885	77	82	1.132	.837	.884	1.194	.84	1032	208	88	104	406	422	.256
34	29	26	1024	769	756	15	13	18	1022	1039	.976	0	-.003	.734	80	84	1.354	1.002	.738	.998	.702	1068	208	88	104	428	444	-.003
35	31	28	108	96	83	15	13	18	112	130	.934	0	.055	.793	67	73	1.301	.963	.769	1.039	.683	1030	208	86	102	452	468	.055
36	28	25	198	205	192	15	13	18	259	277	.954	0	.39	.969	67	75	1.031	.763	.97	1.31	.906	1186	208	88	104	474	490	.39
37	30	27	134	127	112	16	15	20	151	172	.894	0	.176	.847	55	62	1.196	.885	.836	1.129	.689	1246	208	115	131	99	115	.176
38	28	25	131	150	137	14	13	18	185	203	.948	0	.499	1.066	63	69	.956	.708	1.046	1.413	.962	1068	208	114	130	123	139	.499
39	27	25	351	445	433	14	12	16	585	601	.897	0	.737	1.33	63	75	.811	.6	1.234	1.667	.953	990	208	114	130	143	159	.737
40	25	23	438	370	358	14	12	16	484	500	.922	0	.143	.722	73	77	1.223	.905	.817	1.105	.799	1010	208	114	130	165	181	.143
41	23	22	124	141	129	13	12	16	174	191	.931	0	.491	1	67	73	.961	.711	1.04	1.406	.916	1071	208	112	128	187	203	.491
42	25	21	348	777	765	14	12	16	1034	1050	.962	0	1.571	2.134	78	83	.455	.337	2.198	2.971	2.072	1034	208	112	128	211	227	1.571
43	26	22	1799	1442	1429	14	13	18	1931	1949	.975	0	.102	.773	98	99	1.259	.932	.794	1.073	.793	1001	208	111	127	231	247	.102
44	25	22	408	330	317	14	13	18	428	446	.946	0	.07	.821	71	73	1.287	.952	.777	1.05	.707	984	208	111	127	253	269	.07
45	27	24	1054	936	923	14	13	18	1247	1265	.966	0	.243	.887	83	84	1.142	.845	.876	1.183	.837	1038	208	111	127	272	288	.243
46	28	26	111	318	305	14	13	18	412	430	.929	0	1.893	2.576	67	79	.364	.269	2.748	3.713	2.462	1092	208	111	127	297	313	1.893
47	25	24	214	171	159	13	12	16	215	231	.957	0	.006	.722	67	73	1.346	.996	.743	1.004	.728	1086	208	111	127	318	334	.006
48	35	24	132	121	109	18	12	16	147	164	.914	0	.158	.816	72	74	1.211	.896	.826	1.116	.726	1114	208	111	127	343	359	.158
49	48	28	536	246	232	25	14	19	314	332	.941	0	-.774	.446	86	89	2.31	1.71	.433	.585	.405	1014	208	110	126	365	381	-.774
50	42	28	1369	1154	1140	21	14	19	1541	1559	.977	0	.17	.84	86	87	1.201	.889	.833	1.125	.816	973	208	110	126	384	400	.17
