1	75	65	1868	1654	1610	60	44	47	1713	1760	.958	0	-.125	.87	88	89	1.16	1.091	.862	.917	.822	1253	208	36	52	59	75
2	64	61	2052	1844	1804	43	40	43	1919	1962	.957	0	-.097	.886	88	90	1.137	1.069	.879	.935	.836	1164	208	35	51	81	97
3	63	58	1653	1695	1658	43	37	39	1764	1803	.961	0	.094	.973	90	90	.997	.937	1.003	1.067	.961	1158	208	35	51	103	119
4	68	57	1626	1606	1568	51	38	40	1668	1709	.972	0	.037	.96	86	86	1.037	.975	.964	1.026	.927	1165	208	35	51	125	141
5	72	58	1688	1506	1468	55	38	40	1562	1602	.967	0	-.112	.869	83	85	1.15	1.081	.87	.925	.843	1165	208	35	51	147	163
6	90	60	1690	1567	1528	74	39	41	1626	1667	.974	0	-.056	.908	80	81	1.106	1.04	.904	.962	.883	1174	208	35	51	169	185
7	85	60	4	41	1	68	40	43	1	44	.314	0	-1.911	.714	11	7	4	3.76	.25	.266	.188	1174	208	35	51	192	208
8	63	60	8	46	7	41	39	41	7	49	.522	0	-.103	.905	11	15	1.143	1.074	.875	.931	.351	1158	208	35	51	214	230
9	60	58	2	39	2	38	37	39	2	41	.322	0	.089	.846	7	12	1	.94	1	1.064	.233	1158	208	35	51	236	252
10	59	57		35		38	36	38	-1	37	.23	0		.588	3	4					.171	1165	208	35	51	258	274
11	60	58		38		40	38	40	0	40	.199	0		1	6	8					.154	1165	208	35	51	280	296
12	73	60	1	42	2	54	40	43	2	45	.316	0	1.089	.654	7	8	.5	.47	2	2.128	.245	1174	208	35	51	302	318
13	92	64		46	1	75	45	48	1	49	.338	0		.808	8	11					.267	1174	208	35	51	325	341
14	71	62	2	47	2	55	45	48	2	50	.18	0	.089	1.182	7	12	1	.94	1	1.064	.16	1158	208	35	51	347	363
15	63	60	1	45	2	47	43	46	2	48	.197	0	1.089	1	6	11	.5	.47	2	2.128	.175	1165	208	35	51	369	385
16	63	60	2	43	1	46	42	45	1	46	.205	0	-.911	.727	6	7	2	1.88	.5	.532	.135	1204	208	34	50	391	407
17	61	59	2	44	4	43	40	43	4	47	.252	0	1.089	.636	10	13	.5	.47	2	2.128	.199	1228	208	34	50	413	429
18	60	59	6	45	4	43	41	44	4	48	.43	0	-.496	.778	12	12	1.5	1.41	.667	.709	.511	1342	208	34	50	435	451
19	62	58	1	38		42	38	40	0	40	.491	0		.786	7	11					.263	1148	208	58	74	59	75
20	69	61	1	39		48	40	43	-1	41	.063	0		.455	9	3					.036	1022	208	57	73	81	97
21	62	56	2	37	2	43	35	37	2	39	.515	0	.089	.75	9	12	1	.94	1	1.064	.322	1039	208	57	73	103	119
22	58	54		34		40	34	36	0	36	.313	0		.952	4	11					.224	1032	208	57	73	125	141
23	57	54	1	33		40	34	36	-1	35	.535	0		.773	7	7					.398	1045	208	57	73	148	164
24	62	55	2	38	4	45	34	36	4	40	.179	0	1.089	.737	10	16	.5	.47	2	2.128	.131	1042	208	57	73	170	186
25	66	57	1244	1223	1186	50	37	39	1262	1301	.973	0	.02	.955	81	87	1.049	.986	.953	1.014	.963	1045	208	57	73	192	208
26	76	59	2616	2042	2004	54	38	40	2132	2172	.972	0	-.295	.762	90	90	1.305	1.227	.766	.815	.761	1049	208	57	73	214	230
27	87	58	3699	1881	1846	56	35	37	1964	2001	.971	0	-.913	.506	91	91	2.004	1.884	.499	.531	.498	1018	208	57	73	236	252
28	72	55	432	679	646	45	33	35	687	722	.947	0	.67	1.486	85	87	.669	.629	1.495	1.591	1.501	1034	208	57	73	258	274
29	65	56	1029	941	906	42	35	37	964	1001	.957	0	-.094	.885	89	93	1.136	1.068	.88	.937	.849	1048	208	57	73	281	297
