1	127	120	2270	2937	2816	124	121	100	2327	2427	.86	0	.036	1.02	93	94	.806	.976	1.241	1.025	1.28	1393	145	96	111	91	106
2	124	116	2484	3274	3157	121	117	96	2609	2705	.87	0	.071	1.05	84	90	.787	.952	1.271	1.05	1.25	1339	145	95	110	113	128
3	120	115	1864	2585	2471	118	114	94	2042	2136	.84	0	.132	1.08	87	91	.754	.913	1.326	1.095	1.27	1339	145	95	110	135	150
4	117	112	2983	4020	3904	122	116	95	3227	3322	.87	0	.113	1.1	91	93	.764	.924	1.309	1.082	1.39	1339	145	95	110	157	172
5	119	113	3449	4614	4495	127	119	98	3715	3813	.87	0	.107	1.06	94	91	.767	.928	1.303	1.077	1.37	1334	145	95	110	179	194
6	124	116	3298	4320	4199	137	121	100	3470	3570	.88	0	.073	1.05	89	90	.785	.95	1.273	1.052	1.42	1321	145	95	110	201	216
7	122	115	17	152	31	136	121	100	25	125	.66	0	.556	1.15	19	18	.548	.68	1.824	1.471	1.06	1339	145	94	109	223	238
8	119	112	6	120		155	120	99		99	.05	0		.7	16	7			0		.05	1339	145	94	109	245	260
9	118	112	4	123	3	155	120	99	2	101	.15	0	-1	.61	12	8	1.333	2	.75	.5	.19	1339	145	94	109	267	282
10	134	119	1	132	5	144	127	104	5	109	.29	0	2.322	.77	14	10	.2	.2	5	5	.34	1339	145	94	109	289	304
11	147	127	2	129	-2	151	131	108	-2	106	.15	0		.72	9	3			0		.14	1347	145	94	109	311	326
12	238	125	3	123	-6	251	129	106	-5	101	.11	0		.74	11	6			0		.11	1285	145	94	109	333	348
13	259	122	-4	117	-7	296	124	102	-6	96	.04	0		.69	8	6			0		.05	1287	145	93	108	355	370
14	135	120	1	122	-2	151	124	102	-2	100	.12	0		.65	14	8			0		.14	1319	145	93	108	377	392
15	208	114	-3	118	-5	239	123	101	-4	97	.2	0		.76	7	4			0		.25	1324	145	93	108	399	414
16	223	114	36	144	19	278	125	103	16	119	.23	0	-1.17	.88	15	10	1.895	2.25	.528	.444	.26	1350	145	93	108	421	436
