1	171	154	6740	9003	8824	201	179	249	12255	12504	0	0	.863	1.25	85	87	.764	.55	1.309	1.818	0	1242	225	75	92	43	60	.863
2	148	133	6563	8347	8189	177	158	219	11374	11593	0	0	.793	1.255	83	86	.801	.577	1.248	1.733	0	1136	225	74	91	65	82	.793
3	153	130	8356	8898	8747	188	151	210	12148	12358	0	0	.54	1.065	90	87	.955	.688	1.047	1.454	0	1129	225	74	91	87	104	.54
4	154	127	5765	7377	7238	181	139	193	10053	10246	0	0	.802	1.234	84	86	.796	.573	1.256	1.744	0	1185	225	73	90	109	126	.802
5	138	120	3682	4468	4344	138	124	172	6034	6206	0	0	.713	1.184	78	83	.848	.61	1.18	1.639	0	1165	225	73	90	133	150	.713
6	129	110	2803	3178	3065	121	113	157	4257	4414	.925	0	.603	1.191	82	86	.915	.658	1.093	1.519	.929	1093	225	73	90	155	172	.603
7	123	109	7	116	10	115	106	147	14	161	.259	0	1	.778	10	12	.7	.5	1.429	2	.256	1109	225	72	89	175	192	1
8	114	105	7	108	8	113	100	139	11	150	.481	0	.652	.745	11	9	.875	.636	1.143	1.571	.456	1129	225	72	89	197	214	.652
9	130	108	9	106		135	106	147		147	.51	0		.71	11	8					.379	1140	225	72	89	219	236	
10	136	112	16	125	13	138	112	156	18	174	.608	0	.17	1.089	15	13	1.231	.889	.813	1.125	.856	1153	225	71	88	242	259	.17
11	121	110	13	118	9	118	109	151	13	164	.593	0	0	.783	16	12	1.444	1	.692	1	.48	1142	225	71	88	264	281	0
12	117	107	26	121	15	115	106	147	21	168	.879	0	-.308	.84	16	16	1.733	1.238	.577	.808	.503	1137	225	71	88	286	303	-.308
13	114	103	17	114	12	110	102	142	16	158	.463	0	-.087	.846	15	15	1.417	1.063	.706	.941	.341	1124	225	70	87	308	325	-.087
14	114	105	9	114	10	111	104	144	14	158	.449	0	.637	1.1	12	10	.9	.643	1.111	1.556	.455	1115	225	70	87	330	347	.637
15	120	110	10	119	8	122	111	154	11	165	.454	0	.138	.706	14	13	1.25	.909	.8	1.1	.342	1130	225	70	87	352	369	.138
16	121	110	17	128	17	123	111	154	24	178	.709	0	.497	.872	15	12	1	.708	1	1.412	.659	1131	225	69	86	374	391	.497
