1_1_1	null	null	null	1820	23330	130	18211	17665	13349	175	185	70	100	100	0	12268	12748	7858	74	76	17	100	100	0	1.479	1.380	1.312	1.245	0.711	1.443	0.934	120	820	30230	30164	0.565	18036	12194	17490	12674	0
1_1_2	null	null	null	2020	23330	90	767	1004	724	176	185	68	98	92	0	948	1415	1127	74	75	16	100	100	0	0.676	0.617	0.600	0.724	0.451	0.554	0.759	52	408	1465	2169	-0.564	591	874	828	1341	0
1_1_3	null	null	null	2220	23330	110	23008	21489	9134	185	193	79	100	100	0	18009	17295	5726	73	77	50	100	100	0	1.272	1.237	1.234	1.220	0.449	1.219	0.868	80	620	40759	38526	0.348	22823	17936	21304	17222	0
1_1_4	null	null	null	2430	23320	50	2248	2072	818	524	1116	2331	25	0	0	2822	2725	960	454	1009	1695	75	16	0	0.728	0.682	0.620	0.659	0.251	0.739	0.757	12	98	4092	3819	-0.458	1724	2368	1548	2271	0
1_1_5	null	null	null	2610	23330	100	6468	6573	1588	10659	10854	10064	0	0	0	8048	8050	1428	10432	7963	6311	0	0	0	1.758	1.715	1.724	2.149	1.523	1.848	0.478	80	528	-6575	-6468	0.814	-4191	-2384	-4086	-2382	-50
1_1_6	null	null	null	2820	23340	100	43327	42151	16742	235	3534	8328	96	87	13	21068	19032	7659	98	2194	4964	91	83	0	2.055	2.214	2.172	5.373	12.212	2.024	0.853	80	535	64062	60850	1.039	43092	20970	41916	18934	0
1_1_7	null	null	null	3020	23330	100	213	230	86	214	224	88	17	5	0	77	78	16	82	84	21	5	0	0	0.200	-4.000	4.250	7.858	10.511	0.917	0.037	80	511	-6	12	-2.322	-1	-5	16	-4	-50
1_1_8	null	null	null	3220	23330	100	185	195	67	219	224	84	7	1	0	79	82	16	83	85	20	8	1	0	8.500	24.000	4.761	10.596	18.071	0.664	0.028	80	518	-38	-25	3.087	-34	-4	-24	-1	-50
1_1_9	null	null	null	3420	23330	100	225	222	70	232	241	83	11	0	0	86	90	24	89	91	20	17	7	0	2.333	-10.000	2.667	6.289	9.638	0.368	0.010	80	524	-10	-9	1.222	-7	-3	-10	1	-50
1_1_10	null	null	null	3620	23330	100	235	241	78	231	240	85	16	1	0	94	102	39	89	93	22	18	10	0	0.800	0.769	4.210	7.071	9.417	0.197	0.004	80	518	9	23	-0.322	4	5	10	13	-50
1_1_11	null	null	null	3820	23330	100	209	216	76	212	218	76	16	5	0	88	90	22	88	91	20	18	7	0	100000.000	2.000	3.270	7.877	14.193	0.273	0.006	80	524	-3	6	16.610	-3	0	4	2	-50
1_1_12	null	null	null	4020	23330	100	223	226	70	217	226	76	18	2	0	84	87	21	90	92	22	15	1	0	-1.000	-3.000	2.000	5.759	13.882	-0.058	0.000	80	524	0	6	Error	6	-6	9	-3	-50
1_1_13	null	null	null	4220	23330	100	215	222	66	217	226	81	18	0	0	87	90	20	90	93	22	13	3	0	0.667	100000.000	3.833	10.514	18.938	0.027	0.000	80	518	-5	5	-0.585	-2	-3	5	0	-50
1_1_14	null	null	null	4420	23330	100	206	225	86	206	218	82	17	6	0	88	88	17	90	92	21	10	0	0	0.000	-9.500	4.222	6.837	8.331	0.236	0.003	80	524	-2	17	Error	0	-2	19	-2	-50
1_1_15	null	null	null	4620	23330	100	202	224	90	205	218	103	12	2	0	94	94	23	91	95	43	5	1	0	-1.000	6.333	4.083	7.395	12.077	0.608	0.027	80	518	0	22	Error	-3	3	19	3	-50
1_1_16	null	null	null	4820	23330	100	195	203	76	219	228	81	13	1	0	90	91	22	91	95	31	8	1	0	24.000	100000.000	3.472	7.458	9.197	0.211	0.006	80	519	-25	-16	4.585	-24	-1	-16	0	-50
1_1_17	null	null	null	5020	23340	100	223	230	88	214	224	84	17	6	0	87	89	24	88	92	22	13	6	0	-9.000	16.000	5.222	11.447	14.438	-0.026	0.000	80	527	8	17	Error	9	-1	16	1	-50
1_1_18	null	null	null	5220	23340	100	219	231	85	216	224	87	16	3	0	92	95	25	91	96	32	6	2	0	3.000	3.750	4.667	9.980	15.234	0.690	0.035	80	534	4	19	1.585	3	1	15	4	-50
1_1_19	null	null	null	5430	23340	100	202	214	76	219	225	89	12	1	0	86	88	19	90	93	22	7	3	0	4.250	2.500	3.729	10.097	16.477	0.403	0.010	80	548	-21	-7	2.087	-17	-4	-5	-2	-50
1_2_1	null	null	null	1810	23520	100	166	170	66	174	183	68	10	3	0	72	71	13	71	72	17	8	0	0	-8.000	100000.000	3.538	11.022	18.095	0.237	0.003	80	496	-7	-4	Error	-8	1	-4	0	-50
1_2_2	null	null	null	2010	23520	100	168	174	56	170	178	69	15	2	0	68	69	13	69	71	15	10	2	0	2.000	100000.000	3.100	7.749	10.886	-0.499	0.013	80	520	-3	4	1.000	-2	-1	4	0	-50
