1_1_1	null	null	null	1820	18100	80	1341	1890	1731	52	54	15	100	100	0	1502	1851	1360	68	69	9	100	100	0	0.899	1.031	0.955	1.129	0.776	0.975	0.726	52	340	2723	3621	-0.154	1289	1434	1838	1783	0
1_1_2	null	null	null	2010	18120	60	100	111	54	53	58	25	62	43	0	132	143	58	68	69	10	90	87	0	0.734	0.773	0.751	1.183	1.132	0.640	0.480	32	176	111	133	-0.445	47	64	58	75	-50
1_1_3	null	null	null	2190	18100	100	5198	5683	4699	53	58	36	100	100	0	3642	4193	2697	71	72	9	100	100	0	1.441	1.366	1.233	1.469	1.310	1.423	0.882	80	498	8716	9752	0.527	5145	3571	5630	4122	0
1_1_4	null	null	null	2360	18100	80	1464	1960	1365	50	54	39	100	100	0	1601	2133	1265	68	68	8	100	100	0	0.922	0.925	0.856	1.037	0.673	0.849	0.757	52	326	2947	3975	-0.117	1414	1533	1910	2065	0
1_1_5	null	null	null	2560	18100	50	233	260	239	47	48	10	100	83	0	162	461	542	64	65	10	100	100	0	1.898	0.537	0.528	0.932	1.034	0.437	0.831	12	104	284	610	0.924	186	98	213	397	-100
1_1_6	null	null	null	2730	18100	100	4505	5455	3959	51	53	16	100	100	0	4126	4208	2351	61	62	8	100	100	0	1.096	1.303	1.214	1.769	2.357	1.287	0.808	80	501	8519	9551	0.132	4454	4065	5404	4147	0
1_1_7	null	null	null	2910	18090	80	2495	2714	2059	63	66	19	100	100	0	3818	3868	2237	61	62	9	100	100	0	0.647	0.696	0.627	0.678	0.399	0.712	0.844	52	328	6189	6458	-0.627	2432	3757	2651	3807	0
1_1_8	null	null	null	3090	18090	100	880	1254	1127	51	55	19	96	95	0	1252	1877	1725	56	57	12	100	100	0	0.693	0.661	0.587	0.766	0.583	0.599	0.834	80	463	2025	3024	-0.529	829	1196	1203	1821	0
1_1_9	null	null	null	3260	18090	90	420	528	365	50	52	12	100	100	0	670	885	590	55	56	7	100	100	0	0.602	0.576	0.523	0.628	0.357	0.537	0.811	52	380	985	1308	-0.733	370	615	478	830	0
1_1_10	null	null	null	3440	18090	100	355	396	241	52	55	16	98	98	0	541	623	525	56	56	7	98	97	0	0.625	0.607	0.593	0.821	0.840	0.481	0.814	80	500	788	911	-0.679	303	485	344	567	0
1_1_11	null	null	null	3640	18080	80	114	166	137	50	50	10	90	80	0	128	195	160	55	55	6	96	94	0	0.877	0.829	0.864	0.895	0.511	0.671	0.606	52	310	137	256	-0.190	64	73	116	140	0
1_1_12	null	null	null	3800	18090	100	195	245	170	48	49	10	97	97	0	249	319	209	56	56	6	98	97	0	0.762	0.749	0.678	1.167	1.881	0.611	0.617	80	464	340	460	-0.393	147	193	197	263	0
1_1_13	null	null	null	3970	18090	90	322	359	186	45	46	11	100	100	0	601	618	321	59	59	7	100	100	0	0.511	0.562	0.532	0.709	0.726	0.484	0.782	52	398	819	873	-0.968	277	542	314	559	0
1_1_14	null	null	null	4160	18090	90	309	315	150	45	46	10	100	100	0	579	588	293	58	59	7	100	100	0	0.507	0.509	0.523	0.578	0.290	0.461	0.810	52	395	785	800	-0.981	264	521	270	530	0
1_1_15	null	null	null	4330	18070	100	50	51	9	50	51	10	16	5	0	56	56	6	56	56	6	8	2	0	0.000	100000.000	1.571	2.921	4.670	-0.048	0.001	80	477	0	1	Error	0	0	1	0	-50
1_1_16	null	null	null	4510	18070	100	47	50	12	52	53	10	16	5	0	56	57	6	55	55	6	22	3	0	-5.000	-1.000	2.500	3.329	2.629	0.089	0.003	80	484	-4	0	Error	-5	1	-2	2	-50
1_1_17	null	null	null	4690	18070	100	50	52	12	51	53	11	20	5	0	57	56	6	56	56	6	13	1	0	-1.000	100000.000	1.400	3.376	4.462	0.002	0.000	80	484	0	1	Error	-1	1	1	0	-50
1_1_18	null	null	null	4870	18070	100	52	53	12	51	53	12	20	5	0	57	57	7	57	57	8	8	1	0	100000.000	100000.000	1.667	2.922	3.540	0.329	0.058	80	477	1	2	16.610	1	0	2	0	-50
1_1_19	null	null	null	5050	18070	100	55	54	12	53	54	12	13	2	0	56	56	6	56	57	8	5	0	0	100000.000	100000.000	2.000	2.980	3.096	0.135	0.003	80	466	2	1	16.610	2	0	1	0	-50
1_1_20	null	null	null	5230	18070	100	51	52	11	53	54	12	11	1	0	56	57	6	55	55	6	22	2	0	-2.000	-0.500	2.000	3.294	4.309	0.049	0.001	80	475	-1	1	Error	-2	1	-1	2	-50
1_1_21	null	null	null	5410	18070	100	55	54	12	51	52	11	26	5	0	55	55	6	56	56	7	12	0	0	-4.000	-3.000	1.750	3.503	4.430	-0.075	0.001	80	494	3	2	Error	4	-1	3	-1	-50
1_1_22	null	null	null	5590	18090	50	72	69	16	53	56	14	58	25	0	58	58	5	58	58	7	8	0	0	100000.000	100000.000	3.500	8.050	9.216	-0.028	0.000	12	104	19	16	16.610	19	0	16	0	-50
1_1_23	null	null	null	5760	18060	100	53	56	13	54	55	12	21	6	0	54	55	7	55	55	6	13	7	0	1.000	100000.000	2.250	4.919	9.448	0.023	0.000	80	494	-2	2	0.000	-1	-1	2	0	-50
1_1_24	null	null	null	5940	18060	100	53	55	12	54	55	12	17	3	0	56	56	7	55	55	6	17	2	0	-1.000	1.000	2.063	3.022	3.193	0.063	0.001	80	502	0	2	Error	-1	1	1	1	-50
1_2_1	0.1531529221	-0.198745277	8.789371	1830	18280	80	466	487	270	53	56	17	100	98	0	542	678	405	68	69	9	100	100	0	0.871	0.711	0.728	0.912	0.671	0.618	0.793	52	321	887	1044	-0.199	413	474	434	610	0
1_2_2	-0.4031577277	-0.778119082	8.265576	2000	18270	80	287	380	288	52	56	17	98	90	0	473	610	481	70	70	9	100	100	0	0.583	0.607	0.542	0.659	0.417	0.535	0.789	52	317	638	868	-0.778	235	403	328	540	0
1_2_3	-1.1990991505	-1.629356620	6.814678	2190	18270	70	120	195	163	56	59	16	90	78	0	268	389	297	70	71	10	100	100	0	0.323	0.436	0.357	0.482	0.299	0.418	0.673	32	236	262	458	-1.629	64	198	139	319	0
1_2_4	0.0057332574	-0.333979695	8.990357	2360	18270	70	503	519	326	50	53	16	100	100	0	641	820	507	70	70	11	100	100	0	0.793	0.625	0.611	0.732	0.522	0.561	0.764	32	236	1024	1219	-0.334	453	571	469	750	0
1_2_5	-0.5968192894	-0.995150600	7.716744	2540	18270	80	197	248	171	48	50	12	92	86	0	360	425	318	63	65	9	100	100	0	0.502	0.552	0.449	0.697	0.674	0.443	0.651	52	340	446	562	-0.995	149	297	200	362	0
1_2_6	-1.0883830297	-1.461490161	8.308174	2710	18260	70	240	346	225	49	51	12	100	96	0	587	655	369	61	62	8	100	100	0	0.363	0.500	0.463	0.577	0.411	0.440	0.642	32	232	717	891	-1.461	191	526	297	594	0
1_2_7	0.4363082830	0.108600486	9.157588	2890	18270	80	655	805	594	62	65	16	96	96	0	612	739	550	62	63	9	98	96	0	1.078	1.097	1.181	1.551	1.350	0.946	0.736	52	328	1143	1420	0.109	593	550	743	677	0
