1_1_1	null	null	null	1320	17810	80	1172	1794	1551	40	41	9	100	100	0	927	1356	1018	67	69	22	100	100	0	1.316	1.361	1.168	1.544	1.282	1.292	0.816	52	327	1992	3043	0.396	1132	860	1754	1289	0
1_1_2	null	null	null	1490	17800	100	45	52	29	40	41	7	31	23	0	84	99	64	69	71	22	38	22	0	0.333	0.400	0.362	0.741	1.167	0.298	0.482	80	487	20	42	-1.585	5	15	12	30	-50
1_1_3	null	null	null	1670	17800	90	6209	6375	3950	41	43	15	100	100	0	3715	3944	2059	76	81	38	100	100	0	1.695	1.638	1.568	1.695	0.787	1.589	0.880	52	400	9807	10202	0.761	6168	3639	6334	3868	0
1_1_4	null	null	null	1850	17800	80	2194	2537	2052	40	41	14	100	100	0	1503	1708	1164	72	76	34	100	100	0	1.505	1.526	1.524	1.574	0.824	1.516	0.884	52	340	3585	4133	0.590	2154	1431	2497	1636	0
1_1_5	null	null	null	2050	17800	50	222	318	300	41	42	9	100	91	0	211	350	285	71	76	22	100	83	0	1.293	0.993	0.925	0.925	0.650	0.863	0.862	12	104	321	556	0.371	181	140	277	279	0
1_1_6	null	null	null	2220	17800	100	5535	7383	5662	41	42	8	100	100	0	3580	3678	2283	72	76	25	100	98	0	1.566	2.036	2.038	2.071	0.911	2.113	0.916	80	490	9002	10948	0.647	5494	3508	7342	3606	0
1_1_7	null	null	null	2390	17790	90	2862	5931	6770	43	43	8	100	100	0	2186	3982	3890	69	73	23	100	100	0	1.332	1.505	1.134	2.147	3.321	1.338	0.667	52	379	4936	9801	0.413	2819	2117	5888	3913	0
1_1_8	null	null	null	2570	17780	90	2308	4133	3743	41	42	8	100	100	0	2572	3803	3243	69	72	24	100	100	0	0.906	1.096	0.911	1.208	0.923	1.022	0.766	52	408	4770	7826	-0.143	2267	2503	4092	3734	0
1_1_9	null	null	null	2750	17780	90	574	1001	963	41	42	8	100	100	0	779	1237	990	68	70	22	100	100	0	0.750	0.821	0.778	0.939	0.637	0.899	0.591	52	404	1244	2129	-0.416	533	711	960	1169	0
1_1_10	null	null	null	2940	17790	100	762	973	1139	42	44	18	100	100	0	902	1177	860	72	74	24	100	100	0	0.867	0.843	0.766	1.163	2.286	0.665	0.373	80	515	1550	2036	-0.205	720	830	931	1105	0
1_1_11	null	null	null	3130	17780	70	142	222	208	42	44	25	93	78	0	255	337	274	72	75	25	90	87	0	0.546	0.679	0.717	1.397	3.570	0.611	0.737	32	236	283	445	-0.872	100	183	180	265	0
1_1_12	null	null	null	3300	17770	90	350	390	266	42	42	7	100	100	0	426	564	431	70	73	24	100	100	0	0.865	0.704	0.683	0.850	0.519	0.640	0.765	52	398	664	842	-0.209	308	356	348	494	0
1_1_13	null	null	null	3480	17770	100	278	347	226	42	43	8	100	100	0	402	435	263	76	78	27	93	91	0	0.724	0.850	0.826	1.431	3.127	0.789	0.854	80	512	562	664	-0.466	236	326	305	359	0
1_1_14	null	null	null	3660	17760	90	424	427	211	42	42	7	100	100	0	511	544	297	74	77	25	98	96	0	0.874	0.819	0.852	1.077	1.079	0.724	0.866	52	381	819	855	-0.194	382	437	385	470	0
1_1_15	null	null	null	3830	17750	100	41	41	6	42	42	8	6	1	0	79	81	28	74	78	25	27	6	0	-0.200	-0.143	0.250	0.904	2.393	0.011	0.002	80	476	4	6	Error	-1	5	-1	7	-50
1_1_16	null	null	null	4010	17740	100	38	40	9	42	43	8	8	2	0	80	81	24	76	79	25	17	1	0	-1.000	-0.400	0.387	1.014	2.374	0.022	0.005	80	470	0	3	Error	-4	4	-2	5	-50
1_1_17	null	null	null	4190	17740	100	39	40	7	41	43	8	10	2	0	73	74	23	75	77	24	13	2	0	1.000	1.000	0.385	1.055	2.199	0.030	0.010	80	484	-4	-2	0.000	-2	-2	-1	-1	-50
1_1_18	null	null	null	4370	17740	100	38	39	7	41	42	7	8	1	0	83	86	27	76	80	27	28	6	0	-0.429	-0.200	0.333	0.789	1.072	0.040	0.032	80	476	4	8	Error	-3	7	-2	10	-50
1_1_19	null	null	null	4550	17730	100	42	42	6	41	42	8	11	2	0	76	80	27	77	81	28	17	5	0	-1.000	0.333	0.200	0.337	0.425	-0.011	0.002	80	461	0	4	Error	1	-1	1	3	-50
1_1_20	null	null	null	4730	17730	100	44	45	8	41	41	9	21	5	0	76	77	24	80	83	27	12	2	0	-0.750	-1.333	0.333	1.390	2.116	-0.007	0.001	80	476	-1	1	Error	3	-4	4	-3	-50
1_1_21	null	null	null	4910	17720	100	40	40	7	40	42	16	3	0	0	80	81	26	79	82	26	15	5	0	0.000	0.000	0.275	0.905	1.387	0.178	0.028	80	461	1	2	Error	0	1	0	2	-50
1_1_22	null	null	null	5090	17720	100	41	41	8	42	43	17	2	0	0	77	81	24	77	80	27	13	2	0	100000.000	-0.250	0.333	0.738	1.216	0.055	0.026	80	475	-1	3	16.610	-1	0	-1	4	-50
1_1_23	null	null	null	5270	17720	100	42	43	8	43	44	9	11	2	0	74	79	27	73	78	26	27	5	0	-1.000	0.000	0.277	1.588	4.730	-0.024	0.006	80	472	0	6	Error	-1	1	0	6	-50
1_1_24	null	null	null	5440	17710	100	44	45	7	43	46	36	0	0	0	75	79	23	76	85	128	0	0	0	-1.000	0.667	0.222	0.861	1.613	0.024	0.007	80	490	0	5	Error	1	-1	2	3	-50
1_2_1	8.107373e-02	-0.315341802	9.073550	1320	17990	80	523	697	512	40	42	13	100	100	0	669	806	558	68	70	23	100	98	0	0.804	0.890	0.884	1.144	0.851	0.811	0.802	52	334	1084	1395	-0.315	483	601	657	738	0
1_2_2	3.671633e-01	-0.045264734	8.994176	1500	17980	70	542	728	529	40	41	11	100	100	0	588	679	339	70	71	22	100	100	0	0.969	1.130	0.915	1.092	0.693	1.111	0.766	32	236	1020	1297	-0.045	502	518	688	609	0
