1_1_1	null	null	null	1420	18420	80	1122	1693	1526	36	40	44	100	98	0	1228	1483	990	36	37	8	100	100	0	0.911	1.145	0.935	1.065	0.447	1.217	0.858	52	327	2278	3104	-0.134	1086	1192	1657	1447	0
1_1_2	null	null	null	1590	18410	100	41	53	39	36	37	9	38	25	0	38	50	31	36	36	6	32	23	0	2.500	1.214	1.375	2.878	4.943	0.810	0.408	80	494	7	31	1.322	5	2	17	14	-50
1_1_3	null	null	null	1780	18420	100	3996	5071	3758	36	39	24	100	100	0	3419	3444	2021	37	39	12	100	100	0	1.171	1.478	1.387	1.374	0.402	1.568	0.947	80	449	7342	8442	0.228	3960	3382	5035	3407	0
1_1_4	null	null	null	1950	18410	90	1307	1529	927	36	38	22	100	100	0	1488	1590	781	37	37	5	100	100	0	0.876	0.961	0.915	0.946	0.362	0.980	0.933	52	386	2722	3046	-0.191	1271	1451	1493	1553	0
1_1_5	null	null	null	2130	18390	100	43	65	58	36	39	16	35	21	0	43	82	94	37	41	25	26	21	0	1.167	0.644	1.140	1.495	1.400	0.553	0.761	80	505	13	74	0.222	7	6	29	45	-100
1_1_6	null	null	null	2310	18400	90	6136	6176	2784	36	38	12	100	100	0	5185	4886	1636	38	42	16	100	100	0	1.185	1.267	1.251	1.230	0.315	1.274	0.949	52	403	11247	10988	0.245	6100	5147	6140	4848	0
1_1_7	null	null	null	2500	18400	90	2653	2848	1810	36	38	9	100	100	0	2269	2601	1620	37	38	7	100	100	0	1.172	1.097	0.983	1.325	0.969	0.977	0.790	52	400	4849	5376	0.230	2617	2232	2812	2564	0
1_1_8	null	null	null	2680	18390	90	2145	2348	1575	36	38	10	100	100	0	2440	2550	1463	36	37	5	100	100	0	0.877	0.920	0.830	0.953	0.479	0.916	0.779	52	379	4513	4826	-0.189	2109	2404	2312	2514	0
1_1_9	null	null	null	2860	18390	100	383	1153	2715	36	40	37	92	86	0	362	776	1278	36	37	5	100	100	0	1.064	1.509	0.861	1.671	2.690	1.593	0.594	80	486	673	1857	0.090	347	326	1117	740	0
1_1_10	null	null	null	3040	18390	100	452	574	352	34	36	11	100	100	0	497	681	436	36	36	5	100	100	0	0.907	0.837	0.828	0.879	0.316	0.779	0.893	80	484	879	1185	-0.141	418	461	540	645	0
1_1_11	null	null	null	3220	18390	60	76	91	47	34	36	9	90	78	0	94	103	44	35	35	5	96	96	0	0.712	0.838	0.790	1.461	3.143	0.741	0.523	32	176	101	125	-0.490	42	59	57	68	0
1_1_12	null	null	null	3400	18380	100	139	183	143	35	36	8	96	92	0	129	198	168	35	36	5	97	95	0	1.106	0.908	0.800	1.536	2.828	0.743	0.719	80	508	198	311	0.146	104	94	148	163	0
1_1_13	null	null	null	3580	18370	90	255	266	117	35	36	8	100	100	0	280	291	133	37	38	5	100	100	0	0.905	0.909	0.907	0.971	0.344	0.839	0.871	52	372	463	485	-0.143	220	243	231	254	0
1_1_14	null	null	null	3750	18370	90	337	315	154	35	36	8	100	100	0	316	320	131	38	38	5	100	100	0	1.086	0.993	0.923	1.073	0.558	0.956	0.870	52	385	580	562	0.119	302	278	280	282	0
1_1_15	null	null	null	3920	18350	100	34	36	9	34	36	9	20	3	0	38	37	5	37	37	5	11	1	0	0.000	100000.000	1.800	2.088	1.849	0.127	0.002	80	484	1	2	Error	0	1	2	0	-50
1_1_16	null	null	null	4100	18350	100	33	34	8	36	37	9	11	1	0	36	35	4	35	35	5	13	0	0	-3.000	100000.000	1.667	2.511	2.548	0.187	0.011	80	484	-2	-2	Error	-3	1	-2	0	-50
1_1_17	null	null	null	4280	18340	100	36	37	9	36	37	9	18	8	0	36	36	5	36	36	5	11	3	0	0.000	100000.000	2.000	2.998	3.216	-0.011	0.000	80	483	0	1	Error	0	0	1	0	-50
1_1_18	null	null	null	4460	18340	100	34	36	8	37	38	10	7	1	0	35	36	4	37	37	5	6	0	0	1.500	1.000	1.500	2.757	3.085	-0.118	0.003	80	484	-5	-2	0.585	-3	-2	-1	-1	-50
1_1_19	null	null	null	4640	18340	100	37	38	9	38	38	9	17	3	0	38	38	4	37	37	5	12	0	0	-1.000	0.000	1.667	2.645	2.749	-0.112	0.004	80	484	0	1	Error	-1	1	0	1	-50
1_1_20	null	null	null	4820	18330	100	37	38	7	36	38	15	5	0	0	35	36	4	36	37	13	0	0	0	-1.000	100000.000	1.143	1.864	1.805	0.953	0.723	80	484	0	2	Error	1	-1	2	0	-50
1_1_21	null	null	null	5000	18330	100	40	41	15	37	38	9	26	6	0	36	37	4	36	36	4	20	5	0	100000.000	4.000	2.000	2.888	2.831	0.325	0.016	80	475	3	5	16.610	3	0	4	1	-50
1_1_22	null	null	null	5180	18320	100	38	38	8	36	37	8	20	2	0	38	38	5	36	37	5	26	6	0	1.000	1.000	1.667	3.098	3.450	0.062	0.001	80	475	4	4	0.000	2	2	2	2	-50
1_1_23	null	null	null	5360	18320	100	37	39	10	37	38	9	22	7	0	36	36	4	36	37	5	7	0	0	0.000	100000.000	2.667	3.965	4.411	-0.067	0.001	80	484	0	2	Error	0	0	2	0	-50
1_1_24	null	null	null	5540	18320	100	37	38	8	37	37	9	16	3	0	37	38	9	36	36	4	21	6	0	0.000	0.500	1.800	2.443	2.520	-0.071	0.002	80	506	1	3	Error	0	1	1	2	-50
1_2_1	-1.085245e-01	-0.357198908	8.402601	1410	18600	80	334	382	252	35	36	9	100	100	0	418	452	269	35	36	5	100	100	0	0.781	0.832	0.806	0.880	0.376	0.835	0.921	52	326	682	764	-0.357	299	383	347	417	0
1_2_2	-1.339122e-01	-0.378043292	8.077765	1590	18590	70	273	372	230	36	38	11	100	100	0	344	462	291	36	36	5	100	100	0	0.769	0.789	0.773	0.844	0.292	0.758	0.884	32	236	545	762	-0.378	237	308	336	426	0
1_2_3	null	null	null	1770	18580	100	58	104	136	36	37	9	67	51	0	55	134	222	36	37	5	62	58	0	1.158	0.694	0.833	1.503	1.792	0.580	0.860	80	459	41	166	0.212	22	19	68	98	-100
1_2_4	-2.061877e-01	-0.454706115	8.346294	1950	18590	70	314	384	242	36	36	8	100	100	0	416	480	284	35	36	4	100	100	0	0.730	0.782	0.769	0.813	0.322	0.769	0.908	32	236	659	793	-0.455	278	381	348	445	0
1_2_5	-8.353067e-02	-0.324525206	7.956678	2130	18580	70	256	283	167	34	35	8	100	100	0	314	347	201	36	36	5	100	100	0	0.799	0.801	0.756	0.806	0.299	0.782	0.898	32	236	500	560	-0.325	222	278	249	311	0
1_2_6	-3.599421e-01	-0.599759503	7.899793	2320	18570	60	229	303	257	35	36	9	100	100	0	330	426	314	36	36	5	100	100	0	0.660	0.687	0.603	0.673	0.238	0.718	0.878	32	176	488	658	-0.600	194	294	268	390	0
1_2_7	1.683503e-01	-0.076131069	8.703401	2500	18570	80	441	543	387	35	36	8	100	100	0	464	577	355	36	37	5	100	100	0	0.949	0.939	0.937	0.957	0.480	0.921	0.851	52	312	834	1049	-0.076	406	428	508	541	0
1_2_8	null	null	null	2660	18560	100	42	46	22	36	39	37	7	3	0	40	54	41	36	37	5	43	36	0	1.500	0.556	0.955	2.032	2.633	0.438	0.521	80	463	10	28	0.585	6	4	10	18	-50
1_2_9	-2.564832e-01	-0.494764692	7.706814	2860	18560	70	213	262	194	37	42	52	81	75	0	284	332	199	36	37	6	100	100	0	0.710	0.760	0.796	0.754	0.376	0.760	0.807	32	236	424	521	-0.495	176	248	225	296	0
1_2_10	-4.996014e-01	-0.589408406	9.634554	3040	18560	80	682	781	482	34	36	9	100	100	0	1011	1087	623	36	37	4	100	100	0	0.665	0.711	0.681	0.791	0.454	0.654	0.801	52	326	1623	1798	-0.589	648	975	747	1051	0
1_2_11	-9.595268e-02	-0.339088646	8.039909	3210	18550	70	269	305	175	35	37	13	100	96	0	333	367	185	37	38	10	100	100	0	0.791	0.818	0.787	0.899	0.776	0.749	0.780	32	236	530	600	-0.339	234	296	270	330	0
1_2_12	-2.282795e-01	-0.466811149	8.840736	3390	18550	60	424	466	306	34	36	9	100	100	0	573	668	414	34	36	5	100	100	0	0.724	0.681	0.695	0.758	0.357	0.591	0.715	32	176	929	1066	-0.467	390	539	432	634	0
1_2_13	null	null	null	3560	18540	100	40	48	25	35	36	9	33	21	0	38	48	32	36	37	6	32	21	0	2.500	1.083	1.000	3.143	6.670	0.612	0.442	80	477	7	25	1.322	5	2	13	12	-50
1_2_14	-6.568177e-01	-0.903784685	8.213444	3760	18550	60	251	319	217	34	35	9	100	100	0	444	467	254	38	38	5	100	100	0	0.534	0.664	0.565	0.740	0.552	0.650	0.782	32	176	623	714	-0.904	217	406	285	429	0
1_2_15	-7.958956e-01	-1.034177115	7.706913	3930	18540	70	180	197	81	34	35	8	100	100	0	337	362	174	38	39	5	100	100	0	0.488	0.503	0.460	0.647	0.572	0.426	0.735	32	236	445	487	-1.034	146	299	163	324	0
1_2_16	-6.158537e-01	-0.860393933	8.701660	4100	18540	70	346	375	221	37	37	8	100	100	0	600	730	522	39	39	7	100	100	0	0.551	0.489	0.471	0.629	0.437	0.401	0.785	32	236	870	1029	-0.860	309	561	338	691	0
1_2_17	1.530590e-02	-0.233270475	8.355040	4290	18530	60	338	373	230	36	37	8	100	100	0	393	455	286	38	38	5	100	100	0	0.851	0.808	0.883	0.921	0.470	0.725	0.837	32	176	657	754	-0.233	302	355	337	417	0
1_2_18	null	null	null	4470	18530	70	72	89	52	35	37	10	81	65	0	105	127	62	37	37	5	100	100	0	0.544	0.600	0.485	0.710	0.803	0.548	0.559	32	236	105	144	-0.878	37	68	54	90	0
1_2_19	-2.422579e-01	-0.482941564	6.616510	4640	18530	70	120	174	141	37	37	9	93	84	0	153	207	150	37	37	5	100	100	0	0.716	0.806	0.742	1.013	1.179	0.797	0.826	32	236	199	307	-0.483	83	116	137	170	0
1_2_20	-2.395109e-01	-0.486679167	8.605283	4830	18520	70	364	424	255	35	36	8	100	100	0	498	569	314	37	37	5	100	100	0	0.714	0.731	0.729	0.756	0.279	0.714	0.790	32	236	790	921	-0.487	329	461	389	532	0
1_2_21	-9.962225e-02	-0.339486466	7.369416	5010	18520	80	184	213	122	37	37	8	100	100	0	222	264	148	36	37	5	100	100	0	0.790	0.772	0.755	0.938	0.787	0.747	0.836	52	334	333	404	-0.339	147	186	176	228	0
1_2_22	-1.238771e-01	-0.372201301	8.325652	5190	18510	70	319	368	173	37	38	9	100	100	0	402	444	198	37	38	5	100	100	0	0.773	0.813	0.851	0.848	0.226	0.787	0.883	32	236	647	738	-0.372	282	365	331	407	0
1_2_23	-1.170341e-01	-0.356361592	7.871668	5370	18510	70	244	274	133	37	38	8	100	100	0	301	310	142	36	37	5	100	100	0	0.781	0.865	0.917	0.919	0.314	0.806	0.840	32	236	472	511	-0.356	207	265	237	274	0
1_2_24	3.460548e-01	0.105182237	6.947409	5540	18510	80	165	237	169	37	38	9	98	94	0	155	279	255	36	37	5	100	98	0	1.076	0.823	0.853	1.502	1.887	0.694	0.895	52	334	247	443	0.105	128	119	200	243	0
1_3_1	-4.142230e-01	-0.366892764	10.563907	1410	18770	90	1370	1331	423	37	38	10	100	100	0	1754	1643	534	35	36	5	100	100	0	0.775	0.805	0.802	0.844	0.241	0.798	0.893	52	370	3052	2902	-0.367	1333	1719	1294	1608	0
1_3_2	-1.651511e-01	-0.120525393	11.023881	1590	18770	100	2032	1932	623	35	37	9	100	100	0	2207	2095	542	36	36	5	100	100	0	0.920	0.921	0.931	0.928	0.270	0.915	0.918	80	460	4168	3956	-0.121	1997	2171	1897	2059	0
1_3_3	7.985646e-02	-0.149529548	8.942044	1770	18760	90	502	480	151	35	36	8	100	100	0	554	554	157	36	36	4	100	100	0	0.902	0.859	0.886	0.867	0.225	0.837	0.863	52	365	985	963	-0.150	467	518	445	518	0
1_3_4	6.887796e-02	0.117928451	10.645804	1950	18760	100	1703	1538	679	34	35	8	100	100	0	1574	1349	515	36	36	5	100	98	0	1.085	1.145	1.151	1.237	0.609	1.125	0.916	80	464	3207	2817	0.118	1669	1538	1504	1313	0
1_3_5	3.278885e-03	-0.108059746	9.545883	2130	18760	90	754	756	249	34	35	9	100	100	0	812	759	277	36	37	5	100	100	0	0.928	0.999	1.009	1.087	0.431	0.915	0.870	52	392	1496	1445	-0.108	720	776	722	723	0
1_3_6	-7.455507e-01	-0.993427346	8.278073	2310	18750	70	255	251	128	35	38	32	96	81	0	474	447	222	36	37	6	100	100	0	0.502	0.526	0.499	0.547	0.259	0.496	0.766	32	236	658	627	-0.993	220	438	216	411	0
1_3_7	-3.714392e-01	-0.616295708	8.691852	2490	18750	90	370	494	353	36	36	8	100	100	0	549	633	332	37	37	5	100	100	0	0.652	0.768	0.721	0.774	0.398	0.773	0.802	52	392	846	1054	-0.616	334	512	458	596	0
1_3_8	-8.933247e-02	-0.338026598	8.412187	2680	18740	80	339	405	290	36	37	8	100	100	0	421	468	238	38	38	4	100	100	0	0.791	0.858	0.700	0.823	0.519	0.891	0.835	52	315	686	799	-0.338	303	383	369	430	0
1_3_9	-2.916976e-01	-0.537925045	8.169829	2850	18740	100	274	342	268	35	37	9	97	93	0	385	470	341	38	38	5	100	97	0	0.689	0.711	0.686	0.838	0.803	0.705	0.893	80	453	586	739	-0.538	239	347	307	432	0
1_3_10	-1.399664e+00	-1.343386523	11.638920	3020	18740	90	2037	2897	2062	35	36	10	100	100	0	5118	6074	3722	38	39	10	100	100	0	0.394	0.474	0.441	0.511	0.313	0.471	0.905	52	387	7082	8898	-1.343	2002	5080	2862	6036	0
1_3_11	4.786722e-01	0.250267110	8.951682	3210	18740	90	574	712	487	34	35	7	100	100	0	491	593	434	37	38	7	100	100	0	1.189	1.219	1.066	2.104	3.714	0.953	0.644	52	392	994	1234	0.250	540	454	678	556	0
1_3_12	9.076680e-01	0.659148745	8.346383	3400	18730	100	443	577	423	34	36	9	100	98	0	295	448	370	36	37	5	98	97	0	1.579	1.318	1.466	2.166	2.354	1.091	0.784	80	447	668	955	0.659	409	259	543	412	0
1_3_13	null	null	null	3560	18720	100	147	313	472	35	39	26	65	56	0	255	427	464	37	38	6	85	78	0	0.514	0.713	0.577	0.757	0.530	0.791	0.734	80	425	330	668	-0.961	112	218	278	390	-100
1_3_14	null	null	null	3750	18720	80	174	227	249	35	38	27	84	69	0	410	467	384	38	38	5	100	98	0	0.374	0.448	0.378	0.482	0.560	0.518	0.853	52	334	511	621	-1.420	139	372	192	429	0
1_3_15	-5.788144e-01	-0.763688687	9.227334	3930	18710	90	494	577	452	34	36	8	100	98	0	819	842	410	38	39	5	100	100	0	0.589	0.675	0.530	0.691	0.382	0.674	0.733	52	390	1241	1347	-0.764	460	781	543	804	0
1_3_16	-2.572775e+00	-2.459786237	12.082423	4100	18710	90	1886	2029	1021	37	45	94	100	100	0	10211	9372	3711	39	39	6	100	100	0	0.182	0.213	0.193	0.229	0.104	0.197	0.837	52	396	12021	11325	-2.460	1849	10172	1992	9333	0
1_3_17	-7.571715e-01	-1.005736370	8.474412	4290	18710	90	285	367	221	34	42	93	92	78	0	543	542	206	39	39	5	100	100	0	0.498	0.662	0.507	0.679	0.381	0.623	0.500	52	408	755	836	-1.006	251	504	333	503	0
1_3_18	-6.729665e-01	-0.839891857	9.314764	4470	18710	90	510	541	206	34	35	8	100	100	0	891	914	319	39	39	5	100	100	0	0.559	0.579	0.604	0.613	0.220	0.553	0.877	52	397	1328	1382	-0.840	476	852	507	875	0
1_3_19	-3.038746e-01	-0.547487795	8.729071	4650	18700	100	387	610	509	36	37	8	100	98	0	553	752	485	40	40	8	100	98	0	0.684	0.806	0.659	0.781	0.465	0.856	0.893	80	447	864	1286	-0.547	351	513	574	712	0
1_3_20	null	null	null	4830	18700	90	217	343	296	36	37	8	100	98	0	324	506	450	40	40	5	100	100	0	0.637	0.659	0.618	0.698	0.367	0.625	0.901	52	387	465	773	-0.650	181	284	307	466	0
1_3_21	-6.248776e-01	-0.854569560	8.939037	5010	18690	90	401	471	339	36	37	8	100	100	0	699	699	433	39	40	5	100	100	0	0.553	0.659	0.631	0.737	0.471	0.643	0.847	52	372	1025	1095	-0.855	365	660	435	660	0
1_3_22	-5.120781e-01	-0.572787787	9.766174	5190	18690	100	750	996	643	36	38	9	100	100	0	1102	1186	540	40	40	6	100	100	0	0.672	0.838	0.741	0.803	0.290	0.868	0.874	80	462	1776	2106	-0.573	714	1062	960	1146	0
1_3_23	-4.978355e-01	-0.736965594	7.860336	5360	18690	80	216	276	142	36	38	9	100	100	0	338	342	163	38	38	5	100	100	0	0.600	0.789	0.748	0.903	0.547	0.749	0.871	52	312	480	544	-0.737	180	300	240	304	0
1_3_24	1.096746e-01	0.152174425	11.378726	5540	18680	90	2844	3050	1537	37	38	10	100	100	0	2563	2489	1283	37	38	5	100	100	0	1.111	1.229	1.190	1.449	0.978	1.115	0.841	52	394	5333	5465	0.152	2807	2526	3013	2452	0
