1_1_1	null	null	null	2190	18180	80	754	1144	1020	38	40	9	98	98	0	1137	1691	1409	41	42	5	100	100	0	0.653	0.670	0.543	0.764	0.666	0.620	0.792	52	340	1812	2756	-0.614	716	1096	1106	1650	0
1_1_2	null	null	null	2380	18190	60	58	72	40	41	41	9	62	40	0	65	74	34	43	42	5	71	62	0	0.773	1.000	1.032	1.682	1.561	0.914	0.636	32	176	39	62	-0.372	17	22	31	31	-50
1_1_3	null	null	null	2550	18180	90	5876	6442	4837	40	40	10	100	100	0	4615	4915	2558	42	43	7	100	100	0	1.276	1.314	1.247	1.230	0.715	1.378	0.864	52	406	10409	11275	0.352	5836	4573	6402	4873	0
1_1_4	null	null	null	2730	18180	80	1509	2077	1862	42	43	14	100	98	0	1757	2090	1382	42	43	9	100	100	0	0.855	0.994	0.858	1.023	0.808	0.986	0.748	52	340	3182	4083	-0.225	1467	1715	2035	2048	0
1_1_5	null	null	null	2920	18190	60	75	177	168	40	41	10	90	68	0	93	188	186	41	41	5	93	87	0	0.673	0.932	0.912	1.577	1.701	0.804	0.750	32	176	87	284	-0.571	35	52	137	147	-100
1_1_6	null	null	null	3090	18180	90	7478	8723	6548	41	43	11	100	100	0	5551	5635	2592	42	42	6	100	100	0	1.350	1.552	1.299	1.558	1.145	1.609	0.792	52	406	12946	14275	0.433	7437	5509	8682	5593	0
1_1_7	null	null	null	3270	18190	90	1256	1693	1434	41	42	9	100	100	0	3119	3256	2326	41	42	5	100	100	0	0.395	0.514	0.508	0.654	0.498	0.497	0.796	52	388	4293	4867	-1.341	1215	3078	1652	3215	0
1_1_8	null	null	null	3440	18180	90	562	857	692	41	42	9	100	100	0	1569	2187	1652	41	41	5	100	100	0	0.341	0.380	0.362	0.438	0.311	0.395	0.768	52	394	2049	2962	-1.552	521	1528	816	2146	0
1_1_9	null	null	null	3610	18190	90	275	1194	3132	42	43	10	100	96	0	734	1908	3932	41	41	6	100	100	0	0.336	0.617	0.394	0.740	1.781	0.720	0.874	52	403	926	3019	-1.573	233	693	1152	1867	0
1_1_10	null	null	null	3810	18190	100	264	318	392	42	43	10	100	97	0	515	665	471	41	42	6	100	98	0	0.468	0.442	0.401	0.489	0.377	0.448	0.489	80	500	696	900	-1.094	222	474	276	624	0
1_1_11	null	null	null	3990	18190	80	113	131	68	43	44	10	96	86	0	148	173	115	42	43	15	96	82	0	0.660	0.672	0.686	0.886	0.847	0.544	0.745	52	328	176	219	-0.599	70	106	88	131	0
1_1_12	null	null	null	4170	18190	100	164	214	154	45	45	10	91	88	0	267	364	284	42	43	6	100	100	0	0.529	0.525	0.511	0.611	0.428	0.452	0.769	80	497	344	491	-0.919	119	225	169	322	0
1_1_13	null	null	null	4350	18190	90	371	402	219	43	44	10	100	100	0	462	585	351	43	44	7	100	100	0	0.783	0.662	0.641	0.798	0.580	0.571	0.752	52	400	747	901	-0.353	328	419	359	542	0
1_1_14	null	null	null	4530	18190	90	340	376	210	43	45	17	100	100	0	428	529	324	45	46	8	100	100	0	0.775	0.688	0.619	0.838	0.630	0.586	0.752	52	382	680	817	-0.367	297	383	333	484	0
1_1_15	null	null	null	4690	18180	100	42	44	12	42	43	10	16	7	0	50	49	6	47	48	7	17	1	0	0.000	1.000	1.467	2.376	2.698	0.262	0.034	80	466	3	4	Error	0	3	2	2	-50
