1_1_1	null	null	null	2630	23140	170	874	7641	10781	73	75	23	99	99	0	1487	5190	6154	67	70	19	100	99	0	0.564	1.477	0.640	1.066	1.131	1.542	0.860	208	1360	2221	12691	-0.826	801	1420	7568	5123	0
1_1_2	null	null	null	2820	23180	90	1597	2895	2722	75	78	19	100	100	0	2282	3339	2640	75	80	19	100	100	0	0.690	0.864	0.648	0.872	0.812	0.874	0.844	52	375	3729	6084	-0.536	1522	2207	2820	3264	0
1_1_3	null	null	null	3040	23150	140	2130	10306	11298	76	79	21	100	100	0	2463	6582	6155	74	76	19	100	100	0	0.860	1.572	0.887	1.360	1.445	1.573	0.838	156	910	4443	16738	-0.218	2054	2389	10230	6508	0
1_1_4	null	null	null	3240	23180	90	1836	1969	1277	73	76	21	100	100	0	2111	2180	1253	73	76	21	100	100	0	0.865	0.900	0.823	1.118	1.145	0.865	0.875	52	382	3801	4003	-0.209	1763	2038	1896	2107	0
1_1_5	null	null	null	3420	23180	110	8070	7804	2446	70	73	19	100	100	0	7126	6669	2051	71	75	17	100	100	0	1.134	1.172	1.157	1.291	0.633	1.109	0.893	80	545	15055	14332	0.181	8000	7055	7734	6598	0
1_1_6	null	null	null	3620	23150	150	1625	9892	11095	69	72	21	100	100	0	2243	6219	5849	69	73	19	100	100	0	0.716	1.597	0.780	1.277	1.184	1.668	0.892	156	954	3730	15973	-0.483	1556	2174	9823	6150	0
1_1_7	null	null	null	3820	23170	100	63	64	16	67	70	22	7	1	0	61	63	9	65	69	16	2	0	0	1.000	1.500	1.345	3.503	6.225	0.131	0.008	80	451	-8	-5	0.000	-4	-4	-3	-2	-50
1_1_8	null	null	null	4020	23170	100	71	71	17	65	68	19	20	3	0	65	69	23	65	69	19	8	3	0	100000.000	1.500	1.386	1.981	1.952	0.104	0.009	80	524	6	10	16.610	6	0	6	4	-50
1_1_9	null	null	null	4220	23170	100	68	71	18	67	70	20	17	2	0	67	69	11	67	68	13	17	3	0	100000.000	2.000	1.583	2.919	5.188	0.384	0.068	80	500	1	6	16.610	1	0	4	2	-50
1_1_10	null	null	null	4420	23170	100	62	64	17	68	70	20	11	1	0	67	69	13	67	70	18	8	1	0	100000.000	-2.000	1.500	3.297	5.806	0.219	0.059	80	481	-6	-2	16.610	-6	0	-4	2	-50
1_1_11	null	null	null	4620	23170	100	68	68	19	68	70	20	13	6	0	65	66	11	68	71	20	3	0	0	0.000	0.000	2.000	4.225	5.284	0.206	0.022	80	466	-3	-2	Error	0	-3	0	-2	-50
1_1_12	null	null	null	4810	23170	100	65	70	19	67	69	19	17	6	0	68	71	16	67	69	15	17	6	0	-2.000	0.750	2.000	4.512	7.473	0.111	0.010	80	496	-1	7	Error	-2	1	3	4	-50
1_1_13	null	null	null	5010	23170	100	65	67	19	63	65	17	20	6	0	65	65	9	66	68	15	3	0	0	-2.000	-4.000	1.564	2.799	3.778	0.336	0.048	80	487	1	3	Error	2	-1	4	-1	-50
1_1_14	null	null	null	5210	23180	100	63	66	17	65	67	19	16	1	0	69	71	13	66	69	15	18	2	0	-0.667	0.200	1.700	4.410	7.886	0.116	0.016	80	489	1	6	Error	-2	3	1	5	-50
1_1_15	null	null	null	5410	23180	100	67	68	21	64	72	69	1	0	0	62	63	11	64	67	31	1	0	0	-1.500	-4.000	1.813	2.785	2.996	1.616	0.508	80	488	1	3	Error	3	-2	4	-1	-50
1_1_16	null	null	null	5610	23180	100	63	64	17	65	72	68	0	0	0	63	66	12	65	69	33	2	0	0	1.000	-1.000	1.812	3.222	4.352	0.278	0.030	80	500	-4	0	0.000	-2	-2	-1	1	-50
1_1_17	null	null	null	5810	23180	100	60	62	15	61	65	19	13	1	0	64	66	12	65	66	13	16	2	0	1.000	1.000	1.572	2.212	2.575	0.270	0.040	80	500	-2	2	0.000	-1	-1	1	1	-50
1_1_18	null	null	null	6010	23180	100	65	68	20	61	65	19	21	6	0	64	66	14	65	67	13	17	3	0	-4.000	7.000	1.333	2.787	5.627	0.191	0.016	80	500	3	8	Error	4	-1	7	1	-50
1_1_19	null	null	null	6210	23180	100	64	66	19	62	66	21	13	2	0	66	68	13	65	67	14	20	5	0	2.000	1.333	1.750	2.499	2.608	0.467	0.098	80	514	3	7	1.000	2	1	4	3	-50
1_2_1	null	null	null	2630	23360	100	70	72	20	71	75	25	10	3	0	70	70	13	70	72	15	8	1	0	100000.000	100000.000	1.111	3.144	6.290	0.422	0.091	80	498	-1	1	16.610	-1	0	1	0	-50
1_2_2	null	null	null	2830	23360	100	74	76	20	71	73	19	22	7	0	74	75	14	70	72	15	21	2	0	0.750	1.000	1.167	2.892	5.485	0.142	0.010	80	497	7	10	-0.415	3	4	5	5	-50
1_2_3	null	null	null	3030	23360	100	72	77	28	72	74	21	11	6	0	73	79	41	70	73	17	16	6	0	0.000	0.556	0.833	2.636	4.831	0.446	0.236	80	476	3	14	Error	0	3	5	9	-50
