1	-0.00449	0.00449
2	-0.02777	0.02777
3	0.02331	-0.02331
4	-0.04608	0.04608
5	-0.03448	0.03448
6	0.17476	-0.17476
7	0.08208	-0.08208
8	0.05943	-0.05943
9	0.2511	-0.2511
10	-0.02306	0.02306
11	0.13295	-0.13295
12	0.00822	-0.00822
13	0.0463	-0.0463
14	-0.00026	0.00026
15	-0.02259	0.02259
16	0.02549	-0.02549
17	0.00569	-0.00569
18	0.04708	-0.04708
19	-0.04251	0.04251
20	0.03719	-0.03719
21	0.0446	-0.0446
22	0.02651	-0.02651
23	0.0401	-0.0401
24	0.33551	-0.33551
25	0.26703	-0.26703
26	0.18657	-0.18657
27	0.08099	-0.08099
28	-0.02059	0.02059
29	0.02158	-0.02158
30	0.04359	-0.04359
31	-0.0161	0.0161
32	0.08757	-0.08757
33	-0.00575	0.00575
34	-0.03722	0.03722
35	-0.04898	0.04898
36	0.04911	-0.04911
37	0.02816	-0.02816
38	-0.09169	0.09169
39	0.11131	-0.11131
40	-0.18778	0.18778
41	0.04938	-0.04938
42	0.04119	-0.04119
43	0.02796	-0.02796
44	0.01987	-0.01987
45	0.02879	-0.02879
46	0.04804	-0.04804
47	0.01973	-0.01973
48	0.06372	-0.06372
49	0.02875	-0.02875
50	0.01066	-0.01066
51	0.04955	-0.04955
52	0.31251	-0.31251
53	-0.0349	0.0349
54	-0.00736	0.00736
55	0.07716	-0.07716
56	-0.0083	0.0083
57	-0.00183	0.00183
58	-0.01992	0.01992
59	-0.03887	0.03887
60	-0.01685	0.01685
61	0.08559	-0.08559
62	0.00424	-0.00424
63	0.08196	-0.08196
64	-0.04572	0.04572
65	0.11877	-0.11877
66	0.02588	-0.02588
67	-0.05253	0.05253
68	-0.05696	0.05696
69	0.08907	-0.08907
70	-0.034	0.034
71	-0.03654	0.03654
72	0.07677	-0.07677
73	-0.01319	0.01319
74	0.06909	-0.06909
75	-0.0046	0.0046
76	-0.00189	0.00189
77	-0.04897	0.04897
78	0.00056	-0.00056
79	-0.03251	0.03251
80	-0.09696	0.09696
81	-0.10745	0.10745
82	-0.04672	0.04672
83	0.13297	-0.13297
84	0.08457	-0.08457
85	-0.05855	0.05855
86	-0.03168	0.03168
87	0.12613	-0.12613
88	0.15664	-0.15664
