1	657.29566	682.35779	25.06213	263.44973	269.32811	5.87838	0.140071482	2.619229261
2	1327.90454	1350.02585	22.12131	541.84783	546.92964	5.08181	0.240918109	2.928522097
3	496.53168	516.74683	20.21515	108.25164	112.28014	4.0285	-0.194238474	2.365190724
4	1564.15334	1585.33185	21.17851	59.12918	63.14752	4.01834	-0.909936601	2.483040591
5	58.17191	78.87583	20.70392	15.00635	19.13185	4.1255	-0.244673806	1.470494198
6	229.15201	249.71	20.55799	68.75995	73.09229	4.33234	-0.118183122	2.098729612
7	105.43217	124.94352	19.51135	67.78605	71.79965	4.0136	0.194714599	1.927056736
8	649.72003	668.7065	18.98647	212.67859	216.77469	4.0961	0.044806452	2.570225014
9	100.76407	117.88041	17.11634	39.54368	43.36537	3.82169	-0.032371213	1.800191392
10	39.45426	56.98035	17.52609	5.31515	9.16758	3.85243	-0.575827506	1.160804714
11	29.56297	46.2717	16.70873	11.61523	15.35082	3.73559	-0.091094855	1.267887938
12	21.22328	38.13675	16.91347	9.72993	13.64351	3.91358		
13	2324.75697	2346.37009	21.61312	933.26548	938.83037	5.56489		
14	1415.4767	1433.65744	18.18074	468.00191	472.66951	4.6676		
15	28.9467	44.22379	15.27709	47.25067	50.83174	3.58107	0.568007185	1.568003516
16	160.25114	174.98415	14.73301	68.60907	71.94063	3.33156	0.029158847	2.02059133
17	2231.54574	2255.21597	23.67023	743.21424	749.01073	5.79649		
18	40.03659	61.4974	21.46081	10.63215	15.43196	4.79981	-0.2541737	1.314539088
19	13.48124	33.8921	20.41086	5.85852	9.81838	3.95986	-0.125039412	0.948758879
20	332.81482	352.79791	19.98309	140.63102	144.62112	3.9901	0.080795784	2.335141892
21	80.97481	100.95715	19.98234	32.02549	36.18262	4.15713	-0.035856577	1.70692286
22	5.64745	24.81796	19.17051	18.15364	22.13831	3.98467	0.760256037	1.005408057
23	500.62497	519.92761	19.30264	167.94425	179.06054	11.11629		
24	709.79694	729.09663	19.29969	233.95682	238.59191	4.63509		
25	-1.48661	15.96673	17.45334	0.40876	4.23539	3.82663		
26	20.69782	37.90408	17.20626	5.50446	9.62799	4.12353	-0.315493499	1.028319663
27	52.01673	68.44012	16.42339	65.66032	69.74956	4.08924	0.472471964	1.766723021
28	369.82874	386.12759	16.29885	119.07739	122.87921	3.80182		
29	21.21391	37.59844	16.38453	7.91453	11.86493	3.9504		
30	410.83156	427.28568	16.45412	80.62774	84.62923	4.00149	-0.28008835	2.260074143
31	193.31656	208.38564	15.06908	69.14314	72.65375	3.51061	-0.044506381	2.063009078
