1	324.08305	345.12655	21.0435	253.31579	258.53838	5.22259	0.006920786	2.45715929
2	2348.61839	2370.09491	21.47652	2100.46237	2107.75195	7.28958	-0.051405018	3.346563681
3	251.14597	271.19183	20.04586	189.44709	193.98548	4.53839	-0.013474053	2.338707076
4	1889.53653	1912.12475	22.58822	2456.9662	2464.78503	7.81883	0.115328299	3.333377237
5	82.44449	101.60975	19.16526	37.38643	41.57102	4.18459	-0.24805648	1.744437816
6	139.67123	159.54626	19.87503	116.12639	120.35534	4.22895	0.01421299	2.105018942
7	136.01851	155.02468	19.00617	153.62564	157.99265	4.36701	0.14879659	2.160030859
8	955.44442	974.8695	19.42508	842.43479	847.28064	4.84585	0.036999374	2.952870861
9	179.73755	198.01631	18.27876	159.59556	163.73801	4.14245	0.048191549	2.228829811
10	50.11336	67.96675	17.85339	57.79387	61.66869	3.87482	0.158110111	1.73091765
11	65.8371	83.88536	18.04826	56.45502	60.78399	4.32897	0.028591585	1.785086629
12	25.57114	44.01763	18.44649	24.14748	29.1843	5.03682		
13	867.95787	887.18599	19.22812	665.62456	671.75467	6.13011		
14	688.94131	707.25178	18.31047	586.15418	590.92307	4.76889		
15	64.14815	80.93191	16.78376	53.58581	57.22797	3.64216	0.017083257	1.768116968
16	180.95484	198.03149	17.07665	175.38978	179.23056	3.84078	0.0875078	2.250787244
17	1205.16929	1225.98389	20.8146	868.88726	874.75235	5.86509		
18	42.08937	62.27304	20.18367	57.1755	62.49672	5.32122	0.231571959	1.690691198
19	17.88639	37.9969	20.11051	20.79551	25.18604	4.39053	0.18923505	1.285246136
20	318.72689	340.69547	21.96858	309.69129	316.66065	6.96936	0.098246597	2.497173848
21	79.87371	98.76359	18.88988	53.17224	57.21778	4.04554	-0.081116671	1.814044407
22	9.32998	28.74396	19.41398	7.0299	11.46996	4.44006	-0.024551892	0.90841493
23	240.9396	260.17207	19.23247	200.82745	205.69885	4.8714		
24	651.62219	671.5266	19.90441	580.9544	586.30546	5.35106		
25	-3.90609	14.59063	18.49672	0.91575	5.29268	4.37693		
26	23.71217	41.76331	18.05114	27.60977	31.96522	4.35545	0.188997823	1.408017044
27	52.32566	69.50407	17.17841	25.98423	30.09662	4.11239	-0.193091184	1.566712283
28	233.83091	250.99456	17.16365	165.52305	169.80428	4.28123		
29	34.4971	51.7973	17.3002	30.99483	35.42364	4.42881		
30	299.87554	317.49338	17.61784	88.88499	92.7379	3.85291	-0.429201986	2.212884735
31	159.24111	176.3751	17.13399	156.49307	160.29762	3.80455	0.090526902	2.198275153
32	11.99799	28.69897	16.70098	12.37185	15.95997	3.58812	0.124457739	1.085771571
33	2.06378	21.29226	19.22848	4.15015	8.93829	4.78814		
34	18.66464	38.38486	19.72022	15.78227	19.89536	4.11309	0.049685845	1.234594543
35	4.76139	24.67565	19.91426	5.79859	9.80135	4.00276		
36	0.47684	22.13788	21.66104	0.72519	6.26148	5.53629	-0.251875295	-0.230587757
37	109.74854	129.5087	19.76016	81.92284	86.57586	4.65302	-0.033264244	1.976901875
38	8.11861	27.40663	19.28802	7.10921	11.42176	4.31255	0.040268511	0.880651511
39	-1.8245	16.7426	18.5671	2.32347	6.80364	4.48017		
40	303.11974	322.06949	18.94975	280.21248	285.75677	5.54429	0.079200952	2.464550847
41	211.06785	229.35579	18.28794	151.11918	156.14283	5.02365	-0.043931529	2.251870837
42	477.02869	496.01018	18.98149	349.07279	354.74128	5.66849		
43	47.15963	64.735	17.57537	46.6665	51.51393	4.84743	0.095104019	1.671287809
44	-3.48822	13.77956	17.26778	0.31579	4.47054	4.15475		
45	1.07545	17.99251	16.91706	4.9368	8.49223	3.55543		
46	24.2185	40.92993	16.71143	24.10023	27.46344	3.36321	0.121525205	1.383084214
47	5.63406	22.34769	16.71363	7.46914	11.03681	3.56767		
48	69.13786	85.49583	16.35797	57.0021	60.64107	3.63897	0.011641136	1.797803394
49	53.07008	72.55956	19.48948	32.42463	36.756	4.33137	-0.109202119	1.617862386
50	86.32412	107.96118	21.63706	68.07182	72.82584	4.75402		
51	41.75324	62.49744	20.7442	44.20964	48.51461	4.30497	0.127769532	1.63310358
52	349.16902	371.38779	22.21877	339.26537	345.05326	5.78789	0.095093444	2.536787618
53	422.0433	441.92873	19.88543	254.03488	259.00035	4.96547	-0.111153301	2.515125181
54	597.95124	618.60143	20.65019	441.48454	447.53937	6.05483	-0.049189985	2.710790635
55	222.41178	242.19297	19.78119	219.28216	224.5033	5.22114	0.103291987	2.344080543
56	178.69461	197.87711	19.1825	113.4901	118.54295	5.05285	-0.101588807	2.153534716
57	5.5979	24.65774	19.05984	7.64177	13.17244	5.53067		
58	9.87652	29.88109	20.00457	9.0962	15.61607	6.51987	0.065486176	0.976731974
59	9.07774	27.86399	18.78625	8.91194	14.96338	6.05144	0.091372897	0.953974997
60	646.75546	665.92245	19.16699	533.05184	539.17729	6.12545		
61	0.65002	16.9408	16.29078	4.10351	7.8897	3.78619		
62	34.86423	51.46901	16.60478	27.66092	31.10925	3.44833	0.017460398	1.492123349
63	76.05223	92.70581	16.65358	52.72625	56.32134	3.59509	-0.063587315	1.801569419
64	171.47847	188.2505	16.77203	52.44228	56.25367	3.81139	-0.420798846	1.976945582
65	51.69889	71.81188	20.11299	40.95418	46.08696	5.13278	-0.001022662	1.662889727
66	3307.11146	3330.00625	22.89479	2994.11352	3003.2036	9.09008	-0.079995581	3.497858547
67	1502.75861	1524.896	22.13739	1158.44335	1164.8532	6.40985	-0.042062523	3.120382013
68	394.53021	417.97661	23.4464	414.08125	421.24283	7.16158	0.117745855	2.606582915
69	2.10757	21.82657	19.719	5.09077	9.60563	4.51486		
70	5.52662	24.88031	19.35369	5.56879	10.64835	5.07956	0.093843655	0.744110223
71	12.03395	30.74011	18.70616	10.66028	15.72948	5.0692	0.055002636	1.054088407
72	65.55291	85.04994	19.49703	57.47103	62.8741	5.40307		
73	41.09956	62.64211	21.54255	32.35659	40.07994	7.72335	0.007617021	1.561899959
74	1123.13035	1148.02065	24.8903	1206.46628	1217.7162	11.24992	0.114158878	3.065972676
75	14.08433	31.27264	17.18831	13.75328	18.39301	4.63973	0.107167333	1.143571238
76	3.35541	20.42011	17.0647	6.76834	11.23084	4.4625		
77	2.14067	18.54279	16.40212	4.47803	8.05768	3.57965	0.322638934	0.490818361
78	55.26777	71.79878	16.53101	46.34709	49.80655	3.45946	0.021292149	1.704247206
79	38.84043	55.6687	16.82827	48.25694	51.61127	3.35433	0.196820087	1.636421904
80	10.89532	27.42707	16.53175	8.95877	12.71458	3.75581	0.017704177	0.994744189
81	72.38532	92.8068	20.42148	60.75393	65.62525	4.87132	0.019589489	1.821612438
82	563.33878	584.65819	21.31941	407.33258	413.70839	6.37581	-0.054925829	2.680359398
83	385.1212	405.38624	20.26504	348.34723	353.25754	4.91031	0.060564176	2.563804894
84	337.44907	361.99439	24.54532	330.70831	337.45173	6.74342	0.099856033	2.523826672
85	20.18858	43.93494	23.74636	20.62237	27.18161	6.55924	0.133342847	1.309722174
86	6.20658	25.26881	19.06223	9.17963	14.16499	4.98536		
87	-1.95435	18.28515	20.2395	1.56344	6.95691	5.39347		
88	29.14946	49.16521	20.01575	21.3301	27.10796	5.77786	-0.012396503	1.396811703
89	73.85733	94.32939	20.47206	87.72287	93.54012	5.81725	0.169520313	1.905753218
90	12.89663	31.44436	18.54773	12.95763	18.39191	5.43428	0.116014572	1.111500907
91	-0.61985	16.22561	16.84546	1.87667	6.00726	4.13059		
92	55.66801	71.94437	16.27636	51.00839	55.07214	4.06375	0.058468901	1.726623656
93	4.74224	21.26636	16.52412	6.221	9.60954	3.38854		
94	10.83189	27.17126	16.33937	12.82131	16.28582	3.46451		
95	14.80194	31.75261	16.95067	13.83706	17.93267	4.09561		
96	980.45333	998.65887	18.20554	741.50511	746.92462	5.41951	-0.030690415	2.930770537
97	20.22241	40.17666	19.95425	15.00891	19.11121	4.1023	-0.006615183	1.241091032
98	87.50059	107.18144	19.68085	74.25662	78.70117	4.44455	0.023513026	1.906373079
99	12.96809	33.22441	20.25632	9.38804	13.53222	4.14418	-0.033701057	1.042725474
100	98.90939	119.07597	20.16658	96.35182	100.58916	4.23734	0.082259391	1.989548723
