1.1.1.1	-0.0746523	2314.691011	1532.024145	178	497	412015	761416	1420.776038	845.1984536	568.7931034	489.5653924	178	497	98970	243314	539.072962	456.7120577	0.0746523
1.1.1.2	-0.823067	2344.281609	1632.974052	174	501	407905	818120	1647.869668	852.531209	619.8505747	481.4011976	174	501	107854	241182	540.6513213	485.0873049	0.82306731
1.1.1.3	-0.602692	2256.106742	1512.480843	178	522	401587	789515	1412.403217	1001.989206	628.2640449	518.3371648	178	522	111831	270572	536.3123911	456.6730066	0.602691747
1.1.1.4	-0.678039	2808.469274	1451.884861	179	469	502716	680934	1801.966298	826.6969261	649.4413408	400.2707889	179	469	116250	187727	519.942273	462.8063801	0.678039051
1.1.1.5	0.0120037	2774.219101	1390.171026	178	497	493811	690915	1737.575097	837.2536383	632.6629213	465.6125761	178	493	112614	229547	611.3584422	461.3738524	-0.012003709
1.1.1.6	0.782538	5042.494253	1438.02069	87	580	438697	834052	2050.751361	718.9414558	664.5542857	422.196	175	500	116297	211098	594.9064331	418.3329984	-0.782537718
1.1.1.7	-0.859287	5619.979592	1130.459272	98	577	550758	652275	2280.880957	668.0929134	2077.53	385.9801802	100	555	207753	214219	1057.16422	381.295905	0.859286724
1.1.1.8	-0.453235	2072.017045	1247.006356	176	472	364675	588587	1126.09443	753.4915268	577.625	449.125	176	472	101662	211987	496.1664702	434.1154547	0.453234873
1.1.1.9	0.483573	2977.607955	1284.166333	176	499	524059	640799	2126.485125	767.0390056	589.6306818	441.1907631	177	498	103775	219713	560.8710403	458.9299167	-0.483573046
1.1.1.10	-0.99733	7117.228571	988.0913978	105	558	747309	551355	3239.08077	626.3571793	3627.943396	450.1535714	106	560	384562	252086	2181.230252	439.6422385	0.997330382
1.1.1.11	0.553551	6464.414894	1016.235702	94	577	607655	586368	2882.438062	655.8022221	1089.094972	498.0705645	179	496	194948	247043	1136.238363	532.8741124	-0.55355072
1.1.1.12	0.275141	2033.474576	916.2818792	177	447	359925	409578	1676.862604	672.6029083	581.4971751	472.2975391	177	447	102925	211117	496.5278438	474.7585079	-0.275141306
