1.1.1.1	1.48893	1297.893258	669.3863179	178	497	231025	332685	985.7533393	532.3468594	494.7853107	401.3199195	178	497	87577	199456	511.6742533	451.9583636	-1.488925184
1.1.1.2	-0.388396	1028.111732	596.6567164	179	469	184032	279832	786.8392387	524.2182559	793.5810056	445.9616205	179	469	142051	209156	891.2517266	468.8924147	0.38839634
1.1.1.3	-0.830627	897.1452514	546.8850806	179	496	160589	271255	760.4013062	443.7175759	862.5865922	487.0806452	179	496	154403	241592	720.4920006	466.1654117	0.830627388
1.1.1.4	1.05938	1346.718391	638.2293763	178	497	234329	317200	1092.919619	542.7600895	729.241573	520.4869215	178	497	129805	258682	661.0913118	513.9107411	-1.059378519
1.1.1.5	-0.716385	1197.742857	583.888	175	500	209605	291944	923.0178064	491.8019352	1178.445714	518.224	175	500	206228	259112	1171.595462	465.650592	0.716384751
1.1.1.6	1.85815	2981.011494	534.7915194	93	566	259348	302692	2013.855075	462.2861179	866.6352941	455.1207243	178	497	147328	226195	967.0200356	467.9194731	-1.858153105
1.1.1.7	0.0064157	6001.206522	565.2765217	92	575	552111	325034	3076.725803	514.9279984	4888.625	473.5744308	96	571	469308	270411	2910.696746	465.614927	-0.0064157
1.1.1.8	1.00764	826.8034682	533.1327623	177	467	143037	248973	715.3331223	508.352526	417.5875706	512.2188841	178	466	73913	238694	374.517293	500.3062832	-1.007639911
1.1.1.9	-0.73061	1394.396648	554.6834677	179	496	249597	275123	1227.288638	486.1805662	1384.994186	525.9153226	179	496	238219	260854	1471.041142	489.5961479	0.730610073
1.1.1.10	-1.59159	5258.76	557.0373002	100	563	525876	313612	2501.255885	440.0490127	12918.85577	467.9316988	104	571	1343561	267189	6874.026669	435.3095047	1.591592472
1.1.1.11	-0.410367	3274.346591	670.2985972	176	499	576285	334479	3602.289242	512.4999057	2975.289773	464.7735471	176	499	523651	231922	3414.51602	477.4795244	0.410366861
1.1.1.12	0.534753	1415.903955	635.2148594	177	498	250615	316337	1281.088215	629.6988698	859.6420455	521.4819277	177	498	151297	259698	841.5664454	464.64338	-0.534752689
1.1.1.13	-1.53578	842.9213483	636.6702128	178	470	150040	299235	699.3294015	501.2051771	777.0674157	508.6659574	178	470	138318	239073	683.3791337	527.9540892	1.535780061
1.1.1.14	-0.269486	4572.673077	553.7737882	104	557	475558	308452	2487.169926	469.8870018	4336.022727	477.5	88	572	381570	273130	2398.169937	443.7725726	0.269485851
1.1.1.15	-0.181633	3232.46087	621.7771739	115	552	371733	343221	1385.739974	442.9699862	2567.05102	456.0814159	98	565	251571	257686	1077.84216	422.1053936	0.181632518
1.1.1.16	0.29841	1542.689655	996.8522954	174	501	268428	499423	1086.014053	706.6035134	731.7528736	458.8762475	174	501	127325	229897	605.800555	471.9737178	-0.298410212
1.1.1.17	0.176766	4126.711111	583.7053726	90	577	371404	336798	2161.660263	423.3145925	2802.58427	438.6760563	89	568	249430	249168	1484.102595	416.7021101	-0.176765523
1.1.1.18	0.609191	1054.142857	541.02	175	500	184475	270510	758.1516826	463.495937	585.36	512.288	175	500	102438	256144	520.1805089	495.5270457	-0.609190517
1.1.2.1	0.0275083	5374.781955	651.5867159	133	542	714846	353160	2762.473291	497.2412517	4172.292308	442.8640596	130	537	542398	237818	2240.296479	425.1309691	-0.027508304
1.1.2.2	1.46876	1204.698324	525.0362473	179	469	215641	246242	1071.510268	433.4126108	706.1005587	570.7953092	179	469	126392	267703	556.4588767	603.6797615	-1.468759505
1.1.2.3	0.414902	25479.5	613.5801802	120	555	3057540	340537	17716.42759	498.7293281	16727.66935	439.7622505	124	551	2074231	242309	12000.71153	430.8261255	-0.414902295
1.1.2.4	2.39724	3882.648855	735.7816092	131	522	508627	384078	1745.954967	630.3614075	1163.011299	792.751004	177	498	205853	394790	933.8146297	824.7220575	-2.397242299
1.1.2.5	0.0359012	4409.164773	691.1803607	176	499	776013	344899	4839.042478	594.649975	3407.068182	574.7895792	176	499	599644	286820	3765.537549	543.9923834	-0.035901178
1.1.2.6	-0.357959	1325.819209	618.3313253	177	498	234670	307929	1073.587697	528.1288222	1149.457627	556.0461847	177	498	203454	276911	1089.489	542.3642131	0.357959162
1.1.2.7	0.466682	2433.446328	659.5031847	177	471	430720	310626	2900.390332	545.2040888	1348.479042	526.5435244	177	471	225196	248002	1808.363795	465.766261	-0.466682239
1.1.2.8	-1.63887	758.8757062	581.0401606	177	498	134321	289358	641.9698026	489.150713	636.5875706	462.9879518	177	498	112676	230568	522.3696707	516.8798846	1.638874143
1.1.2.9	0.122047	2014.179487	619.8600368	117	543	235659	336584	865.0656673	466.999492	1299.764045	512.5392354	178	497	231358	254732	1134.63454	514.0644713	-0.122047211
1.1.2.10	0.835801	1159.451429	717.528	175	500	202904	358764	848.8108298	562.4265367	644.9257143	545.74	175	500	112862	272870	556.2811932	484.6834724	-0.835801474
1.1.2.11	1.50899	2962.831461	497.5301418	89	564	263692	280607	1474.470678	450.7561545	987.0621469	437.6546185	177	498	174710	217952	891.1004823	428.5833266	-1.508990406
1.1.2.12	0.607452	1262.288136	583.5803213	177	498	223425	290623	1016.213483	502.6364773	750.1864407	470.5682731	177	498	132783	234343	670.8475912	504.6707109	-0.60745231
1.1.2.13	-0.258443	1021.413408	531.8379531	179	469	182833	249432	827.0506574	424.2641182	869.2178771	501.9722814	179	469	155590	235425	752.6523324	499.2796957	0.258442505
1.1.2.14	-0.408268	1083.536313	527.3850806	179	496	193953	261583	878.7714396	443.6754786	991.4022346	529.1572581	179	496	177461	262462	987.2130374	482.2838178	0.408268128
1.1.2.15	-0.612161	11933.9375	719.2705667	128	547	1527544	393441	6104.115618	692.3955738	17999.11173	2993.493952	179	496	3221841	1484773	21865.87753	9535.193331	0.612160841
1.1.2.16	-0.574432	1770.731429	1149.948	175	500	309878	574974	1087.641229	786.8594927	1063.594286	459.394	175	500	186129	229697	855.5985781	467.6925473	0.574432071
1.1.2.17	0.0799913	1391.505682	507.7214429	176	499	244905	253353	1172.869936	404.9925957	1115.528409	570.7034068	176	499	196333	284781	1156.889309	526.6908949	-0.079991285
1.1.2.18	-1.36488	4158.80226	497.2811245	177	498	736108	247646	4425.598521	408.9487813	8270.822917	411.1996497	96	571	793999	234795	4537.140668	399.7005298	1.364876336
1.1.3.1	-0.78991	1821.435754	578.684435	179	469	326037	271403	1687.736526	484.5190553	1833.009804	411.4023438	108	512	186967	210638	968.3548764	419.1926558	0.78991012
1.1.3.2	-0.581003	845.7039106	554.1774194	179	496	151381	274872	792.8751489	477.4717488	743.1314286	542.0383065	179	496	130048	268851	649.656419	547.6318339	0.58100286
1.1.3.3	-1.65566	1562.847458	594.7269076	177	498	276624	296174	1414.132764	467.1778315	2511.237288	454.4096386	177	498	444489	226296	2724.127408	457.4327796	1.655657262
1.1.3.4	0.434179	2798.574074	518.0301954	1.08E+02	563	302246	291651	1174.506399	423.9571355	1566.61157	386.529304	121	546	189560	211045	845.9248288	454.7058866	-0.434179313
1.1.3.5	0.387317	1369.186441	732.3293173	177	498	242346	364700	1139.738504	700.4501765	972.3785311	666.8092369	177	498	172111	332071	923.0457678	655.2703585	-0.387316986
1.1.3.6	-1.28129	2098.466019	637.2192243	103	593	216142	377871	835.79099	645.0742058	3010.925926	496.3041322	81	605	243885	300264	1332.642486	481.6675511	1.281287574
1.1.3.7	-1.46865	1438.169492	624.6921444	177	471	254556	294230	1386.951176	499.9319579	1863.259887	473.3906582	177	471	329797	222967	2041.746934	483.4753348	1.468648473
1.1.3.8	2.15973	2647.693878	793.8181818	147	528	389211	419136	1209.734471	587.4950815	728.252809	458.1690141	178	497	129629	227710	735.8358911	456.5781877	-2.159729586
1.1.3.9	0.39553	2539.372881	868.8714859	177	498	449469	432698	2223.515481	622.4745084	1366.378531	561.7008032	177	498	241849	279727	1279.542922	558.0918553	-0.395530163
1.1.3.10	-0.913549	4692.050505	578.3668529	130	537	464513	310583	2055.379561	468.1977028	6903.058824	528.9238938	102	565	704112	298842	3523.740233	482.9144297	0.913548607
1.1.3.11	0.774025	1180.99435	596.8273092	177	498	209036	297220	928.6505153	497.7885778	676.7853107	476.0341365	177	498	119791	237065	637.4087897	521.6518989	-0.774025206
1.1.3.12	-0.336023	988.0451977	581.8333333	177	498	174884	289753	779.1986382	490.1628226	830.0169492	524.686747	177	498	146913	261294	911.2801728	511.2882445	0.336023039
1.1.3.13	-0.473649	1016.072626	584.4925373	179	469	181877	274127	888.3070084	461.6227362	879.8715084	507.9552239	179	469	157497	238231	813.9500419	504.8649465	0.473648937
