1.1.1.1	1.430876287	1230.977401	903.8400771	177	519	217883	469093	839.8795512	649.7626122	417.0225989	402.7284895	177	523	73813	210627	441.5211502	425.6211465
1.1.1.2	1.353871556	1123.949153	614.8080808	177	495	198939	304330	827.3860703	510.8738024	407.1590909	348.3849287	177	491	71660	171057	389.5384182	398.0028867
1.1.1.3	1.808774159	1598.706215	872.7495183	177	519	2.83E+05	452957	1298.446644	739.0604792	411.8644068	323.9196941	177	523	72900	169410	478.3235953	382.6655196
1.1.1.4	1.855679558	1215.050279	630.9883946	179	517	2.17E+05	326221	1033.460057	543.893009	435.6145251	390.8637236	179	521	77975	203640	453.9489943	451.4705963
1.1.1.5	0.06917207	1176.530726	722.3991935	179	496	210599	358310	1169.59583	500.9665637	578.8100559	384.6149194	179	496	103607	190769	616.2507903	398.7369713
1.1.1.6	-0.594439841	1250.540698	696.3667335	176	499	215093	347487	1101.005615	533.1392526	838.4375	368.7154309	176	499	147565	183989	782.1253871	404.2782718
1.1.1.7	2.743845364	5029.158537	716.1961131	82	566	412391	405367	3099.132115	468.4310314	767.5168539	381.3440644	178	497	136618	189528	819.0837525	438.1491669
1.1.1.8	2.712094865	1336.59887	665.9759036	177	498	236578	331656	1011.336271	522.6443532	327.7371429	419.6760563	178	497	57354	208579	364.4882903	447.578481
1.1.1.9	1.208582145	1570.205714	670.51	175	500	274786	335255	1496.666251	568.1230904	567.9239766	361.256	175	500	97115	180628	637.4643575	434.1620463
1.1.1.10	1.543652136	8780.044944	740.8161512	89	582	781424	431155	4890.137348	528.4285712	2151.556818	317.9038113	92	551	189337	175165	1160.003574	344.2105144
1.1.1.11	1.669219738	4100.086022	546.2670157	93	573	381308	313011	2404.9271	442.6646747	989.2011494	306.4570858	174	501	172121	153535	1128.488446	335.6620066
1.1.1.12	-0.872769061	871.1494253	610.998004	174	501	151580	306110	759.3786787	508.4042174	524.9137931	343.8722555	174	501	91335	172280	543.5095073	391.4191892
1.1.1.13	0.089463565	984.1142857	611.07	175	500	172220	305535	682.9384566	466.5262191	478.9657143	341.668	175	500	83819	170834	447.4515763	386.6259921
1.1.1.14	-0.250378414	1874.554286	620.222	175	500	328047	310111	1933.730596	502.5510966	1235.52	393.502	175	500	216216	196751	1356.740737	480.7176573
1.1.1.15	-1.327371684	1536.619318	673.3727455	176	499	270445	336013	1328.256952	516.3171546	1532.290598	310.1020036	117	549	179278	170246	1013.11861	326.9372201
1.1.1.16	1.430028706	1257.39548	696.4578313	177	498	222559	346836	895.7543307	490.704075	472.8079096	396.1566265	177	498	83687	197286	490.0426793	425.6369378
1.1.1.17	1.710149744	4576.526882	646.25	93	568	425617	367070	2697.896602	483.8116676	1148.016949	416.0903614	177	498	203199	207213	1252.342215	449.9302912
1.1.1.18	0.421815461	1170.318436	607.2571977	179	521	209487	316381	937.5349255	573.1788544	410.0393258	353.6878613	180	519	72987	183564	452.0414663	413.3838029
1.1.2.1	1.345274825	3153.039604	617.5782918	101	562	318457	347079	1388.096096	513.8099976	982.8595506	389.637827	178	497	174949	193650	956.9145568	424.1943786
1.1.2.2	1.307548989	1691.762821	614.2192982	156	456	263915	280084	818.0575501	406.2157464	561.9382022	317.4531915	178	470	100025	149203	559.8749174	372.5131626
1.1.2.3	0.733302733	18723.23711	708.0197487	97	557	1.82E+06	394367	11425.61527	497.626793	8025.384615	341.8165785	104	567	834640	193810	5503.368574	368.1091657
1.1.2.4	1.821171749	2822.320388	686.8496377	103	552	2.91E+05	379141	1198.389196	493.4467625	662.9772727	347.3987976	176	499	116684	173352	662.1701062	402.4941968
1.1.2.5	1.256947123	3929.375723	644.2629482	173	502	679782	323420	4621.447693	468.9187641	1217.278107	378.3007968	173	502	205720	189907	1396.533184	396.9741619
1.1.2.6	1.06338683	1479.398844	704.747012	173	502	255936	353783	1050.583536	503.494531	636.5491329	459.0458167	173	502	110123	230441	628.2178428	456.0945504
1.1.2.7	0.710213183	1409.342857	707.928	1.75E+02	500	246635	353964	1335.808663	556.9881532	611.52	404.002	175	500	107016	202001	674.1704137	403.4067203
1.1.2.8	0.301766162	1169.463277	693.937751	177	498	206995	345581	888.603316	521.3078954	537.9318182	365.9116466	177	498	94676	182224	543.8856267	408.6219178
1.1.2.9	1.161633588	1486.649718	573.3875502	177	498	263137	285547	1266.100103	579.1348037	647.180791	425.1385542	177	498	114551	211719	643.4245868	529.1021785
1.1.2.10	1.509407946	1127.685714	617.22	175	500	197345	308610	1050.085106	485.5829111	381.2114286	333.1863727	176	499	66712	166260	432.022494	363.0264339
1.1.2.11	2.081841811	1422.421965	624.7330677	173	502	246079	313616	1368.56501	479.0800701	433.5487805	353.6195219	173	502	71102	177517	542.3236063	385.775889
1.1.2.12	1.232948089	1283.127168	629.2709163	173	502	221981	315894	1033.573142	516.2010386	454.0346821	330.0756972	173	502	78548	165698	470.0137361	365.9570902
1.1.2.13	-0.212496985	1178.762712	687.4760994	177	523	208641	359550	1050.277515	506.3070971	589.1129944	317.9139579	177	523	104273	166269	628.7272488	389.8933303
1.1.2.14	-1.679227366	1024.988701	717.5736138	177	523	181423	375291	883.4324941	504.958556	813.1355932	335.8508604	177	523	143925	175650	735.3334335	374.2532715
1.1.2.15	1.444130074	29511.41085	643.7619048	129	567	3806972	365013	21193.05067	483.3877051	8001.679612	346.733677	103	582	824173	201799	4866.672215	334.6145234
1.1.2.16	-0.130139267	1344.899441	761.7773512	179	521	240737	396886	1174.251408	627.633159	666.9217877	320.0326296	179	521	119379	166737	653.3480294	354.9896931
1.1.2.17	0.159498781	1322.066667	690.9923077	180	520	237972	359316	1071.678189	514.7028156	630.9166667	328.5153846	180	520	113565	170828	628.5067477	393.4769514
1.1.2.18	1.289670405	6348.515464	595.766436	97	578	615806	344353	3778.608859	462.3834511	1963.273743	429.0504032	179	496	351426	212809	2247.074579	512.3377551
1.1.3.1	1.056860559	1593.144509	528.0923695	177	498	275614	262990	1541.99893	465.9953844	647.6553672	359.2891566	177	498	114635	178926	690.4566326	402.0472818
1.1.3.2	1.139507252	1064.322034	618.4959839	177	498	188385	308011	851.884573	486.7947468	413.7966102	360.0582329	177	498	73242	179309	456.7090005	397.7097368
1.1.3.3	1.477887738	2489.421348	624.6212766	178	470	443117	293572	2749.824167	489.928168	690.5393258	342.6340426	178	470	122916	161038	636.6475319	397.3962732
1.1.3.4	0.590547851	1363.623596	692.0060362	178	497	242725	343927	930.9840806	535.0701659	548.8483146	333.2253521	178	497	97695	165613	525.6603066	375.9614282
1.1.3.5	1.429816083	1544.955307	685.1048387	179	496	276547	339812	1432.349583	524.1218088	513.396648	362.3111111	180	495	91898	179344	459.7216722	383.4846291
1.1.3.6	1.382915212	1627.189655	707.305835	178	497	283131	351531	1563.560115	683.3627521	505.0505618	326.5191147	178	497	89899	162280	546.0445744	375.9836785
1.1.3.7	2.552250955	1687.242938	628.5124283	177	523	298642	328712	1742.913922	458.5077856	450.2090395	369.418738	177	523	79687	193206	520.6120109	377.7110677
1.1.3.8	1.110119039	1221.80226	555.3690249	177	523	216259	290458	1124.878188	447.5587014	465.2312139	326.348659	178	522	80485	170354	447.5693685	362.3973987
1.1.3.9	1.405180332	2268.509615	477.9223986	104	567	235925	270982	1294.479098	411.9384823	684.3426966	333.815739	179	521	121813	173918	650.5945772	364.8499187
1.1.3.10	2.346868182	4106.285714	547.7230514	91	603	373672	330277	2138.459835	475.9768218	734.4180791	318.9770554	177	523	129992	166825	709.1231996	387.6310405
1.1.3.11	0.243052607	1211.536723	648.3938815	177	523	214442	339110	1100.672116	495.9532237	562.3163842	337.7265774	177	523	99530	176631	563.7575524	401.0771536
1.1.3.12	-0.221313488	903.64	592.4457143	175	525	158137	311034	715.2740946	473.3179978	461.0171429	331.0590476	175	525	80678	173806	496.2171814	354.8624285
1.1.3.13	-0.106162997	1209.474576	840.5281124	177	498	214077	418583	902.1227889	638.1348766	533.4971751	367.7349398	177	498	94429	183132	599.7713041	409.9192373
1.1.3.14	-0.575489863	1477.887006	1034.090361	177	498	261586	514977	1128.979224	742.7760679	739.9661017	421.688755	177	498	130974	210001	604.7488053	472.4642923
1.1.3.15	0.004652003	1173.58427	601.9034205	178	497	208898	299146	895.778361	492.3738894	619.2191011	329.8511066	178	497	110221	163936	601.5206034	410.3375187
1.1.3.16	-0.116393561	3545.551402	609.1083032	107	554	379374	337446	1429.929789	447.657492	2355.315789	316.6853147	95	572	223755	181144	1170.394151	362.6635473
1.1.3.17	0.936710207	2135.561798	618.0020121	178	497	380130	307147	2297.986974	529.2960151	825.5224719	414.4748491	178	497	146943	205994	759.5680411	439.2335787
1.1.3.18	0.2992189	1188.548023	683.315261	177	498	210373	340291	896.0516841	528.1022391	558.9717514	374.2008032	177	498	98938	186352	554.2511661	427.6792231
1.1.4.1	0.023148126	1688.581006	467.3474088	179	521	302256	243488	1714.717863	382.5625791	950.5363128	310.7792706	179	521	170146	161916	1028.641026	362.3094922
1.1.4.2	0.953789246	1430.926554	539.124283	177	523	253274	281962	1462.29289	463.0818843	599.4689266	343.3135755	177	523	106106	179553	654.3534527	405.9516133
