1	6846	2593	42	17	4753	1819	58	21	0.59	1.45
2	211	56	40	16	209	71	58	19	0.28	1.14
3	131	46	42	17	190	63	60	22	-0.53	0.69
4	428	139	39	15	495	176	60	22	-0.07	0.90
5	62	21	41	16	122	31	60	22	-1.05	0.40
6	101	33	40	15	102	32	73	354	0.44	1.33
7	1469	552	41	16	669	272	57	20	1.17	2.33
8	139	44	42	16	93	29	58	22	1.31	2.61
9	88	30	40	15	100	38	59	23	0.39	1.14
10	442	149	41	17	609	206	57	22	-0.45	0.73
11	520	154	42	17	379	128	59	21	0.56	1.49
12	1619	426	47	19	901	319	60	23	0.88	1.86
13	51	23	43	17	68	29	56	22	-1.00	0.73
14	47	19	44	19	74	28	59	23	-1.70	0.33
15	1911	602	43	16	1859	616	59	24	-0.02	1.04
16	1317	435	44	17	1318	529	56	21	0.04	1.01
17	8216	3110	42	17	5883	2244	57	22	0.48	1.40
18	6911	2592	43	17	4800	1787	60	23	0.58	1.45
19	50	17	42	17	144	28	55	19	-3.34	0.12
20	394	156	42	16	389	127	59	20	0.20	1.07
21	1736	479	41	15	690	252	60	21	1.36	2.68
22	48	16	41	15	138	60	60	21	-3.91	0.10
23	71	24	42	15	104	29	58	21	-0.83	0.62
24	47	21	41	15	62	24	55	19	0.42	1.00
25	106	43	48	19	126	54	66	25	0.19	0.98
26	41	15	42	16	60	20	59	22	-1.59	0.50
27	274	100	42	16	215	84	56	22	0.49	1.45
28	74	26	43	16	94	29	57	20	-0.23	0.90
29	303	175	47	20	464	212	64	26	-0.80	0.64
30	98	55	46	19	122	43	61	22	-0.59	0.85
31	153	54	45	20	147	45	60	22	0.30	1.22
32	309	83	41	15	409	133	58	21	-0.28	0.76
33	125	47	40	16	135	47	55	20	0.07	1.06
34	7744	3542	41	15	5559	2388	54	20	0.49	1.40
35	41	19	43	17	61	24	61	21	1.59	0.67
36	45	20	42	16	68	24	60	22	-3.17	0.55
37	70	32	41	17	125	43	60	22	-1.22	0.47
38	81	29	41	16	115	42	60	22	-0.32	0.72
39	314	101	40	15	306	93	59	21	0.13	1.11
40	100	34	39	16	76	25	58	21	1.44	3.05
41	49	19	41	16	70	27	57	20	-0.65	0.67
42	754	177	43	16	150	55	58	21	2.87	7.43
43	250	72	42	16	253	71	58	22	0.09	1.07
44	41	15	45	85	55	21	59	23	null	null
45	86	37	42	17	105	33	58	21	-0.16	0.98
46	2607	792	43	16	2357	790	56	20	0.13	1.11
47	15705	5411	42	17	15897	5621	56	20	-0.02	0.99
48	107	32	41	16	118	38	57	21	0.09	1.06
49	252	86	41	16	435	150	57	20	-0.91	0.56
50	80	29	40	16	123	40	55	21	-0.69	0.61
51	39	14	41	15	58	21	56	20	null	0.25
52	72	30	41	17	142	54	63	23	-1.57	0.42
53	98	29	42	16	95	30	58	20	0.62	1.50
54	101	36	42	17	151	42	61	22	-0.65	0.67
55	127	45	42	17	194	55	61	23	-0.84	0.65
56	46	18	41	15	74	27	60	21	-2.22	0.41
57	364	119	41	16	515	132	58	19	-0.49	0.71
58	41	17	41	16	58	24	56	20	null	1.00
59	67	22	41	16	111	25	57	20	-0.79	0.52
60	975	295	41	16	1302	411	57	22	-0.36	0.75
61	42	18	41	15	62	25	56	20	null	0.33
62	747	299	40	15	916	281	58	20	-0.25	0.82
63	93	31	40	15	93	32	55	20	0.56	1.38
64	2967	1038	41	15	3803	1293	59	22	-0.34	0.78
65	75	21	43	17	109	33	59	22	-0.37	0.63
66	209	73	41	16	283	107	56	22	-0.55	0.75
67	47	17	42	16	63	22	54	20	-0.52	0.75
68	19029	7903	43	15	9919	4278	55	20	0.98	1.92
69	82	33	39	13	167	50	60	20	-1.24	0.42
70	53	22	42	16	75	30	61	22	-0.49	0.76
71	94	34	41	15	116	34	61	23	-0.19	0.95
72	48	17	41	16	67	24	61	22	0.42	1.00
73	65	27	41	16	120	21	60	22	-1.61	0.42
74	76	20	40	15	119	29	58	21	-0.81	0.59
75	40	16	42	17	59	21	58	21	null	0.50
76	44	15	40	15	138	35	58	21	-3.72	0.09
77	101	34	41	16	103	37	59	22	0.45	1.29
78	195	69	42	16	204	66	58	20	0.05	1.05
79	62	21	41	16	114	40	56	20	-1.12	0.39
80	3477	1285	41	16	4615	1585	57	21	-0.39	0.75
81	2795	1104	42	16	3080	1015	59	22	-0.09	0.91
82	4055	1364	42	16	2260	847	56	21	0.91	1.82
83	1218	444	42	17	531	215	56	22	1.27	2.47
84	2024	773	43	23	2171	795	56	21	-0.07	0.94
85	16789	7470	42	21	8563	4049	55	21	1.01	1.97
86	140	130	41	16	201	108	64	24	-0.70	0.72
87	76	28	43	18	127	43	64	24	-1.05	0.54
88	46	19	41	15	155	36	61	21	-3.56	0.08
89	633	228	42	15	616	214	61	20	0.15	1.07
90	105	29	41	15	98	36	60	22	0.92	1.60
91	28402	12934	42	15	10405	4772	61	23	1.51	2.74
92	45	19	43	16	61	23	59	21	1.59	1.00
93	1125	327	43	16	758	199	57	21	0.66	1.54
94	82	29	42	16	96	36	58	21	0.22	1.05
95	3015	863	43	17	2691	829	58	21	0.17	1.13
96	1839	720	42	15	1699	711	59	23	0.08	1.09
97	43	16	44	17	55	21	58	21	-1.00	null
98	29714	12153	43	15	27065	11640	58	22	0.10	1.10
99	407	123	42	15	354	132	55	21	0.28	1.22
100	331	99	41	14	291	104	56	21	0.35	1.24
101	478	172	42	17	458	178	55	20	0.00	1.09
102	2488	823	42	16	3601	1071	56	19	-0.54	0.69
103	110	47	42	16	203	182	64	21	-0.90	0.50
104	3288	1497	51	23	4052	1905	68	26	-0.33	0.81
105	47	17	47	20	69	27	64	24	-2.59	0.44
106	81	30	42	16	120	39	62	23	-0.53	0.68
107	43	18	41	17	63	23	60	22	0.00	0.83
108	1232	498	43	17	1206	466	61	21	0.14	1.04
109	166	61	42	16	192	68	58	20	-0.01	0.92
110	49	19	42	16	62	25	57	20	1.00	1.25
111	646	218	43	17	546	154	58	21	0.38	1.23
112	51	21	42	16	76	32	60	21	-0.70	0.60
113	43	15	42	16	71	24	59	22	-2.70	0.29
114	87	30	42	16	146	41	58	21	-1.03	0.51
115	988	357	43	17	1267	375	58	20	-0.31	0.78
116	111	37	42	16	89	37	59	22	1.21	2.12
117	139	48	44	16	155	49	57	19	0.11	0.97
118	929	283	43	16	313	112	56	19	1.87	3.44
119	2370	860	43	22	3466	1012	58	29	-0.54	0.68
120	102	52	43	17	95	29	63	22	0.06	1.70
121	274	96	47	19	378	137	65	26	-0.34	0.73
122	43	15	44	17	64	22	63	23	null	0.40
123	454	154	43	18	528	160	61	22	-0.19	0.88
124	204	72	41	17	224	75	61	23	0.01	1.02
125	68	27	44	17	111	32	62	24	-0.80	0.54
126	1512	552	43	17	1333	532	58	22	0.16	1.15
127	51	19	43	16	79	27	59	22	-0.74	0.48
128	133	45	42	17	152	51	60	22	-0.02	0.99
129	968	313	44	17	1285	420	61	22	-0.46	0.75
130	83	28	44	19	128	26	60	22	-0.89	0.59
131	97	55	44	18	119	56	59	22	-0.32	0.89
132	835	279	44	17	582	184	59	22	0.64	1.51
133	3029	888	43	16	3687	1344	59	21	-0.31	0.82
134	160	60	42	15	222	66	55	20	-0.64	0.71
135	294	106	41	15	356	113	56	21	-0.13	0.84
136	13165	4445	43	17	6728	2595	55	20	0.94	1.97
137	101	42	41	14	88	25	64	20	0.75	2.21
138	2472	806	44	16	2641	907	63	23	-0.12	0.94
139	883	309	46	19	622	221	67	25	0.61	1.50
140	122	36	46	18	206	65	66	24	-0.87	0.56
141	1567	536	48	19	1432	510	67	25	0.15	1.11
142	116	31	46	19	89	31	63	25	1.51	2.37
143	774	267	45	17	597	192	60	21	0.27	1.35
144	281	85	46	17	304	96	62	22	0.02	0.98
145	383	140	43	16	559	181	58	21	-0.44	0.68
146	48	21	45	17	141	37	60	21	-5.32	0.06
147	166	57	44	17	289	80	58	22	-0.86	0.53
148	84	39	45	18	117	81	59	23	-0.67	0.68
149	54	23	45	17	68	26	59	23	-0.29	0.92
150	281	98	41	16	224	83	58	21	0.36	1.43
151	94	28	44	17	90	33	56	20	0.38	1.47
152	69	28	43	17	103	27	58	22	-1.69	0.62
153	11019	5072	43	17	5811	2750	56	21	0.99	1.91
154	93	41	43	16	103	34	62	21	0.34	1.21
155	100	36	43	16	117	40	64	23	0.07	1.02
156	1420	734	84	96	1825	749	98	83	-0.17	0.78
157	106	48	77	85	105	40	92	74	0.87	1.58
158	73	22	54	23	149	35	71	26	-2.00	0.28
159	48	20	47	18	69	26	64	24	null	0.56
160	41	16	45	17	65	24	61	22	null	-0.14
161	8162	3015	45	18	12264	4465	62	23	-0.57	0.67
162	45	17	43	17	88	33	59	22	-2.95	0.16
163	33737	12783	45	17	29804	13426	59	22	0.14	1.13
164	125	42	45	17	212	56	58	21	-0.80	0.53
165	71	25	43	17	107	25	59	22	-0.62	0.65
166	221	71	43	15	306	97	57	20	-0.57	0.71
167	204	71	42	16	313	86	57	20	-0.69	0.64
168	706	225	43	16	466	159	57	22	0.62	1.62
169	217	81	42	15	178	68	56	21	0.39	1.42
170	2422	902	43	16	3623	1143	58	22	-0.53	0.67
171	90	42	40	15	95	29	67	25	0.86	1.68
172	77	34	42	16	119	33	64	23	-0.98	0.64
173	48	19	49	23	68	26	67	27	null	0.80
174	48	17	44	18	88	40	64	23	-2.17	0.26
175	86	17	44	19	127	27	62	24	-0.38	0.69
176	48	20	43	16	71	25	60	21	-0.52	0.57
177	42	16	42	15	135	32	59	22	null	0.03
178	47	19	43	16	60	20	60	22	null	2.33
179	125	39	42	16	107	36	58	21	0.86	1.69
180	5392	1449	43	16	2465	790	59	22	1.10	2.22
181	72	17	44	17	110	22	59	20	-0.92	0.57
182	50	16	43	18	131	33	57	20	-2.93	0.13
183	97	30	43	15	101	29	58	21	0.29	1.22
