1	-0.142593186
2	0.601845677
3	0.413378791
4	0.442876584
5	-0.085359785
6	-0.023999802
7	-0.0193242
8	-0.316022688
9	-0.002423962
10	0.113896944
11	0.699794291
12	2.726318409
13	0.324332529
14	0.6306374
15	0.213717802
16	0.487488067
17	-0.03815785
18	0.612047871
19	-0.111788345
20	-0.17858161
21	0.313701181
22	1.387883735
23	0.793971595
24	-0.422561023
25	0.819054678
26	0.275477362
27	0.086453764
28	-0.237602906
29	-0.103450407
30	-0.310460372
31	0.23299192
32	-0.090039035
33	0.41928446
34	-0.21832987
35	0.176126814
36	-0.803028142
37	-0.273212429
38	-0.981552933
39	1.381702788
40	0.110536329
41	-0.270250867
42	0.492668135
43	-0.351053108
44	-0.452633987
45	0.761199626
46	0.201387909
47	-0.165455099
48	0.864595766
49	0.058867104
50	0.000881261
51	0.516663046
52	0.236774115
53	0.411449272
54	0.56460472
55	0.035873132
56	0.178812191
57	-0.779627725
58	-0.599260168
59	0.189113971
60	-0.064262397
61	-0.090340018
62	-0.110909119
63	0.770017418
64	0.206190802
65	1.801824477
66	0.381593674
67	1.018239453
68	-0.680886338
69	-0.005943266
70	0.373801952
71	-0.127958571
72	-0.924602756
73	0.654119054
74	0.231640853
75	-0.60100203
76	0.080732026
77	0.346492073
78	-1.511745765
79	-1.047758109
80	-0.07615261
81	0.332012279
82	-0.889426022
83	-0.766852015
84	-0.396399338
85	0.110731391
86	0.201890182
87	-0.129683107
88	0.583564911
89	0.100800641
90	-0.692344999
91	0.558390363
92	0.326658701
93	-0.186910456
94	0.326163983
95	0.11027789
96	-0.302994611
97	-0.485792235
98	0.501666725
99	0.071194219
100	-0.429382537
101	0.628925235
102	-0.268425028
103	-0.325549802
104	0.590224038
105	-0.029695976
106	0.37574037
107	0.137122442
108	0.661199611
109	0.287748581
110	-0.687986437
111	-0.186749144
112	-2.396515913
113	-0.103765132
114	-0.407284275
115	0.172435097
116	0.333803418
117	-0.314202614
118	0.562818206
119	0.441844579
120	0.050595156
121	0.334703034
122	-0.661497858
123	0.230161537
124	0.060003321
125	-0.038392702
126	-0.547068111
127	0.407544366
128	0.047922152
129	0.125013786
130	0.914788553
131	0.348524893
132	-0.629330178
133	-0.773805732
134	-0.002189924
135	0.189608059
136	0.097714572
137	-0.332910354
138	-0.277942025
139	-0.839006475
140	0.22227591
141	-1.770971876
142	-0.257880587
143	-0.009433933
144	0.639308705
145	-0.287722326
146	-0.836444049
147	-0.377237488
148	-0.858539393
149	0.229606967
150	0.226006188
151	-0.127873404
152	-0.819907077
153	-0.306826361
154	-0.572667982
155	0.559857358
156	0.236645912
157	0.012868382
158	-0.954624348
159	-0.616924183
160	1.729467972
161	-0.215716279
162	0.162522773
163	-0.260850114
164	-0.824697356
165	-0.034989657
166	-0.669958532
167	-0.086552152
168	0.644883315
169	-0.371189215
170	-0.113560891
171	0.477045457
172	0.416195512
173	0.551696553
174	0.765855095
175	0.707458186
176	0.251195205
177	-1.029156115
178	-0.138242441
179	-0.557733307
180	-0.44751737
181	-0.731465542
182	0.127287351
183	-0.496321815
184	0.109719136
185	-0.070985901
186	0.26494682
187	-0.549537693
188	-0.314445159
189	-1.479042534
190	-0.363642524
191	-0.764773246
192	1.227476143
193	-1.449199552
194	0.279209736
195	-0.188339616
196	2.474275536
197	0.940767056
198	-0.616327988
199	-0.15044891
200	-0.683600522
201	-0.442615539
202	-0.271833275
203	0.177790244
204	0.640064334
205	0.757255164
206	-0.952652065
207	0.575827632
208	-0.002639895
209	-0.453940031
210	-0.011183421
211	-0.209399226
212	-0.524460082
213	-0.41904154
214	0.165564818
215	0.508930862
216	-1.035815138
217	0.97020626
218	0.5311682
219	0.545345305
220	-0.195652281
221	0.466109205
222	-0.287478896
223	-1.135165435
224	0.138958282
225	NULL
226	NULL
227	NULL
228	NULL
229	NULL
230	NULL
231	0.457286066
232	0.485853279
233	0.085799431
234	0.248057688
235	-0.096164064
236	0.133831845
237	0.10199789
238	-0.283907055
239	0.030460568
240	0.406747461
241	0.849457562
242	2.574164806
243	0.416841465
244	0.429561103
245	0.448661729
246	-0.035761947
247	-0.199792086
248	0.552762362
249	-0.005458254
250	0.156955534
251	0.306474954
252	1.310487691
253	0.62527818
254	-0.314457471
255	0.610170543
256	-0.078939541
257	0.676385224
258	-0.228680737
259	0.035406983
260	-0.260619462
261	0.306848681
262	-0.038226878
263	0.221993181
264	-0.241614623
265	0.125323723
266	-0.587662893
267	-0.703952563
268	-0.845870129
269	1.376149442
270	0.015475214
271	-0.23503346
272	0.529310685
273	-0.181886511
274	-0.367918999
275	0.874878395
276	0.255191714
277	-0.112213983
278	0.79170548
279	-0.225306567
280	0.294707054
281	0.666424352
282	0.27690137
283	-0.022776428
284	0.060715145
285	-0.169723851
286	-0.119620446
287	-0.447935049
288	0.08985468
289	0.263820526
290	0.42448088
291	0.146343767
292	0.000924863
293	0.154206514
294	-0.248176621
295	1.573863751
296	0.396805475
297	0.574205835
298	-0.843556146
299	0.049355971
300	0.085064908
301	-0.395961616
302	-1.496639576
