1	940	2100	2778.311768	221.102936	4337.640137	420.279114	190.992981	23100	27.160931	0.967002	0.883308	0.987244	6.610635	0.834558	10014.95898	270.382355	17594.68945	388.392975	184.378693	21800	27.160931	0.960586	0.501587	0.988144	25.785634	0.573242	1	1	1	1	1	1	1	1	1	0	1	1	1	2557.208832	9744.576629	0.031056284	0.127434581	0.243703742	-2.036799692
2	1170	2110	7100.619629	362.5	9566.021484	1348.308716	187.120529	23400	17.909517	0.959177	0.692825	0.97744	5.266316	0.7918	1924.139282	273.470581	2738.816406	445.047729	188.138428	20100	17.909517	0.963963	0.943008	0.986496	4.323445	0.839748	1	1	1	0	1	1	1	1	1	1	1	1	1	6738.119629	1650.668701	0.081831783	0.0215866	3.790860277	1.922525283
3	1410	2120	478.993378	605.367676	1328.805786	2301.465088	188.307541	15100	7.161731	0.954338	0.983398	0.940933	0.208125	0.0555	416.348999	370.955872	436.284515	1843.105225	186.097076	14900	7.161731	0.970326	0.985413	0.988274	0.225895	0.060239	1	1	1	1	1	0	1	1	1	1	1	0	1	-126.374298	45.393127	-0.001534766	0.000593628	-2.58539933	
4	1640	2110	411.652496	105.926468	517.801392	178.265305	186.097076	14100	17.909517	0.966402	0.98494	0.994888	2.309213	0.61579	426.314972	155.485291	389.08844	277.139343	187.460449	12700	17.909517	0.965389	0.987396	0.992073	1.538269	0.410205	1	1	1	1	1	0	1	1	1	1	1	0	1	305.726028	270.829681	0.003712921	0.003541772	1.048323044	0.068083357
5	1880	2110	573.350342	88.735291	734.214844	170.284454	190.492355	15700	17.161098	0.96495	0.979546	0.996178	3.367015	0.813677	1996.263184	102.441177	2644.090332	179.811462	187.969162	17100	17.161098	0.961752	0.931038	0.995155	11.10198	0.840056	1	1	1	1	1	1	1	1	1	1	1	1	1	484.615051	1893.822007	0.005885457	0.024766434	0.237638453	-2.073159794
6	2120	2110	971.858948	258.544128	1677.597046	785.724854	189.655014	15600	17.839724	0.964984	0.946098	0.96917	1.236895	0.329839	632.567749	181.558823	957.831116	588.684326	186.950348	15500	17.839724	0.950304	0.976288	0.975998	1.074545	0.286545	1	1	1	1	1	0	1	1	1	1	1	0	1	713.31482	451.008926	0.008662925	0.005898064	1.468774374	0.554612793
7	2360	2110	1376.664795	109.132355	2657.245605	212.63414	188.476501	17900	19.799196	0.96357	0.921829	0.993889	6.474336	0.839134	1667.016357	164.323532	1773.00708	317.828278	190.492355	18300	19.799196	0.964414	0.952736	0.990532	5.245022	0.835468	1	1	1	1	1	1	1	1	1	1	1	1	1	1267.53244	1502.692825	0.015393677	0.019651447	0.783335569	-0.352297626
8	2600	2100	7519.841309	260.147064	8145.322754	915.039612	187.969162	22700	30.967297	0.966537	0.819107	0.971107	8.21805	0.840056	5108.168457	185.411758	4735.223145	493.520447	184.895889	20200	30.967297	0.961007	0.887444	0.989731	10.35047	0.845644	1	1	1	1	1	1	1	1	1	1	1	1	1	7259.694245	4922.756699	0.0881661	0.06437729	1.369521754	0.453672182
9	2830	2110	583.365356	53.308823	1131.405273	155.269836	182.12056	10400	19.799196	0.953733	0.96666	0.994972	3.757107	0.826302	456.017853	102.691177	745.816162	226.997482	185.411636	11200	19.799196	0.956063	0.98365	0.993851	2.008912	0.53571	1	1	1	1	1	1	1	1	1	1	1	0	1	530.056533	353.326676	0.006437326	0.004620625	1.393172011	0.478373394
10	3060	2120	3235.408447	744.014709	3183.003174	3479.671875	188.138428	21300	8.662726	0.953024	0.90934	0.93029	0.929803	0.247947	2326.616943	162.323532	2669.65625	368.127808	187.120529	20100	8.662726	0.950218	0.935707	0.988747	6.320134	0.841599	1	1	1	1	1	0	1	1	1	1	1	1	1	2491.393738	2164.293411	0.030256986	0.028303521	1.069018468	0.096286777
