MSMEG0001	0.2381437	0.7189689
MSMEG0002	0.07761068	1.1341385
MSMEG0003	1.06E-05	0.7333536
MSMEG0004	1.26E-04	0.6727164
MSMEG0005	1.01E-11	2.0902975
MSMEG0006	1.27E-14	1.5955601
MSMEG0007	8.32E-11	2.2156167
MSMEG0009	0.7357826	1.0899872
MSMEG0011	1.15E-05	1.7187885
MSMEG0012	7.77E-08	1.3142797
MSMEG0013	0.91228664	0.9886282
MSMEG0014	5.22E-13	1.4994897
MSMEG0015	0.6125534	1.0282764
MSMEG0016	3.12E-11	1.4778296
MSMEG0017	1.74E-06	0.8260986
MSMEG0018	0.37468374	0.8006444
MSMEG0019	0.2111952	1.2406981
MSMEG0020	5.88E-04	1.5816984
MSMEG0021	0.90600246	0.9646678
MSMEG0022	3.39E-05	2.7833765
MSMEG0024	0.5626768	0.9166414
MSMEG0025	0.8972124	0.9808778
MSMEG0026	0.16259393	0.7075941
MSMEG0027	0.1275413	1.2237264
MSMEG0028	9.32E-13	1.9756418
MSMEG0029	1.24E-09	1.2641255
MSMEG0030	0.044228382	1.2040375
MSMEG0031	0.20794088	0.8708399
MSMEG0032	8.99E-06	1.1986989
MSMEG0033	2.19E-08	1.182845
MSMEG0034	0.94547	0.98853207
MSMEG0035	0.95444477	0.99037164
MSMEG0036	0.8940106	1.0217236
MSMEG0038	0.1853028	0.8569753
MSMEG0039	0.0243469	1.6481056
MSMEG0040	0.45058876	0.901614
MSMEG0041	3.17E-07	1.4502559
MSMEG0042	0.056843024	0.8922908
MSMEG0043	0.8956729	0.9922221
MSMEG0044	0.023467416	0.69867563
MSMEG0045	3.09E-09	1.2521192
MSMEG0046	0.023040585	0.8558267
MSMEG0047	5.58E-09	0.52933145
MSMEG0048	0.007179141	0.93185025
MSMEG0049	0.001633391	0.4553051
MSMEG0050	0.013230028	1.9248408
MSMEG0051	0.8801311	0.9867545
MSMEG0053	0.27216986	1.174974
MSMEG0054	0.71254784	0.9276867
MSMEG0055	0.002458357	0.5273523
MSMEG0057	0.006922851	1.5435451
MSMEG0058	0.5839372	0.9520388
MSMEG0059	0.39886364	1.1937196
MSMEG0060	4.18E-12	0.68835896
MSMEG0061	0.055774186	0.862905
MSMEG0062	6.21E-07	0.7053199
MSMEG0063	9.09E-07	0.70205456
MSMEG0064	4.13E-13	1.9208521
MSMEG0065	0.1433929	1.2353677
MSMEG0066	2.66E-08	2.2711515
MSMEG0067	5.27E-05	0.7547105
MSMEG0068	1.93E-12	0.5838094
MSMEG0069	0.68297154	0.9376188
MSMEG0074	0.015198098	0.7479473
MSMEG0075	3.91E-08	1.5920601
MSMEG0076	0.02365612	0.7986534
MSMEG0077	0.024205286	0.7849123
MSMEG0078	0.007473287	0.5191355
MSMEG0080	0.036291607	0.6480579
MSMEG0081	5.81E-06	1.6841232
MSMEG0082	0.39807153	1.1272367
MSMEG0083	3.36E-05	0.58383304
MSMEG0084	1.12E-05	1.1253115
MSMEG0085	1.90E-04	0.62832636
MSMEG0086	2.49E-06	0.7028036
MSMEG0087	0.05280561	0.9076753
MSMEG0088	0.5115893	1.130991
MSMEG0089	0.7928384	0.95911616
MSMEG0090	0.043162435	1.2251428
MSMEG0091	3.69E-04	0.76599723
MSMEG0092	0.004494829	0.5810375
MSMEG0093	0.72689396	0.9315247
MSMEG0094	4.34E-07	0.6801176
MSMEG0095	0.89242184	0.97484106
MSMEG0096	5.43E-05	1.7613268
MSMEG0097	0.65058964	1.0677673
MSMEG0098	4.78E-05	0.44563916
MSMEG0099	0.1557226	0.69235665
MSMEG0100	0.002165414	1.1352407
MSMEG0101	5.20E-05	0.5879732
MSMEG0102	4.46E-06	0.7568526
MSMEG0103	0.15858726	0.84330034
MSMEG0104	0.8245415	0.9594488
MSMEG0105	9.11E-05	1.336895
MSMEG0106	0.5876336	0.8694323
MSMEG0107	0.012593993	0.8395602
MSMEG0108	8.88E-05	0.8339548
MSMEG0109	0.570243	1.0207446
MSMEG0110	6.24E-05	0.84437585
MSMEG0111	0.0351497	0.6720628
MSMEG0112	0.6925851	0.93043375
MSMEG0113	2.65E-04	0.95663816
MSMEG0114	2.93E-06	0.7600956
MSMEG0115	0.29988584	0.834338
MSMEG0116	5.36E-15	1.7074982
MSMEG0117	7.79E-04	1.1452097
MSMEG0118	0.001261929	1.218537
MSMEG0119	3.39E-05	0.7946095
MSMEG0120	0.7351105	1.0490638
MSMEG0121	7.92E-04	0.68271357
MSMEG0122	0.7248115	0.91389805
MSMEG0123	0.23101464	0.8311746
MSMEG0124	0.007838401	1.5623211
MSMEG0125	5.31E-11	0.6863032
MSMEG0126	0.009038462	1.1131358
MSMEG0127	0.006487678	0.8879347
MSMEG0128	0.7042999	0.99084693
MSMEG0129	0.013344955	0.8262975
MSMEG0130	0.002242076	1.2317882
MSMEG0131	0.059807308	0.81977385
MSMEG0132	4.23E-06	2.0088959
MSMEG0133	0.41215453	1.0566164
MSMEG0134	0.17750968	1.2082552
MSMEG0135	0.21161266	1.1669483
MSMEG0136	0.06574215	1.3025151
MSMEG0137	0.41925487	0.89476556
MSMEG0138	0.68561435	0.9416113
MSMEG0139	0.07646245	1.3850012
MSMEG0140	5.13E-08	2.9880035
MSMEG0141	6.96E-08	0.8111041
MSMEG0142	0.13176909	1.2994423
MSMEG0143	0.28248516	1.4527553
MSMEG0144	0.10972578	1.6548134
MSMEG0145	5.77E-04	1.323884
MSMEG0146	7.55E-04	0.519479
MSMEG0147	0.05683031	1.1427673
MSMEG0148	0.75600624	0.9155984
MSMEG0149	8.49E-07	0.69607407
MSMEG0150	0.006849875	1.1813889
MSMEG0151	0.44362828	1.0334709
MSMEG0152	4.37E-04	0.8030033
MSMEG0153	0.35229614	1.2492262
MSMEG0154	0.9346813	1.0103499
MSMEG0155	1.95E-04	0.5914746
MSMEG0156	0.87263817	0.95927477
MSMEG0157	0.25354245	0.8504296
MSMEG0158	0.13628317	1.5521092
MSMEG0159	7.19E-06	1.1820678
MSMEG0160	1.05E-10	1.4639478
MSMEG0161	0.001012862	1.7720996
MSMEG0162	4.54E-11	1.7346048
MSMEG0163	0.004176609	2.0960348
MSMEG0164	0.72995746	1.0674965
MSMEG0165	0.34530643	0.7938862
MSMEG0166	0.99237996	1.0016072
MSMEG0167	6.17E-05	1.4435024
MSMEG0168	3.78E-05	0.8365107
MSMEG0169	0.29811746	1.2634978
MSMEG0170	6.60E-06	6.1553707
MSMEG0171	2.74E-09	0.79970336
MSMEG0172	0.28269207	1.0968505
MSMEG0173	0.012044892	0.72286206
MSMEG0174	0.12392949	0.8047928
MSMEG0175	4.95E-13	2.4750903
MSMEG0176	0.791988	0.96007395
MSMEG0177	0.16604553	1.0785335
MSMEG0178	0.9619466	0.9950523
MSMEG0179	0.01817076	0.8575594
MSMEG0180	0.11052655	0.79053086
MSMEG0181	8.92E-05	0.5828089
MSMEG0182	2.97E-11	1.5424904
MSMEG0183	1.43E-10	1.287915
MSMEG0185	0.7002064	0.93084174
MSMEG0186	0.79989845	1.0382483
MSMEG0187	7.76E-04	0.85488576
MSMEG0188	4.32E-13	1.7342486
MSMEG0189	0.005695321	0.8115564
MSMEG0190	0.87359136	1.0265334
MSMEG0191	0.45867229	0.926779
MSMEG0192	0.008708963	0.8520475
MSMEG0195	2.59E-13	1.5163969
MSMEG0196	0.001124736	0.72660476
MSMEG0197	0.22985245	1.3062372
MSMEG0198	9.25E-07	0.5971792
MSMEG0199	0.002953406	0.5416154
MSMEG0200	2.22E-09	0.44002342
MSMEG0201	0.19211224	0.80012006
MSMEG0202	0.25662956	1.4042149
MSMEG0203	0.043203123	0.90089655
MSMEG0204	1.25E-04	0.53959495
MSMEG0205	0.2808549	0.69524074
MSMEG0206	0.22045976	1.1167911
MSMEG0207	0.63651377	0.9465142
MSMEG0208	0.39803308	1.0717564
MSMEG0209	0.001366968	1.3239793
MSMEG0210	0.8098813	1.0169181
MSMEG0211	0.13016187	0.7983714
MSMEG0212	0.56099576	0.9066508
MSMEG0213	0.08453785	0.8327551
MSMEG0214	0.9302788	0.9904383
MSMEG0215	0.24940814	0.9450104
MSMEG0216	1.89E-07	0.85400575
MSMEG0217	2.75E-05	1.6256546
MSMEG0218	0.09196606	0.8369662
MSMEG0219	0.32777062	0.90033215
MSMEG0220	0.8798174	0.97306055
MSMEG0221	0.5397091	0.955501
MSMEG0222	0.00160728	1.2209216
MSMEG0223	3.97E-05	1.3316823
MSMEG0224	0.20664242	0.80462885
MSMEG0225	0.44991937	1.0562198
MSMEG0226	0.1937662	0.8695181
MSMEG0228	0.16722953	0.78859156
MSMEG0229	0.8101291	0.9841315
MSMEG0230	0.004469188	1.4354163
MSMEG0231	0.9660753	0.9964315
MSMEG0232	0.013585309	1.5920149
MSMEG0233	0.42801836	0.95506126
MSMEG0234	0.6146102	0.886628
MSMEG0235	1.36E-09	1.1199665
MSMEG0236	0.06779358	1.148394
MSMEG0237	0.086259685	1.378465
MSMEG0238	0.0592608	0.668772
MSMEG0239	0.0413898	1.1236185
MSMEG0240	0.08940229	0.6553248
MSMEG0241	9.58E-09	1.3882695
MSMEG0242	0.8253616	0.97237206
MSMEG0243	3.46E-07	0.61287576
MSMEG0244	1.33E-09	2.1527278
MSMEG0245	0.05945073	0.81405777
MSMEG0246	2.05E-07	1.4380914
MSMEG0247	3.18E-11	1.6476707
MSMEG0248	0.9683825	1.0039972
MSMEG0249	0.013337526	1.2557429
MSMEG0250	0.55607724	1.2172387
MSMEG0251	0.00174434	1.3222642
MSMEG0252	0.011305307	1.071781
MSMEG0253	0.7421135	0.9142993
MSMEG0254	8.86E-04	0.7752099
MSMEG0255	0.6573341	0.9467705
MSMEG0256	3.97E-07	0.6029053
MSMEG0257	0.003955192	0.87997246
MSMEG0258	4.74E-09	1.1132627
MSMEG0259	0.002017431	1.2056221
MSMEG0260	0.008302067	0.6212496
MSMEG0261	3.82E-04	0.8139183
MSMEG0262	0.051605217	1.2043107
MSMEG0263	5.60E-09	1.2677346
MSMEG0264	0.00530505	0.5388263
MSMEG0265	0.044142973	1.0681995
MSMEG0266	0.7222402	1.0469502
MSMEG0267	0.3619681	0.8485779
MSMEG0270	0.87411475	1.0055045
MSMEG0271	2.78E-05	0.5033327
MSMEG0273	0.006551292	0.70398456
MSMEG0274	0.020500893	1.8207971
MSMEG0275	0.001445124	0.55879164
MSMEG0276	0.7095448	1.077393
MSMEG0277	1.75E-04	1.637158
MSMEG0278	0.025571484	1.4327043
MSMEG0279	0.005304678	1.8014288
MSMEG0280	0.59669524	0.94116575
MSMEG0281	4.91E-06	3.1024659
MSMEG0283	1.23E-06	1.4610821
MSMEG0284	0.9782992	1.0009936
MSMEG0285	0.5635067	0.9256303
MSMEG0286	0.457365	1.1330291
MSMEG0287	0.003174135	1.1031127
MSMEG0288	0.759871	1.0738429
MSMEG0289	0.57187724	0.89536947
MSMEG0290	1.97E-07	0.75974625
MSMEG0291	0.8839125	1.0204155
MSMEG0292	0.16655022	0.8760228
MSMEG0293	0.00357437	0.6959459
MSMEG0294	0.8388111	0.94954014
MSMEG0295	0.23976284	1.0965078
MSMEG0296	8.08E-06	0.8165292
MSMEG0297	0.5113971	1.110969
MSMEG0298	0.69393486	0.98180884
MSMEG0299	0.20105433	0.8230265
MSMEG0301	0.012148892	0.94789886
MSMEG0302	0.8250136	0.9553516
MSMEG0303	0.41252747	1.1619831
MSMEG0304	0.34758493	1.2148985
MSMEG0305	1.72E-10	0.74787396
MSMEG0306	0.1137733	1.3646622
MSMEG0307	0.02383875	1.5907618
MSMEG0308	0.63641924	1.0804428
MSMEG0309	0.030898232	0.8230896
MSMEG0310	2.80E-05	0.7468867
MSMEG0311	0.48736334	1.0997654
MSMEG0312	0.49182144	0.8208844
MSMEG0313	0.008723442	0.7343412
MSMEG0315	2.29E-08	1.2262449
MSMEG0316	0.005536621	0.80047435
MSMEG0318	8.37E-08	0.49171296
MSMEG0320	0.7463271	1.0096338
MSMEG0321	0.32222486	1.1727077
MSMEG0322	5.37E-06	0.70852107
MSMEG0323	2.47E-13	0.49179634
MSMEG0324	0.87566227	1.0382622
MSMEG0325	0.053149935	1.3208765
MSMEG0326	0.010194985	1.4916687
MSMEG0327	0.30621955	1.0834469
MSMEG0328	6.01E-05	0.8196661
MSMEG0330	0.001750879	0.72276187
MSMEG0331	0.32102567	1.1484879
MSMEG0332	0.9267137	0.9982882
MSMEG0333	2.24E-07	0.5228346
MSMEG0334	5.40E-07	0.80843014
MSMEG0335	9.88E-11	1.7115761
MSMEG0337	0.039540753	1.3718014
MSMEG0338	0.002337796	0.80939156
MSMEG0339	0.7010453	1.0811037
MSMEG0340	2.29E-06	1.5775223
MSMEG0341	0.007187384	0.87414646
MSMEG0342	0.008283356	0.738035
MSMEG0343	0.8479181	0.9729093
MSMEG0344	0.001465763	0.4017848
MSMEG0345	8.83E-06	1.4083377
MSMEG0346	2.40E-09	1.3224492
MSMEG0347	2.80E-06	0.66167474
MSMEG0348	1.69E-08	1.3840996
MSMEG0349	0.60843617	0.9748297
MSMEG0350	0.061599553	1.1129109
MSMEG0351	0.22006583	1.2067794
MSMEG0352	0.98204964	1.005325
MSMEG0353	0.05905065	0.6621254
MSMEG0354	0.001418129	0.71863586
MSMEG0355	4.18E-08	0.66454077
MSMEG0356	1.48E-07	0.60355765
MSMEG0358	2.98E-06	0.72981477
MSMEG0359	1.95E-08	0.54194224
MSMEG0360	0.014417294	0.74858576
MSMEG0361	0.24836981	0.9162105
MSMEG0362	0.04697422	0.7899456
MSMEG0363	1.07E-08	0.59154004
MSMEG0364	2.18E-09	0.88646346
MSMEG0365	0.96600676	1.0070578
MSMEG0366	0.59418136	0.88987017
MSMEG0367	0.044938795	0.62166095
MSMEG0368	0.27938032	1.1808052
MSMEG0369	5.67E-05	1.1663136
MSMEG0370	8.03E-05	1.2815486
MSMEG0371	1.74E-04	1.2236614
MSMEG0372	0.8486286	1.0273147
MSMEG0373	6.35E-11	1.6134111
MSMEG0374	0.076864064	1.2186918
MSMEG0375	5.82E-10	1.7706734
MSMEG0376	0.03248191	0.6509581
MSMEG0377	0.030708566	0.66385245
MSMEG0378	0.010306313	1.5411059
MSMEG0379	0.6510192	1.0673937
MSMEG0380	0.44746265	1.051871
MSMEG0381	0.09842306	0.8779586
MSMEG0382	0.31882387	0.9185687
MSMEG0383	1.27E-12	1.754819
MSMEG0384	0.9563456	0.99865913
MSMEG0385	0.27681035	1.1618488
MSMEG0386	4.58E-07	0.71694964
MSMEG0387	1.16E-11	1.7563006
MSMEG0390	0.85497963	1.0459285
MSMEG0391	0.043757822	0.9195612
MSMEG0392	0.28082007	1.428074
MSMEG0393	0.00206957	1.1083709
MSMEG0394	0.40558815	1.2514979
MSMEG0395	1.57E-04	1.4298197
MSMEG0396	0.81428254	0.98606426
MSMEG0397	0.7513246	0.9587867
MSMEG0398	0.14389004	0.9083624
MSMEG0399	0.50095344	1.1447172
MSMEG0400	2.26E-06	1.3736488
MSMEG0401	0.7531502	0.9406741
MSMEG0402	0.649531	1.0420228
MSMEG0403	0.6124044	0.9008201
MSMEG0404	0.22791131	0.7847266
MSMEG0405	0.001988532	1.4370369
MSMEG0406	0.001954305	1.8046618
MSMEG0407	0.49063396	1.1367141
MSMEG0408	0.4267841	1.1878811
MSMEG0409	2.43E-06	0.6235897
MSMEG0410	0.16198231	1.3863949
MSMEG0412	0.1868367	1.483902
MSMEG0413	1.73E-11	1.5967609
MSMEG0414	7.51E-10	0.5802259
MSMEG0415	0.6199089	1.0794144
MSMEG0416	4.56E-07	0.37730873
MSMEG0417	0.005823722	0.86318487
MSMEG0418	4.26E-06	0.7990573
MSMEG0419	0.5345782	1.2124659
MSMEG0420	0.3976613	0.82955503
MSMEG0421	2.71E-10	2.105873
MSMEG0423	0.54756004	1.0734352
MSMEG0424	8.33E-06	0.6236884
MSMEG0425	0.22977991	1.5067316
MSMEG0426	0.002023883	0.84577775
MSMEG0427	6.21E-11	1.4474691
MSMEG0428	0.010028466	0.79508424
MSMEG0429	0.001675122	0.51193106
MSMEG0430	0.030880526	0.9457628
MSMEG0431	1.40E-04	1.3853258
MSMEG0432	0.009709902	0.9311357
MSMEG0433	0.019623168	0.87940526
MSMEG0434	3.64E-05	1.3110322
MSMEG0435	9.57E-04	0.5163451
MSMEG0436	1.01E-05	0.6390241
MSMEG0437	0.9420195	0.9844857
MSMEG0438	1.20E-12	1.632432
MSMEG0439	0.09415906	0.69301224
MSMEG0440	1.35E-04	0.7527413
MSMEG0441	8.39E-10	1.5641645
MSMEG0442	0.03059354	1.4526881
MSMEG0444	3.75E-05	1.2353255
MSMEG0445	1.27E-07	0.37689152
MSMEG0446	0.89701134	0.96915436
MSMEG0447	5.89E-11	0.22105429
MSMEG0448	4.34E-16	1.7326325
MSMEG0449	0.037291855	0.61683774
MSMEG0450	0.079913825	0.8361125
MSMEG0451	1.14E-08	1.2541448
MSMEG0452	0.8296189	1.0187341
MSMEG0453	8.70E-12	0.5718801
MSMEG0454	0.19161853	1.107975
MSMEG0455	3.99E-04	0.82387835
MSMEG0456	7.63E-07	0.67832685
MSMEG0457	5.79E-06	0.70897675
MSMEG0458	2.52E-13	1.5874087
MSMEG0459	4.58E-13	1.5086409
MSMEG0460	2.23E-10	2.4871314
MSMEG0461	3.59E-05	1.4858202
MSMEG0462	0.005529353	0.4562457
MSMEG0463	1.79E-10	1.2800026
MSMEG0464	1.85E-11	0.695147
MSMEG0465	0.24420403	0.85092974
MSMEG0466	2.97E-10	1.8086181
