1	3030	23750	130	113	239	477	117	117	18	30	22	0	309	1032	1757	49	50	11	99	99	0	-0.015	0.124	0.063	0.099	6.189	0.036	0.018	120	663	Error	-4	260	122	983	0	0.060200166	-4.054088729	-4.467266443	1.965444831	31
2	3190	23740	100	151	562	1374	109	111	17	63	51	0	70	125	199	47	49	9	71	56	0	1.826	5.808	1.975	2.2	3.8	7.102	0.913	80	361	0.869	42	23	453	78	-50	-10000	-10000	0.392399006	0.95002642	26
3	3380	23740	120	143	257	468	111	112	21	61	34	0	89	104	68	49	50	10	96	84	0	0.8	2.655	0.835	0.831	3.158	6.711	0.737	120	527	-0.322	32	40	146	55	0	0.767982115	-0.380855381	-0.456041483	0.075186102	2
4	3540	23750	100	128	444	1123	112	111	19	46	32	0	71	110	141	50	51	10	66	51	0	0.762	5.533	1.333	1.619	3.901	8.247	0.861	80	394	-0.392	16	21	332	60	-50	-10000	-10000	0.392399006	0.95002642	26
5	3730	23750	120	328	386	272	109	112	28	100	100	0	189	199	55	50	60	184	14	2	0	1.576	1.859	1.608	1.656	1.388	0.732	0.114	120	512	0.656	219	139	277	149	0	1.202744776	0.266330534	0.27202621	0.263227118	15
6	3910	23750	130	33890	34211	3242	104	107	26	100	100	0	41471	41102	3829	50	61	189	100	100	0	0.816	0.831	0.834	0.831	1.085	0.826	0.986	120	482	-0.294	33786	41421	34107	41052	0	0.659481921	-0.600594985	-0.907218369	0.295341107	16
7	4070	23750	120	24948	24810	2841	102	110	83	100	100	0	44017	43432	5032	50	55	44	100	100	0	0.565	0.57	0.571	0.57	1.108	0.563	0.984	120	452	-0.823	24846	43967	24708	43382	0	0.457032455	-1.129631475	-1.227710985	0.134846849	16
8	4240	23750	100	120	592	1590	92	101	92	18	17	0	80	145	222	49	54	48	37	15	0	0.903	5.208	1.092	1.13	4.367	7.205	0.914	80	374	-0.147	28	31	500	96	-50	-10000	-10000	0.392399006	0.95002642	26
9	4420	23750	130	16174	15744	4421	79	85	59	100	100	0	1142	1098	281	47	48	9	100	100	0	14.699	14.905	14.992	14.833	1.127	15.057	0.986	120	571	3.878	16095	1095	15665	1051	0	11.70839523	3.549471447	3.374430973	0.175040474	2
10	4600	23750	130	2723	2719	399	74	80	61	100	100	0	766	772	111	46	47	9	100	100	0	3.679	3.643	3.74	3.648	1.174	3.668	0.95	120	558	1.879	2649	720	2645	726	0	2.929088827	1.550451945	0.089638984	1.460812961	2
11	4760	23750	100	92	495	1299	67	68	19	57	40	0	55	95	144	46	47	8	50	33	0	2.778	8.735	3.583	3.477	3.227	9.236	0.937	80	379	1.474	25	9	428	49	-50	-10000	-10000	0.392399006	0.95002642	26
12	4940	23750	100	75	398	1125	60	62	9	65	45	0	49	82	135	45	46	8	33	17	0	3.75	9.135	4.246	3.582	4.034	8.859	0.883	80	412	1.907	15	4	338	37	-50	-10000	-10000	0.392399006	0.95002642	26
13	5110	23760	100	66	382	1083	56	57	9	51	37	0	51	78	107	45	46	7	46	27	0	1.667	9.879	2.542	2.558	3.951	10.566	0.905	80	412	0.737	10	6	326	33	-50	-10000	-10000	0.392399006	0.95002642	26
14	5290	23760	100	67	261	668	52	53	7	66	52	0	50	66	72	45	45	7	41	22	0	3	9.952	2.833	2.879	4.863	10.336	0.798	80	421	1.585	15	5	209	21	-50	-10000	-10000	0.392399006	0.95002642	26
15	5480	23760	130	1968	1947	296	51	52	7	100	100	0	229	229	37	44	45	7	100	100	0	10.362	10.249	10.306	10.331	1.184	10.254	0.956	120	583	3.373	1917	185	1896	185	0	7.844345225	2.971653029	2.655395082	0.316257947	2
16	5660	23760	130	159	172	76	51	51	7	100	100	0	77	79	19	44	44	6	98	93	0	3.273	3.457	3.323	3.508	1.558	4.125	0.711	120	526	1.71	108	33	121	35	0	2.191668259	1.132029442	1.234852226	0.648235557	13
17	5830	23760	120	85	109	104	49	49	7	99	97	0	84	89	23	43	44	6	99	98	0	0.878	1.304	0.916	0.947	1.789	3.568	0.428	120	461	-0.188	36	41	60	46	0	0.76264361	-0.390919064	0.906635368	0.787029799	10
18	6010	23760	120	70	88	87	48	48	7	91	74	0	78	79	19	44	44	7	99	91	0	0.647	1.143	0.655	0.723	2.299	4.05	0.356	120	497	-0.628	22	34	40	35	0	0.60630167	-0.721892299	0.900728902	0.908899324	14
19	6190	23760	130	505	523	126	47	47	7	100	100	0	170	171	25	45	45	7	100	100	0	3.664	3.778	3.626	3.755	1.273	4.044	0.893	120	531	1.873	458	125	476	126	0	2.745078065	1.456847177	1.304843703	0.330340558	18
20	6350	23760	130	9450	9312	1392	47	48	11	100	100	0	12191	12020	1567	45	46	8	100	100	0	0.774	0.774	0.784	0.77	1.102	0.769	0.982	120	531	-0.369	9403	12146	9265	11975	0	0.626475167	-0.674670771	-0.61571143	0.113993506	20
21	6530	23760	130	1629	1736	376	45	47	11	100	100	0	609	630	124	44	45	8	100	100	0	2.804	2.886	2.859	2.882	1.164	2.916	0.965	120	566	1.487	1584	565	1691	586	0	2.234585157	1.160007025	1.495534267	0.335527242	2
22	6690	23760	100	65	186	403	44	45	6	85	67	0	55	70	42	44	44	7	57	42	0	1.909	5.462	2	2.483	2.852	10.6	0.667	80	398	0.933	21	11	142	26	-50	-10000	-10000	0.392399006	0.95002642	26
23	6870	23760	100	65	176	340	43	44	6	90	75	0	55	70	48	44	45	7	57	36	0	2	5.115	2.5	2.852	2.804	8.946	0.542	80	439	1	22	11	133	26	-50	-10000	-10000	0.392399006	0.95002642	26
24	7040	23770	80	80	129	105	42	43	7	78	73	0	61	67	26	44	45	6	69	61	0	2.235	3.783	3.266	3.011	2.759	4.589	0.67	52	279	1.16	38	17	87	23	-50	-10000	-10000	-10000	-10000	-10000
25	3020	23920	130	410	497	218	114	116	17	100	100	0	277	320	134	49	50	10	100	100	0	1.298	1.413	1.35	1.358	1.318	1.46	0.905	120	530	0.377	296	228	383	271	0	1.046359334	0.065378377	0.462750218	0.39737184	2
26	3200	23910	130	378	429	174	112	114	20	100	100	0	343	374	145	48	50	11	99	99	0	0.902	0.972	0.912	0.932	1.41	1.017	0.834	120	420	-0.149	266	295	317	326	0	0.742097943	-0.430318487	0.1179181	0.548236587	2
27	3370	23920	120	190	227	154	106	108	20	100	97	0	136	140	37	48	49	9	99	99	0	0.955	1.315	0.979	1.096	1.704	2.863	0.47	120	369	-0.067	84	88	121	92	0	0.831281535	-0.266590929	0.574981771	0.8415727	2
28	3540	23920	100	148	243	336	105	108	27	56	43	0	65	78	43	49	50	9	60	46	0	2.688	4.759	2.622	2.474	2.991	10.521	0.413	80	337	1.426	43	16	138	29	-50	-10000	-10000	0.392399006	0.95002642	26
29	3730	23920	130	1393	1434	362	107	110	25	100	100	0	1010	1044	263	49	50	10	100	100	0	1.338	1.334	1.317	1.352	1.343	1.34	0.919	120	366	0.42	1286	961	1327	995	0	1.080341814	0.111487845	0.821680863	0.710193018	2
30	3890	23920	140	29421	31039	8850	111	116	29	100	100	0	4258	4236	1234	50	52	17	100	99	0	6.965	7.388	7.11	7.641	1.39	7.463	0.965	156	302	2.8	29310	4208	30928	4186	0	5.602286634	2.486015799	2.565579317	0.079563519	2
31	4070	23920	130	1629	1695	337	108	119	96	100	100	0	683	751	257	50	56	49	100	100	0	2.403	2.264	2.388	2.364	1.262	2.19	0.917	120	332	1.265	1521	633	1587	701	0	1.89937666	0.925526031	0.38415492	0.541371111	2
32	4240	23920	120	753	772	225	97	104	88	100	98	0	277	282	71	49	54	45	97	96	0	2.877	2.897	2.905	2.997	1.522	3.093	0.874	120	379	1.525	656	228	675	233	0	2.175975954	1.121662614	0.636131205	0.485531409	2
33	4420	23920	130	1004	1038	264	83	90	68	100	100	0	917	952	244	49	50	9	100	100	0	1.061	1.058	1.027	1.066	1.275	1.058	0.924	120	419	0.086	921	868	955	903	0	0.863147298	-0.212321315	-0.247426322	0.035105008	2
34	4590	23920	100	131	398	883	76	77	12	96	90	0	63	95	85	48	49	9	58	42	0	3.667	6.851	4.195	4.508	2.51	11.737	0.687	80	319	1.874	55	15	322	47	-50	-10000	-10000	0.392399006	0.95002642	26
35	4770	23920	130	460	549	382	70	73	19	100	100	0	355	375	90	47	48	9	100	100	0	1.266	1.46	1.213	1.334	1.48	2.19	0.57	120	433	0.341	390	308	479	328	0	1.029100994	0.041384573	0.018894328	0.022490244	2
36	4950	23930	140	13540	14530	6154	62	64	12	100	100	0	2672	2786	1188	45	47	8	99	99	0	5.131	5.278	5.145	5.808	1.721	5.383	0.96	156	429	2.359	13478	2627	14468	2741	0	4.1297945	2.046069995	2.173855881	0.127785886	2
37	5130	23930	120	353	366	122	56	56	9	100	100	0	172	175	30	45	46	7	100	100	0	2.339	2.385	2.311	2.338	1.345	2.736	0.793	120	349	1.226	297	127	310	130	0	1.806004975	0.852801867	0.377147761	0.475654105	2
38	5300	23930	130	165	178	76	52	53	7	100	100	0	113	114	21	45	46	7	100	100	0	1.662	1.826	1.686	1.769	1.491	2.44	0.621	120	368	0.733	113	68	126	69	0	1.252037595	0.324277883	0.222932417	0.101345466	2
39	5470	23930	120	280	290	80	51	51	6	100	100	0	176	177	35	45	45	6	100	100	0	1.748	1.811	1.737	1.811	1.301	1.939	0.852	120	355	0.806	229	131	239	132	0	1.362412144	0.4461632	0.426681448	0.019481752	2
40	5650	23930	130	1450	1452	184	50	50	6	100	100	0	2064	2043	230	44	44	7	100	100	0	0.693	0.701	0.692	0.699	1.126	0.695	0.967	120	366	-0.529	1400	2020	1402	1999	0	0.561191713	-0.83343439	-0.533877295	0.299557095	2
41	5820	23930	130	225	267	195	49	49	7	100	100	0	185	195	52	44	45	7	100	100	0	1.248	1.444	1.215	1.325	1.444	2.293	0.58	120	371	0.32	176	141	218	151	0	0.990944665	-0.013123596	-0.153914656	0.14079106	2
42	5990	23930	130	54	73	79	46	47	7	51	25	0	104	107	22	45	45	6	100	100	0	0.136	0.435	0.153	0.184	3.103	2.286	0.129	120	405	-2.883	8	59	27	62	0	0.250490831	-1.9971703	-2.000193263	0.003022962	2
43	6180	23940	130	138	149	73	46	49	47	96	41	0	138	136	29	45	49	59	85	11	0	0.989	1.132	1.021	1.1	1.581	1.484	0.56	120	383	-0.016	92	93	103	91	0	0.80155136	-0.319133129	-0.064668332	0.254464797	2
44	6350	23940	120	206	209	40	47	51	49	100	97	0	148	154	27	45	51	61	99	28	0	1.544	1.486	1.488	1.532	1.52	1.509	0.85	120	365	0.626	159	103	162	109	0	1.162078201	0.216707157	-0.030219293	0.24692645	2
45	6530	23940	130	171	208	164	45	47	13	100	100	0	107	112	27	45	46	10	100	100	0	2.032	2.433	2.14	2.207	1.467	3.799	0.653	120	420	1.023	126	62	163	67	0	1.488643125	0.573997935	-0.009643891	0.583641826	2
46	6700	23930	110	138	171	144	44	44	6	100	100	0	83	87	20	45	46	7	100	95	0	2.474	3.024	2.494	2.685	1.645	5.379	0.535	80	394	1.307	94	38	127	42	0	1.647896847	0.720625937	0.598510431	0.122115506	2
47	6880	23940	130	194	215	120	43	43	6	100	100	0	155	156	28	45	46	7	100	100	0	1.373	1.55	1.413	1.459	1.422	2.13	0.639	120	442	0.457	151	110	172	111	0	1.062657766	0.087677044	-0.003017183	0.090694228	2
48	7040	23920	120	44	58	68	42	42	6	25	12	0	58	59	11	45	46	7	68	45	0	0.154	1.143	0.4	0.471	3.862	9.821	0.103	120	507	-2.7	2	13	16	14	0	0.419171525	-1.254387379	-1.99905302	0.744665641	2
49	3020	24090	140	293	365	293	115	116	17	100	98	0	271	297	123	49	51	10	100	99	0	0.802	1.008	0.82	0.86	1.641	1.78	0.465	156	602	-0.319	178	222	250	248	0	0.678122529	-0.560382119	-0.438599014	0.121783105	2
50	3190	24080	90	314	378	213	119	121	24	98	92	0	166	218	157	51	54	15	96	90	0	1.696	1.551	1.684	1.678	1.375	1.507	0.911	52	278	0.762	195	115	259	167	-100	-10000	-10000	-10000	-10000	-10000
51	3370	24090	140	2746	2741	874	114	118	24	100	100	0	1697	1650	558	51	53	14	99	98	0	1.599	1.643	1.643	1.725	1.473	1.67	0.921	156	373	0.677	2632	1646	2627	1599	0	1.285412757	0.362231695	0.007429345	0.35480235	2
52	3550	24090	140	196	274	417	106	109	21	98	91	0	341	378	141	50	51	11	99	99	0	0.309	0.512	0.273	0.32	1.928	2.376	0.157	156	350	-1.693	90	291	168	328	0	0.297016793	-1.751383595	-1.332801721	0.418581874	2
53	3720	24090	130	448	504	272	102	105	18	100	100	0	160	175	59	50	51	9	100	100	0	3.145	3.216	3.244	3.201	1.539	4.349	0.639	120	319	1.653	346	110	402	125	0	2.343103329	1.228420577	0.57695664	0.651463937	2
