1	2830	24780	110	107	184	262	98	99	13	36	27	0	255	764	1105	41	42	9	100	100	0	0.042	0.119	0.092	0.125	4.579	0.025	0.013	80	512	-4.572	9	214	86	723	0	0.155382334	-2.686105607	-3.674316578	1.815987024	30
2	3000	24780	100	105	168	198	93	93	13	43	30	0	54	62	29	41	42	9	58	36	0	0.923	3.571	2	1.749	4.241	7.365	0.573	80	391	-0.115	12	13	75	21	-50	-10000	-10000	0.284741777	0.460494403	21
3	3180	24770	120	102	113	61	87	93	121	3	2	0	76	79	19	40	46	119	0	0	0	0.417	0.667	0.467	0.464	2.705	0.715	0.93	120	516	-1.263	15	36	26	39	0	-10000	-10000	-0.192882552	0	1
4	3350	24770	100	100	154	235	80	88	136	10	5	0	56	67	43	40	49	135	1	1	0	1.25	2.741	1.333	1.409	3.137	5.729	0.512	80	408	0.322	20	16	74	27	-50	-10000	-10000	0.284741777	0.460494403	21
5	3540	24770	120	205	217	62	74	77	31	100	100	0	190	192	35	41	44	23	100	100	0	0.879	0.947	0.904	0.923	1.364	1	0.737	120	513	-0.186	131	149	143	151	0	0.950574279	-0.07312873	-0.062686735	0.318724938	14
6	3710	24760	130	25823	24892	3173	74	83	87	100	100	0	27818	26968	3339	42	49	89	100	100	0	0.927	0.922	0.927	0.921	1.101	0.919	0.986	120	478	-0.109	25749	27776	24818	26926	0	0.982951557	-0.024807777	-0.296586624	0.27744305	16
7	3880	24760	120	19938	19555	1889	76	87	89	100	100	0	31258	30217	3118	41	49	91	100	100	0	0.636	0.646	0.643	0.646	1.073	0.637	0.985	120	463	-0.652	19862	31217	19479	30176	0	0.674902683	-0.567248607	-0.706116119	0.178281666	16
8	4050	24760	100	101	165	236	71	74	19	61	40	0	81	104	62	40	43	13	85	61	0	0.732	1.469	0.667	0.869	2.976	4.947	0.32	80	391	-0.451	30	41	94	64	-50	-10000	-10000	0.284741777	0.460494403	21
9	4240	24750	130	9917	9150	2604	69	72	32	100	100	0	8578	8010	2258	40	42	17	100	100	0	1.153	1.139	1.143	1.137	1.11	1.143	0.988	120	602	0.206	9848	8538	9081	7970	0	1.222457872	0.289784749	0.208707317	0.081077432	2
10	4420	24750	130	2264	2263	298	63	67	34	100	100	0	1581	1589	232	40	41	17	100	100	0	1.428	1.42	1.413	1.423	1.084	1.405	0.98	120	555	0.514	2201	1541	2200	1549	0	1.507107083	0.591781927	-0.322083472	0.913865399	2
11	4580	24750	100	88	264	574	63	64	10	73	55	0	48	72	70	39	40	6	70	45	0	2.778	6.091	2.25	2.578	2.806	8.166	0.941	80	353	1.474	25	9	201	33	-50	-10000	-10000	0.284741777	0.460494403	21
12	4750	24750	100	79	232	457	66	67	11	53	40	0	50	68	60	40	40	6	63	45	0	1.3	5.929	2.405	2.023	3.618	7.954	0.859	80	394	0.379	13	10	166	28	-50	-10000	-10000	0.284741777	0.460494403	21
13	4930	24750	100	79	213	434	65	65	10	58	41	0	48	64	57	39	40	6	57	42	0	1.556	5.92	2.444	2.159	3.702	7.879	0.852	80	428	0.637	14	9	148	25	-50	-10000	-10000	0.284741777	0.460494403	21
14	5110	24740	100	75	278	698	64	65	12	43	32	0	50	77	101	39	40	6	65	43	0	1	5.632	2.388	2.206	3.499	6.906	0.962	80	421	0	11	11	214	38	-50	-10000	-10000	0.284741777	0.460494403	21
15	5300	24740	130	2870	2864	269	62	63	12	100	100	0	1701	1673	178	39	40	12	100	100	0	1.69	1.715	1.708	1.724	1.114	1.711	0.984	120	564	0.757	2808	1662	2802	1634	0	1.780928104	0.832629276	0.698359472	0.134269804	2
16	5470	24740	130	170	188	93	57	58	10	99	99	0	141	139	32	38	39	12	98	97	0	1.097	1.297	1.138	1.242	1.49	1.733	0.682	120	502	0.134	113	103	131	101	0	1.110346758	0.151010296	0.303539037	0.266949494	13
17	5650	24730	120	80	94	59	56	57	8	87	68	0	74	75	18	37	38	6	98	95	0	0.649	1	0.683	0.687	2.373	2.551	0.35	120	458	-0.624	24	37	38	38	0	0.865515042	-0.208369202	0.221763298	0.290404515	10
18	5820	24730	120	79	108	119	57	57	8	87	67	0	70	74	22	37	38	6	100	97	0	0.667	1.378	0.687	0.719	2.418	4.668	0.47	120	430	-0.585	22	33	51	37	0	0.895327227	-0.159513036	0.19036501	0.324733047	15
19	5990	24730	130	447	448	113	55	56	10	100	100	0	280	276	44	38	38	7	99	99	0	1.62	1.651	1.606	1.636	1.23	1.753	0.905	120	504	0.696	392	242	393	238	0	1.706349382	0.770913074	0.52404303	0.213648232	19
20	6170	24730	130	5904	5828	927	55	55	9	100	100	0	15477	15294	2514	38	39	7	100	100	0	0.379	0.378	0.376	0.38	1.082	0.375	0.988	120	500	-1.4	5849	15439	5773	15256	0	0.402544588	-1.312779502	-1.256263432	0.173630316	20
21	6340	24720	130	7373	7567	1693	52	53	10	100	100	0	6008	6203	1156	38	39	6	100	100	0	1.226	1.219	1.22	1.209	1.082	1.24	0.977	120	536	0.294	7321	5970	7515	6165	0	1.301126506	0.379761239	0.351269722	0.028491517	2
22	6510	24720	100	96	328	780	52	53	10	82	63	0	58	107	108	37	38	6	90	72	0	2.095	3.943	1.571	1.778	2.886	8.172	0.646	80	412	1.067	44	21	276	70	-50	-10000	-10000	0.284741777	0.460494403	21
23	6690	24720	100	83	210	416	51	52	8	87	68	0	58	84	70	37	38	5	90	71	0	1.524	3.383	1.672	1.85	2.93	8.408	0.407	80	412	0.608	32	21	159	47	-50	-10000	-10000	0.284741777	0.460494403	21
24	6860	24720	100	64	303	662	49	50	8	61	47	0	47	71	76	38	38	5	65	47	0	1.667	7.697	3.45	2.765	3.669	9.961	0.733	80	450	0.737	15	9	254	33	-50	-10000	-10000	0.221608622	0.121770469	3
