1	2060	22710	120	412	507	331	380	403	120	31	18	0	1056	1205	791	206	216	67	96	92	0	0.038	0.127	0.233	1.133	3.632	0.05	0.022	120	597	-4.731	32	850	127	999	0	0.080644252	-3.63228449	-6.531682153	2.745970093	32
2	2230	22720	70	715	734	357	422	446	156	62	50	0	283	352	166	218	229	64	50	43	0	4.508	2.328	2.622	3.773	3.387	1.451	0.439	32	222	2.172	293	65	312	134	-100	-10000	-10000	0.306027263	0.389053057	38
3	2430	22690	100	492	510	166	429	453	137	26	11	0	299	318	137	224	240	79	48	21	0	0.84	0.862	1.284	3.889	13.772	0.506	0.168	80	459	-0.252	63	75	81	94	-50	-10000	-10000	0.553485145	0	1
4	2590	22710	90	761	872	426	504	571	257	50	26	0	356	396	154	256	286	129	42	15	0	2.57	2.629	2.403	4.505	5.722	1.608	0.411	52	378	1.362	257	100	368	140	-100	-10000	-10000	0.306027263	0.389053057	38
5	2780	22690	100	487	557	238	482	551	270	13	5	0	298	314	116	252	279	126	20	5	0	0.109	1.21	1.993	3.173	6.289	1.509	0.418	80	417	-3.202	5	46	75	62	-50	-10000	-10000	0.066706629	0.133724966	6
6	2930	22710	120	3893	3852	1771	451	465	121	99	96	0	3569	3444	1864	237	248	84	95	95	0	1.033	1.06	1.066	1.576	2.321	0.99	0.938	120	515	0.047	3442	3332	3401	3207	0	1.278524673	0.354480002	0.347406984	0.144272828	15
7	3120	22710	110	1268	1219	289	425	436	113	100	97	0	726	739	216	224	230	65	100	98	0	1.679	1.542	1.579	1.696	0.755	1.377	0.787	80	500	0.748	843	502	794	515	0	2.038992945	1.027856783	0.924199272	0.236629626	15
8	3310	22690	100	391	492	329	390	394	93	27	17	0	219	267	141	208	218	57	26	16	0	0.091	1.729	2.453	6.987	11.231	1.421	0.41	80	428	-3.459	1	11	102	59	-50	-10000	-10000	0.306027263	0.389053057	38
9	3460	22700	110	1826	2069	844	392	401	93	100	100	0	2263	2598	1430	209	219	57	100	100	0	0.698	0.702	0.707	0.809	0.371	0.608	0.884	80	435	-0.518	1434	2054	1677	2389	0	0.868775201	-0.202945172	-0.26674718	0.063802007	2
10	3640	22700	110	1874	1901	368	392	401	93	100	100	0	1059	1084	214	211	220	69	100	100	0	1.748	1.729	1.803	1.779	0.435	1.567	0.861	80	513	0.805	1482	848	1509	873	0	2.13700541	1.095590561	1.010218549	0.085372012	2
11	3840	22690	100	436	511	308	390	400	93	36	16	0	235	276	157	213	219	59	30	21	0	2.091	1.921	1.418	3.876	12.179	1.05	0.333	80	445	1.064	46	22	121	63	-50	-10000	-10000	0.306027263	0.389053057	38
12	4010	22690	100	434	514	277	397	401	93	28	17	0	229	271	146	214	226	73	28	13	0	2.467	2.053	1.572	4.214	7.271	0.866	0.267	80	426	1.303	37	15	117	57	-50	-10000	-10000	0.306027263	0.389053057	38
13	4190	22690	100	397	487	347	406	416	103	27	17	0	221	277	247	214	221	63	21	11	0	-1.286	1.286	1.777	3.56	5.026	1.151	0.572	80	434	Error	-9	7	81	63	-50	-10000	-10000	0.306027263	0.389053057	38
14	4360	22690	100	440	511	268	411	419	97	32	16	0	216	262	163	222	230	68	17	12	0	-4.833	2.5	1.784	3.033	4.881	1.112	0.399	80	413	Error	29	-6	100	40	-50	-10000	-10000	0.306027263	0.389053057	38
15	4510	22700	100	635	668	201	418	426	122	67	42	0	424	461	164	223	235	118	82	40	0	1.08	1.05	0.989	1.672	2.277	0.748	0.424	80	435	0.11	217	201	250	238	0	1.325603188	0.406648977	0.305760094	0.100888884	2
16	4710	22680	100	436	477	164	420	425	113	23	10	0	239	269	120	222	231	66	25	16	0	0.941	1.213	2.028	4.62	8.067	0.696	0.169	80	476	-0.087	16	17	57	47	-50	-10000	-10000	0.307749064	0.488348261	5
17	4890	22680	100	407	465	225	412	423	99	21	12	0	230	251	108	222	227	60	23	12	0	-0.625	1.828	2.123	3.789	6.408	0.952	0.238	80	454	Error	-5	8	53	29	-50	-10000	-10000	0.221544796	0.27870518	4
18	5060	22680	100	468	491	207	412	436	127	22	7	0	247	278	131	222	232	68	28	13	0	2.24	1.411	1.759	3.302	4.197	0.813	0.251	80	440	1.163	56	25	79	56	-50	-10000	-10000	0.216318214	0.326431345	5
19	5240	22690	110	925	1022	420	449	556	340	66	26	0	749	755	212	243	280	151	98	82	0	0.941	1.119	0.926	1.224	0.849	1.06	0.47	80	505	-0.088	476	506	573	512	0	1.168018759	0.224063445	-8.31E-05	0.213349091	16
20	5420	22680	120	4686	4703	2474	441	485	197	98	97	0	3378	3534	2155	241	260	126	95	93	0	1.353	1.294	1.368	1.651	1.7	1.208	0.949	120	566	0.436	4245	3137	4262	3293	0	1.671754968	0.741363405	0.699084688	0.117585566	19
21	5590	22680	100	632	725	277	453	479	155	57	28	0	548	589	262	243	263	172	75	38	0	0.587	0.786	0.679	0.946	0.781	0.575	0.39	80	420	-0.769	179	305	272	346	0	0.765284365	-0.38593217	-0.219482563	0.166449606	2
22	5760	22670	80	686	907	531	463	504	204	50	40	0	336	415	247	238	269	209	30	15	0	2.276	2.508	2.667	5.684	8.948	1.023	0.465	52	301	1.186	223	98	444	177	-100	-10000	-10000	0.306027263	0.389053057	38
23	5940	22680	100	471	578	331	419	430	98	36	23	0	244	291	158	221	227	72	27	13	0	2.261	2.271	2.362	3.859	4.58	1.107	0.389	80	476	1.177	52	23	159	70	-50	-10000	-10000	0.306027263	0.389053057	38
