2982692		0	0	
2982713		0	0	
2982734		0	0	
2982755		0	0	
2982776	-0.7496	1347.6	801.5	0.7496
2982797		0	0	
2982818		0	0	
2982839		0	0	
2982860	-0.5883	543.5	361.5	0.5883
2982881		0	0	
2982902		0	0	
2982923	-0.2023	576.4	501	0.2023
2982944		0	0	
2982965		0	0	
2982986	-0.5902	898.6	596.9	0.5902
2983007	-1.3439	1663.7	655.4	1.3439
2983028	-1.4234	2040	760.6	1.4234
2983049		0	0	
2983070		0	0	
2983091		0	0	
2983112		0	0	
2984456		0	0	
2984477		0	0	
2984498		0	0	
2984519		0	0	
2984540	0.5786	526.5	786.3	-0.5786
2984561		0	0	
2984582	0.3234	355.4	444.7	-0.3234
2984603	-1.5977	2972.5	982.1	1.5977
2984624		0	0	
2984645		0	0	
2984666		0	0	
2984687	-0.1843	920.5	810.1	0.1843
2984708		0	0	
2984729		0	0	
2984750		0	0	
2984771		0	0	
2984792	-0.8834	1447.9	784.9	0.8834
2984813		0	0	
2984834	-0.8749	1352.5	737.5	0.8749
2984855		0	0	
2984876		0	0	
2986220		0	0	
2986241		0	0	
2986262		0	0	
2986283		0	0	
2986304	-1.4068	2625	990	1.4068
2986325	-1.7403	5594.2	1674.4	1.7403
2986346		0	0	
2986367	0.0681	1909.1	2001.4	-0.0681
2986388	-0.2235	583.2	499.5	0.2235
2986409		0	0	
2986430		0	0	
2986451		0	0	
2986472		0	0	
2986493		0	0	
2986514	-0.3659	1022.7	793.6	0.3659
2986535	-1.7887	1821.8	527.3	1.7887
2986556		0	0	
2986577	0.1155	397	430.1	-0.1155
2986598	0.6429	424.1	662.2	-0.6429
2986619		0	0	
2986640		0	0	
2987984		0	0	
2988005		0	0	
2988026	-0.9612	2158.4	1108.6	0.9612
2988047	0.4285	382.8	515.2	-0.4285
2988068	4.0227	402.1	6535.8	-4.0227
2988089		0	0	
2988110	-1.1891	1510.8	662.6	1.1891
2988131	-1.1715	5449	2419.1	1.1715
2988152	-1.7538	2236.9	663.3	1.7538
2988173		0	0	
2988194		0	0	
2988215	-0.9802	1499.5	760.1	0.9802
2988236	-1.2541	1071.9	449.4	1.2541
2988257		0	0	
2988278		0	0	
2988299		0	0	
2988320	-0.9232	993.3	523.8	0.9232
2988341	-0.8796	1328.2	721.9	0.8796
2988362		0	0	
2988383		0	0	
2988404	2.066	477.3	1998.6	-2.0660
2982693		0	0	
2982714		0	0	
2982735		0	0	
2982756		0	0	
2982777	-1.2168	1367.2	588.2	1.2168
2982798		0	0	
2982819	-1.6698	2089.7	656.8	1.6698
2982840		0	0	
2982861		0	0	
2982882	-0.0959	659.4	617	0.0959
2982903		0	0	
2982924		0	0	
2982945		0	0	
2982966		0	0	
2982987	0.2485	213.3	253.4	-0.2485
2983008	-2.0378	1346.8	328	2.0378
2983029		0	0	
2983050		0	0	
2983071		0	0	
2983092	-1.1178	836.6	385.5	1.1178
2983113		0	0	
2984457		0	0	
2984478		0	0	
