11	CHIP2730	3790	39820	229.34166	84.441177	208.024872	205.751221	189.487106	12000	69.193634	0.956701	0.993912	0.993729	1.114655	0.297241	348.312134	125.867645	278.015228	241.337433	190.157852	17300	69.193634	0.966325	0.991112	0.99192	1.443258	0.384869	1	1	1	1	1	0	1	1	1	1	1	0	1	144.900483	222.444489	0.008925529	0.012013341	-0.1290303	0.742968038
12	CHIP2746	4020	39810	271.482758	62.867645	238.750671	151.944107	190.32518	11600	46.862503	0.964974	0.993271	0.995338	1.786728	0.476461	340.831177	151.264709	277.625916	245.734268	190.992981	15400	46.862503	0.968518	0.991989	0.992729	1.386991	0.369864	1	1	1	1	1	0	1	1	1	1	1	0	1	208.615113	189.566468	0.0128502	0.01023773	0.0987063	1.255180541
13	CHIP3308	4270	39810	642.432556	107	540.049255	195.321701	189.487106	17800	46.862503	0.964475	0.984772	0.994621	3.2891	0.810932	558.930786	209.455887	425.606415	261.043976	190.157852	13000	46.862503	0.959802	0.989357	0.993881	2.141137	0.57097	1	1	1	1	1	1	1	1	1	1	1	0	1	535.432556	349.474899	0.032981385	0.018873748	0.2424113	1.747474049
14	CHIP3324	4520	39830	356.622223	122.558823	288.594391	213.631882	183.339935	13500	59.476479	0.952045	0.991348	0.994225	1.669331	0.445155	481.877563	190.102936	329.295013	307.205231	187.630173	14700	59.476479	0.967485	0.990578	0.988937	1.568585	0.418289	1	1	1	1	1	0	1	1	1	1	1	0	1	234.0634	291.774627	0.014417754	0.015757586	-0.0385923	0.914972277
15	CHIP0790	4760	39820	291.153229	70.426468	238.434082	151.70517	188.645309	12400	45.346218	0.963534	0.993149	0.996063	1.919204	0.511788	448.153229	177.911758	287.286346	249.866638	188.645309	12400	45.346218	0.97205	0.991608	0.99379	1.79357	0.478285	1	1	1	1	1	0	1	1	1	1	1	0	1	220.726761	270.241471	0.013596249	0.014594666	-0.0307753	0.931590268
16	CHIP0806	5010	39820	248.42157	92.941177	200.808533	196.71965	191.159576	10200	45.346218	0.966601	0.994354	0.99382	1.26282	0.336752	444.031006	182.735291	353.465271	304.047699	190.992981	12900	45.346218	0.965868	0.99054	0.992661	1.460399	0.38944	1	1	1	1	1	0	1	1	1	1	1	0	1	155.480393	261.295715	0.009577226	0.014111541	-0.1683353	0.678680374
17	CHIP0822	5270	39840	819.096619	100.838234	805.037476	205.787277	182.295258	17600	67.142609	0.955787	0.977051	0.993439	3.980307	0.832785	779.862732	304.529419	269.805267	353.629822	179.124664	5100	67.142609	0.936436	0.992546	0.989815	2.205308	0.588082	1	1	1	1	1	1	1	1	1	1	1	0	1	718.258385	475.333313	0.044243025	0.02567086	0.2364043	1.723472671
18	CHIP0846	5520	39830	316.671539	81.529411	320.830872	180.464111	185.583237	13700	59.476479	0.951592	0.990685	0.994438	1.754762	0.467936	610.708313	238.338242	293.018158	300.022125	188.307541	12000	59.476479	0.962129	0.99263	0.992065	2.035544	0.542812	1	1	1	1	1	0	1	1	1	1	1	0	1	235.142128	372.370071	0.014484201	0.020110225	-0.1425223	0.720240644
19	CHIP2583	1250	40000	326.701019	104.176468	357.046814	240.124161	187.120529	9700	41.845375	0.945316	0.987869	0.992401	1.36055	0.362813	354.364349	121.794121	334.9198	231.688202	187.799744	12900	41.845375	0.956756	0.989128	0.992546	1.529488	0.407863	1	1	1	1	1	0	1	1	1	1	1	0	1	222.524551	232.570228	0.013706988	0.012560192	0.0379463	1.091304041
20	CHIP2599	1500	40000	288.362061	102.176468	267.213623	265.640747	187.460449	11600	41.845375	0.954206	0.99231	0.992111	1.085534	0.289476	293.088013	118.852943	274.120026	256.216095	186.779999	12500	41.845375	0.961632	0.991989	0.991432	1.143909	0.305043	1	1	1	1	1	0	1	1	1	1	1	0	1	186.185593	174.23507	0.011468594	0.009409742	0.0859323	1.218800004
21	CHIP2631	1750	40010	325.323822	65.205879	295.704926	146.84082	187.290573	10500	33.492001	0.950035	0.991196	0.995598	2.215486	0.590796	339.577179	172.764709	298.886688	311.733917	190.992981	14900	33.492001	0.967378	0.989426	0.991768	1.089317	0.290485	1	1	1	1	1	0	1	1	1	1	1	0	1	260.117943	166.81247	0.016022653	0.009008877	0.2500643	1.778540449
22	CHIP2655	2000	40010	303.823517	51.544117	278.369385	122.807144	190.826248	10200	33.492001	0.958833	0.991425	0.996292	2.473989	0.65973	284.427338	141.147064	281.069061	226.429138	188.813965	11700	33.492001	0.969107	0.993172	0.993736	1.256143	0.334971	1	1	1	1	1	0	1	1	1	1	1	0	1	252.2794	143.280274	0.015539817	0.007737997	0.3028173	2.008247962
23	CHIP3247	2250	40020	249.282608	53.191177	242.476425	133.467224	186.950348	9200	26.313358	0.960862	0.992355	0.996178	1.867744	0.498065	293.235291	114.5	263.350006	244.256195	187.120529	13600	26.313358	0.96624	0.992218	0.991425	1.200523	0.32014	1	1	1	1	1	0	1	1	1	1	1	0	1	196.091431	178.735291	0.01207877	0.009652781	0.0973703	1.251325379
24	CHIP3263	2490	40020	382.845459	103.882355	300.678223	216.278458	186.097076	11000	19.542253	0.953548	0.991295	0.993874	1.770151	0.47204	439.504517	156.852936	304.386169	205.770355	187.460449	11100	19.542253	0.956664	0.992882	0.994553	2.135898	0.569573	1	1	1	1	1	0	1	1	1	1	1	0	1	278.963104	282.651581	0.01718347	0.015264886	0.0514173	1.125686082
25	CHIP3817	2740	40020	255.264954	91.073532	226.180405	164.119202	190.992981	11700	19.542253	0.965042	0.99353	0.995026	1.555363	0.414764	500.769226	151.338242	288.582916	208.956299	184.551254	7800	19.542253	0.952458	0.99115	0.993263	2.396526	0.639074	1	1	1	1	1	0	1	1	1	1	1	0	1	164.191422	349.430984	0.010113805	0.018871376	-0.2708893	0.53593362
26	CHIP3833	2990	40020	309.5	116.794121	284.284729	200.961761	188.645309	10800	19.542253	0.967398	0.99173	0.994926	1.540094	0.410692	341.41095	128.088242	302.311584	235.428833	191.49231	14600	19.542253	0.968341	0.990936	0.992905	1.450166	0.386711	1	1	1	1	1	0	1	1	1	1	1	0	1	192.705879	213.322708	0.011870228	0.01152071	0.0129803	1.030338255
27	CHIP3849	3250	40030	329.307678	104.867645	283.087402	190.469955	190.157852	13000	21.519098	0.965263	0.991661	0.993568	1.728922	0.461046	359.243896	120.735291	274.391266	256.652008	190.32518	16400	21.519098	0.966097	0.991714	0.991508	1.399731	0.373262	1	1	1	1	1	0	1	1	1	1	1	0	1	224.440033	238.508605	0.013824977	0.0128809	0.0307183	1.073292811
28	CHIP2425	3510	40040	314.770355	129.632355	257.555542	223.789734	182.64415	13500	30.728544	0.960274	0.992874	0.994034	1.406545	0.375079	435.453949	159.867645	317.240753	231.32486	191.824478	15200	30.728544	0.975456	0.991722	0.993385	1.882435	0.501983	1	1	1	1	1	0	1	1	1	1	1	0	1	185.138	275.586304	0.011404065	0.014883319	-0.1156403	0.766231296
29	CHIP2441	3770	40060	202.904251	91.382355	200.23642	202.395874	184.895889	9400	46.862503	0.952315	0.993149	0.994225	1.002512	0.267336	361.099243	174.926468	229.706268	256.476776	192.65239	13100	46.862503	0.972963	0.992409	0.992149	1.407922	0.375446	1	1	1	1	1	0	1	1	1	1	1	0	1	111.521896	186.172775	0.006869486	0.01005445	-0.1654343	0.683228416
30	CHIP2457	4010	40050	506.439178	92.970589	493.458893	193.791077	183.339935	14800	33.39045	0.949726	0.985748	0.994728	2.613326	0.696887	544.512207	225.764709	264.420868	299.938019	186.779999	12300	33.39045	0.960355	0.991882	0.992691	1.815416	0.484111	1	1	1	1	1	0	1	1	1	1	1	0	1	413.468589	318.747498	0.025468691	0.017214283	0.1701183	1.479509255
31	CHIP3851	4250	40050	276.376465	51.867645	259.200958	107.708549	187.290573	8500	24.585138	0.955612	0.99086	0.997047	2.565966	0.684258	496.089874	212.147064	332.930847	310.780792	188.982483	8900	24.585138	0.96243	0.990852	0.991135	1.596269	0.425672	1	1	1	1	1	0	1	1	1	1	1	0	1	224.50882	283.94281	0.013829215	0.015334621	-0.0448763	0.901829588
32	CHIP2427	4500	40070	300.082489	124.647057	230.723434	242.822876	188.476501	9700	39.31649	0.955052	0.99337	0.994553	1.235808	0.329549	468.162964	211.426468	261.300812	280.589752	187.630173	13500	39.31649	0.963285	0.993065	0.993271	1.668496	0.444932	1	1	1	1	1	0	1	1	1	1	1	0	1	175.435432	256.736496	0.010806409	0.013865316	-0.1082483	0.779384294
33	CHIP2443	4740	40060	252.448822	104.955879	214.905579	217.268204	187.799744	12700	25.780119	0.95836	0.993462	0.994148	1.161923	0.309846	527.577209	176.5	336.065033	263.919952	187.969162	14900	25.780119	0.968875	0.990677	0.994019	1.999005	0.533068	1	1	1	1	1	0	1	1	1	1	1	0	1	147.492943	351.077209	0.009085218	0.018960282	-0.3195093	0.47917103
34	CHIP2459	4990	40060	249.091843	71.661766	195.14563	140.778809	186.097076	9800	25.780119	0.959518	0.993294	0.996147	1.769385	0.471836	598.989136	269.073517	268.877411	363.246826	184.378693	9200	25.780119	0.963523	0.99218	0.988792	1.648987	0.43973	1	1	1	1	1	0	1	1	1	1	1	0	1	177.430077	329.915619	0.010929275	0.017817429	-0.2122543	0.61340359
35	CHIP3724	5250	40080	600.884827	126.617645	537.212036	279.55542	187.460449	19100	48.129669	0.954452	0.983696	0.991486	2.14943	0.573181	624.060608	281.191162	248.175186	372.856232	185.925949	6600	48.129669	0.948854	0.992798	0.989357	1.67373	0.446328	1	1	1	1	1	0	1	1	1	1	1	0	1	474.267182	342.869446	0.029213742	0.018517014	0.1980163	1.577670252
36	CHIP4036	5500	40070	299.906769	108.632355	269.440338	203.615967	191.159576	11800	39.31649	0.970258	0.992416	0.994293	1.472904	0.392774	449.598602	232.220581	284.473999	417.635864	188.138428	14200	39.31649	0.96497	0.990845	0.987602	1.076533	0.287075	1	1	1	1	1	0	1	1	1	1	1	0	1	191.274414	217.378021	0.011782053	0.011739721	0.0015633	1.003605883
37	CHIP2453	1240	40230	315.810822	48.955883	290.303802	125.72541	178.055252	7400	57.43853	0.938191	0.992363	0.99678	2.511909	0.669842	283.47525	112.014709	251.145126	194.985153	187.799744	10100	57.43853	0.960332	0.993561	0.995354	1.45383	0.387688	1	1	1	1	1	0	1	1	1	1	1	0	1	266.854939	171.460541	0.016437636	0.009259901	0.2492333	1.775141611
38	CHIP3718	1490	40230	282.87912	66.338234	258.247498	146.634247	181.595459	9100	57.43853	0.943663	0.992447	0.996025	1.929148	0.514439	327.230774	113.602943	259.663818	211.826752	183.860046	11700	57.43853	0.946853	0.992096	0.994888	1.544804	0.411948	1	1	1	1	1	0	1	1	1	1	1	0	1	216.540886	213.627831	0.013338409	0.011537189	0.0630043	1.156122963
39	CHIP3734	1740	40240	249.732285	117.058823	243.14946	230.993759	188.813965	12700	47.643085	0.960754	0.992073	0.993088	1.081121	0.288299	303.123199	120.191177	269.584503	212.049011	185.583237	13800	47.643085	0.95027	0.990959	0.993179	1.429496	0.381199	1	1	1	1	1	0	1	1	1	1	1	0	1	132.673462	182.932022	0.008172373	0.00987943	-0.0823843	0.827210952
40	CHIP4046	1990	40240	289.039612	84	219.706894	165.532166	184.551254	10100	47.643085	0.958117	0.992859	0.995743	1.746124	0.465633	342.269226	143.808823	286.495941	251.473404	187.290573	15600	47.643085	0.954005	0.991676	0.992393	1.361055	0.362948	1	1	1	1	1	0	1	1	1	1	1	0	1	205.039612	198.460403	0.012629957	0.010718056	0.0712863	1.178381325
41	CHIP4062	2240	40250	280.438202	69.338234	297.602936	175.096863	185.925949	8900	37.954475	0.946836	0.991219	0.994171	1.601618	0.427098	346.581818	140.941177	263.895599	223.242584	189.822784	11000	37.954475	0.960882	0.993019	0.993202	1.55249	0.413997	1	1	1	1	1	0	1	1	1	1	1	0	1	211.099968	205.640641	0.013003261	0.011105832	0.0685013	1.170849749
42	CHIP4078	2480	40250	330.375	63.441177	310.851166	142.069611	188.645309	13600	36.469837	0.966663	0.99086	0.996437	2.325445	0.620119	352.666656	160.485291	359.844147	261.980499	190.826248	14400	36.469837	0.964047	0.988174	0.993507	1.346156	0.358975	1	1	1	1	1	0	1	1	1	1	1	0	1	266.933823	192.181365	0.016442495	0.01037895	0.1998143	1.584215585
43	CHIP4128	2730	40250	281.907562	84.544121	225.917038	215.438004	188.307541	11900	36.469837	0.958334	0.992943	0.993019	1.308532	0.348942	521.559998	187.161758	273.615631	245.889343	183.339935	7500	36.469837	0.953331	0.99086	0.993591	2.121117	0.565631	1	1	1	1	1	0	1	1	1	1	1	0	1	197.363441	334.39824	0.012157123	0.018059518	-0.1718753	0.673169877
44	CHIP4152	2980	40250	256.161285	128.25	230.121964	233.324097	187.290573	12400	36.469837	0.960134	0.992882	0.993462	1.097878	0.292767	334.384613	160.367645	268.770172	269.376678	189.655014	15600	36.469837	0.964418	0.992882	0.992195	1.241327	0.331021	1	1	1	1	1	0	1	1	1	1	1	0	1	127.911285	174.016968	0.007879034	0.009397964	-0.0765613	0.838376726
45	CHIP4176	3240	40260	317.226288	111.838234	273.374146	217.997711	187.969162	13700	28.481941	0.956004	0.991852	0.99247	1.455182	0.388048	328.226196	120.588234	282.358429	211.021973	189.655014	16800	28.481941	0.963684	0.992218	0.99427	1.555412	0.414777	1	1	1	1	1	0	1	1	1	1	1	0	1	205.388054	207.637962	0.01265142	0.0112137	0.0523903	1.128211108
46	CHIP3432	3500	40270	296.270691	87.235291	309.12677	235.737274	184.033096	13300	26.313358	0.956113	0.989685	0.990875	1.256783	0.335142	438.393951	165.426468	290.670013	255.672379	190.157852	13200	26.313358	0.97072	0.991531	0.993759	1.714671	0.457246	1	1	1	1	1	0	1	1	1	1	1	0	1	209.0354	272.967483	0.012876088	0.014741887	-0.0587693	0.873435568
47	CHIP3448	3760	40290	297.40625	73.117645	271.893707	170.741623	188.476501	9600	30.728544	0.962301	0.991241	0.994034	1.74185	0.464493	330.684937	189.294113	258.02948	281.908569	193.476746	14600	30.728544	0.977323	0.991318	0.99247	1.173022	0.312806	1	1	1	1	1	0	1	1	1	1	1	0	1	224.288605	141.390824	0.01381565	0.007635955	0.2575083	1.809288959
48	CHIP3088	4000	40280	353.931976	79.5	332.092499	158.307236	187.969162	14700	21.519098	0.961228	0.989807	0.995834	2.235728	0.596194	820.779663	186.352936	599.80481	250.763718	189.990387	17700	21.519098	0.972411	0.98185	0.99353	3.27312	0.810359	1	1	1	1	1	0	1	1	1	1	1	1	1	274.431976	634.426727	0.016904363	0.034262862	-0.3068253	0.493372786
49	CHIP3442	4240	40280	311.327118	57.308823	280.076874	119.990204	184.378693	10700	12.352263	0.952186	0.99324	0.99646	2.594604	0.691895	325.946106	194.205887	245.884933	385.902222	190.492355	16700	12.352263	0.96569	0.99295	0.986916	0.844634	0.225236	1	1	1	1	1	0	1	1	1	1	1	0	1	254.018295	131.740219	0.015646929	0.007114765	0.3422693	2.199219433
50	CHIP3082	4490	40300	223.957443	103.470589	238.218796	217.611832	184.205978	9400	17.144558	0.956562	0.992805	0.99379	1.02916	0.274443	522.385986	228.191177	274.626892	328.020111	189.655014	11400	17.144558	0.964414	0.992203	0.990952	1.592543	0.424678	1	1	1	1	1	0	1	1	1	1	1	0	1	120.486854	294.194809	0.007421706	0.01588829	-0.3305733	0.467118006
51	CHIP3482	4730	40290	333.975616	141.544113	275.499817	255.205246	187.120529	12300	3.57267	0.954632	0.99192	0.992943	1.308655	0.348975	598.471069	227.720581	290.608917	307.899475	188.476501	12100	3.57267	0.967911	0.992432	0.991714	1.943722	0.518326	1	1	1	1	1	0	1	1	1	1	1	0	1	192.431503	370.750488	0.011853327	0.020022758	-0.2276843	0.591992752
52	CHIP3498	4980	40290	260.308411	115.911766	209.545074	223.976868	188.307541	10700	3.57267	0.963993	0.993591	0.994125	1.162211	0.309923	551.322205	219.323532	312.302612	287.645111	185.925949	9000	3.57267	0.952721	0.990906	0.992004	1.916675	0.511113	1	1	1	1	1	0	1	1	1	1	1	0	1	144.396645	331.998673	0.008894493	0.017929926	-0.3044573	0.496069703
53	CHIP3523	5240	40310	279.375	108.014709	234.63855	233.733139	188.138428	11200	25.780119	0.958128	0.993774	0.993614	1.195273	0.31874	521.646545	186.279419	315.07959	248.917953	190.157852	11600	25.780119	0.967184	0.990791	0.992783	2.095657	0.558842	1	1	1	1	1	0	1	1	1	1	1	0	1	171.360291	335.367126	0.01055539	0.018111843	-0.2344883	0.582789409
54	CHIP4115	5490	40300	318.92569	126.147057	277.337646	234.97731	189.655014	14800	17.144558	0.975327	0.992172	0.992905	1.357262	0.361936	511.480316	246.970581	310.875092	434.551056	188.813965	12700	17.144558	0.955905	0.990967	0.987923	1.177032	0.313875	1	1	1	1	1	0	1	1	1	1	1	0	1	192.778633	264.509735	0.01187471	0.014285118	-0.0802613	0.831264406
55	CHIP4141	1240	40480	258.217041	107.985291	214.284668	211.30571	184.551254	12900	57.43853	0.955582	0.993782	0.99395	1.222007	0.325869	394.923065	113.470589	366.75946	216.804291	190.659378	19500	57.43853	0.97319	0.988884	0.993607	1.821565	0.485751	1	1	1	1	1	0	1	1	1	1	1	0	1	150.23175	281.452476	0.009253922	0.015200128	-0.2155213	0.608805548
56	CHIP3597	1500	40490	264.244904	83.441177	252.033051	233.857742	181.595459	9800	50.797211	0.953738	0.993156	0.994797	1.129939	0.301317	258.521729	125.720589	205.480392	231.678223	189.150833	13800	50.797211	0.962528	0.993469	0.994141	1.115865	0.297564	1	1	1	1	1	0	1	1	1	1	1	0	1	180.803727	132.80114	0.011137084	0.007172061	0.1911283	1.552842913
57	CHIP3429	1750	40500	256.819824	60.838234	273.928192	138.779602	189.822784	11100	41.845375	0.963649	0.991013	0.996422	1.850559	0.493482	313.615387	91.794121	315.573914	152.401337	192.487091	13000	41.845375	0.97532	0.991226	0.995712	2.057826	0.548753	1	1	1	1	1	0	1	1	1	1	1	0	1	195.98159	221.821266	0.012072004	0.011979683	0.0033343	1.007706468
58	CHIP3453	1990	40500	266.13266	57.323528	237.615677	133.357727	182.295258	9800	37.954475	0.952361	0.992279	0.995155	1.99563	0.532168	288.647552	145.014709	279.797943	309.707397	189.655014	12200	37.954475	0.970176	0.990738	0.989197	0.932001	0.248534	1	1	1	1	1	0	1	1	1	1	1	0	1	208.809132	143.632843	0.012862151	0.007757038	0.2196183	1.658126576
59	CHIP3101	2250	40510	325.225006	71.926468	311.281982	198.36792	190.492355	12000	33.492001	0.975555	0.990181	0.993172	1.639504	0.437201	539.566284	128.323532	1138.027954	184.813782	187.969162	16600	33.492001	0.965599	0.951279	0.99527	2.919513	0.778537	1	1	1	1	1	0	1	1	1	1	1	0	1	253.298538	411.242752	0.015602593	0.022209584	-0.1533443	0.702516251
60	CHIP3117	2490	40510	249.904343	141.573532	222.352814	280.867645	186.779999	11500	28.481941	0.948852	0.993156	0.993195	0.889758	0.237269	304.871613	158.529419	263.512512	238.357086	191.326019	14800	28.481941	0.966832	0.991669	0.993523	1.279054	0.341081	1	1	1	1	1	0	1	1	1	1	1	0	1	108.330811	146.342194	0.006672923	0.007903359	-0.0734963	0.84431476
61	CHIP3487	2740	40520	321.686127	89.602943	268.098114	168.42334	183.860046	13700	19.542253	0.959142	0.992462	0.995483	1.909985	0.509329	315.459106	228.367645	269.190216	373.607147	189.487106	15900	19.542253	0.960872	0.991417	0.991066	0.84436	0.225163	1	1	1	1	1	0	1	1	1	1	1	0	1	232.083184	87.091461	0.014295778	0.004703463	0.4827903	3.03941531
62	CHIP3127	2990	40520	307.361694	87.588234	241.875198	181.06395	187.120529	9400	19.542253	0.963792	0.992531	0.994019	1.697531	0.452675	358.555542	208.691177	228.73175	320.074036	188.476501	11700	19.542253	0.957109	0.993111	0.991867	1.120227	0.298727	1	1	1	1	1	0	1	1	1	1	1	0	1	219.77346	149.864365	0.013537528	0.008093578	0.2233993	1.672625896
63	CHIP2960	3250	40530	288.409729	107.455879	248.58783	228.678131	191.159576	14400	21.519098	0.963367	0.993111	0.993599	1.261204	0.336321	330.329254	127.705879	241.851685	250.249435	191.326019	16400	21.519098	0.970927	0.993179	0.994072	1.32	0.352	1	1	1	1	1	0	1	1	1	1	1	0	1	180.95385	202.623375	0.011146331	0.010942882	0.0080003	1.018591931
64	CHIP2984	3510	40540	456.812958	79.823532	433.946228	244.45076	180.89296	13900	30.728544	0.945446	0.98674	0.994667	1.868732	0.498329	445.559998	183.426468	403.762024	311.414642	187.460449	17500	30.728544	0.958474	0.98877	0.991753	1.430761	0.381536	1	1	1	1	1	0	1	1	1	1	1	0	1	376.989426	262.13353	0.023221661	0.014156788	0.2149293	1.640319855
65	CHIP3696	3770	40560	292.739594	85.926468	304.862305	179.936249	189.655014	9600	46.862503	0.964179	0.993149	0.994461	1.626907	0.433842	527.948059	186.985291	310.013275	246.529678	186.609512	7700	46.862503	0.966315	0.988945	0.992889	2.141519	0.571072	1	1	1	1	1	0	1	1	1	1	1	0	1	206.813126	340.962768	0.012739202	0.018414042	-0.1600073	0.691819963
66	CHIP2276	4000	40560	302.712341	74.485291	285.428741	161.212158	182.295258	7300	31.226715	0.94589	0.989281	0.996498	1.877726	0.500727	541.18335	203.014709	311.816559	277.503174	182.992371	12000	31.226715	0.961463	0.990395	0.991951	1.950188	0.52005	1	1	1	1	1	0	1	1	1	1	1	0	1	228.22705	338.168641	0.014058249	0.018263142	-0.1136443	0.769760698
67	CHIP3026	4250	40560	322.747955	115.676468	312.107544	205.809677	188.307541	12300	31.226715	0.958626	0.990425	0.994576	1.568186	0.418183	741.514282	260.529419	369.054962	318.78064	180.89296	7000	31.226715	0.953032	0.987862	0.992294	2.326096	0.620292	1	1	1	1	1	0	1	1	1	1	1	0	1	207.071487	480.984863	0.012755116	0.025976077	-0.3088893	0.491033183
68	CHIP0203	4500	40580	399.303436	82.132355	393.301392	161.061768	184.033096	14500	48.129669	0.951582	0.987221	0.995705	2.479194	0.661119	498.391296	230.058823	289.971191	418.545166	193.147415	16100	48.129669	0.976742	0.992783	0.991447	1.190771	0.317539	1	1	1	1	1	0	1	1	1	1	1	0	1	317.171081	268.332473	0.019536992	0.014491568	0.1297423	1.348162671
69	CHIP0227	4740	40570	272.911499	101.132355	257.663727	183.729355	188.813965	11300	35.14674	0.965171	0.991928	0.995483	1.4854	0.396107	408.799988	207.602936	231.713196	288.599701	188.645309	11000	35.14674	0.963702	0.993622	0.992416	1.416495	0.377732	1	1	1	1	1	0	1	1	1	1	1	0	1	171.779144	201.197052	0.010581191	0.010865852	-0.0115293	0.973802242
70	CHIP2334	4990	40570	286.503815	99.470589	312.60614	234.248215	187.120529	13100	35.14674	0.962316	0.991898	0.993469	1.223078	0.326154	515.719116	235.308823	257.278931	366.439728	186.097076	8900	35.14674	0.952065	0.991806	0.98912	1.407378	0.375301	1	1	1	1	1	0	1	1	1	1	1	0	1	187.033226	280.410293	0.011520806	0.015143843	-0.1187533	0.76075841
71	CHIP2358	5250	40590	285.402588	111.132355	225.354401	230.524643	193.805511	15400	57.333618	0.973817	0.993393	0.993958	1.238057	0.330148	491.641235	218.338242	362.93811	337.251282	189.990387	13100	57.333618	0.967191	0.988579	0.990189	1.457789	0.388744	1	1	1	1	1	0	1	1	1	1	1	0	1	174.270233	273.302993	0.010734636	0.014760006	-0.1382993	0.72727854
72	CHIP3627	5500	40580	310.0242	124.926468	241.834839	242.740768	185.925949	12400	48.129669	0.966142	0.99192	0.993469	1.277182	0.340582	401.814819	212.955887	259.635986	305.01535	190.492355	13500	48.129669	0.961238	0.992455	0.992729	1.317359	0.351296	1	1	1	1	1	0	1	1	1	1	1	0	1	185.097732	188.858932	0.011401584	0.010199519	0.0483863	1.117855111
73	CHIP0269	1230	40730	911.603638	34.985294	1173.539185	102.466377	186.779999	16400	56.468502	0.95932	0.965248	0.996483	8.896612	0.842218	272.428558	154.397064	217.616486	254.869476	181.244553	12600	56.468502	0.954372	0.993904	0.992546	1.068894	0.285039	1	1	1	1	1	1	1	1	1	1	1	0	1	876.618344	118.031494	0.053997626	0.006374411	0.9279353	8.470998384
