010101	0.094617879	2245.1125	903	1088.5256	112	0
010102	NULL	2197.8841	901	815.5493	152.5	3
010103	0.152449817	8199.1978	1053	4597.8889	176	0
010104	NULL	2106.1772	1080	796.25	200	3
010105	1.45149265	4149.7273	1227	1056.6667	230.5	0
010106	0.071316564	34365.1037	1371	21599.288	387	0
010107	NULL	3727.5	1431	1149.1489	361	3
010108	0.223379389	3816.8701	1454	1886.4267	325	0
010109	-0.255699324	9311.5833	1416	6910.2326	336	0
010110	-0.09136385	5337.3793	1235	3362.7105	345	0
010111	NULL	4255.1875	1166	2540.0408	307	3
010112	NULL	2845.4607	1146	1317.831	288	3
010113	0.074675711	8001.5918	1113	4757.0101	257	0
010114	0.295682032	10527.3511	1055.5	5580.101	202	0
010115	-0.310341067	1446.2841	1155	443.4886	230	0
010201	NULL	2060.0676	895	572.2923	102	3
010202	0.405285351	10189.9596	887	5044.0594	182.5	0
010203	NULL	24538.08	1056	17199.52	222	3
010204	0.195283827	16797.1209	1176	10124.8738	267	0
010205	-0.028439009	17062.7766	1184	11907.4271	264	0
010206	0.045112385	22154.9208	1313	14557.7477	348	0
010207	0.025406404	15314.7019	1486.5	10169.0354	375	0
010208	0.06367165	13487.7979	1478	8617.2079	416.5	0
010209	0.012493559	5477.4118	1360.5	3308.3333	482	0
010210	-0.220561656	7038.9709	1226	5059.7273	395	0
010211	-0.12431317	2624.8354	1194	1565.0787	350	0
010212	0.149529183	8272.6122	1156.5	4778.6562	366	0
010213	0.078417261	1623.1711	1113.5	624.1477	311	0
010214	0.117206808	16091.4348	1166.5	10230.1565	290.5	0
010215	-1.809782538	1346.9516	1186	600.0081	272	0
010301	-0.050298346	5203.0286	1043	3247.3154	273	0
010302	NULL	1823.6207	1020.5	960.7586	226	3
010303	0.281227776	12218.1682	1070	6686.6602	219	0
010304	0.414096777	5511.78	1116	2542.98	220.5	0
010305	0.363916619	5211.9149	1159.5	2528.3871	273	0
010306	0.602357971	9226.7521	1274	3905.8929	298.5	0
010307	0.272360662	10436.2245	1375	5493.6931	288	0
010308	-0.049226632	15806.3471	1591.5	11092.2195	466.5	0
010309	NULL	4390.1667	1366	2670.5876	369	3
010310	-0.022566395	2973.869	1290.5	1648.2283	324	0
010311	0.102587722	6555.3529	1189	3723.4082	315	0
010312	-0.854853789	1450.3068	1130.5	641.8295	278	0
010313	-0.369471024	5793.8571	1148	4373.7545	282.5	0
010314	-0.196097678	8681.5175	1288	6239.8091	391	0
010315	-0.184535346	14741.9832	1487.5	11347.4505	469	0
010401	NULL	1973.3448	914	826.05	138	3
010402	0.309637741	9400.5983	948	4906.812	215	0
010403	0.413908806	2159.3019	1047	842.4457	208.5	0
010404	-0.050663212	2043.5091	1067	1034.9184	264	0
010405	-0.145160495	6250.1935	1125	4190.8512	325.5	0
010406	0.068175609	10986.4955	1212	6823.2276	283	0
010407	0.658067536	32114.1667	1223.5	13828.7769	272.5	0
010408	0.754437248	1794.6364	1288	454.942	270	0
010409	-0.154408499	4619.8148	1179.5	3049.1062	321	0
010410	-0.22124739	5711.5865	1128	3989.8037	339	0
010411	-0.31812472	5289.3725	1135	3797.7981	251	0
010412	NULL	1201.2	1131	566.5167	315	2
010413	-0.271841898	32896.9603	1303	25956.5772	372	0
010414	0.180676063	16577.7565	1285	10154.6017	408	0
010415	-0.140197278	3958.608	1441	2580.2374	426	0
010501	0.645893082	4200.4057	867.5	1805.7064	152	0
010502	0.435971164	2904.8942	869	1305.9065	142	0
010503	-0.979434771	1256.1186	1006	433.7333	137	0
010504	0.429582595	4642.9247	1075	2160.0316	173	0
010505	0.095384251	9840.3578	1030	5962.8214	216.5	0
010506	-0.168615349	3121.0095	1091	2033.1089	275.5	0
010507	0.211707144	4982.5051	1132.5	2605.9694	226	0
010508	NULL	4665.84	1160	2365.6931	240	3
010509	-0.447296887	2016.7647	1091	1216.5517	247.5	0
010510	-0.006893217	2900.25	1147	1615.2179	253	0
010511	0.112605224	4076.5333	1203	2372.1531	321.5	0
010512	-0.371436214	5896.8283	1224	4477.7522	356.5	0
010513	-0.061299933	4014.9333	1245	2545.0481	324	0
010514	-0.015894573	4302.8316	1349	2672.505	409	0
010515	-0.414365974	3545.1963	1374	2676.2059	437	0
010601	0.192415079	2389.0562	873	1186.3108	152	0
010602	0.222226491	2127.907	891	1012.759	195.5	0
010603	-0.149132332	5787.4059	1049.5	3830.5	242	0
010604	0.299491462	20071.3905	1136	11310.5439	300	0
010605	NULL	2572.625	1116.5	1471.8488	265	3
010606	0.154850258	7441.8526	1114	4161.3711	257.5	0
010607	0.078806252	9730.1604	1195	5863.8396	251	0
010608	-0.385360113	6343.699	1202.5	4847.6731	245	0
010609	1.087157105	8970.4206	1238	2827.22	346	0
010610	0.787312346	46716.8333	1420	18115.9722	501	0
010611	0.003545036	18330.6132	1339.5	12612.7642	478	0
010612	-0.416665048	4377.9891	1292	3381.2551	429	0
010613	0.145949878	41315.0446	1119	24472.2185	324	0
010614	-0.458701237	31546.869	1353	28230.2391	449	0
010615	-0.307341573	31994.1967	1368	25901.0992	437.5	0
010701	0.341048583	2971.8544	1010	1464.07	266	0
010702	0.057455001	28025.2689	1046	18120.184	284.5	0
010703	-0.16034841	6672.7471	1142	4530.7701	296	0
010704	0.078583261	8069.3333	1168	4856.567	360.5	0
010705	0.270045624	3061.6957	1064	1570.7717	293	0
010706	0.468558425	15239.3868	1145.5	7524.1273	243	0
010707	0.330035438	4149.5567	1182	2115.1165	282	0
010708	0.008218819	19809.3782	1243.5	13444.4083	343	0
010709	-0.328050169	5701.098	1180	4241.951	368	0
010710	-0.034539069	3263.6979	1157	1979.3542	318	0
010711	-0.185737624	30911.0709	1212	23282.4017	430	0
010712	0.127015208	7624.1712	1450	4339.3063	462	0
010713	-0.720094531	8181.5048	1352	8261.4828	406.5	0
010714	0.100240718	5827.6818	1331	3251.7436	362	0
010715	-0.445110897	2195.8864	1286	1257.8942	308	0
010801	0.825964302	3843.699	852.5	1492.6	187.5	0
010802	0.169389005	2797.4894	937	1516.37	237	0
010803	0.251231302	3105	1079	1533.7229	223	0
010804	0.050492955	1865.6795	1077	735.561	185	0
010805	-0.34277207	7244.6667	1082	5635.9727	265	0
010806	NULL	2116.4222	1054	1254.5253	235	3
010807	0.22143881	2397.119	1082.5	1157.5714	285	0
010808	0.66832058	9330.6698	1123.5	3847.8455	291.5	0
010809	0.038202357	4015.6705	1059.5	2485.2347	291.5	0
010810	0.415308848	6123.213	1228	2904.2347	370	0
010811	-0.292436235	10215.8491	1243	8174.2411	439	0
010812	-0.625702422	7670.4951	1312	7239.5943	466	0
010813	-0.092464532	5736.9615	1315	3635.2054	402	0
010814	NULL	1550.2614	1312	557.0455	351.5	2
010815	NULL	2784.536	1268.5	1483.725	365	3
010901	0.301854809	5673.2821	909.5	2879.5478	214.5	0
010902	0.400785378	7806.2397	971	3810.0169	257	0
010903	1.772730201	12452.824	1065.5	2560.2385	265	0
010904	-0.281147187	4796.8493	1198.5	3460.7744	411	0
010905	-0.187734181	2423.5	1301	1393.3846	405	0
010906	NULL	1879.4059	1209	855.5158	318	3
010907	NULL	7246.9388	1190	3745.2095	283	3
010908	3.053305797	1401.0333	1115	279.2833	264	0
010909	-0.236239075	5847.4019	1060.5	4133.7347	289	0
010910	0.076967784	6531.49	1140	3843.75	360	0
010911	0.573655898	16638.187	1289	7850.2432	448.5	0
010912	-0.06019965	6273.4636	1439	3939.1875	495	0
010913	-0.302216878	3291.8131	1453	2238.9697	497	0
010914	-0.232350391	13443.3396	1323.5	10692.2762	453	0
010915	-0.467742234	2994.9495	1269	2178.2842	345	0
011001	NULL	2751.3407	1031.5	1300.7579	234	3
011002	-0.170827538	40088.9771	1307.5	29230.2121	411	0
011003	NULL	4510.8922	1389	2395.7835	460	3
011004	NULL	2343.2029	1313	1312.2407	420	3
011005	0.371545489	5323.5152	1260.5	2655.8842	406.5	0
011006	0.249519927	37987.8957	1321	21168.009	419	0
011007	0.101848781	11402.6916	1287	7035.9223	410.5	0
011008	0.244263897	2692.2523	1178	1371.2	375	0
011009	NULL	1654.043	1101	973.4035	317	3
011010	0.095928726	5922.4	1065	3454.0673	343.5	0
011011	0.287618835	7157.6154	1015	3734.0917	299.5	0
011012	0.204567268	10829.1905	1346	6182.1579	433	0
011013	0.514568032	2121.7333	1307	776.3667	378.5	0
011014	-0.225356117	7253.2647	1300	5196.9259	404	0
011015	-0.159940748	39527.5	1384.5	28706.7833	521.5	0
011101	0.37775802	6596.0857	929.5	3236.2294	257	0
011102	-0.098184049	14794.8108	1177	10864.4425	339	0
011103	-0.11874283	21398.2981	1349	15804.1271	514	0
011104	-0.075378964	9451.7295	1637	6417.7576	725	0
011105	NULL	2529.587	1573	1829.9412	642	3
011106	0.4807412	4551.0333	1452	2194.4891	471	0
011107	-0.015054972	16820.1983	1405	11746.4911	521	0
011108	-0.514108327	4431.3511	1417	3528.2784	453.5	0
011109	-0.400677715	17662.9808	1312	15852.9821	554	0
011110	-0.188768386	4532.0426	1400.5	3082.1277	470.5	0
011111	NULL	4388.5208	1299	2699.12	456.5	3
011112	-0.015799242	25644.9339	1508.5	17484.686	566.5	0
011113	-0.032575416	5124.5102	1419	3194.9375	516	0
011114	-0.434217272	11169.9815	1323	9915.6261	441	0
011115	-0.166829144	3879.7303	1326	2642.8791	423	0
011201	0.736437439	12541.5398	925.5	5106.3056	229	0
011202	-0.20714853	3543.64	1070	2477.9327	260	0
011203	0.033439779	6743.4206	1171.5	4058.8774	344	0
011204	-0.047323192	6594.069	1222	4199.5814	412.5	0
011205	0.243970079	8432.5743	1246	4601.5816	424.5	0
011206	-0.09726558	18371.7048	1375.5	13460.5556	493	0
011207	0.031824113	20329.5849	1510	13682.1835	624	0
011208	0.024741423	9479.8932	1435	5959.7117	495	0
011209	-0.185392232	4041.7723	1577.5	2795.9167	621	0
011210	NULL	1571.2273	1537.5	729.8202	640	2
011211	NULL	1339.1167	1470	358.0667	526	2
011212	-0.307758507	7217.2157	1516.5	5455.5437	596	0
011213	0.052037769	8575.0714	1513	5232.3113	551	0
011214	-0.466697469	3335.0316	1473.5	2433.2887	448.5	0
011215	-0.403682692	3781.77	1377	2894.1743	440	0
011301	-0.444264678	1676.6729	962.5	943.9875	226	0
011302	0.132644779	14989.4435	1121	9420.9825	320	0
011303	0.236272637	30689.534	1340	17581.9099	476	0
011304	0.321022564	47881.916	1539.5	24945.7	474	0
011305	0.30251376	15000.5179	1538	8415.1667	604	0
011306	-0.087749233	9326.1939	1283.5	6357.9029	423	0
011307	0.107738743	14035.7043	1271	8943.9369	457.5	0
011308	0.251453189	5700.8614	1317	2998.3646	437	0
011309	0.07195296	9967.2609	1249.5	6258.0088	480	0
011310	0.259604379	5769.8526	1244.5	3062.5625	447	0
011311	NULL	1539.942	1508	587.2029	525	2
011312	-0.226962722	17001.4595	1550	13584.5138	623	0
011313	NULL	1800.8624	1466	1083.2137	465.5	3
011314	-0.130506095	6489.6131	1555	4230.2571	546	0
011315	NULL	1585.8548	1498	603.9032	482	2
011401	0.760632785	1409.7739	948	405.3659	241	0
011402	NULL	1402.9545	1162	445.6136	327	2
011403	1.688747472	7184.6929	1361.5	1778.7222	444.5	0
011404	-0.147465374	8515.6696	1392	5841.4587	416	0
011405	-0.483851362	1786.9773	1312	887.8068	445	0
011406	0.307766011	5910.68	1279.5	2961.8431	374.5	0
011407	-0.103686635	8499.25	1397	5756.6542	513	0
011408	-0.141811387	2956.1546	1434.5	1743.1146	439	0
011409	0.18056862	6223.4554	1334	3408.0446	451	0
011410	NULL	3381.4343	1419.5	2091.6602	587.5	3
011411	-0.35838586	14253.2477	1593	12364.8547	641	0
011412	-0.279059759	24627.9252	1658	19957.0609	705.5	0
011413	0.68446267	45305.1679	1641	18773.5844	537	0
011414	0.119360683	4077.5556	1591	2362.0111	584	0
011415	-0.586602031	4752.5888	1605.5	3857.6071	541	0
011501	NULL	3711.8991	1073	1706.9495	277	3
011502	-0.074978941	12554.5789	1636	8853.9909	676	0
011503	-0.194451606	34042.0308	2508	25440.5952	1173	0
011504	NULL	50956.6549	2429.5	35151.44	1113	3
011505	0.074376208	14727.537	2180	9566.4259	1033	0
011506	0.666734726	8548.0101	1955	3570.0189	739	0
011507	-0.34944233	4575.6146	1684	3394.7579	678.5	0
011508	-0.243895117	4758.48	1581	3288.4059	564.5	0
011509	NULL	2207.6395	1521	1255.6947	567	3
011510	-0.192475476	5438.3434	1655.5	3647.8515	645.5	0
011511	-0.061777136	3360.7935	1588.5	2063.2903	636	0
011512	-0.414482088	3726.4024	1590	2797.6667	591.5	0
011513	-0.278277197	4254.4124	1671	2966.9381	561.5	0
011514	-0.407154457	11640.9915	1654	10116.8571	683	0
