010101	NULL	1517.4111	811	575.9888	146	3
010102	0.46848527	2282.1333	845	1130.0202	152	0
010103	0.058837934	3194.3913	824.5	2211.704	171	0
010104	NULL	1777.3367	814	955.2083	207	3
010105	1.805065285	2897.5865	942	729.6591	242	0
010106	0.07030687	26371.3655	1025	21081.9597	363	0
010107	0.9334985	3619.0526	1183	1616.7979	414	0
010108	-0.099652717	3932.24	1106	3022.3241	322	0
010109	-0.085940298	4917.6964	982	3950.1589	316	0
010110	-0.038297948	2340.1776	938	1598.3426	217	0
010111	0.363581293	2273.4113	906	1222.5285	228	0
010112	NULL	2338.5728	889	905.9787	193.5	3
010113	0.56005574	7683.1286	940	4169.6619	203	0
010114	0.678890163	7758.2222	932	3855.9635	193	0
010115	0.226216334	1784.6863	915	774.2	202	0
010201	-0.175962553	1372.4673	785	568.8972	144	0
010202	0.203768325	7058.8304	798	4968.178	165	0
010203	-0.196160747	8142.7153	829.5	7780.4286	182	0
010204	0.050692169	6754.6964	946	5195.65	281.5	0
010205	-0.083390851	7669.6091	1024	6767.1261	388	0
010206	-0.450602424	6099.2681	1202	6356.766	485.5	0
010207	-0.195544227	5007.5738	1501	4314.1778	785	0
010208	-0.106882558	8746.8929	1469.5	7815.8091	710	0
010209	0.490463722	4228.028	1297	2484.781	617	0
010210	-0.355337732	3123.4929	1195	2732.331	499.5	0
010211	-0.051773579	2230.8739	1075	1537.5965	429	0
010212	-0.375767231	4279.918	1052	4054.1148	368.5	0
010213	NULL	1485.9512	1051	652.1277	295	3
010214	0.2998081	12589.7113	1052	8814.6127	358	0
010215	NULL	1490.5814	986	728.4688	302.5	3
010301	-0.202947914	1645.5412	874.5	892.5429	202	0
010302	-0.099344187	1722.4872	879	930.1826	212	0
010303	-0.161549659	5433.736	855	4575.9023	208.5	0
010304	-0.694900089	2084.8595	906.5	2070.552	245	0
010305	-0.636686658	2084.0932	1046.5	1857.5079	319.5	0
010306	1.950475883	19345.6287	1517.5	4694.245	513	0
010307	0.001744551	8428.8926	1866	6696.8211	778	0
010308	-0.599951354	19941	2043	24467.604	1083	0
010309	-0.44994928	3513.9717	1646	3238.0283	929	0
010310	-0.021557105	2390.0708	1388	1653.6	784	0
010311	0.136836771	4498.7609	1337.5	3202.9922	643.5	0
010312	-0.047644525	1584.6211	1207	673.9083	559.5	0
010313	-0.663981796	3919.4031	1224	4335.3881	555.5	0
010314	-0.018660975	4906.9037	1275	3925.7578	687	0
010315	-0.46169162	8026.6077	1287.5	9108.6562	689	0
010401	0.42148826	1827.161	838.5	758.6486	177	0
010402	-0.173056851	5905.0069	870	5062.9796	201	0
010403	-0.081808438	1528.0246	882	689.5385	218.5	0
010404	-1.06133104	1279.437	893	672.9456	224	0
010405	-0.274466846	2377.6959	941	1967.9412	309	0
010406	-0.219630948	5715.102	1047	4983.2838	351	0
010407	0.533413818	23285.6915	1047.5	13662.0052	338	0
010408	0.269382196	1616.1905	1116	595.3902	433	0
010409	0.469580893	2332.6489	1287	1157.2477	552.5	0
010410	-1.116765905	2230.7863	1364	2427.936	640	0
010411	-0.328604481	2484.6917	1425	2005.5591	769	0
010412	NULL	1259.5167	1292.5	461.661	610	2
010413	-0.380373002	23346.049	1385	25377.0523	855	0
010414	0.278463086	11034.5571	1487	8027.7194	882	0
010415	-0.242701101	2314.7426	1446	1617.1866	770	0
010501	-0.059742486	2553.7941	855	1816.1961	141	0
010502	-0.059207383	5490.3548	878	4343.1418	239	0
010503	NULL	1151.5814	844.5	391.2661	190	3
010504	0.187408995	2139.76	871	1250.4237	214.5	0
010505	-0.011411686	5229.5147	949.5	4025.9203	304	0
010506	-0.380376446	2232.5985	1060.5	1798.8992	336	0
010507	0.592821433	3294.121	1041	1741.9466	344.5	0
010508	0.282853542	2823.28	1051	1759.4924	370	0
010509	-0.283164845	1856.7383	1089	1142.0741	408.5	0
010510	-0.428874231	1862.5304	1191	1112.4483	425	0
010511	-0.00842668	3906.096	1341	2853.4351	544	0
010512	0.36200516	3849.2188	1359.5	2407.4419	656	0
010513	-0.144144013	3076.0806	1364	2469.1721	692.5	0
010514	NULL	2345.49	1382.5	1421.9859	677	3
010515	-0.647295815	1962.2018	1454	1212.8257	691	0
010601	0.016552829	1758.1593	822.5	911.4224	155	0
010602	0.283329611	2733.9478	841	1648.5133	175	0
010603	0.040777517	2341.2941	858	1599.2677	218	0
010604	0.666975048	11156.2927	961	6126.7344	297	0
010605	-0.282194206	1913.2812	1031.5	1218.71	321	0
010606	0.683723505	3923.8175	1009	1941.856	312	0
010607	0.201648467	6024.8296	1027	4053.0214	339	0
010608	-0.194850514	3827.8468	1050	3203.592	371	0
010609	0.225908923	5492.7967	1153	3661.9667	429	0
010610	0.009397913	24829.8553	1312	20730.3554	635.5	0
010611	-0.100256366	10940.2537	1417	9917.1791	687	0
010612	-0.022215627	2688.7966	1403.5	1965.6434	721	0
010613	-0.037426936	36856.1481	1572	31443.4203	793	0
010614	-0.096299103	40504.3649	1637.5	36006.1611	968	0
010615	0.097373778	19809.2143	1788	15642.4599	1009	0
010701	-0.386650675	1494.4359	873.5	749.4737	159	0
010702	-0.149536531	10507.2662	898	9871.1361	241	0
010703	0.024310498	4566.5981	970.5	3412.6364	295	0
010704	-0.166961661	4576.9754	983.5	3882.0889	343	0
010705	-0.091567962	2066.885	1092	1221.4701	335	0
010706	0.338707467	7799.4409	1054	5136.8769	389.5	0
010707	-0.098626747	2776.3879	1079	2103.6491	388.5	0
010708	0.241588221	18331.3485	1125	13131.626	452	0
010709	0.050702432	3836.5935	1159	2802.5083	488	0
010710	0.017238827	2449.1228	1216.5	1591.4299	443	0
010711	-0.373937672	13760.4228	1294	14717.7752	560	0
010712	NULL	3193.1818	1344	3485.2368	672	3
010713	-0.009511891	4104.5704	1508	3031.8686	692	0
010714	NULL	3018.5818	1545	1967.6327	854.5	3
010715	NULL	2275.7611	1614.5	966.7955	808	3
010801	0.356826068	1639.408	843	618.547	169	0
010802	-0.107090029	2188.9307	890	1521.7629	179.5	0
010803	-0.131544212	2095.1864	933	1476.3621	280	0
010804	-0.046517586	1533.4941	964	615.7159	274	0
010805	-0.589397429	4704.3828	1015	5098.6557	345.5	0
010806	0.131837078	1807.0189	1028	889.0093	358	0
010807	-0.077034961	1941.3	1087	1062.1583	344.5	0
010808	0.218876439	6755.6794	1210.5	4504.1176	439	0
010809	-0.174328763	3358.0348	1145.5	2693.3729	455	0
010810	0.092735358	3151.3729	1147.5	2168.6475	431.5	0
010811	-0.124624972	4998.6694	1285	4181.9225	638.5	0
010812	-0.274470611	4685.6134	1368	4214.8559	682	0
010813	-0.207279147	3332.1148	1367	2667.4959	604	0
010814	NULL	1469.7167	1339	602.4333	625	2
010815	NULL	1510.2333	1355	732.1667	658	2
010901	0.586761763	3627.0599	855	1828.7239	167	0
010902	0.084603421	4810.3012	870.5	3461.2754	204	0
010903	0.795703764	2999.5839	859	1390.0764	214.5	0
010904	-0.407274154	2289.1026	1009	1974.7197	349	0
010905	0.24342154	1855.3796	1045	859.9323	348.5	0
010906	0.025194706	2680.5782	1048	1963.7368	434	0
010907	0.58883224	6449.0588	1181.5	3514.8045	493	0
010908	NULL	1442.5644	1124.5	471.7386	461	3
010909	-0.143333302	4935.5299	1129	4176.4098	512	0
010910	-0.449947973	3856.3048	1171.5	3697.1724	439	0
010911	1.481881759	14298.9932	1361	4767.5833	567	0
010912	0.948647761	4003.0894	1412	1820.4576	569	0
010913	-0.272021393	3111.5528	1465	2547.0451	682	0
010914	-0.367897526	6129.2344	1578	5759.6741	747	0
010915	NULL	2104.9815	1385	1428.4773	670	3
011001	-0.175204586	1687.4955	896	904.807	205	0
011002	-0.316539228	17216.7021	1197	17886.6623	569	0
011003	NULL	2254.2738	1204	1649.0562	527.5	3
011004	-0.027135044	2757.5566	1179	2040.9158	506	0
011005	-0.120170545	2521.2054	1126	1879.8661	427	0
011006	0.541001584	28637.0876	1197.5	16708.8657	471	0
011007	0.432186466	6063.5188	1252.5	3588.8722	496	0
011008	-0.014795448	2041.1938	1182	1182.937	496	0
011009	-1.633884073	1449.9516	1199	759.2823	470.5	0
011010	-0.232013931	4502.6142	1227	3901.1172	508	0
