MAD_SA_00001	20078	1353	61	47	11.41683049
MAD_SA_00002	2778.5	661.5	49	47	10.36107611
MAD_SA_00003	33139.1	2046	56	49	12.10314027
MAD_SA_00004	2015.5	400.5	55	46	9.602750279
MAD_SA_00006	18897	179	56	51	8.495395749
MAD_SA_00007	10154	774	50.5	42	10.60493271
MAD_SA_00008	31393.3	137	57.5	45	8.109515614
MAD_SA_00009	40908.4	152	54	50	8.257790172
MAD_SA_00010	33213.2	130.5	53	50	8.039353652
MAD_SA_00011	14803	95	55.5	52	7.547952215
MAD_SA_00012	36961.9	97	55	41.5	7.611979551
MAD_SA_00013	16754	118	55	49	7.877562064
MAD_SA_00014	6637	2549	55	42	12.31304342
MAD_SA_00016	953	122	51	46	7.806824916
MAD_SA_00017	504	136	52	49.5	7.930783539
MAD_SA_00018	927	336	57	41	9.323854999
MAD_SA_00019	3006	684	60	48	10.4145286
MAD_SA_00020	33569.3	2483	58	48.5	12.38849867
MAD_SA_00021	3446	1107	54	46	11.12451912
MAD_SA_00022	17144	2175	54	48	12.12972126
MAD_SA_00023	343	117	52	46	7.670274362
MAD_SA_00024	14698	2209	55.5	46	12.14184047
MAD_SA_00025	382	129	56	47	7.832837905
MAD_SA_00026	4284.5	1119	57.5	49	11.13928259
MAD_SA_00027	875.5	476.5	62	49	9.836684949
MAD_SA_00028	32154.9	8967.5	54	41	14.22021177
MAD_SA_00029	1401	816	55	48	10.64190032
MAD_SA_00030	40122.1	357.5	74.5	51	9.480602778
MAD_SA_00031	417	199	54	50	8.492262297
MAD_SA_00032	27466.6	335	58	45	9.394155826
MAD_SA_00033	880	455	56	51	9.769073847
MAD_SA_00034	14600	409	66.5	48.5	9.686464422
MAD_SA_00035	7812.5	1330	60	47	11.38175383
MAD_SA_00036	5501	230	53	47	8.819122843
MAD_SA_00037	19657.6	3477	54	46	12.86864517
MAD_SA_00038	1603	801	52.5	50	10.61989877
MAD_SA_00039	1369	577	57	44	10.12881372
MAD_SA_00040	9613.5	543	54	43	10.09611909
MAD_SA_00042	3687	1251.5	59	47	11.30073276
MAD_SA_00043	562	159	56	51	8.173196102
MAD_SA_00044	3584	928	51	46	10.86930542
MAD_SA_00045	2366.5	707.5	50	46.5	10.45325757
MAD_SA_00046	510	180	48	49	8.353784238
MAD_SA_00047	1917	921	56	50	10.83648753
MAD_SA_00048	1590	210	67	50	8.648052541
MAD_SA_00049	1340	312	52.5	47.5	9.225802157
MAD_SA_00050	6215.5	1482.5	55.5	44	11.53993623
MAD_SA_00051	7702	2140	55	46.5	12.0605874
MAD_SA_00052	5784	1560	56.5	49	11.61373051
MAD_SA_00053	1379	317.5	64	44.5	9.25187999
MAD_SA_00054	8207.5	3367.5	61	47	12.73399891
MAD_SA_00055	1450	309	54	49.5	9.213169577
MAD_SA_00056	6422	128	55	54	7.957676373
MAD_SA_00057	8239	2573	51	49	12.33203135
MAD_SA_00058	4718	278	53.5	47	9.094058115
MAD_SA_00059	5597	495	52	48	9.958959479
MAD_SA_00060	972	310	63	48	9.206456365
MAD_SA_00061	5613.5	527.5	49	44	10.05187493
MAD_SA_00062	402	175	55	47	8.296057868
MAD_SA_00063	6510.5	1309	53	55	11.36151118
MAD_SA_00064	1582.5	484.5	56	48	9.875744314
MAD_SA_00065	18593	2022.5	53	45	12.02549635
MAD_SA_00066	2429	668	58.5	47.5	10.36875882
MAD_SA_00067	10806	660	51	47	10.3755583
MAD_SA_00068	3101.5	822.5	52.5	49	10.68965872
MAD_SA_00069	8496.5	2491.5	48	49	12.28555994
MAD_SA_00070	7338	2553	55	52	12.31730542
MAD_SA_00073	749	206	54	46.5	8.584115936
MAD_SA_00074	8880	1966	57.5	53	11.93878039
MAD_SA_00075	2240	627	54	46	10.27036041
MAD_SA_00076	194	78	57	50	6.931938502
MAD_SA_00077	222	81	57	49.5	7.018070893
MAD_SA_00078	1938	690	51.5	46.5	10.40636635
MAD_SA_00079	4361	874.5	57	47	10.78439494
MAD_SA_00080	9115	571.5	51	53	10.16992192
MAD_SA_00081	1038	301	56	51.5	9.165266127
MAD_SA_00082	5352	1060.5	66	53	11.06154645
MAD_SA_00083	6993	885	56	46	10.79947269
MAD_SA_00084	6195	1314	52	47	11.36786914
MAD_SA_00085	2742.5	877.5	48	48	10.78096055
MAD_SA_00086	28515	750	54	39.5	10.55375124
MAD_SA_00087	2008.5	699	54.5	49.5	10.42717017
MAD_SA_00088	22981	587.5	60	47	10.19822014
MAD_SA_00089	25305.4	646.5	56	43	10.33369841
MAD_SA_00090	2159	758	55.5	57.5	10.55154779
MAD_SA_00091	1808	448	56.5	59.5	9.764557621
MAD_SA_00092	1579	241	55	48	8.850787271
MAD_SA_00093	290	91	51	45	7.242284197
MAD_SA_00094	29177.7	13446	52	49	14.79415167
MAD_SA_00095	74824.7	28736.5	64	52	15.86262705
MAD_SA_00096	8437	3575	57	45	12.82914368
MAD_SA_00097	403.5	162.5	52	51	8.185033993
MAD_SA_00098	1839	527.5	56	47.5	10.0061411
MAD_SA_00099	1999	395	55	48	9.582082234
MAD_SA_00100	877.5	181	52.5	48.5	8.39985079
MAD_SA_00101	134	61	49	46	6.444095433
MAD_SA_00102	197.5	105.5	61.5	44.5	7.420440093
MAD_SA_00103	2083	724	53.5	50	10.48123162
MAD_SA_00104	825	392	50	51	9.5475212
MAD_SA_00105	9177	2895	58	45	12.51220024
MAD_SA_00106	307.5	168	56	45	8.218292674
MAD_SA_00107	1232	557.5	51	47	10.07466013
MAD_SA_00108	261	144	53	45	7.962894202
MAD_SA_00109	107564	13965	64.5	46	14.83132619
MAD_SA_00110	296	165	54	44	8.187085303
MAD_SA_00111	137445	14804	50	48	14.90733187
MAD_SA_00112	5613	2083	57	45	12.0268456
MAD_SA_00113	40453.5	11227.5	55	57	14.53397633
MAD_SA_00114	45527.5	11500	62.5	48.5	14.5680376
MAD_SA_00115	63370.9	14285	60	50	14.8746855
MAD_SA_00116	25260.9	9317	57	46.5	14.28844851
MAD_SA_00117	394.5	156	54	52	8.122487817
MAD_SA_00118	150441	29984.8	60	47	15.89994672
MAD_SA_00119	405046	56032.4	65	48	16.74699773
MAD_SA_00120	5375	2899	55.5	51.5	12.49896273
MAD_SA_00121	3120	1354.5	54	52	11.41511815
MAD_SA_00122	25003.7	20564.3	63	50	15.40664045
MAD_SA_00123	203	97	49	48.5	7.290857772
MAD_SA_00124	3336	172	53	52	8.373653339
MAD_SA_00125	11462	2894	53.5	46	12.53341812
MAD_SA_00126	33336.9	1329.5	57	47	11.43629395
MAD_SA_00127	16542	2869	58	53	12.5538714
MAD_SA_00128	6418	1916	58	47.5	11.90531533
MAD_SA_00129	151	72	51.5	46.5	6.749304722
MAD_SA_00130	845	217	51	44	8.669996339
