1	0.027721704	95024	89148	48664	44872	C	C
2	0.050380135	66430	59154	50560	49612	C	C
3	0.274279816	19943	10605	55616	47084	C	C
4	-0.000508989	23877	23905	53088	44556	C	C
5	-0.411634155	5825	15029	58460	40764	C	C
6	-0.052876477	16845	19026	57828	44240	C	C
7	-0.254584911	23318	41906	53088	41080	C	C
8	-0.237316305	28182	48673	55300	40764	C	C
9	0.097852351	34372	27438	56564	43292	C	C
10	0.213154314	33331	20403	54036	41396	C	C
11	0.361120162	24068	10479	50560	42660	C	C
12	-0.01371678	16704	17240	53404	42028	C	C
13	-0.242881869	19866	34753	54668	37604	C	C
14	-0.206990938	26159	42132	51192	39816	C	C
15	0.037700865	38714	35495	54668	44872	C	C
16	-0.187971989	13329	20548	55300	43608	C	C
17	null	null	null	null	null	U	U
18	null	null	null	null	null	U	U
19	-0.11979815	28661	37765	50244	42344	C	C
20	0.085760942	16334	13407	50560	47400	C	C
21	-0.443994232	9949	27655	50244	40448	C	C
22	-0.013728984	13046	13465	48980	45504	C	C
23	0.50721562	22002	6843	49928	48664	C	C
24	0.26077596	19790	10856	49928	51508	C	C
25	0.464465564	31688	10875	49928	41080	C	C
26	0.024297808	40984	38754	50244	51192	C	C
27	-0.563501908	17665	64657	48664	46136	C	C
28	0.112925535	65591	50573	50560	47084	C	C
29	0.013077941	17361	16846	49612	46136	C	C
30	0.456801274	43507	15197	48664	46452	C	C
31	0.175117491	18488	12353	47084	45820	C	C
32	-0.029370495	57141	61139	48664	45504	C	C
33	0.094019566	50766	40884	47716	49296	C	C
34	-0.450772162	18856	53238	48032	41080	C	C
35	0.017404465	25100	24114	46452	45188	C	C
36	0.812770727	115688	17804	46452	44240	C	C
37	0.234743211	19097	11123	49612	41080	C	C
38	-0.381323672	17838	42921	47400	47400	C	C
39	0.063325408	16222	14021	44872	48980	C	C
40	0.089808093	44580	36252	48664	41712	C	C
41	0.42001755	37809	14374	47716	47084	C	C
42	0.063397266	41613	35961	47400	46136	C	C
43	0.519168574	33063	10004	47716	47400	C	C
44	-0.104577208	7063	8986	47400	43608	C	C
45	-0.245464211	17315	30471	48980	44240	C	C
46	0.226961478	51039	30265	48664	41712	C	C
47	null	null	null	null	null	U	U
48	null	null	null	null	null	U	U
49	null	null	null	68888	47400	Y	C
50	null	null	null	null	null	U	U
51	1.203875654	99512	6223	93852	51508	C	C
52	null	null	null	79948	50560	Y	Y
53	null	null	null	null	null	U	U
54	null	null	null	null	null	U	U
55	null	null	null	null	null	U	U
56	0.131918661	9471	6990	48032	44240	C	C
57	0.195765095	26462	16860	44240	43924	C	C
58	-0.00356014	16158	16291	46136	42976	C	C
59	0.08085077	32214	26742	47400	44872	C	C
60	-0.350672819	8485	19025	47084	43924	C	C
61	0.316506417	39762	19185	44872	46452	C	C
62	-0.093976781	15688	19478	44556	43924	C	C
63	0.119997005	10923	8286	45188	42344	C	C
64	-0.184802235	24103	36887	45188	41396	C	C
65	0.334489877	77423	35841	45504	44556	C	C
66	0.039372758	41421	37831	46136	43292	C	C
67	0.098884535	47562	37877	44240	43924	C	C
68	0.119692384	29155	22132	44872	42660	C	C
69	0.120708134	26799	20296	45188	43292	C	C
70	-0.165229999	26398	38619	43608	46136	C	C
71	0.06936997	35346	30128	49296	42344	C	C
72	-0.083885212	18656	22631	52456	41080	C	C
73	-0.204411841	31610	50610	50560	41396	C	C
74	0.218246149	18848	11403	47400	41396	C	C
75	0.068003951	8569	7327	45820	40764	C	C
76	-0.156155092	21560	30889	49296	39816	C	C
77	-0.048322311	24632	27531	49296	50244	C	C
78	-0.156016186	14987	21465	51508	46768	C	C
79	-0.047583374	11037	12315	54668	48664	C	C
80	0.36945271	77913	33278	51508	45188	C	C
81	null	null	null	52772	45504	Y	C
82	-0.163507129	5112	7449	54984	46452	C	C
83	-0.136374237	11675	15982	49928	42660	C	C
84	-0.641540366	2514	11013	51192	40448	C	C
85	0.340183818	48254	22047	59724	50560	C	C
86	0.330381254	26442	12357	60040	51824	C	C
87	-0.135274509	10349	14131	51824	43924	C	C
88	-0.254287316	13632	24482	50560	46452	C	C
89	-0.204007219	13963	22335	50244	42660	C	C
90	-0.106574057	16061	20528	48980	39816	C	C
91	-0.359260623	12165	27821	51824	42028	C	C
92	null	null	null	58144	46452	Y	C
93	null	null	null	null	null	U	U
94	null	null	null	null	null	U	U
95	0.087559755	32061	26207	52140	46136	C	C
96	-0.005207152	13016	13173	48664	43608	C	C
97	-0.182277707	21840	33230	49612	41712	C	C
98	0.167889955	26464	17979	50560	45188	C	C
99	0.361154938	40151	17480	49928	42028	C	C
100	null	null	null	49612	47084	C	Y
101	0.144152363	48163	34559	46768	46768	C	C
102	0.040957144	22823	20769	49928	46768	C	C
103	-0.082613333	12562	15194	48664	43608	C	C
104	0.070986185	27886	23681	49612	43292	C	C
105	-0.076874878	18188	21710	47400	42976	C	C
106	0.71196327	167023	32420	47716	40132	C	C
107	0.740573093	30969	5628	47400	49928	C	C
108	0.765357253	53650	9209	46768	45820	C	C
109	0.035606493	37883	34901	48032	42976	C	C
110	0.156543854	53456	37278	47400	46452	C	C
111	-0.371743077	5921	13936	50244	46136	C	C
112	0.524574455	29254	8742	46452	46768	C	C
113	0.017938015	38060	36520	46768	45504	C	C
114	0.035816578	10687	9841	45504	42344	C	C
115	-0.29999895	17923	35761	47084	45188	C	C
116	-0.032565473	18403	19836	46136	43608	C	C
117	0.177412308	11853	7878	47716	48664	C	C
118	0.496149456	56149	17914	48664	47400	C	C
119	-0.031741536	11276	12131	47716	44240	C	C
120	0.340822565	44430	20270	47716	43924	C	C
121	0.065610377	19306	16599	47716	45504	C	C
122	0.181070894	15701	10348	50560	44240	C	C
123	null	null	null	null	null	U	U
124	null	null	null	53404	44240	Y	Y
125	null	null	null	null	null	U	U
126	null	null	null	null	null	U	U
127	1.039477605	102277	9339	69204	46452	C	C
128	null	null	null	64464	51824	Y	Y
129	null	null	null	84688	53720	Y	C
130	null	null	null	null	null	U	U
131	null	null	null	null	null	U	U
132	-0.202641986	26601	42417	47716	45820	C	C
133	-0.101935031	8524	10779	46136	43608	C	C
134	0.142745106	45397	32680	46768	47400	C	C
135	0.006029579	36917	36408	44872	46136	C	C
136	0.446869123	6612	2363	44872	47084	C	C
137	-0.206594895	7371	11861	45188	49296	C	C
138	0.277504258	6144	3243	46136	45504	C	C
139	0.259251061	54764	30147	45188	44240	C	C
140	-0.211121084	28567	46450	46452	41080	C	C
141	0.105325892	33986	26667	45504	44556	C	C
142	-0.037495653	54384	59288	45188	40764	C	C
143	0.076925304	25960	21746	44872	43608	C	C
144	-0.298369684	4585	9114	46136	43608	C	C
145	-0.245873329	4842	8529	46452	42976	C	C
146	-0.094729081	15771	19615	44872	39500	C	C
147	0.093841307	30567	24627	51824	41396	C	C
148	-0.014846256	21653	22406	50244	40448	C	C
149	-0.180633291	8624	13072	47084	44872	C	C
150	-0.13385432	11740	15978	45504	38236	C	C
151	-0.152345894	24232	34414	48032	39500	C	C
152	0.227577746	28539	16899	49612	40448	C	C
153	-0.279015117	11097	21097	48664	42660	C	C
154	0.020688552	16079	15331	49612	48348	C	C
155	0.1690839	32522	22034	55932	46136	C	C
156	-0.073996252	7106	8426	54036	44556	C	C
157	-0.02592811	31372	33302	54036	48032	C	C
158	-0.123622192	31303	41611	53404	43924	C	C
159	-0.188832704	17376	26840	50244	42028	C	C
160	-0.132908301	12446	16902	50876	45188	C	C
161	0.513942944	31652	9693	54668	45820	C	C
162	null	null	null	56880	47716	Y	C
163	0.253495028	32576	18172	53720	37288	C	C
164	0.068611885	16594	14169	50876	45504	C	C
165	0.321772667	47428	22608	49928	45188	C	C
166	0.041584667	24663	22411	51824	40448	C	C
167	-0.106171571	7655	9775	55616	48032	C	C
168	0.107783044	10283	8023	55932	44240	C	C
169	null	null	null	61936	48980	Y	Y
170	null	null	null	null	null	U	U
171	0.428950004	41806	15570	50560	48348	C	C
172	0.047224615	18450	16549	47084	44556	C	C
173	0.024500162	35058	33135	48980	42976	C	C
