1.1.1.1	1.145672191	1705.541176	490.0373134	85	536	144971	262660	561.9168361	339.1213715	646.6136364	464.1471136	88	537	56902	249247	420.9291787	322.2445703
1.1.1.2		938.3239437	419.7113402	71	582	66621	244272	332.9323314	261.153993	425.9545455	334.6388416	88	587	37484	196433	341.8324918	260.9892576
1.1.1.3	1.137995649	1441.776119	477.3453947	67	608	96599	290226	462.0997121	325.8355592	577.8103448	432.375	58	616	33513	266343	352.7231237	339.3673267
1.1.1.4	0.982775798	1529.634921	401.2916667	63	600	96367	240775	497.2857216	278.5496244	711.0833333	521.9577236	60	615	42665	321004	321.8879873	354.7291854
1.1.1.5		1537.795918	486.4824121	49	597	75352	290430	536.3671443	350.8689072	805.9333333	418.153719	45	605	36267	252983	502.5553988	316.121236
1.1.1.6		2293.4	394.7737643	70	526	160538	207651	869.3315724	289.6816861	1130.016393	400.0879541	61	523	68931	209246	465.1419488	296.8220458
1.1.1.7	-0.750558086	5760.348315	418.5172956	89	636	512671	266177	2357.752086	288.8497978	7169.817073	437.1679627	82	643	587925	281099	2949.67508	340.9129219
1.1.1.8	0.14943069	684.9266055	393.1608133	109	541	74657	212700	455.4233983	265.663613	532.5636364	400.3740741	110	540	58582	216202	318.416609	277.8800715
1.1.1.9		2105.260274	423.0534224	73	599	153684	253409	692.9677299	343.7225176	2804.232877	400.0367279	73	599	204709	239622	880.6915639	299.9419176
1.1.1.10	0.369698463	4337.369565	427.3196721	92	610	399038	260665	1586.818657	314.2885556	2565.170455	409.1074919	88	614	225735	251192	740.8509576	332.9451318
1.1.1.11	0.639449536	4120.405405	468.3971223	74	695	304910	325536	1174.687399	328.3584381	2059.594595	411.3660969	74	702	152410	288779	693.4936411	305.7413318
1.1.1.12	-1.606948659	1262.244444	658.5107438	45	605	56801	398399	950.3901457	850.783638	1273.733333	629.6743802	45	605	57318	380953	1098.744706	749.1622967
1.1.1.13	-1.657707555	1086.8	472.4213382	45	553	48906	261249	564.8661434	423.0806053	1164.911111	461.5804702	45	553	52421	255254	812.2207369	395.1817095
1.1.1.14	-0.378918695	5052.333333	451.960452	93	531	469867	239991	2309.73743	289.9882138	4954.426829	435.8265683	82	542	406263	236218	1854.662885	345.2899677
1.1.1.15	-0.429411622	10977.53704	513.3625731	162	513	1778361	263355	5517.682786	368.9056007	10982.41611	497.2357414	149	526	1636380	261546	4422.86251	420.0349405
1.1.1.16		1104.589286	391.8732877	56	584	61857	228854	454.9446111	270.9078554	1188.888889	408.6038035	45	631	53500	257829	825.8593429	310.6044691
1.1.1.17	-0.2643221	1303.444444	516.0991736	45	605	58655	312240	930.9276032	370.3090468	747.6363636	441.6727273	44	605	32896	267212	389.7766896	357.4602173
1.1.1.18	0.020260533	1319.488889	554.1329879	45	579	59377	320843	935.0824473	555.0910003	716.3777778	468.2694301	45	579	32237	271128	529.7237137	369.6015872
1.1.2.1	-1.037065479	9590.380952	505.3141153	147	503	1409786	254173	4921.735257	342.5441312	14339.93985	520.2765957	133	517	1907212	268983	5693.013513	438.0418787
1.1.2.2		1913.1875	450.8392555	80	591	153055	266446	704.1879027	305.2900253	1767.014286	413.1735537	70	605	123691	249970	540.3349621	322.7609324
1.1.2.3	1.210439185	15719.06723	538.7019749	119	557	1870569	300057	7717.308885	384.6012146	5351.5	441.5	98	578	524447	255187	1614.667182	326.3958009
1.1.2.4		1905.539823	423.4752475	113	505	215326	213855	596.3606445	277.8658268	1456.96	375.6738703	100	509	145696	191218	559.4898376	273.3799067
1.1.2.5		3659.567901	426.0529101	81	567	296425	241572	1281.23933	299.0694634	2153.616438	398.8745645	73	574	157214	228954	826.4569307	274.9687945
1.1.2.6	0.517411169	1682.388889	432.5063291	90	553	151415	239176	530.5356349	297.9486352	763.0666667	458.8561983	45	605	34338	277608	443.8897961	358.6627793
1.1.2.7		3674.22807	428.0803571	57	672	209431	287670	1522.916143	305.7179627	2111.5	446.0611028	50	671	105575	299307	685.1167565	373.2541207
1.1.2.8	-0.332085859	621.5595238	374.0338078	84	562	52211	210207	431.8823515	294.984282	580.1704545	423.8398577	88	562	51055	238198	346.8883833	316.745128
1.1.2.9		1488.128205	403.9571429	78	490	116074	197939	503.0784809	270.7592202	1714.742424	405.812253	66	506	113173	205341	478.2989211	317.6336704
1.1.2.10	0.062309892	1273.672727	408.6827697	55	621	70052	253792	533.6472466	270.9475605	677.05	406.94081	60	642	40623	261256	473.9164281	311.2342622
1.1.2.11	-0.444112439	705.6206897	484.6517056	145	557	102315	269951	494.7423024	337.5239879	612.5103448	454.1759425	145	557	88814	252976	395.9704816	319.3311647
1.1.2.12	1.069280242	1141.578313	337.1150097	83	513	94751	172940	422.5003349	245.4381221	526.9816514	395.1650485	109	515	57441	203510	351.5281967	279.3339755
1.1.2.13	-0.154220383	1920.8	550.8507937	45	630	86436	347036	1137.068719	627.496831	1295.52381	478.1586538	42	624	54412	298371	826.6448894	405.948508
1.1.2.14	0.324899748	957.7246377	492.7478411	69	579	66083	285301	504.4111184	340.9831594	575.5797101	431.8255613	69	579	39715	250027	390.5283454	307.5942513
1.1.2.15	0.458715877	6839.006623	469.9537223	151	497	1032690	233567	2703.094424	346.8904985	3960.59542	466.4003868	131	517	518838	241129	1172.738224	338.3282605
1.1.2.16	-0.20767027	2134.037037	445.5848765	54	648	115238	288739	871.732374	318.3446899	1611.363636	388.5670436	55	619	88625	240523	652.2434672	272.3355456
1.1.2.17		895.6693548	401.0155709	124	578	111063	231787	628.6796933	261.9411199	480.1048387	401.1816609	124	578	59533	231883	440.3195654	299.5336569
1.1.2.18	-2.118347021	5171.4	1064.923967	45	605	232713	644279	3616.595443	2068.821743	13764.0283	430.9136029	106	544	1458987	234417	8418.949088	338.2797445
1.1.3.1	0.215427247	7630.598039	605.8095238	102	546	778321	330772	2939.018545	434.680684	4985.663265	438.7981818	98	550	488595	241339	1856.868139	322.4247075
1.1.3.2	0.103802582	1661.079365	421.8167539	63	573	104648	241701	495.4912682	258.3523365	933.7666667	462.0694915	60	590	56026	272621	439.9221282	331.3744059
1.1.3.3		1404	400.1917808	62	584	87048	233712	404.128413	282.0438872	569.6818182	401.214876	44	605	25066	242735	363.1226798	301.436769
1.1.3.4		1888.526316	434.9783784	95	555	179410	241413	629.7971744	269.8599027	1231.269231	407.9069343	78	548	96039	223533	485.6124516	291.6041971
1.1.3.5		1737.028169	398.1066667	71	600	123329	238864	692.2276547	287.8691693	1072.79661	370.9442568	59	592	63295	219599	446.6531958	288.9327144
1.1.3.6		1500.701493	407.1725293	67	597	100547	243082	537.9557773	255.5354454	1039.113636	423.3724247	44	631	45721	267148	676.7006595	328.1584681
1.1.3.7		1759.903846	430.1923077	52	624	91515	268440	515.6296099	301.8858433	1313.309091	420.1973466	55	603	72232	253379	495.1837812	322.9680285
1.1.3.8	0.387286695	1495.536585	382.1924342	82	608	122634	232373	533.0348498	254.8231278	769.8	484.4137405	45	655	34641	317291	407.7778044	363.6628773
1.1.3.9	-0.014088788	2098.16129	484.4105461	93	531	195129	257222	785.8401065	311.5192724	1367.546512	395.7453532	86	538	117609	212911	599.5765881	306.8351037
