1.1.1.1		880.6290323	410.948244	62	541	54599	222323	301.595608	180.7614238	308.6333333	264.5900178	60	561	18518	148435	159.005552	168.6245379
1.1.1.2		625.0508475	423.5892857	59	616	36878	260931	254.3886939	235.9255574	330.9166667	277.998374	60	615	19855	170969	201.1472339	175.8603613
1.1.1.3	-0.286431411	945.1111111	478.955626	45	631	42530	302221	337.3471817	243.5476528	486.4222222	286.8383518	45	631	21889	180995	192.4240097	191.6929891
1.1.1.4		615.2	423.7277487	45	573	27684	242796	263.0180898	218.2260685	311.3333333	271.4310646	45	573	14010	155530	207.6188816	158.0484855
1.1.1.5		960.2545455	371.2986577	55	596	52814	221294	328.8587549	185.1577182	404.3068182	261.4037479	88	587	35579	153444	269.1767904	160.1228197
1.1.1.6		1516.413043	402.8280142	46	564	69755	227195	580.2279378	221.694867	1179.95122	252.4238179	41	571	48378	144134	406.6937453	152.1163224
1.1.1.7		4193.619718	415.1450253	71	593	297747	246181	2189.456241	205.9047305	2475.323529	269.7201987	68	604	168322	162911	1189.787653	162.8898468
1.1.1.8		488.1502591	401.6258206	193	457	94213	183543	223.0816975	188.5124366	281.1658031	229.2210066	193	457	54265	104754	189.9085503	149.7796096
1.1.1.9	-0.017906786	1071.977778	519.985124	45	605	48239	314591	408.7050819	417.9773391	490.8666667	264.1966942	45	605	22089	159839	255.3438292	166.5703217
1.1.1.10	0.081678313	3642.118421	495.6277129	76	599	276801	296881	1212.690299	277.8143709	2898.893333	291.28	75	600	217417	174768	1123.972367	189.5532421
1.1.1.11	-0.306023705	1794.592593	442.2024922	54	642	96908	283894	608.9280964	205.7102417	1730.537037	284.4272446	54	646	93449	183740	699.73698	161.39999
1.1.1.12		843.6575342	393.3777403	73	593	61587	233273	221.4984597	206.0926517	713.4133333	243.5524957	75	581	53506	141504	290.9338112	150.7411732
1.1.1.13	0.259583265	710.8333333	433.1512859	60	661	42650	286313	334.9400527	588.6904784	339.75	259.4165414	60	665	20385	172512	184.4206808	154.9276796
1.1.1.14		4317.173333	483.3959108	75	538	323788	260067	2173.296098	265.1608569	3091.142857	313.045283	77	530	238018	165914	1609.018631	173.3378363
1.1.1.15	-0.213400886	2305.516129	414.719697	93	528	214413	218972	763.8496814	208.4114089	2219.463158	290.8295019	95	522	210849	151813	937.6178192	178.172738
1.1.1.16	-0.78976842	537.2222222	402.6893819	45	631	24175	254097	210.8598153	186.7421212	357.5555556	260.889065	45	631	16090	164621	157.7041612	167.2756355
1.1.1.17	0.143738924	891.3766234	369.4467354	77	582	68636	215018	275.3660156	192.4040701	440.7166667	282.0878049	60	615	26443	173484	219.3879434	170.4537191
1.1.1.18		727.0491803	355.8156182	61	461	44350	164031	198.1193072	162.7972358	364.8636364	293.4168378	88	487	32108	142894	241.3936893	251.2186331
1.1.2.1	0.204014697	3826.90566	519.038835	106	515	405652	267305	1458.609816	312.4101649	2828.844037	306.5273438	109	512	308344	156942	1160.560053	194.0214209
1.1.2.2		616.737931	467.8059406	145	505	89427	236242	304.586549	290.2384918	344.7482517	276.4059406	143	505	49299	139585	224.872286	183.1576488
1.1.2.3	0.373467137	6966.672	466.8090909	125	550	870834	256745	4520.444572	230.4920466	4815.657895	335.828877	114	561	548985	188400	2871.756186	211.1163418
1.1.2.4		1043.72549	388.9303571	102	560	106460	217801	333.2578098	197.8397182	493.4	265.9132075	145	530	71543	140934	306.9163067	168.9443696
1.1.2.5		2078.822222	448.7107438	45	605	93547	271470	1505.740044	374.855067	1427.866667	287.2710744	45	605	64254	173799	1049.434802	277.5091259
1.1.2.6		1091.544118	386.4602076	68	578	74225	223374	356.5255306	176.2837029	640.6029412	240.3157895	68	589	43561	141546	221.6119515	155.5544837
1.1.2.7		1664.934783	406.3883162	46	582	76587	236518	757.5054714	185.0097529	1119.708333	269.3166667	48	600	53746	161590	488.3331325	160.1083062
1.1.2.8		673.45	450.7363946	60	588	40407	265033	278.7413631	242.0107736	319.6666667	248.7772109	60	588	19180	146281	185.4674874	162.8390749
1.1.2.9	0.462164771	690.0166667	402.2487805	60	615	41401	247383	257.8961349	198.3110021	332.65	259.4487805	60	615	19959	159561	200.2453349	167.4141845
1.1.2.10	-0.76239159	669.0444444	476.0142857	45	630	30107	299889	270.1915333	233.0184572	373.7727273	260.0396825	44	630	16446	163825	154.4372281	165.845989
