1.1.1.1	0.165157315	715.0465116	429.1546841	215	459	153735	196982	446.3878673	287.5432714	545.0972222	357.5567686	216	458	117741	163761	343.3244939	281.3630463
1.1.1.2		761.3555556	435.6414414	45	555	34261	241781	368.324142	309.075884	391.8444444	330.6774775	45	555	17633	183526	252.8273856	272.870894
1.1.1.3		1206.3	397.9465154	50	617	60315	245533	462.0108765	292.0483221	975.6666667	432.8601626	60	615	58540	266209	457.0855378	327.4041881
1.1.1.4		1119.842105	339.3509804	95	510	106385	173069	440.9438994	221.9306382	657.9583333	396.8350731	144	479	94746	190084	463.0876578	316.9538403
1.1.1.5	-0.584238456	713.6413793	442.4282561	145	453	103478	200420	405.406202	313.2482421	496.5347222	387.9050773	144	453	71501	175721	340.182139	327.7821213
1.1.1.6	-0.082198219	1487.283784	398.3491773	74	547	110059	217897	526.5578565	288.8370817	1287.196078	399.9837838	51	555	65647	221991	650.6128339	289.5776012
1.1.1.7	0.144087145	3635.168831	394.5	77	598	279908	235911	1099.279332	277.3250013	6226.035714	384.715736	84	591	522987	227367	2258.715567	339.7649139
1.1.1.8	-0.760689028	915.2931034	353.0213178	58	516	53087	182159	342.6649117	245.2230624	523.5166667	333.2277778	60	540	31411	179943	361.405197	259.6236699
1.1.1.9	-1.957353903	2836.72619	444.7655039	84	516	238285	229499	1034.677755	323.1653602	988.7666667	365.5537037	60	540	59326	197399	595.8562849	286.8686157
1.1.1.10		2800.814433	410.2348485	97	528	271679	216604	922.588127	289.7213685	2672.53	348.1066667	100	525	267253	182756	1072.956089	278.0835367
1.1.1.11	0.317427612	1958.304878	418.0016863	82	593	160581	247875	588.4068339	332.6658762	2769.037975	380.5184564	79	596	218754	226789	935.7418426	323.4341079
1.1.1.12	-0.482288615	2267.011628	421.2541744	86	539	194963	227056	854.9829115	283.2805639	1890.642857	321.0393996	84	533	158814	171114	826.6163768	270.9342816
1.1.1.13		1583.123288	412.1868132	73	546	115568	225054	648.6848855	291.9801067	965.2833333	340.6580407	60	541	57917	184296	462.7477748	265.9890195
1.1.1.14	-0.534832422	4078.329545	382.9255121	88	537	358893	205631	1291.338098	270.3756647	4458.041667	361.6729679	96	529	427972	191325	1922.886924	287.03993
1.1.1.15	-0.23634565	9829.084967	472.042065	153	523	1503850	246878	4007.225761	315.0735053	13592.01948	386.0057471	154	522	2093171	201495	6274.603084	287.4095593
1.1.1.16		952.5833333	442.6684028	48	576	45724	254977	569.6162756	299.1057496	604.8541667	358.5225694	48	576	29033	206509	450.0287486	282.3552164
1.1.1.17		1330.469697	445.5850091	66	547	87811	243735	438.2299528	300.2968269	992.2982456	377.8520599	57	534	56561	201773	369.2198492	270.7642925
1.1.1.18		1146.783505	365.2035088	97	570	111238	208166	432.859736	222.8266433	1636.805556	369.5922819	72	596	117850	220277	826.6440628	275.1766118
1.1.2.1	0.026633307	5667.77037	410.8947368	135	513	765149	210789	2227.414059	281.8133924	9201.219858	449.0907298	141	507	1297372	227689	4060.854518	349.1411605
1.1.2.2	0.850574322	1058.423077	364.2298387	78	496	82557	180658	403.7377773	240.7044508	1342.183333	423.928972	60	535	80531	226802	509.6067926	305.3887282
1.1.2.3	0.439791237	5833.981481	469.5873016	108	567	630070	266256	2397.927299	315.4043161	12278.8087	378.1589286	115	560	1412063	211769	5550.843915	314.9544492
1.1.2.4	0.299144068	1186.504673	329.3541247	107	497	126956	163689	524.7465676	246.0942863	1154.745902	363.4176707	122	498	140879	180982	511.1296644	283.0064963
1.1.2.5	0.112052085	2344.974026	399.8866545	77	547	180563	218738	774.7324796	273.508122	3181.573529	428.8758993	68	556	216347	238455	981.3313933	338.3833775
1.1.2.6		1185.013699	394.6299065	73	535	86506	211127	461.6524665	250.05865	1109.932432	356.4615385	74	546	82135	194628	403.0760552	282.2817082
1.1.2.7	-0.384110549	2252.745455	396.8447712	55	612	123901	242869	815.5881585	285.881455	2137.071429	414.4733441	56	619	119676	256559	865.5426633	336.2482551
1.1.2.8		631.0403226	403.5494297	124	526	78249	212267	347.624807	280.8171137	452.0564516	361.1444867	124	526	56055	189962	365.0256355	307.1835539
1.1.2.9		1245.169014	381.2917431	71	545	88407	207804	390.447666	239.9102761	1534.714286	335.4740608	49	559	75201	187530	821.8056277	268.111688
1.1.2.10		1167.886364	422.5198488	44	529	51387	223513	360.9976842	283.9202677	689.75	368.4516729	60	538	41385	198227	309.7983551	270.6087837
1.1.2.11		969.1666667	375.1307301	60	589	58150	220952	304.0744518	243.0042757	706.4	434.8627451	60	612	42384	266136	440.9275148	330.8510478
1.1.2.12	0.013998047	1131.649351	368.1595745	77	564	87137	207642	334.9044743	256.6612057	900.4666667	406.7559322	60	590	54028	239986	552.6202876	307.7354434
1.1.2.13		1707.546875	428.4871795	64	585	109283	250665	494.0938654	276.9859762	1577.017241	384.8843537	58	588	91467	226312	546.4762194	318.2096337
1.1.2.14		1225.758621	422.8701754	58	570	71094	241036	356.2131922	255.1449344	436.1166667	345.1830508	60	590	26167	203658	299.9281632	245.0823253
1.1.2.15	-0.114824741	5113.333333	413.5854617	141	509	720980	210515	2081.310221	274.3059451	7460.257353	399.4863813	136	514	1014595	205336	3121.648695	306.5667877
1.1.2.16		1365.067797	415.0050336	59	596	80539	247343	630.789816	264.8729117	1241.444444	354.9194079	63	608	78211	215791	539.1810008	255.5848011
1.1.2.17		1290.608696	426.6338515	69	579	89052	247021	417.2628274	260.8016616	634.8	351.2517007	60	588	38088	206536	393.0392601	258.6791303
1.1.2.18	-1.67576748	8820.447619	438.3752535	105	493	926147	216119	4775.641246	303.4393436	4676.02381	401.4435798	84	514	392786	206342	1769.9252	312.3203947
1.1.3.1	0.48942412	2587.943182	408.3759398	88	532	227739	217256	861.2795497	295.3635482	5040.105263	390.838403	95	526	478810	205581	2009.654301	321.0408372
1.1.3.2		914.5714286	360.1786372	63	543	57618	195577	289.2591914	233.1584072	750.85	401.9931973	60	588	45051	236372	394.1868349	322.2096699
1.1.3.3	-0.486481754	1230.45614	408.2700855	57	585	70136	238838	478.6564556	284.0809423	748.5833333	376.6745763	60	590	44915	222238	398.4674513	289.3033172
1.1.3.4		1552.715909	374.1961905	88	525	136639	196453	566.7602898	271.3486276	916.7228916	324.6195029	83	523	76088	169776	380.8309973	257.9542227
1.1.3.5		1028.970149	363.7324723	67	542	68941	197143	404.7036863	251.3057495	746.6376812	375.8306306	69	555	51518	208586	437.2764181	295.343587
1.1.3.6		1099.901408	397.3918919	71	592	78093	235256	455.4273076	262.6886165	688.5568182	378.5792164	88	587	60593	222226	418.6633725	340.3428952
1.1.3.7		1131.482143	375.2931323	56	597	63363	224050	392.007197	251.3312952	995.5423729	335.0219595	59	592	58737	198333	323.8453974	254.247873
1.1.3.8	0.077682405	1204.534247	379.590301	73	598	87931	226995	347.1432171	258.4457941	973.1594203	387.8605388	69	631	67148	244740	665.5888669	298.8099739
1.1.3.9	-0.55029352	1716.413793	369.5851979	87	581	149328	214729	581.3326852	260.3299939	1234.445783	377.6105442	83	588	102459	222035	661.2711427	270.0006608
1.1.3.10	-0.036496892	1597.177083	439.6314879	96	578	153329	254107	573.1966285	355.5870396	1476.56962	389.1934932	79	584	116649	227289	536.6065122	318.8255447
1.1.3.11		1168.297872	479.5426731	47	621	54910	297796	385.4529204	315.5385911	1038.159091	408.3031746	44	630	45679	257231	726.594921	363.4007213
1.1.3.12	-0.131276115	936.0128205	325.4759259	78	540	73009	175757	418.7044883	218.3120884	639.2463768	314.4956822	69	579	44108	182093	400.3511649	265.0075788
1.1.3.13		1052.092593	395.6360424	54	566	56813	223930	343.7482535	267.0714857	559.6811594	327.4939551	69	579	38618	189619	305.0534519	268.1842184
1.1.3.14	0.474251032	2626.138614	412.7345576	101	599	265240	247228	1001.917311	274.2670025	5106.566038	407.3434343	106	594	541296	241962	2548.81366	311.3032071
1.1.3.15		1713.08046	485.7408829	87	521	149038	253071	515.5140102	331.1271857	1729.069307	354.9982578	101	574	174636	203769	951.6860833	265.7825439
1.1.3.16	0.041124016	2550.727273	464.9451327	110	565	280580	262694	799.1982904	320.1985814	3300.973684	430.8324421	114	561	376311	241697	1096.26525	340.0529849
1.1.3.17		1289.223881	405.8446771	67	573	86378	232549	418.3904418	250.3033593	1143.870968	413.0173611	62	576	70920	237898	393.5736388	279.1007131
1.1.3.18		1070.408163	392.6256983	49	537	52450	210840	452.7941334	269.601229	673.95	392.9498141	60	538	40437	211407	352.1277905	310.8877194
1.1.4.1	-0.39901773	3599.2	422.5344538	80	595	287936	251408	1203.751037	276.1102814	4152.891566	400.6165541	83	592	344690	237165	1600.578382	323.9323731
1.1.4.2	-0.230016771	1763.470588	399.7138211	85	615	149895	245824	550.9208673	251.445679	1571.759036	362.1522095	83	611	130456	221275	602.3078425	282.4266857
1.1.4.3		1352.276923	412.4070796	65	565	87898	233010	566.0057762	281.8960091	508.35	356.1135593	60	590	30501	210107	348.8111631	284.6564191
1.1.4.4	-0.201697746	1517.020619	381.3460803	97	523	147151	199444	509.6082583	263.4346544	1190.765432	337.6536965	81	514	96452	173554	429.2894581	236.8577795
1.1.4.5		1617.071429	484.8122924	70	602	113195	291857	543.8260836	317.4271774	783.0833333	369.0277778	60	612	46985	225845	404.6236643	333.1519716
1.1.4.6		1217.55	376.7508251	60	606	73053	228311	477.0873234	269.5398517	711.8405797	342.4983498	69	606	49117	207554	366.1261612	293.1294882
1.1.4.7	0.609182025	5052.141414	428.8359511	99	573	500162	245723	1849.538654	298.9797619	11974.97143	401.8007055	105	567	1257372	227821	4610.608278	379.9115475
1.1.4.8		939.7325581	347.0206897	86	580	80817	201272	312.8779918	256.3410906	408.3908046	343.3921569	87	612	35530	210156	322.2503616	272.4547809
1.1.4.9		1255.2125	383.8119508	80	569	100417	218389	392.258451	249.6531966	785.2234043	342.6507937	94	567	73811	194283	352.1651315	254.9910773
1.1.4.10	-0.330237466	4173.725275	472.5711948	91	611	379809	288741	1362.71293	334.8440721	5189.865385	395.5016722	104	598	539746	236510	2475.653935	271.6266912
1.1.4.11		1560.414634	383.7588126	82	539	127954	206846	540.3235018	267.9161758	1200.871429	383.9027027	70	555	84061	213066	472.6077178	356.9695239
1.1.4.12	0.043671076	2809.089109	414.3583181	101	547	283718	226654	894.4581976	287.0840343	3958.12381	362.4825046	105	543	415603	196828	1972.93565	293.2138284
1.1.4.13	-0.317772458	1860.302632	413.6660584	76	548	141383	226689	511.3916518	305.4795497	1558.064103	325.027881	78	538	121529	174865	595.4580082	298.9102903
1.1.4.14	-0.576655367	2258.041096	371.9833887	73	602	164837	223934	687.9859117	266.0129198	1842.8	348.9302721	80	588	147424	205171	767.4279836	278.8369496
1.1.4.15	-0.693733148	2083.895349	422.2783688	86	564	179215	238165	789.781233	287.2107219	1504.686047	408.0513274	86	565	129403	230549	665.3175892	318.3251955
1.1.4.16		2390.492063	472.9622642	63	636	150601	300804	691.8462962	344.2124707	2607.164706	434.7398374	85	615	221609	267365	1150.017165	323.9149652
1.1.4.17	-0.878310076	1506.7625	382.9663866	80	595	120541	227865	583.4095526	254.2559794	772.3	367.8487805	60	615	46338	226227	485.0396307	276.0560122
1.1.4.18	0.40332819	2129.855422	448.3626016	83	615	176778	275743	749.5532827	280.9604033	3297.224719	429.4942904	89	613	293453	263280	1087.807761	357.9918415
1.1.5.1	0.286545771	1377.920635	420.5008666	63	577	86809	242629	467.5269045	286.3524215	1368.632911	363.8235294	79	561	108122	204105	505.3007421	300.2352599
1.1.5.2		1138.829268	430.9085072	41	623	46692	268456	391.8878574	281.927759	416.2272727	355.6050955	44	628	18314	223320	295.4140287	292.4013527
1.1.5.3		1377.875	432.1599327	56	594	77161	256703	464.8213583	304.7463807	1217.636364	360.4639175	55	582	66970	209790	484.8883044	292.1302043
1.1.5.4	-0.632743509	1413.739726	390.0216998	73	553	103203	215682	590.7043399	264.3793569	830.6136364	396.0875	88	560	73094	221809	469.8333948	271.156777
1.1.5.5	-0.693228618	2856.857143	479.3123878	91	557	259974	266977	993.5958514	341.3138719	2302.741935	426.4684685	93	555	214155	236690	854.5343686	319.1382942
1.1.5.6		1216.211268	416.5488455	71	563	86351	234517	373.7667012	280.9939457	1402.470588	377.8190299	85	536	119210	202511	571.9335541	283.2263922
1.1.5.7	-0.157722864	977.1666667	378.6896552	54	580	52767	219640	331.8458896	274.9116602	682.7166667	373.0169492	60	590	40963	220080	331.6883624	304.7200656
1.1.5.8	0.334128806	1215.134831	416.7916667	89	576	108147	240072	433.4851498	280.3370151	1047.182927	338.5686957	82	575	85869	194677	356.2608707	261.7598668
1.1.5.9	-0.49092985	2396.819277	364.3968254	83	567	198936	206613	681.4061497	265.8753262	2158.833333	361.5971731	84	566	181342	204664	962.2377915	265.6907065
