1.1.1.1		2305.444444	660.1198502	90	534	207490	352504	749.7481075	378.6845216	1606	485.1046931	57	554	91542	268748	583.9899963	371.6463322
1.1.1.2		1783.473684	566.9011725	57	597	101658	338440	673.0737846	332.4647288	761.3088235	416.9154229	68	603	51769	251400	471.1337782	308.4654542
1.1.1.3		3545.125	693.5564516	72	496	255249	344004	1235.706062	622.9444398	2511	425.4944238	60	538	150660	228916	1149.153515	325.4861862
1.1.1.4	-0.601308399	1713.135802	519.6940299	81	536	138764	278556	878.2218814	297.8594837	1661.756098	389.2709091	82	550	136264	214099	769.6081607	272.9457177
1.1.1.5	0.543581827	2446	596.8027444	74	583	181004	347936	995.0388964	379.7774836	1366.150943	441.9592834	53	614	72406	271363	566.55661	314.1381778
1.1.1.6	0.285738226	3966.806452	669.7380137	62	584	245942	391127	1239.109381	509.1929905	2867.629032	433.1360544	62	588	177793	254684	905.0004141	323.2301078
1.1.1.7	-0.153087283	10364.10638	560.2752613	94	574	974226	321598	5382.08516	360.7771483	10701.86458	419.0673575	96	579	1027379	242640	6235.91511	291.6859763
1.1.1.8		1331.125	505.2288732	72	568	95841	286970	512.4055994	279.5626937	522.6136364	405.0789474	88	608	45990	246288	296.7176279	294.3802427
1.1.1.9	-1.36158478	2748.714286	545.3061594	77	552	211651	301009	864.9940598	355.9321892	5719.255814	373.8539898	86	589	491856	220200	2194.513196	282.7778212
1.1.1.10	0.135148925	6945.133333	781.3144876	105	566	729239	442224	2084.4303	956.5798913	5834.053571	396.6056838	112	563	653414	223289	2672.881821	305.1268684
1.1.1.11	0.078394445	6079.182692	709.4304762	104	525	632235	372451	2593.852506	523.6068876	5254.692308	374.8815081	91	557	478177	208809	2690.098837	281.7914548
1.1.1.12	-0.505351621	4775.022989	732.8642857	87	560	415427	410404	1687.793615	574.3311944	5794.159091	466.6848382	88	587	509886	273944	2945.294127	342.8376938
1.1.1.13		2612.337079	545.2900901	89	555	232498	302636	1105.632697	357.3575702	1923.767442	457.4589615	43	597	82722	273103	980.3908057	314.930399
1.1.1.14	0.325733522	11422.92793	514.573975	111	561	1267945	288676	5741.532904	358.1545519	8653.961905	451.0677362	105	561	908666	253049	5257.286013	323.5815045
1.1.1.15	-0.289092273	18610.16316	498.7773196	190	485	3535931	241907	12597.1092	306.1001047	21260.75429	405.662	175	500	3720632	202831	13215.79669	337.8905145
1.1.1.16		1771.328358	472.6216667	67	600	118679	283573	576.0712898	289.5881073	1166.896552	403.6278317	29	618	33840	249442	450.0215585	314.6775778
1.1.1.17		2195.364865	533.12	74	600	162457	319872	617.2262841	322.0172132	1628.079365	373.1009934	63	604	102569	225353	562.5321522	270.5796049
