1005835_1		9.3553510964	11.612407793	
1005835_2		9.897845456	11.400879436	
1005836_3		9.9672262588	11.836050355	
1005857_1	0.677	10.256208689	11.382624027	0.7189125093
1005858_1		9.6348110502	10.577428828	
1005859_1		10.107217076	11.530893981	
1005860_1		9.9643408678	11.181152257	
1005861_1	0.541	12.2772874	13.102467862	0.4656923275
1005862_1		11.601770788	12.292609223	
1005863_1		9.6952282915	10.852529509	
1005864_1		9.6741922681	10.50084188	
1005865_1	-0.08	13.286846503	13.46454575	-0.181498143
1005866_1		9.5849625007	10.737247343	
1005867_1	0.72	10.616548844	11.751125583	0.7481837779
1005868_1		10.126704473	11.044394119	
1005869_1		9.6829945837	10.561287945	
1005870_1		9.8811139607	10.597121429	
1005871_1	0.031	10.205793249	10.743992861	0.0746271552
1005872_1		9.4304525517	10.259743264	
1005873_1	-0.37	11.238404739	11.322491538	-0.349216635
1005874_1	-0.15	10.667111542	10.987974524	-0.113535293
1005875_1	-0.47	10.816183681	10.86727874	-0.428943929
1005876_1	0.588	10.73470962	11.738936682	0.6122008849
1005877_1		9.7862696276	10.847840356	
1005878_1		9.7565563225	10.975131457	
1005879_1		9.2479275134	10.231221181	
1005880_1		9.1215335173	10.037546954	
1005881_1		10.330916878	11.460455896	
1005882_1		10.193525361	11.581671359	
1005883_1		10.33315535	11.378836713	
1005884_1		9.4408691676	10.468624043	
1005885_1	0.427	10.810571635	11.646108642	0.4524489928
1005886_1		9.7665289086	10.791162889	
1005887_1	-0.31	10.257387843	10.448116305	-0.269358756
1005888_1		9.3151495623	10.576484347	
1005889_1	0.309	9.7431513941	10.541096615	0.3478212028
1005890_1		10.044394119	10.77148947	
1005891_1	0.525	9.6706562491	10.674192268	0.5639502303
1005892_1	0.088	10.326429487	10.988684687	0.1314022132
1005893_1		9.1059085086	9.985841937	
1005894_1		9.1111356702	9.7582232147	
1005895_1	-0.25	10.406205005	10.666224003	-0.210500274
1005896_1	0.274	10.399811959	11.116343961	0.3165537223
1005897_1	0.417	9.3597495603	10.315149562	0.4511077188
1005898_1		8.0552824355	8.6899979714	
1005899_1	0.387	9.4199601778	10.383704292	0.4220762054
1005900_1		9.7797193551	10.31854281	
1005901_1		8.6617780978	9.7532167492	
1005902_1		10.529430554	11.072132604	
1005903_1	-0.17	9.9454438364	10.317412614	-0.134056332
1005904_1		8.7004397181	9.3619437737	
1005905_1	-0.15	11.207624468	11.46913302	-0.13395106
1005906_1		9.9672262588	10.689124405	
1005907_1		9.8501868376	11.067434361	
1005908_1		10.678600139	12.246146775	
1005909_1	0.417	11.636624621	12.393122274	0.3854572124
1005910_1		11.28424575	11.809366208	
1005911_1	0.091	11.365228849	11.842350343	0.0879857788
1005912_1	0.196	11.225809941	11.830515207	0.1984459504
1005913_1	0.377	11.450695772	12.187661366	0.3581633384
1005914_1		10.514714054	11.361943774	
1005915_1	0.586	10.397674633	11.421538907	0.6255692122
1005916_1	0.385	10.258566034	11.198445041	0.427923333
1005917_1		9.3944626946	10.659103963	
1005918_1		9.5255208091	10.574593527	
1005919_1		9.3241805466	10.240791332	
1005920_1		8.9541963104	9.8297227351	
1005921_1		8.8297227351	10.164906927	
1005922_1		9.8887432489	10.476746204	
1005923_1		8.8454900509	10.335390355	
1005924_1		9.1873520732	9.7108064337	
1005925_1		8.8548683833	10.067434361	
1005926_1		8.8392037881	9.2946207489	
1005927_1		8.6969675262	9.7582232147	
1005928_1		9.3531468255	9.9957671509	
1005929_1		11.037546954	11.77148947	
1005930_1		10.348728154	11.299780403	
1005931_1		9.2969162069	10.63571812	
1005932_1		9.3685064615	10.63571812	
1005933_1		9.7176764231	11.071462363	
1005934_1		9.5449644328	10.764871591	
1005935_1	-0.15	10.98655315	11.274378153	-0.121985342
1005936_1		9.1421070573	10.232420927	
1005937_1		9.1623913288	10.487840034	
1005938_1		10.01402047	10.855647166	
1005939_1	0.252	10.345405247	11.047805554	0.2948338889
1005940_1		9.2784494582	10.456354415	
1005941_1		9.1996723448	10.232420927	
1005942_1		9.8595347864	10.809768129	
1005943_1		8.5584207133	9.6474584265	
1005944_1	0.338	10.240791332	11.074141463	0.3809248236
1005945_1		8.2336196768	9.497851837	
1005946_1		8.9801395776	10.4325419	
1005947_1		9.0471239121	10.135709286	
1005948_1		8.7747870596	9.7176764231	
1005949_1	0.86	9.9628960053	11.306061689	0.9030152472
1005950_1		9.8688225548	10.516684949	
1005951_1		8.5999128422	9.9395792143	
1005952_1		8.577428828	9.17990909	
1005953_1		9.8249587405	11.174925683	
1005954_1		8.82336724	10.544964433	
1005955_1		9.6438561898	10.839991071	
1005956_1		9.2191685205	10.298062568	
1005957_1		10.250298418	11.642954223	
1005958_1		9.8749813477	11.216745858	
1005959_1		9.9829935747	10.898601387	
1005960_1		9.4491486454	10.63571812	
1005961_1		10.394462695	11.815783544	
1005962_1		10.084808388	11.633449375	
1005963_1		10.347621369	11.671098726	
1005964_1	-0.03	13.157820597	13.396069558	-0.127604392
1005965_1		9.7582232147	11.079484784	
1005966_1		9.0279059966	9.5849625007	
1005967_1		9.905387005	10.842350343	
1005968_1		8.8826430494	9.1395513524	
1005969_1		9.1598713368	9.9113919878	
1005970_1		8.5468944599	8.2094533656	
1005971_1		9.6671115421	10.86186234	
1005972_1		9.1472049249	9.7296207436	
1005973_1		9.1749256825	10.64655871	
1005974_1		9.2761244053	9.8041310212	
1005975_1		9.342074668	10.133142212	
1005976_1		9.638435914	10.020979939	
1005977_1		9.6546360285	10.889503963	
1005978_1		9.900866808	11.04234338	
1005979_1		10.096715154	10.979425195	
1005980_1		9.6564248633	10.293471649	
1005981_1	-0.14	11.382624027	11.646108642	-0.134715825
1005982_1		9.6847486204	11	
1005983_1	-0.21	10.524541715	10.827342704	-0.167081736
1005984_1		9.0334230015	9.933690655	
1005985_1	0.387	12.695445811	13.358513847	0.2960847382
1005986_1		9.4262647547	10.4325419	
1005987_1		9.8486229404	10.806549622	
1005988_1		8.936637939	9.9686667932	
1005989_1		9.8360503551	10.688250309	
1005990_1		9.3106127817	9.7598881832	
1005991_1		9.3944626946	10.124121312	
1005992_1		8.8856963733	7.8454900509	
1005993_1		9.5018371849	10.394462695	
1005994_1		8.3880172853	8.8073549221	
1005995_1		9.0334230015	10.033423002	
1005996_1		9.4325419004	10.225207437	
1005997_1		9.4918530963	10.408329741	
1005998_1		9.4898479604	10.240791332	
1005999_1		9.6599958924	10.301496195	
1006000_1	-0.05	10.48984796	10.863411959	-0.010513866
1006001_1		10.412569847	11.243769032	
1006002_1		9.7193888209	10.658211483	
1006003_1	0.071	10.391243589	10.954923292	0.1141567323
1006004_1		10.440869168	10.46454575	
1006005_1		10.188588846	11.180530807	
1006006_1		9.5999128422	10.798471801	
1006007_1		8.3663222142	9.5736471875	
1006008_1		8.3750394313	9.3509391815	
1006009_1		9.7598881832	10.556506055	
1006010_1		10.388017285	11.092096415	
1006011_1		10.997179481	11.710375971	
1006012_1	0.376	10.827342704	11.644306962	0.4001485948
1006013_1		10.437752072	10.93516505	
1006014_1		9.2691266791	9.5294305541	
1006015_1		9.7380922596	10.898601387	
1006016_1		8.8137811912	10.310612782	
1006017_1		9.6257088431	10.662668376	
1006018_1		8.7279204546	9.7764330324	
1006019_1		8.8517490414	9.8517490414	
1006020_1	0.002	11.276124405	11.651948611	0.0086658969
1006021_1		9.283088353	10.130570563	
1006022_1		10.076815597	9.7911628886	
1006023_1		10.63481105	11.045077052	
1006024_1		9.475733431	10.696098171	
1006025_1	0.378	12.407002148	13.080484457	0.299596387
1006026_1	-0.09	11.31854281	11.636171442	-0.083729817
1006027_1	0.243	11.995767151	12.573410506	0.1938956847
1006028_1	0.312	11.69130733	12.358101707	0.2794008836
1006029_1	0.152	11.760719947	12.260037421	0.120189246
1006030_1	0.236	11.703903573	12.28424575	0.2050193504
1006031_1		10.938844457	11.225207437	
1006032_1		10.551708262	11.101319154	
1006033_1	0.291	11.268542	11.95019135	0.2866177483
1006034_1		10.174925683	11.109830654	
1006035_1		10.278449458	10.86727874	
1006036_1		9.4387918526	10.178664851	
1006037_1		9.413627929	10.562242424	
1006038_1		9.2167458582	10.105908509	
1006039_1		10.588714636	11.171176798	
1006040_1	-0.01	10.18611424	10.62935662	0.0366074587
1006041_1		9.5077946402	10.101975671	
1006042_1		8.9971794809	9.3353903547	
1006043_1		9.8423503434	10.582141982	
1006044_1		10.191059215	10.557463702	
1006045_1		9.7879025594	10.48984796	
1006046_1		9.8281364842	10.293471649	
1006047_1		8.5961897561	9.6617780978	
1006048_1		10.192292814	10.622966945	
1006049_1		9.2455527063	10.582141982	
1006050_1		9.098032083	10.882643049	
1006051_1		9.7582232147	10.760719947	
1006052_1		9.8297227351	10.73386272	
1006053_1		9.3553510964	10.615629637	
1006054_1	0.304	10.338736383	11.116343961	0.3463113413
1006055_1		10.260919534	11.352595231	
1006056_1		9.6128684973	10.210671344	
1006057_1		9.8517490414	10.737247343	
1006058_1		9.7210991887	10.475733431	
1006059_1	0.313	10.47370575	11.241387364	0.3535629441
1006060_1		10.209453366	10.953468962	
1006061_1		8.7380922596	9.5058115539	
1006062_1	-0.56	11.236014192	11.144658243	-0.530271238
1006063_1	-0.31	10.712527	10.916625922	-0.26874183
1006064_1		9.6599958924	10.225207437	
1006065_1		9.5755392468	10.176173149	
1006066_1		8.6688849843	9.7582232147	
1006067_1	0.23	10.495855027	11.186733289	0.270812046
1006068_1	-0.6	12.973159215	12.671541067	-0.678802923
1006069_1		8.7681843248	9.9023751145	
1006070_1		9.4777582664	10.195987298	
1006071_1		9.4367115421	10.088788239	
1006072_1		9.2167458582	9.9829935747	
1006073_1		9.5698556083	10.619302955	
1006074_1		9.3241805466	10.412569847	
1006075_1		8.7582232147	9.7073591321	
1006076_1		11.31118066	11.642051693	
1006077_1		9.0552824355	10.056637715	
1006078_1		9.2384047393	10.166163083	
1006079_1		9.0821490414	10.002815016	
1006080_1		9.5216004397	10.015415052	
1006081_1		9.56414949	10.451211112	
1006082_1		8.9068905956	9.8121773055	
1006083_1	0.501	11.040289721	11.934428041	0.50627366
1006084_1		9.5679560754	11.492353945	
1006085_1	-0.31	10.2644426	10.522581531	-0.26417882
1006086_1		9.9971794809	10.594324604	
1006087_1	-0.17	10.430452552	10.790348497	-0.124881484
1006088_1	0.807	10.181152257	11.439830884	0.8487929463
1006089_1	0.586	10.158609688	11.227615943	0.6283719241
1006090_1		10.072802535	10.589651147	
