1005835_1	0.058	5.8073549221	6.5235619561	1.253153071
1005835_2		5.2479275134	6.5077946402	
1005836_3		1.5849625007	5.7279204546	
1005857_1	-0.07	8.3487281542	8.7142455177	-0.173069901
1005858_1	1.057	7.3923174228	9.0306671362	1.1430478004
1005859_1	0.365	7.0874628413	8.4008794363	0.7475646828
1005860_1	0.948	7.7681843248	9.1344263202	0.8837640577
1005861_1	-0.93	9.8501868376	8.9971794809	-1.337400546
1005862_1	-0.71	8.8579809951	8.5235619561	-0.896187012
1005863_1	-0.26	8.603626345	8.7004397181	-0.424739651
1005864_1	1.228	9.0874628413	10.262094845	0.7792361096
1005865_1	-1.73	11.146568676	9.3331553503	-2.274570498
1005866_1	-0.02	7.5545888517	8.3487281542	0.231519966
1005867_1	-0.06	8.4512111118	8.7681843248	-0.206409291
1005868_1	0.028	7.5077946402	8.3619437737	0.2940537863
1005869_1	-0.23	7.4008794363	8.1292830169	0.1436728769
1005870_1	-0.26	8.4676055501	8.6510516912	-0.377786265
1005871_1	-0.03	10.527477006	10.316281532	-0.601410839
1005872_1	0.73	8.3487281542	9.3083390301	0.4800843719
1005873_1	-0.82	12.534059656	11.25561875	-1.644322601
1005874_1	-0.26	8.6220518195	8.7414669864	-0.443212311
1005875_1	-0.75	10.583082768	9.7228075312	-1.278812439
1005876_1	-0.41	9.0901124197	8.900866808	-0.717183054
1005877_1	-0.76	7.8454900509	7.9886846868	-0.479290717
1005878_1	1.02	7.1292830169	8.8887432489	1.2374998067
1005879_1	-0.57	7.8328900142	8.1085244568	-0.327871346
1005880_1	-0.21	7.3750394313	8.1749256825	0.1573372836
1005881_1	-0.59	7.9068905956	8.1497471195	-0.38341246
1005882_1	0.657	6.6293566201	8.3706874068	1.1791898293
1005883_1	0.882	9.5117526538	10.30492167	0.3952510551
1005884_1	1.122	8.5117526538	9.7142455177	0.7737305324
1005885_1	-0.17	10.63571812	10.293471649	-0.746519007
1005886_1	0.347	6.9425145053	8.3174126138	0.7948252061
1005887_1	-0.18	9.9277779621	9.7125270004	-0.652112798
1005888_1	1.009	6.5849625007	8.5887146356	1.4819351676
1005889_1	-0.22	7.6582114828	8.2900188469	0.0196489174
1005890_1	0.92	7.3487281542	8.9038818457	1.0610903367
1005891_1	0.62	7.3128829553	8.6865005272	0.8435326388
1005892_1	0.483	9.56414949	9.9915218461	0.0175837844
1005893_1	0.364	8.2431739835	8.933690655	0.2284235359
1005894_1	0.106	8.6865005272	9.0279059966	-0.153156511
1005895_1	-1.19	12.248520605	10.68562484	-1.936802126
1005896_1	-0.63	9.6329951971	9.098032083	-1.026259866
1005897_1	-0.63	8.0927571409	8.1598713368	-0.485474983
1005898_1	0.703	7.0874628413	8.6474584265	1.0131103078
1005899_1	0.108	8.2045711442	8.7210991887	0.0372298364
1005900_1	0.321	9.7090838126	9.9729797861	-0.154584248
