1005835_1	0.022	8.6073303137	8.3174126138	-0.069627123
1005835_2		7.9128893362	6.8826430494	
1005836_3		5.9068905956	6.5698556083	
1005857_1	0.89	8.951284715	9.933690655	0.9068873434
1005858_1	-0.36	8.1848753429	6.8948177633	-0.570564743
1005859_1	0.006	9.0251395623	8.9915218461	-0.018883308
1005860_1	0.051	9.2167458582	9.2784494582	0.0526045302
1005861_1	0.093	11.429929741	11.706064267	0.0986953247
1005862_1	0.212	8.9657842847	9.1674181458	0.1947758407
1005863_1	-0.13	9.2191685205	9.1111356702	-0.132959725
1005864_1	0.017	10.608254822	10.808964175	0.0598859835
1005865_1	0.165	12.126059116	12.44889063	0.1353582428
1005866_1	-0.15	8.1344263202	7.4093909361	-0.334493083
1005867_1	0.546	9.1446582428	9.7911628886	0.5659215645
1005868_1	-0.34	9.3241805466	8.9277779621	-0.345410637
1005869_1	0.094	9.1749256825	9.4030120236	0.0985373076
1005870_1	0.371	8.2526654325	8.4594316186	0.2657517242
1005871_1	-0.61	13.618958979	13.135548978	-0.68757186
1005872_1	0.241	9.5430318203	9.933690655	0.2801144961
1005873_1	-0.12	15.418346775	15.359166161	-0.26867854
1005874_1	0.273	10.567956075	11.049167872	0.312934069
1005875_1	-0.45	13.220529482	12.917931444	-0.50640044
1005876_1	0.342	9.3750394313	9.8641861447	0.373402366
1005877_1	0.098	9.4676055501	9.7515440591	0.1293428519
1005878_1	-0.06	9.2807707701	9.2969162069	-0.056742173
1005879_1	-0.12	9.2455527063	9.2620948454	-0.116386697
1005880_1	-0.1	8.4262647547	8.1497471195	-0.215046867
1005881_1	-0.27	8.731319031	8.3353903547	-0.350040434
1005882_1	-0.15	8.8486229404	8.4918530963	-0.217120878
1005883_1	-0.17	10.965784285	11.008428622	-0.134238221
1005884_1	1.897	10.498849207	12.589417076	1.9032604894
1005885_1	-0.61	13.321646291	12.851358649	-0.670865309
1005886_1	-0.33	8.3219280949	7.2191685205	-0.517019974
