1322219_1		4.9541963104	5.7548875022	
1322219_2		4.9541963104	6.9657842847	
1322219_3		4.9541963104	6.6865005272	
1322220_1		5.8826430494	6.3398500029	
1322220_2	0.737	6.022367813	6.9657842847	1.705188033
1322220_3	0.654	6.3575520046	7.1699250014	1.4787960799
1322221_1	-0.08	6.4093909361	6.4594316186	0.9152151892
1322221_2	0.919	6.2288186905	7.2854022189	1.7477979554
1322221_3		9.1749256825	11.696098171	
1322222_1	-0.99	7.3575520046	7.0112272554	-0.391476833
1322222_2	-0.22	7.1699250014	7.7813597135	0.2233886014
1322222_3	-0.74	7.4346282276	7.6865005272	-0.332511434
1322223_1		4.5849625007	6.0443941194	
1322223_2		4.9541963104	6.8703647196	
1322223_3		4.7004397181	6.5235619561	
1322224_1		2.3219280949	5.8579809951	
1322224_2		2.8073549221	5.8826430494	
1322224_3		2	6.2288186905	
1322225_1		5.7279204546	5.7279204546	
1322225_2		5.7279204546	6.4093909361	
1322225_3	0.151	6.0660891905	6.2479275134	1.297286715
1322226_1		5.3219280949	6.5698556083	
1322226_2		5.3219280949	5.672425342	
1322226_3		5.5235619561	6.0660891905	
1322227_1		4.7548875022	5.2094533656	
1322227_2	0.555	6.0874628413	6.9541963104	1.5087908202
1322227_3		5.3575520046	6.5235619561	
1322228_1		5.3219280949	6.2667865407	
1322228_2		5.7004397181	6.7813597135	
1322228_3		5.0443941194	6.4093909361	
1005857_1	-1.38	10.403012024	9.1189410727	-1.483764368
1005858_1	-0.81	8.0389189893	6.7944158664	-0.334807622
1005859_1		5.8579809951	5.4262647547	
1005860_1	-0.74	6.9657842847	6	0.2364185498
1005861_1		5.5235619561	5.7813597135	
1005862_1	-0.14	11.063395081	11.049167872	-0.116524635
1005863_1	-0.26	7.3309168781	6.8703647196	0.389802784
1005864_1	-0.92	9.7159619903	8.8672787397	-1.048950212
1005865_1	-1.52	13.69424905	12.286268963	-1.478565604
1005866_1	0.958	8.3174126138	9.4008794363	0.8541193477
1005867_1	0.822	8.6329951971	9.5235619561	0.6932153914
1005868_1		5.2854022189	6.4093909361	
1005869_1	-0.63	9.9657842847	9.5294305541	-0.732173518
1005870_1	1.338	10.841564348	12.345405247	1.3996147813
1005871_1	1.22	11.007027267	12.399010833	1.2881896478
1005872_1	0.507	10.799281622	11.449664538	0.5368675064
1005873_1		4.5235619561	6.8579809951	
1005874_1		4.6438561898	7.2573878427	
1005875_1	0.074	6.9188632373	8.0821490414	0.5087908202
1005876_1	1.362	12.479527669	13.963437998	1.4024715144
1005877_1	-0.29	9.9585527154	9.83447105	-0.378637694
1005878_1		4.9068905956	7.1085244568	
1005879_1	0.405	10.154818109	10.677719642	0.3720470762
1005880_1		5.3575520046	6.3750394313	
1005881_1	-0.31	6.4093909361	5.8826430494	0.844393852
1005882_1	0.163	7.6366246205	7.6220518195	0.5328764388
1005883_1		5.7004397181	5.3219280949	
1005884_1	-0.58	5.9307373376	5	0.9358009612
1005885_1		5.0874628413	6.2854022189	
1005886_1	-1.03	8.2573878427	7.7142455177	-0.828991226
1005887_1	-0.91	9.9686667932	9.1446582428	-1.032170684
1005888_1	-1.57	9.0140204703	7.5999128422	-1.509970108
1005889_1	-1.98	9.8564255286	7.8579809951	-2.079291022
1005890_1	-0.21	7.7944158664	7.3219280949	0.1912081956
1005891_1		9.9292584086	7.6934869575	
1005892_1		4.8579809951	6.3923174228	
1005893_1		4.6438561898	7.0768155971	
1005894_1	1.125	8.577428828	9.8153832958	0.9976395585
1005895_1		5.4594316186	7.0660891905	
1005896_1	0.543	11.105908509	11.809366208	0.5950075723
1005897_1	0.275	10.866506212	11.301496195	0.3024588838
1005898_1		5.7813597135	7.4676055501	
1005899_1	0.25	11.018895621	11.430452552	0.2866302503
1005900_1	-0.37	8.6073303137	8.5736471875	-0.399027255
1005901_1		5.0443941194	6.9541963104	
1005902_1		5	7.4918530963	
1005903_1	1.901	10.702172685	12.766942941	1.9715532396
1005904_1	0.597	9.933690655	10.619302955	0.5500342808
1005905_1	0.399	11.161761743	11.704768239	0.4491969637
1005906_1		5.3219280949	6.9886846868	
1005907_1	0.216	9.3331553503	9.5430318203	0.0907632784
1005908_1	0.026	6.3575520046	6.475733431	1.0351894285
1005909_1		6.0660891905	6.5077946402	
1005909_2	-1.46	9.9203528554	8.6257088431	-1.585643982
1005909_3	-1.57	10.082149041	8.7414669864	-1.693464835
1005909_4	-0.92	10.994353437	10.226412193	-0.936675528
1005909_5	-1.08	10.959277506	10.047123912	-1.106946434
1005909_6	-1.11	10.781359714	9.8641861447	-1.151079061
1005909_7	-0.98	9.5660540382	8.8734441125	-1.105045794
1005909_8	-0.05	10.027905997	9.8153832958	-0.132589232
1005909_9	-0.91	11.351491409	10.659995892	-0.88892193
1005910_1		6.4429434958	5.9772799235	
1005911_1	-1.88	12.068778278	10.357552005	-1.843117902
1005912_1	-1.55	11.500343969	10.016808288	-1.552263214
1005912_2	-1.51	11.983349928	10.615629637	-1.466708218
1005912_3	-1.54	11.696967526	10.319672121	-1.515316752
1005912_4	-1.37	12.261213451	11.076815597	-1.298858079
1005912_5	-1.25	12.117967704	11.045759661	-1.193110513
1005912_6	-1.33	12.418116141	11.28424575	-1.262803015
1005912_7	0.877	6.4093909361	7.1598713368	1.6913822335
1005912_8	-1.23	12.71831881	11.680799035	-1.164464449
1005912_9	-1.2	12.903881846	11.874981348	-1.141055285
1005913_1	-1.96	12.423903766	10.627533884	-1.900829905
1005914_1		4.0874628413	5.9068905956	
1005915_1	-0.7	10.736401931	10.139551352	-0.734912107
1005916_1	-0.38	10.551708262	10.298062568	-0.411385466
1005917_1		3.3219280949	6.7004397181	
1005918_1	-0.2	7.0874628413	8.0552824355	0.1957408767
1005919_1	-0.12	9.3331553503	9.4051414631	-0.24469723
1005920_1	1.93	9.5488219085	11.569855608	1.9112367421
1005921_1		4.3923174228	6.9188632373	
1005922_1	0.272	11.809366208	12.250890536	0.3370552831
1005923_1	-0.53	7.6293566201	8.0874628413	-0.263595272
1005924_1	-0.53	9.3880172853	9.0028150156	-0.654679159
1005925_1	0.905	6.3398500029	7.3837042925	1.6787158217
1005926_1	-0.9	7.8265484873	7.9772799235	-0.657945904
1005927_1		5.9772799235	7.4512111118	
1005928_1	-1.35	10.696098171	9.4777582664	-1.418253146
1005929_1	-1.29	10.453270634	9.2573878427	-1.378665801
1005930_1		7.7347096202	7.1598713368	
1005931_1		5.0443941194	5.5849625007	
1005932_1	-0.24	8.3923174228	8.3083390301	-0.197402425
1005933_1		5.0443941194	6.3923174228	
1005934_1	-1.01	8.475733431	7.9068905956	-0.896795204
1005935_1	-1.14	10.804937672	9.7731392067	-1.18507441
1005936_1	-0.83	8.6366246205	7.9307373376	-0.760799646
1005937_1	-0.68	7.8579809951	6.8826430494	-0.17303322
1005938_1	-1.4	8.5391588111	7.7210991887	-1.262718903
1005939_1		5.0874628413	6.1898245589	
1005940_1	-0.36	8.8856963733	8.2094533656	-0.373852229
1005941_1		5.4918530963	6.7414669864	
1005942_1		5.6438561898	7.2191685205	
1005943_1		4.6438561898	6.8073549221	
1005944_1	0.259	11.425215903	11.851749041	0.3229024078
1005945_1		5.5235619561	7.8137811912	
1005946_1	-0.56	7.9829935747	8.2479275134	-0.416826983
1005947_1	-0.54	8.3880172853	8.4387918526	-0.517361468
1005948_1		4.9068905956	6.9657842847	
1005949_1	1.059	8.4716752144	9.6438561898	0.9299285191
1005950_1	0.338	8.8265484873	9.3331553503	0.2089855362
1005951_1	0.369	7.2946207489	7.577428828	0.8380984455
1005952_1	-0.66	8.0714623626	8.022367813	-0.484049388
1005953_1	-0.52	7.8201789624	7.2288186905	-0.095537005
1005954_1	0.818	7.4008794363	8.7976615259	0.9703027493
1005955_1		5.3923174228	5.1699250014	
1005956_1		4.6438561898	6.1699250014	
1005957_1		4.3219280949	5.8826430494	
1005958_1		3.7004397181	5.7813597135	
1005959_1	-0.14	8.7515440591	8.8486229404	-0.231907493
1005960_1		5.0874628413	4.5235619561	
1005961_1		5.5545888517	6.8454900509	
1005962_1		4	6.3923174228	
1005963_1		4.5849625007	6.4093909361	
1005964_1		4.4594316186	4.2479275134	
1005965_1		4.5849625007	7.0660891905	
1005966_1	-0.76	7.5391588111	7.9772799235	-0.447681804
1005967_1		6.2288186905	6.7142455177	
1005968_1		4.8073549221	7	
1005969_1		5.1292830169	7.0112272554	
1005970_1	-1.43	7.2191685205	7.8328900142	-1.005517127
1005971_1		4.8579809951	6.4918530963	
1005972_1	-0.21	7.672425342	7.4838157773	0.1833049059
1005973_1	-0.76	7.8517490414	8.0606959317	-0.5466223
1005974_1		5	6.8579809951	
1005975_1		5.8579809951	6.2854022189	
1005976_1		4.5849625007	6.8579809951	
1005977_1		4.3219280949	4.5235619561	
1005978_1		4.1699250014	5.0874628413	
1005979_1	-0.4	8.9307373376	8.5660540382	-0.476472637
