1005835_1		3.3219280949	6.2288186905	
1005835_2		3.3219280949	6.3398500029	
1005836_3		1.5849625007	5.6147098441	
1005857_1	-0.3	6.2667865407	7.3663222142	0.0342278328
1005858_1	-0.8	6.6293566201	7.2479275134	-0.5105528
1005859_1	0.961	5.8826430494	7.1497471195	1.4047219885
1005860_1	1.514	7.6073303137	9.7228075312	1.4969394015
1005861_1	0.682	8.5812005819	9.82336724	0.637152206
1005862_1	0.947	7.1395513524	8.8169836233	0.9785126044
1005863_1	0.029	7.8703647196	8.6147098441	0.0368790343
1005864_1	-0.15	8.672425342	9.1472049249	-0.18006409
1005865_1	-0.65	10.260919534	10.126704473	-0.725598379
1005866_1	-0.27	6	7.2191685205	0.1413766905
1005867_1	-0.64	8.4635243733	8.5736471875	-0.644781192
1005868_1	-0.23	6.8579809951	7.7073591321	-0.057806671
1005869_1	0.876	6.1085244568	7.2384047393	1.2638545295
1005870_1	0.019	7.1497471195	8.1395513524	0.0968003043
1005871_1	-0.17	10.457380879	10.789533645	-0.245997967
1005872_1	0.792	8.0874628413	9.5058115539	0.7676908142
1005873_1	0.299	13.288577737	14.007552935	0.1876870999
1005874_1	-0.04	8.2191685205	8.8917837032	-0.053018169
1005875_1	0.011	10.901621158	11.390706373	-0.072368175
1005876_1	0.444	8.5622424242	9.6165488438	0.4042197448
1005877_1	-0.15	7.1598713368	8.0443941194	-0.060236851
1005878_1	0.111	7.3487281542	8.3398500029	0.1573182344
1005879_1	0.719	6.8948177633	8.503825738	0.7819819337
1005880_1	0.576	6.8826430494	8.3619437737	0.6597181401
1005881_1	-0.42	7.1699250014	7.8137811912	-0.30136662
1005882_1	-0.1	5.8579809951	7.2573878427	0.3284109372
1005883_1	0.068	8.9098930838	9.5679560754	0.0211804626
1005884_1	-0.06	8.9971794809	9.5176693881	-0.103811244
1005885_1	0.291	10.131856961	10.914385132	0.214594581
1005886_1	-0.33	6	7.1497471195	0.0974333429
1005887_1	-0.74	9.7846348456	9.6220518195	-0.802386231
1005888_1	-0.32	5.8073549221	7.0874628413	0.1528723293
1005889_1	-0.33	6.1497471195	7.3663222142	0.0320179345
1005890_1	-0.24	7.2667865407	7.9483672316	-0.153230798
1005891_1	1.163	5.6438561898	7.1598713368	1.6479931395
1005892_1	0.24	8.9943534369	9.7764330324	0.1854512635
1005893_1	-0.15	7.7073591321	8.4304525517	-0.127607211
1005894_1	0.37	8.6329951971	9.6054795181	0.3292595814
1005895_1	-0.71	12.789941128	12.518161356	-0.814593008
1005896_1	0.181	9.1344263202	9.8765169466	0.1210205932
