1.1.1.1		1191.937931	779.9350348	145	431	172831	336152	543.3153808	436.1695433	540.5694444	484.0324074	144	432	77842	209102	318.7200237	338.5450403	
1.1.1.2	0.691336	1046.853211	668.5168739	109	563	114107	376375	556.7996168	353.3910141	462.7981651	447.9875666	109	563	50445	252217	299.9113563	305.190896	-0.691335598
1.1.1.3	1.07715	2411.323529	721.3082707	68	532	163970	383736	664.7194995	362.996265	648.15	405.5685185	60	540	38889	219007	367.7845758	298.7089828	-1.077152276
1.1.1.4	1.73273	2693.416667	725.3269231	72	572	193926	414887	723.4242406	385.9273272	632.9	474.877551	60	588	37974	279228	448.8850892	387.4847313	-1.732731235
1.1.1.5	0.869822	2093.911392	732.8139932	79	586	165419	429429	595.6421742	405.5366661	636.5	454.8569106	60	615	38190	279737	348.7678072	323.7129246	-0.869822167
1.1.1.6	1.32769	3906.703704	773.2904412	81	544	316443	420670	1174.544897	429.9435242	1124.267606	464.8560886	71	542	79823	251952	514.9097544	311.3588382	-1.327691692
1.1.1.7	0.200932	13540.02913	847.0421585	103	593	1394623	502296	5863.460207	491.7332424	7167.75	570.075	96	600	688104	342045	2883.963065	407.1951981	-0.200932249
1.1.1.8	-1.90153	1259.522727	831.9501134	88	441	110838	366890	573.7676117	424.3522285	849.5	532.5192744	88	441	74756	234841	406.118741	356.0647731	1.901530641
1.1.1.9	1.30553	2891.632911	746.0514184	79	564	228439	420773	964.8503154	395.5557844	865.2463768	457.6901893	69	581	59702	265918	419.1223544	346.5868002	-1.305529549
1.1.1.10	0.866655	7086.301724	712.0244361	116	532	822011	378797	2567.155343	399.090363	2410.300971	491.0807339	103	545	248261	267639	822.5012862	320.4175042	-0.866655442
1.1.1.11	0.393139	5596.641975	739.292769	81	567	453328	419179	1764.200685	431.6633376	2536.305556	531.15625	72	576	182614	305946	903.228294	397.7369488	-0.393139048
1.1.1.12	0.397235	2707.404255	673.2840691	94	521	254496	350781	847.1194535	396.672087	1308.109375	480.5524345	64	534	83719	256615	506.5148109	305.6083086	-0.397234951
1.1.1.13	0.359205	1990.234568	677.4285714	81	511	161209	346166	673.7924227	465.8104507	854.3409091	546.2480469	88	512	75182	279679	469.8284476	412.8130713	-0.359205489
1.1.1.14	0.388064	13536.80734	676.3567468	109	541	1475512	365909	5538.4867	456.4214378	6358.205882	510.0437956	102	548	648537	279504	2256.616982	358.2300085	-0.388063789
1.1.1.15	-0.17296	9654.344371	726.2132797	151	497	1457806	360928	3825.215151	419.0846675	6495.176056	568.7173913	142	506	922315	287771	2231.570931	354.5022413	0.172960254
1.1.1.16	2.86751	4540.09542	1147.810345	278	522	1189505	599157	2011.846154	629.1635788	845.1526104	677.6279492	249	551	210443	373373	548.4350946	450.626615	-2.867507919
1.1.1.17	0.176354	2254.393701	767.4041353	127	532	286308	408259	644.1976534	380.0907047	1264.842697	620.9495652	93	575	112571	357046	398.9650909	357.0660188	-0.176353872
1.1.1.18		2120.985915	808.3841202	71	466	150590	376707	788.8022208	427.2608239	1351.066667	652.357002	60	507	81064	330745	613.5956015	371.8536339	
1.1.2.1	0.0830359	11565.03101	818.9701493	129	469	1491889	384097	3937.146458	477.0097816	6465.95122	484.16	123	475	795312	229976	2060.972479	409.2694437	-0.083035851
1.1.2.2	0.357494	2512.538462	769.276867	91	549	228641	422333	856.4401316	407.8856985	1117.038462	406.7174721	78	538	87129	218814	432.1097155	287.9099439	-0.357494275
1.1.2.3	1.50186	14416.93333	731.0490566	120	530	1730032	387456	5640.23741	486.2033753	3299.574257	461.8105647	101	549	333257	253534	1166.348422	336.8114289	-1.501864199
1.1.2.4	0.840853	3291.324561	885.7398649	114	592	375211	524358	720.2541035	475.7654962	1202.210526	483.188216	77	611	91368	295228	436.3595908	334.2661243	-0.840853285
1.1.2.5	0.67545	5079.227642	899.4196891	123	579	624745	520764	2134.312276	458.2196926	1864.555556	487.7228525	81	617	151029	300925	614.2734944	319.9878634	-0.6754501
1.1.2.6	1.0303	1919.72449	724.34375	98	512	188133	370864	584.8114432	340.181694	573.0113636	455.5895522	88	536	50425	244196	332.4900031	322.3799085	-1.03030023
1.1.2.7	1.39508	8221.084746	823.0339559	59	589	485044	484767	3031.75036	449.9757875	2023.765957	486.7587354	47	601	95117	292542	612.9582684	308.3089997	-1.39508205
1.1.2.8	1.59729	1407.216667	742.5478723	60	564	84433	418797	527.5360048	390.834767	497.6333333	489.2978723	60	564	29858	275964	267.0539251	335.5417868	-1.597285537
1.1.2.9	-0.133259	1975.546667	606.4851658	75	573	148166	347516	676.1068612	341.8189235	1140.517241	387.9927798	58	554	66150	214948	317.3793684	290.6169398	0.133259443
1.1.2.10	-0.817778	1651.310811	644.0149254	74	603	122197	388341	612.7080105	333.9490554	1264.525424	466.624183	59	612	74607	285574	452.5550198	317.3061385	0.81777783
1.1.2.11	0.284439	2071.961039	645.4117647	77	595	159541	384020	658.1468364	381.372039	962.6521739	495.8121911	69	607	66423	300958	570.9773423	358.0683639	-0.284438771
1.1.2.12	-0.121167	1582.904255	648.6341991	94	462	148793	299669	420.0693476	350.6663699	774.2568807	533.8282209	109	489	84394	261042	372.26215	344.8318804	0.121167456
1.1.2.13	0.746292	2614.417722	639.7375231	79	541	206539	346098	708.8022989	371.3611739	1095.034091	482.0782443	88	524	96363	252609	392.5451465	309.4927202	-0.74629212
1.1.2.14	0.127347	1575.184211	615.7701149	76	522	119714	321432	496.108427	332.2496477	678.7045455	484.3022388	88	536	59726	259586	403.5130999	325.8925947	-0.127347142
1.1.2.15	0.277425	5940.105634	740.4344569	142	534	843495	395392	2017.593894	443.2539477	2944.655462	589.1023339	119	557	350414	328130	1006.120776	374.7805083	-0.27742489
1.1.2.16	0.273272	2272.289157	718.0571429	83	595	188600	427244	721.6794591	391.3795297	1187.4375	550.711775	80	569	94995	313355	408.1305503	346.8912015	-0.273271784
1.1.2.17	0.650233	2693.430769	707.3938849	65	556	175073	393311	916.4553952	383.2526327	1193.460317	528.7247191	63	534	75188	282339	382.7899182	365.9717364	-0.650232707
1.1.2.18	0.805449	6073.211111	676.2410256	90	585	546589	395601	1827.400318	370.046375	2308.932432	636.5432937	74	589	170861	374924	762.7666983	375.0417071	-0.805449114
1.1.3.1	0.605172	3664.559633	783.4651899	109	632	399437	495150	1151.617191	434.6563338	1396.662921	409.2362805	89	656	124303	268459	552.8347569	303.1993337	-0.605172477
1.1.3.2	0.090423	1622.285714	720.5815486	56	607	90848	437393	391.9676424	370.2639775	648.4	472.1788618	60	615	38904	290390	398.2470004	320.2236016	-0.090422995
1.1.3.3	0.897764	1828.098592	590.1884498	71	658	129795	388344	630.1095848	320.7726392	509.2463768	364.8227273	69	660	35138	240783	332.5730346	283.2852729	-0.897764089
1.1.3.4	1.44046	4970.243902	657.0590476	123	525	611340	344956	1676.08424	381.8896853	1304.244186	474.8916968	86	554	112165	263090	405.4783261	320.6675672	-1.440459203
1.1.3.5	0.681568	2387.298077	773.9962963	104	540	248279	417958	753.3347387	374.6900002	868.7431193	489.1298701	109	539	94693	263641	458.1680595	324.9296967	-0.681568499
1.1.3.6	0.723062	2002.378947	791.7574171	95	573	190226	453677	614.0601921	399.968505	678.9772727	513.952381	88	588	59750	302204	380.4761066	324.9075815	-0.723061811
1.1.3.7	0.796571	2957.677778	804.4411765	90	510	266191	410265	963.626424	404.6266392	1163.763889	507.1827112	72	509	83791	258156	440.9094923	323.3746421	-0.796571026
1.1.3.8	0.102303	2044.923077	741.4312796	65	633	132920	469326	618.5383343	404.1347109	959.7	519.546729	60	642	57582	333549	376.8931458	346.0054947	-0.102303213
1.1.3.9	0.185888	3870.45082	611.8793103	122	580	472195	354890	1266.314208	347.6439606	1974.783784	474.7821612	111	583	219201	276798	726.2154571	334.749217	-0.185887864
1.1.3.10	0.0962228	2194.540816	609.073501	98	517	215065	314891	625.5186447	372.0650959	1219.252874	445.7796935	87	522	106075	232697	639.5924029	285.2379784	-0.096222838
1.1.3.11	-0.161584	1906.851852	645.0515098	108	563	205940	363164	622.9187839	367.755304	1079.191176	448.6984127	68	567	73385	254412	342.0702223	275.5816406	0.161584489
1.1.3.12	-0.194228	1813.309091	662.8040201	64	597	99732	395694	698.8741823	362.1960658	942.3913043	493.7079208	69	606	65025	299187	463.4616823	336.9799754	0.194227742
1.1.3.13	0.381072	1714.25	612.0378072	68	529	116569	323768	590.7150297	318.4212451	696.3295455	499.325188	89	532	61277	265641	360.2414506	306.1668753	-0.381072472
1.1.3.14	-0.168694	5857.862385	682.0019417	109	515	638507	351231	2024.861207	413.7782366	3820.650485	539.2591171	103	521	393527	280954	1358.9911	342.5766989	0.168694235
1.1.3.15	-0.131181	2555.765957	761.994382	94	534	240242	406905	703.7674215	463.6989147	1549.340909	502.6377358	88	530	136342	266398	518.8673829	329.6498727	0.131180722
1.1.3.16	0.0478674	4973.403361	749.6892655	119	531	591835	398085	1488.221901	465.6594007	2780.06087	567.1476636	115	535	319707	303424	944.1043631	389.1653982	-0.04786736
1.1.3.17	-0.129121	1934.202703	671.0585516	74	649	143131	435517	504.7032572	346.2423329	1101.914286	508.7345277	70	614	77134	312363	371.8773124	326.7411883	0.129121152
1.1.3.18	-0.201543	1925.846154	664.9476923	91	650	175252	432216	689.8668118	337.0568731	1195.575758	527.9192547	66	644	78908	339980	414.213386	334.113892	0.201542834
1.1.4.1	1.35531	6407.551724	979.9604167	87	480	557457	470381	1602.004784	704.4617305	1670.402778	550.6450939	72	479	120269	263759	599.1228695	392.1737655	-1.355310816
1.1.4.2	1.57107	3203.172043	666.5928144	93	501	297895	333963	911.8156367	367.1482782	871.8409091	434.6996047	88	506	76722	219958	411.2673839	338.0268903	-1.571070029
1.1.4.3	0.128384	1793.397959	662.7588126	98	539	175753	357227	683.1742052	378.8194058	697.0795455	419.9446429	88	560	61343	235169	367.4777737	284.9273005	-0.1283839
1.1.4.4	1.66696	2830.010526	683.4103853	95	597	268851	407996	1076.694078	367.8450452	704.3636364	485.7508143	88	614	61984	298251	439.2574877	338.3477936	-1.666956214
1.1.4.5	0.973927	2210.889655	947.1867145	145	557	320579	527583	653.9626808	447.0712405	691	552.1220826	145	557	100195	307532	349.3860823	366.8579571	-0.973927182
1.1.4.6	0.686413	2225.232143	850.7978022	112	455	249226	387113	740.7897931	402.0200514	844.0454545	614.2789256	88	484	74276	297311	457.7893995	372.3416834	-0.686412852
1.1.4.7	0.986821	25036.72951	1034.887712	122	472	3054481	488467	12030.25156	587.142854	7895.224299	621.3963039	107	487	844789	302620	3204.8862	385.9905801	-0.986820666
1.1.4.8	2.16984	1592.650602	688.7828371	83	571	132190	393295	560.4419821	328.5758184	491.9090909	487.5506003	88	583	43288	284242	275.3983741	313.4404402	-2.169835044
1.1.4.9	0.357368	5603.113821	688.6895238	123	525	689183	361562	1906.537415	387.8368199	2608.207547	525.2804428	106	542	276470	284702	839.9717506	370.2490071	-0.357368373
1.1.4.10	0.473658	16574.96667	730.218018	120	555	1988996	405271	7437.16467	436.7684991	7360.820513	515.7114695	117	558	861216	287767	2973.46246	373.1816045	-0.473658401
1.1.4.11	0.441	3339.135417	637.2390511	96	548	320557	349207	1050.161819	384.755894	1491.02381	453.2586521	84	549	125246	248839	594.0845694	324.0857711	-0.440999766
1.1.4.12	-0.370822	10972.33058	770.8858351	121	473	1327652	364629	4757.540121	445.4516055	8398.801724	529.1861925	116	478	974261	252951	3580.19046	355.7892059	0.370821945
1.1.4.13	0.386612	3798.514851	633.0696864	101	574	383650	363382	1398.60627	400.0126244	1766.988764	501.3442907	89	578	157262	289777	683.6556971	324.7878	-0.386611589
1.1.4.14	0.730494	4907.56044	650.6744186	91	559	446588	363727	1689.975396	383.8585494	1864.708861	515.0617284	79	567	147312	292040	561.6544988	341.944571	-0.730493806
1.1.4.15	0.0385754	4728.530973	870.410473	113	592	534324	515283	1438.925091	584.6532717	2640.213333	626.8875193	75	649	198016	406850	849.5456871	387.5787564	-0.038575422
1.1.4.16	0.0939944	4763.228916	626.739823	83	565	395348	354108	1559.269332	382.2908885	2607.684932	513.7898424	73	571	190361	293374	751.726121	326.413823	-0.09399444
1.1.4.17	-0.113889	2224.659794	629.5353902	97	551	215792	346874	625.1454905	354.249456	1417.696429	498.6442478	56	565	79391	281734	570.2682301	341.4659741	0.113888565
1.1.4.18	0.0403211	8796.442478	669.86121	113	562	993998	376462	3508.655167	415.6065309	5219.052083	584.1278066	96	579	501029	338210	1614.773819	382.122322	-0.040321088
1.1.5.1	1.1321	2318.5	665.25	70	524	153021	348591	632.8822297	363.3839427	679.7833333	466.4869888	60	538	40787	250970	317.6010124	316.0352917	-1.132095501
1.1.5.2	-0.483445	1561.3375	587.3173432	80	542	124907	318326	520.3300141	330.8407199	905.7666667	500.914966	60	588	54346	294538	452.1836414	355.1204159	0.483445329
1.1.5.3	-0.134145	2183.95	719.2282958	80	622	174716	447360	680.8928495	383.8419665	1306.26087	467.8384	69	625	90132	292399	447.1372922	307.4208651	0.13414546
1.1.5.4	0.00910884	1716.060241	651.6979167	83	576	142433	375378	591.0279456	345.126646	736.0869565	461.7656766	69	606	50790	279830	365.9064876	324.0410293	-0.009108844
1.1.5.5	1.32018	4516.574468	867.4478417	94	556	424558	482301	1293.155381	444.9526397	1283.661538	521.6179002	65	581	83438	303060	492.1061573	317.1765911	-1.320179005
1.1.5.6	0.434368	2545.75	782.1419142	92	606	234209	473978	688.241831	390.0630477	1220.275	541.89701	80	602	97622	326222	383.7293309	311.1714166	-0.434368029
1.1.5.7	-0.16308	1356.85	809.6878049	60	615	81411	497958	436.8216579	406.1489095	610.3666667	528.6357724	60	615	36622	325111	334.4074345	339.0612732	0.163079786
1.1.5.8	-0.215152	1797.48913	755.9547101	92	552	165369	417287	515.499536	353.6295651	856.4090909	510.5982143	88	560	75364	285935	431.7789743	342.7760321	0.215151545
1.1.5.9	0.340129	4103.765766	674.8385093	111	483	455518	325947	1451.726148	397.7443997	1921.41573	503.0336634	89	505	171006	254032	661.7277829	327.0169113	-0.340128731
1.1.5.10	0.255579	4258.72449	741.5353728	98	523	417355	387823	1439.364073	395.78431	2012.068966	465.8716981	87	530	175050	246912	701.5995811	311.8482495	-0.255578938
1.1.5.11	0.798162	3469.170455	683.2048872	88	532	305287	363465	970.7875812	386.0992136	1323.66	485.3923541	100	497	132366	241240	559.9488052	312.3773208	-0.79816172
1.1.5.12	-0.559411	1335.623377	597.3604853	89	577	102843	344677	479.718425	338.0028535	694.1818182	460.7777778	88	612	61088	281996	402.3111795	304.852487	0.559410658
1.1.5.13	0.582445	19580.92784	755.1077655	97	631	1899350	476473	7976.875873	559.6011352	8036	474.3396226	92	636	739312	301680	3162.220849	329.2510384	-0.582444541
1.1.5.14	-0.2071	2918.855769	678.6982592	104	517	303561	350887	870.8311284	397.5945733	1885.471264	538.3441065	87	526	164036	283169	693.8156507	361.8592376	0.207099744
1.1.5.15	0.808853	2518.735632	747.9458484	87	554	219130	414362	852.7029702	429.0772788	1048.636364	593.846678	88	587	92280	348588	537.5661309	383.4934287	-0.808852611
1.1.5.16	-0.979674	1374.351648	602.4551971	91	558	125066	336170	533.0859027	314.8341783	972.9886364	563.0511073	88	587	85623	330511	547.4728614	348.3481645	0.979674159
1.1.5.17	-0.230368	1538.859375	596.7279412	64	544	98487	324620	517.2492106	325.5845697	851.2386364	576.5298507	88	536	74909	309020	539.7326778	384.5033663	0.230368352
1.1.5.18	-0.312328	2275.443299	640.107739	97	659	220718	421831	771.0441571	353.1151191	1613.294872	527.3528529	78	666	125837	351217	600.5666151	330.4855743	0.312328355
1.1.6.1	-0.358273	1810.838235	740.2147766	68	582	123137	430805	554.2807372	368.3408098	949.5	498.6098807	88	587	83556	292684	464.2372287	322.3711334	0.358273003
1.1.6.2	2.84421	1916.235849	624.8504098	106	488	203121	304927	907.0254261	341.6328801	555.2045455	564.054902	88	510	48858	287668	385.5359952	362.1944242	-2.844206812
1.1.6.3	1.07761	42297.58065	758.4768612	124	497	5244900	376963	22328.94595	481.2396132	12425.53448	594.6851485	116	505	1441362	300316	5851.707299	417.2524865	-1.077608686
1.1.6.4	0.568848	3409.484536	714.5662432	97	551	330720	393726	985.2914908	413.0873168	1465.646154	518.293381	65	559	95267	289726	592.8379317	339.1003563	-0.56884753
1.1.6.5	0.0148946	17628.98131	757.3167587	107	543	1886301	411223	8133.625585	467.3948243	10625.42424	592.3920145	99	551	1051917	326408	4527.652057	372.3817814	-0.014894649
1.1.6.6	0.185523	1482.102564	770.8809107	78	571	115604	440173	471.9225162	345.6130417	644.4318182	547.5306122	88	588	56710	321948	397.7561152	352.9705198	-0.185523114
1.1.6.7	0.295564	10824.40708	847.7914339	113	537	1223158	455264	4187.265242	455.1679344	5416.055556	639.2084871	108	542	584934	346451	2132.181915	390.5294576	-0.295564435
1.1.6.8	0.241196	2105.298851	770.8303393	87	501	183161	386186	599.7259741	396.2907725	961.5568182	579.3005894	89	509	84617	294864	499.0896225	350.8734569	-0.241195878
1.1.6.9	-0.103587	4806.645833	716.4780876	96	502	461438	359672	1485.131293	385.8064696	2949.653333	567.2543021	75	523	221224	296674	881.824888	353.7515931	0.103587333
1.1.6.10	0.305521	2546.771739	605.5657895	92	532	234303	322161	902.6690388	339.9472225	1322.820896	481.0487805	67	533	88629	256399	480.1122047	328.175606	-0.305521402
1.1.6.11	-0.00661309	1921.098592	653.4969605	71	658	136398	430001	594.0543949	344.8681799	968.35	491.7324365	60	669	58101	328969	477.7405441	297.6801413	0.006613091
1.1.6.12	-0.0539658	2362.989011	632.9492063	91	630	215032	398758	792.8285362	362.6814562	1408.779412	446.2352025	68	642	95797	286483	517.3927808	292.3943947	0.053965763
1.1.6.13		2454.984848	675.6604938	138	486	324058	328371	859.2607374	359.010434	1404.325926	460.9079229	135	467	189584	215244	600.3077585	266.8242572	
1.1.6.14	0.994769	2586.849462	710.5081081	93	555	240577	394332	771.6531332	334.0362841	973.8850575	559.1589286	88	560	84728	313129	533.3594985	352.6496513	-0.994768991
