MSMEG0001	1.2826974	0.3370594
MSMEG0002	0.85539484	0.04945582
MSMEG0003	1.1523373	0.40911055
MSMEG0004	1.1980933	0.19435625
MSMEG0005	1.375441	0.020948777
MSMEG0006	3.2645802	4.17E-08
MSMEG0007	2.0362234	0.007381128
MSMEG0009	1.0061779	0.95723563
MSMEG0011	1.5194321	0.019026054
MSMEG0012	2.648728	5.95E-05
MSMEG0013	1.2437943	0.11451753
MSMEG0014	0.7183962	0.005330176
MSMEG0015	0.496849	0.003121029
MSMEG0016	2.2977934	7.55E-04
MSMEG0017	1.152607	0.053831242
MSMEG0018	1.0408909	0.8997458
MSMEG0019	0.712697	0.02787962
MSMEG0020	0.6583079	0.114319704
MSMEG0021	0.48071212	0.001120989
MSMEG0022	0.5726615	5.16E-05
MSMEG0023		
MSMEG0024	0.8401982	0.075051695
MSMEG0025	0.53128344	7.51E-04
MSMEG0026	0.52487797	0.019284714
MSMEG0027	0.93721706	0.51836103
MSMEG0028	1.1983507	0.2930907
MSMEG0029	0.7657021	0.002462776
MSMEG0030	1.0597488	0.7695039
MSMEG0031	1.2082777	0.22424626
MSMEG0032	3.3138664	1.29E-04
MSMEG0033	1.0406442	0.7571622
MSMEG0034	0.5546105	0.004824514
MSMEG0035	0.6589284	0.009423622
MSMEG0036	0.7624739	0.22758496
MSMEG0038	1.1025915	0.65790695
MSMEG0039	0.6462311	0.07741886
MSMEG0040	1.6245978	0.011710473
MSMEG0041	1.1854823	0.10626091
MSMEG0042	0.6766242	0.001209147
MSMEG0043	1.7277398	0.001004422
MSMEG0044	0.70565826	0.15849094
MSMEG0045	0.5433013	0.007955315
MSMEG0046	0.4611335	9.55E-04
MSMEG0047	0.852465	0.33575252
MSMEG0048	1.0929847	0.3281661
MSMEG0049	0.4196806	2.08E-04
MSMEG0050	0.853742	0.49055344
MSMEG0051	1.0562255	0.71000767
MSMEG0052		
MSMEG0053	1.16481	0.42456093
MSMEG0054	1.2462811	0.19398113
MSMEG0055	0.61628276	0.06502344
MSMEG0056		
MSMEG0057	0.82847613	0.30655354
MSMEG0058	0.82775617	0.31701148
MSMEG0059	0.4267663	6.11E-04
MSMEG0060	1.3066688	0.001333268
MSMEG0061	1.19544	0.60368425
MSMEG0062	1.0221575	0.883998
MSMEG0063	0.9128493	0.11031155
MSMEG0064	0.7323034	0.006707567
MSMEG0065	1.2911513	0.008255637
MSMEG0066	2.6925197	0.001037477
MSMEG0067	1.0797551	0.5616332
MSMEG0068	0.75082016	0.07165916
MSMEG0069	0.9886232	0.9520109
MSMEG0070		
MSMEG0071		
MSMEG0072		
MSMEG0073		
MSMEG0074	0.7854011	0.17170343
MSMEG0075	1.9558139	3.05E-04
MSMEG0076	0.72140735	0.24216527
MSMEG0077	1.4999096	0.1876614
MSMEG0078	2.0238988	1.44E-04
MSMEG0079		
MSMEG0080	0.907777	0.5461336
MSMEG0081	1.4801326	0.11513873
MSMEG0082	1.8684673	0.093694836
