MSMEG0001	0.8370559	0.028549384
MSMEG0002	0.8143861	0.26555422
MSMEG0003	1.4395102	0.076731175
MSMEG0004	1.2943269	0.09625143
MSMEG0005	2.074466	3.63E-04
MSMEG0006	3.0967376	2.24E-06
MSMEG0007	1.777481	0.02973498
MSMEG0009	0.56763905	0.051657364
MSMEG0011	1.4436888	0.036504652
MSMEG0012	2.5776942	3.84E-04
MSMEG0013	1.7877785	0.03441422
MSMEG0014	0.6565501	0.15705019
MSMEG0015	0.9127546	0.107290655
MSMEG0016	1.7209593	2.44E-04
MSMEG0017	1.932742	0.025288722
MSMEG0018	0.6291808	0.036735147
MSMEG0019	0.7331548	0.15519138
MSMEG0020	1.2342073	0.15558581
MSMEG0021	0.9998582	0.9993842
MSMEG0022	1.8846377	2.41E-07
MSMEG0023		
MSMEG0024	1.1860256	9.28E-05
MSMEG0025	0.7551367	0.04572873
MSMEG0026	0.94216514	0.807271
MSMEG0027	2.2337978	0.008678148
MSMEG0028	1.3525944	0.004223564
MSMEG0029	1.0639611	0.7262367
MSMEG0030	1.1927685	0.106655985
MSMEG0031	0.78507596	0.31315446
MSMEG0032	1.7346519	0.006293815
MSMEG0033	0.8406568	0.5234872
MSMEG0034	1.0258425	0.728565
MSMEG0035	2.003619	5.23E-05
MSMEG0036	0.4123625	0.001467885
MSMEG0038	0.65397453	0.082753114
MSMEG0039	1.4305512	5.00E-05
MSMEG0040	2.3696551	0.004018449
MSMEG0041	1.1425735	0.29742184
MSMEG0042	1.0173433	0.87380546
MSMEG0043	1.6986674	2.54E-04
MSMEG0044	1.315724	8.13E-04
MSMEG0045	0.7800732	0.002323506
MSMEG0046	1.041413	0.3517891
MSMEG0047	1.0803803	0.46656635
MSMEG0048	1.2719722	0.037446346
MSMEG0049	0.5603998	0.010115713
MSMEG0050	0.14681663	2.78E-05
MSMEG0051	0.8948031	0.50692874
MSMEG0052		
MSMEG0053	0.7902591	0.13902873
MSMEG0054	0.6633498	9.67E-04
MSMEG0055	0.5929194	5.06E-04
MSMEG0056		
MSMEG0057	2.1431854	0.001230402
MSMEG0058	0.7296774	0.15786001
MSMEG0059	1.6305507	0.049613457
MSMEG0060	1.1680291	0.44180048
MSMEG0061	1.5799345	0.007788287
MSMEG0062	0.7613445	0.050180748
MSMEG0063	0.917202	0.7504899
MSMEG0064	0.9871604	0.8970341
MSMEG0065	1.4099292	0.03472063
MSMEG0066	2.1521626	9.25E-07
MSMEG0067	0.6667215	0.05125612
MSMEG0068	0.3809265	0.007469386
MSMEG0069	0.64798045	8.16E-04
MSMEG0070		
MSMEG0071		
MSMEG0072		
MSMEG0073		
MSMEG0074	0.35680827	1.98E-04
MSMEG0075	1.5430254	0.015506793
MSMEG0076	0.7763496	0.3271436
MSMEG0077	1.4046307	0.20530112
MSMEG0078	0.969234	0.69201964
MSMEG0079		
MSMEG0080	1.1870973	0.035736322
MSMEG0081	1.3719807	0.07735799
MSMEG0082	0.8967018	0.53130776
MSMEG0083	0.52529866	0.006802105
MSMEG0084	1.1607693	0.4175488
MSMEG0085	0.8489526	0.07043138
MSMEG0086	0.46772155	0.02345039
MSMEG0087	1.1385943	0.15615045
MSMEG0088	1.4079952	0.003393682
MSMEG0089	1.4075962	2.45E-05
MSMEG0090	0.9618285	0.7544644
