A01	23.6779661
A02	3.608108108
A03	55.30769231
A04	63.16949153
A05	23.42528736
A06	0.8
A07	0
A08	28.87878788
A09	15.47457627
A10	4.119815668
A11	29.5
A12	119.3548387
A13	0.746759052
A14	18.33505155
A15	28.8
A16	44.31914894
A17	16.08585859
A18	19.99
A19	0
A20	47
A21	15
A22	126.7692308
A23	2
A24	89.6875
B01	11.56635802
B02	66.88888889
B03	12.66761364
B04	217.2045455
B05	0.975704369
B06	120.48
B07	1.391483516
B08	83.93181818
B09	6.207228916
B10	131.5333333
B11	66.55319149
B12	48.5
B13	43.37878788
B14	10.63389831
B15	24.04819277
B16	105.9615385
B17	64.26744186
B18	40.33333333
B19	28.17567568
B20	53.5
B21	59.14035088
B22	99.98113208
B23	17.04761905
B24	65.075
C01	60.43708609
C02	61.57377049
C03	45.07575758
C04	43.37037037
C05	1.004470426
C06	57.09375
C07	-2
C08	32.28571429
C09	1.493713328
C10	6.279661017
C11	65.4
C12	83.46153846
C13	118.25
C14	34.30769231
C15	67.66666667
C16	7
C17	132.52
C18	16.88541667
C19	28.8125
C20	32.63888889
C21	16.83333333
C22	2.245283019
C23	88.64705882
C24	51.48571429
D01	24.39130435
D02	48.175
D03	28.5042735
D04	42.12820513
D05	4
D06	0.5
D07	65.16666667
D08	null
D09	99.64285714
D10	45
D11	9.29787234
D12	39.07317073
D13	2.3564753
D14	28.58928571
D15	2.278162912
D16	71.32075472
D17	56.94117647
D18	44.10810811
D19	50.68571429
D20	6.25170068
D21	20.59574468
D22	35.32
D23	84.5
D24	30.08
E01	32.30434783
E02	75.45783133
E03	1
E04	96.78378378
E05	145.3605442
E06	52.26666667
E07	2.5
E08	1.673945783
E09	8.448275862
E10	75.94117647
E11	91.22352941
E12	219.3703704
E13	95.51685393
E14	56
E15	99.48648649
E16	192.6071429
E17	138.96
E18	5.259953162
E19	22.14393939
E20	172.755102
E21	140.1555556
E22	35.93478261
E23	0
E24	36.37837838
F01	140.3928571
F02	84.58823529
F03	34.42528736
F04	77.92
F05	40.38626609
F06	97.94117647
F07	49.59574468
F08	39.77777778
F09	10.3908046
F10	5.543933054
F11	99.30769231
F12	17.33333333
F13	30.47368421
F14	24.71653543
F15	29.3125
F16	35.61904762
F17	72.66666667
F18	18.82835821
F19	18.5443038
F20	98.84848485
F21	93.45283019
F22	42.01351351
F23	61.19672131
F24	126.7878788
G01	-1
G02	50.07407407
G03	54.4
G04	67.68
G05	12.48951049
G06	79.87179487
G07	null
G08	120.5
G09	74.44827586
G10	20.28571429
G11	60.3
G12	115.6
G13	110.6444444
G14	78.55172414
G15	7.653409091
G16	2.111685626
G17	127.2181818
G18	7.834834835
G19	79.67741935
G20	39.03030303
G21	182.7714286
G22	41.58823529
G23	47.63636364
G24	63
H01	40.73333333
H02	9.288135593
H03	14.49230769
H04	113.3421053
H05	28.72881356
H06	38.88235294
H07	50.18666667
H08	19.64
H09	26.3125
H10	110.1428571
H11	59.44444444
H12	119.3846154
H13	68.15789474
H14	8.31840796
H15	55.44444444
H16	49.32608696
H17	40.28571429
H18	84.9137931
H19	119.3333333
H20	69.31818182
H21	84.71875
H22	25.34545455
H23	118.3902439
H24	4.992331288
I01	23.37931034
I02	21.61818182
I03	0.5
I04	34.11904762
I05	193.2040816
I06	31.86486486
I07	2
1I08	25.48993289
I09	63.14864865
I10	105.6341463
I11	42.28947368
I12	57.88679245
I13	14.56666667
I14	62.390625
I15	155.8378378
I16	10.60273973
I17	30.51456311
I18	110.037037
I19	0.174278846
I20	159.92
I21	18.52542373
I22	40.05172414
I23	null
I24	89.27586207
J01	0.239972096
J02	85.11764706
J03	23.63888889
J04	56.61666667
J05	9.26744186
J06	80.91304348
J07	96.6
J08	45.8
J09	11.2739726
J10	237.9
J11	161.3
J12	167.5333333
J13	84.71428571
J14	67.80769231
J15	28.36470588
J16	128.7
J17	89.27586207
J18	22.37804878
J19	23.53846154
J20	56.98550725
J21	42.10769231
J22	117.3611111
J23	71.69230769
J24	7.894117647
K01	0.135135135
K02	63.95555556
K03	1.5
K04	null
K05	2.274900398
K06	55.55555556
K07	3
K08	98.93333333
K09	10.4
K10	140.4285714
K11	21.10377358
K12	8.116071429
K13	19.57211538
K14	1.195335277
K15	45.30769231
K16	79.31034483
K17	8.251162791
K18	52.58490566
K19	28.62244898
K20	3.192307692
K21	209.3888889
K22	134.4
K23	9.210784314
K24	43.39130435
L01	31.41304348
L02	16.89285714
L03	39.30769231
L04	1
L05	17.3372093
L06	50.14893617
L07	36.42553191
L08	49.64864865
L09	78.0625
L10	79.10344828
L11	27.34375
L12	122.0666667
L13	65.30769231
L14	22.13978495
L15	47.88461538
L16	48.94285714
L17	19.90909091
L18	115.8214286
L19	35.47169811
L20	46.46666667
L21	6.113138686
L22	11.4609375
L23	95.12195122
L24	23.68292683
M01	71.56
M02	0.128695652
M03	1.5
M04	1.666666667
M05	0
M06	2
M07	5
M08	2.5
M09	1
M10	null
M11	null
M12	1.333333333
M13	null
M14	null
M15	null
M16	2
M17	1
M18	0.333333333
M19	4
M20	2
M21	1
M22	0.5
M23	1
M24	1.25
N01	0.042226255
N02	0.34375
N03	1
N04	2
N05	2.5
N06	null
N07	4
N08	1.333333333
N09	22
N10	1
N11	4
N12	null
N13	1
N14	1
N15	2
N16	1
N17	0
N18	6
N19	3
N20	1
N21	1
N22	0.02173913
N23	5
N24	2
O01	0.016783295
O02	0.321299639
O03	2
O04	null
O05	0
O06	null
O07	2.5
O08	2
O09	4
O10	null
O11	5
O12	null
O13	0.8
O14	1
O15	3
O16	5
O17	30.66666667
O18	3
O19	2
O20	null
O21	9.5
O22	8
O23	2.5
O24	5
P01	0.096774194
P02	0.568181818
P03	7
P04	1.5
P05	3
P06	2.5
P07	4
P08	5
P09	3
P10	0
P11	-2
P12	1.5
P13	1
P14	3
P15	0.75
P16	null
P17	null
P18	null
P19	0
P20	1.5
P21	0
P22	-1
P23	3
P24	1.5
