1	-0.1993	21078	18359	0.871
2	-0.1125	32147	29746	0.925
3	-0.2498	4907	4126	0.841
4	0.0813	24615	26050	1.058
5	0.0690	3644	3822	1.049
6	-0.0291	39859	39056	0.98
7	0.0272	24281	24750	1.019
8	-0.1047	5543	5156	0.93
9	0.3150	2040	2538	1.244
10	0.3068	2128	2632	1.237
11	0.1941	7150	8179	1.144
12	-0.3902	19072	14547	0.763
13	-0.0970	8688	8126	0.935
14	0.0426	34668	35713	1.03
15	-0.1568	1007	903.1	0.897
16	0.4265	1219	1639	1.344
17	0.1966	1393	1597	1.146
18	-0.2636	1432	1193	0.833
19	-0.8943	7234	3893	0.538
20	0.0496	1778	1839	1.035
21	0.0356	1907	1955	1.025
22	-0.1795	3203	2827	0.883
23	-0.5353	9854	6801	0.69
24	0.6763	2350	3755	1.598
25	-0.3715	21261	16439	0.773
26	-0.1993	13146	11455	0.871
27	0.0963	1613	1724	1.069
28	-0.2758	7212	5957	0.826
29	-0.0619	2463	2359	0.958
30	0.0115	15352	15467	1.008
31	-0.0740	6170	5861	0.95
32	0.3573	8817	11298	1.281
33	-0.0454	1267	1227	0.969
34	-0.2688	1649	1368	0.83
35	-0.0058	8617	8579	0.996
36	-2.6529	97756	15527	0.159
37	-0.3094	847.8	684.1	0.807
38	-0.0589	1530	1469	0.96
39	-0.4344	720.2	533.1	0.74
40	-0.0306	1143	1120	0.979
41	-0.9885	11118	5605	0.504
42	1.0144	2105	4252	2.02
43	0.5926	16568	24989	1.508
44	-0.0380	2074	2019	0.974
45	-0.3022	8803	7143	0.811
46	0.0328	19319	19754	1.023
47	-0.1109	6852	6345	0.926
48	0.3437	743.1	942.8	1.269
49	0.1097	2092	2256	1.079
50	0.0115	374.7	377.8	1.008
51	-0.0454	1461	1416	0.969
52	-0.1187	1542	1420	0.921
53	-0.2447	1848	1560	0.844
54	-0.2243	1312	1124	0.856
55	-0.2464	1775	1496	0.843
56	-0.6643	19132	12072	0.631
57	-0.1779	2622	2319	0.884
58	-0.1001	10837	10109	0.933
59	-0.0514	12600	12156	0.965
60	-0.1568	13187	11823	0.897
61	-0.3219	23751	18990	0.8
62	0.2141	1031	1196	1.16
63	0.2774	1389	1682	1.212
64	0.4957	2392	3373	1.41
65	0.5321	1919	2775	1.446
66	-0.2758	872.9	720.7	0.826
67	-0.2076	653.2	565.8	0.866
68	0.0649	2241	2344	1.046
69	-0.1266	2550	2337	0.916
70	0.0300	4926	5030	1.021
71	0.0524	4845	5025	1.037
72	0.2265	1475	1726	1.17
73	0.0909	1854	1974	1.065
74	-0.2009	1666	1450	0.87
75	0.1532	17324	19268	1.112
76	-0.8084	6015	3435	0.571
77	-0.5995	1759	1161	0.66
78	-0.1976	813.2	708.8	0.872
79	-1.4699	2940	1061	0.361
80	-0.0262	1124	1104	0.982
81	-0.1203	55378	50963	0.92
82	-1.0619	108026	51705	0.479
83	-0.2567	3004	2516	0.837
84	-0.4325	4321	3203	0.741
85	-1.7322	3112	936.3	0.301
86	-2.3004	3384	686.7	0.203
87	-2.4189	3439	643.6	0.187
88	-1.8678	2700	739.3	0.274
89	-3.3076	4971	501.5	0.101
90	-2.5395	6911	1192	0.172
91	-2.2515	4646	977	0.21
92	-1.2447	3145	1326	0.422
93	-1.1844	2686	1182	0.44
94	-0.7394	1643	984.8	0.599
95	-0.2345	1576	1339	0.85
96	-1.7131	1671	510.3	0.305
97	0.1622	2092	2342	1.119
98	0.3437	3676	4665	1.269
99	-0.4266	1919	1428	0.744
100	-0.2740	1528	1263	0.827
101	-0.5228	2072	1442	0.696
102	-2.5395	8627	1485	0.172
103	-0.8916	22283	12016	0.539
104	0.8616	4650	8449	1.817
105	-0.6237	1467	952.4	0.649
106	0.4688	4907	6794	1.384
107	0.4500	13976	19091	1.366
108	-0.5929	8841	5865	0.663
109	-0.3058	2209	1786	0.809
110	-0.5002	45326	32061	0.707
111	-0.5395	12987	8929	0.688
112	-0.2653	1867	1554	0.832
113	-0.1877	1156	1015	0.878
114	0.2363	1548	1823	1.178
115	2.0772	6995	29515	4.22
116	2.3451	5210	26471	5.081
117	2.1306	8024	35137	4.379
118	1.5607	3145	9276	2.95
119	0.3741	2563	3322	1.296
120	0.7450	2908	4872	1.676
121	0.3185	1652	2060	1.247
122	-0.0847	1579	1490	0.943
123	-0.0725	1067	1015	0.951
124	-0.0189	722.3	712.8	0.987
125	0.1414	862.3	951.1	1.103
126	0.0272	1644	1675	1.019
127	-0.0380	1920	1870	0.974
128	-0.0262	1201	1179	0.982
129	0.2079	991.1	1145	1.155
130	0.2857	1226	1495	1.219
131	0.1596	3529	3941	1.117
132	0.2522	7468	8893	1.191
133	0.2702	7657	9233	1.206
134	-0.3437	4388	3458	0.788
135	-2.4344	32482	6017	0.185
136	0.3357	5634	7112	1.262
137	-0.2176	13499	11615	0.86
138	0.3763	1461	1897	1.298
139	0.3640	1677	2159	1.287
