1		1000	64	399	242
2		1144	28	534	273.5
3	0.495	21078	104	2212	285
4	0.511	22218	173	2267	308
5	0.294	3010.5	45	683	271
6	0.263	2998.5	50.5	699	260
7		875	9	452	244
8		979	8	404	228
9	-0.131	3277	30	1427	300
10	-0.065	3592	25.5	1300	236
11		130	0	226.5	291
12		0	41	284	260
13		467	80	226	267.5
14		436	100	304	275
15		642.5	88	304	295
16		617	81.5	275.5	232.5
17	0.465	7934.5	338	1009.5	344
18	0.484	7702	444	963	353
19	0.454	23238	142	2647	260
20	0.428	23157	286.5	2818.5	300
21		1212	0	628	305
22		1119.5	34	450.5	372
23		955	21.5	381.5	296
24		968	32.5	425	308
25	-0.008	3436	16	1156	254.5
26	-0.026	3461	42	1260	321
27	0.097	3797.5	16	996	210.5
28	0.090	3097.5	55.5	946	286
29	0.272	5817	104	1028	247
30	0.185	5602	69.5	1162	239
31		648	30.5	351	258.5
32		786	71	324	196
33	0.033	6955	70.5	1901	228
34	0.129	7414	91	1676	258
35	0.497	22804.5	111	2358	260
36	0.466	22536	163	2478	247
37	0.412	8374	151	1082.5	267
38	0.443	8908	113	1106	292
39		1876	195.5	484	298
40		1842	116	532	275
41		1.5	0	259.5	256
42		60	0	241	303.5
43	-0.193	1920	57	1060	271
44	-0.262	1402.5	49	976	294
45	0.475	4852	69	729	302.5
46	0.429	5468	80	771	248.5
47		649	0	296	179
48		578	44	260	179
49	0.210	1332	83.5	516	282
50	0.177	1112	70	542.5	324
51	0.341	3596	52	722	284
52	0.398	3400	10	674.5	304
53		379.5	60	345.5	246.5
54		541	41.5	399	333
55		717	66	354	268
56		619	72	338.5	286
57		99	20	291	285.5
58		117.5	82	347.5	320
59	-0.104	4102	160	1604	323
60	-0.084	3503	203	1355	322
61	0.245	1426	10.5	458.5	218.5
62	0.269	1477	73	499	272
63	0.515	11995	184	1262	317.5
64	0.502	11285.5	81	1252	334
65		896.5	64	470	266.5
66		837.5	17.5	461	274
67	0.089	1790.5	61	660	268
68	0.043	1810	29.5	714	267
69	-0.044	9051	42	3014.5	256.5
70	-0.009	8921	98.5	2776	307
71		555	51	398	328
72		494.5	49	355	307
73		1133.5	146.5	452	340
74		1127	135	474	306
75	0.212	1290.5	83.5	500	272.5
76	0.260	1498	95.5	530	299
77	0.437	3468	57	612	270.5
78	0.384	3814	151.5	766	355
79	0.273	4890	248	979	336
80	0.262	4851	222	972	316
81		640	16	386	235
82		604.5	18	393.5	209
83	0.308	4547	93	898.5	324
84	0.337	5074	1.5	889	284.5
85	0.169	7106	28	1518	278.5
86	0.230	7147	32	1387.5	309.5
87		1915	17	506	289.5
88		1808	27.5	474	324
89		30	24	324	260
90		79	64	242	191
91	0.222	2163	26	687	331.5
92	0.204	2135	43	599	236
93		852	74	398	244
94		824.5	68	371	292
95	0.323	5217.5	93.5	900.5	270.5
96	0.312	5462	109.5	927	256
97		1251	118	428	324
98		1018	56	424	328
99	0.228	4238	128	1019	382.5
100	0.245	5122	81	1037	301.5
101		515	0	418	266.5
102		622.5	22	402	312
103	0.139	2553	44.5	797.5	300
104	0.106	2377.5	23	820	315
105	-0.097	3409	55	1356.5	279
106	-0.012	3654.5	66.5	1252	301
107		60	2.5	306	257
108		42	33	346	276
109		2966	74	804	292
110		166	65	351.5	282
111		36	58.5	300	260
112		60	52	316	260
113		427	114	367	319
114		433	60	309.5	307.5
115		78	64	306	296
116		84	70.5	300	324
117	0.015	2600	89.5	1007	352
118	-0.035	2142	108	888	285
119		97	110.5	453	385
120		515	457	859	601
121		315	0	324	234.5
122		257	7	312	258.5
123		0	0	316	292
124		19.5	13	318	283
125		46.5	39	283	296
126		37.5	21	306.5	303
127	0.040	10951	9	3124	316
128	0.032	11973	92	3415.5	266
129	0.417	2702	196.5	600	333
130	0.290	2182	55	592	288
